Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
0	22	25	1	4	0	27	1	0	20	11	1	2	40	14	1	16	3	0	11	2	0	6	0	20	30	0	0	2	17	5	0	7	12	0	0	21	0	4	0	20	14	3	11	1	0	10	9	0	0	9	8	1	0	11	21	1	11	1	473	0.0592	-0.3121	125.89	0.9496	0.4539	0.2883	0.4608	0.3595	0.7084	14282	15706	direct	LILAB_RS00070	WP_013935125.1		DUF1552 domain-containing protein	0	0
2	16	13	1	3	0	15	6	5	18	15	2	2	21	4	3	10	4	0	8	6	1	6	0	18	14	5	0	2	8	2	3	12	10	0	1	13	0	2	1	13	13	0	3	1	2	2	12	0	0	11	6	1	0	17	6	1	8	3	372	0.1022	-0.2659	130.73	0.8519	0.4387	0.6052	0.6173	0.3644	0.5653	15894	17015	direct	LILAB_RS00075	WP_013935126.1		epoxide hydrolase	0	0
4	13	12	0	2	0	11	1	4	10	6	1	1	13	3	1	2	0	0	8	1	1	7	1	11	9	2	0	2	1	1	0	5	8	1	1	7	0	1	0	21	4	2	2	0	0	4	2	0	0	7	2	0	0	8	9	2	1	4	229	0.0786	-0.1926	129.78	0.8721	0.4201	0.5515	0.5698	0.2532	0.5998	17029	17721	direct	LILAB_RS00080	WP_013935127.1		YafY family transcriptional regulator	0	0
0	9	16	2	0	0	8	2	1	4	1	0	5	4	7	1	1	0	0	4	0	0	3	0	7	3	1	0	2	3	0	0	4	4	2	0	5	0	1	0	7	8	0	2	0	0	1	7	0	1	0	3	0	0	10	10	0	1	2	157	0.0446	-0.0064	121.83	0.8882	0.5461	0.5054	0.5452	0.3500	0.5330	18582	19058	complement	LILAB_RS00090	WP_013935129.1		peptidase S24	0	1
3	34	55	2	2	0	30	2	3	32	20	0	5	30	18	2	11	2	0	13	3	0	12	1	33	61	0	0	5	3	1	1	5	9	0	0	21	0	2	4	29	21	0	11	1	3	10	7	0	0	9	16	1	0	20	35	0	4	6	617	0.0632	+0.2575	125.72	0.9331	0.5251	0.3542	0.5004	0.2895	0.6609	19058	20914	complement	LILAB_RS00095	WP_013935130.1		ABC transporter ATP-binding protein	0	1
0	9	6	0	1	1	7	0	4	8	6	0	2	8	4	3	3	0	0	3	1	0	5	0	9	14	1	0	2	2	0	1	3	6	1	0	7	0	0	0	5	4	0	0	0	0	4	4	0	0	6	6	0	0	14	8	0	0	1	172	0.0407	+0.3233	123.68	0.9112	0.4852	0.4323	0.4907	0.3571	0.6745	20911	21432	complement	LILAB_RS00100	WP_013935131.1		hypothetical protein	0	1
5	18	37	3	3	2	12	1	4	16	12	3	3	30	8	4	9	9	0	3	2	1	9	2	20	17	5	0	2	2	2	6	9	16	6	1	5	0	2	9	14	9	4	3	3	1	7	4	1	3	8	7	4	2	12	12	7	6	1	431	0.0789	-0.0401	125.57	0.7685	0.4951	0.7807	0.7308	0.3361	0.4552	22666	23964	direct	LILAB_RS00110	WP_082207021.1		glycosyltransferase	0	0
5	6	10	0	1	0	3	1	2	4	3	1	1	6	3	1	3	5	0	4	0	1	2	0	5	3	2	0	1	1	2	3	6	3	0	1	3	0	1	1	9	1	1	1	0	0	3	1	0	1	0	4	1	0	3	3	1	0	0	132	0.0530	-0.2856	126.79	0.7561	0.4390	0.8015	0.6735	0.2500	0.4221	23909	24310	direct	LILAB_RS37970	WP_123784014.1		glycosyltransferase	0	0
2	12	26	2	3	0	26	8	8	23	28	3	10	25	13	5	4	5	1	7	2	1	8	0	27	17	2	0	6	7	3	3	20	23	3	3	14	0	3	4	11	10	3	10	3	0	9	7	0	3	17	25	0	0	11	20	1	12	2	514	0.1070	-0.3002	126.78	0.8463	0.4731	0.6190	0.6868	0.4621	0.5273	24408	25955	complement	LILAB_RS00115	WP_043708888.1		hypothetical protein	0	1
12	39	72	7	3	1	30	6	15	38	19	0	8	51	10	7	16	6	0	32	6	1	19	0	69	29	11	0	1	4	0	7	15	19	2	3	19	0	2	11	30	17	6	15	3	4	10	17	2	4	9	24	4	1	48	22	6	7	1	838	0.0370	+0.2453	122.98	0.8366	0.4354	0.6424	0.6577	0.3717	0.5372	26215	28734	direct	LILAB_RS00120	WP_123784015.1		heavy metal translocating P-type ATPase	0	0
8	24	36	3	3	2	19	6	3	24	14	1	5	15	9	3	13	5	3	11	2	0	9	0	22	24	3	0	5	8	2	6	15	7	2	3	18	0	0	8	19	9	4	5	0	2	4	4	2	3	11	8	2	4	18	20	4	2	1	477	0.0545	-0.0029	126.46	0.8121	0.4644	0.6971	0.7085	0.3730	0.4924	28961	30397	direct	LILAB_RS00125	WP_013935138.1		glycosyltransferase	0	0
9	13	11	5	2	0	4	3	3	6	4	0	7	3	5	5	3	2	2	5	2	0	3	0	19	14	0	0	3	0	0	4	5	6	3	2	4	0	3	3	6	4	1	1	0	1	1	2	2	2	5	4	0	0	10	10	1	3	2	227	0.0529	+0.5330	123.32	0.7294	0.4633	0.8424	0.7564	0.4561	0.3725	30846	31532	direct	LILAB_RS00130	WP_043712206.1		hypothetical protein	0	0
2	4	5	0	1	0	2	1	1	9	3	1	0	3	4	1	4	2	1	7	1	1	6	0	6	6	1	0	0	0	0	4	1	3	1	0	8	1	0	1	4	5	1	1	0	0	1	2	0	1	1	4	0	0	3	2	1	2	0	124	0.0726	-0.4185	132.91	0.8151	0.5378	0.6906	0.5951	0.5172	0.5479	32930	33307	complement	LILAB_RS00135	WP_043708890.1		transcriptional regulator	0	1
2	5	7	4	1	0	4	1	1	6	8	0	3	2	2	1	4	0	0	4	2	0	1	0	6	3	0	0	0	4	0	2	4	3	2	1	1	0	0	1	4	2	0	2	0	0	0	0	1	0	4	8	0	0	1	4	0	1	0	113	0.0885	-0.0487	124.77	0.8125	0.4286	0.6962	0.5638	0.5854	0.5399	33358	33702	direct	LILAB_RS00140	WP_043708891.1		nuclear transport factor 2 family protein	0	0
2	11	21	2	1	0	8	1	5	11	3	0	1	22	2	4	3	1	0	9	1	2	9	2	13	8	1	0	2	2	3	2	6	5	0	3	3	0	1	1	8	3	1	2	2	3	2	6	0	2	6	10	0	0	17	13	2	4	1	258	0.0388	+0.1922	120.96	0.8340	0.4466	0.6485	0.6630	0.3247	0.5389	33699	34478	direct	LILAB_RS00145	WP_013935143.1		SDR family oxidoreductase	0	0
1	5	4	0	2	1	3	3	4	6	1	2	3	7	2	0	0	0	0	5	0	0	1	0	4	7	1	0	0	1	2	0	3	1	1	0	2	1	2	1	2	3	2	2	0	2	0	4	0	1	3	4	0	0	9	4	0	3	0	121	0.0826	+0.0099	127.71	0.7826	0.4522	0.7554	0.6204	0.3824	0.4369	34753	35121	complement	LILAB_RS00150	WP_013935144.1		hypothetical protein	0	1
0	4	13	0	1	1	5	0	0	4	6	0	3	8	4	1	3	1	0	8	1	0	3	0	3	5	0	0	0	3	0	1	2	9	0	0	4	0	1	0	1	2	1	14	0	1	4	5	0	2	11	7	1	0	9	9	0	4	3	171	0.0819	+0.1766	120.64	0.9048	0.4464	0.4537	0.5138	0.5476	0.6273	35659	36177	complement	LILAB_RS00155	WP_043712208.1		hypothetical protein	0	1
6	27	21	4	0	1	24	15	1	9	8	1	8	32	9	1	3	2	0	11	7	0	3	0	17	21	3	0	2	20	6	3	10	10	3	0	7	1	1	1	10	7	0	18	5	1	14	7	1	0	36	15	1	2	23	17	1	10	3	481	0.0603	+0.0081	120.46	0.8358	0.3902	0.6442	0.6820	0.3725	0.5428	36559	38007	complement	LILAB_RS00160	WP_043708893.1		DUF5050 domain-containing protein	0	1
0	4	5	0	0	0	4	0	3	7	1	0	1	5	1	0	4	0	0	3	3	0	6	0	1	1	1	0	0	2	0	2	2	1	1	0	0	0	2	2	4	6	2	0	0	0	3	0	0	0	0	0	0	0	5	5	1	1	0	91	0.0440	-0.8626	133.08	0.8202	0.4719	0.6796	0.5432	0.3571	0.5234	38340	38618	direct	LILAB_RS00165	WP_123784016.1		hypothetical protein	0	0
2	14	15	4	1	0	12	5	2	22	8	1	5	12	6	3	3	5	0	7	1	1	4	0	12	25	1	0	3	2	0	3	9	17	6	1	3	0	2	3	20	10	2	6	2	1	14	2	0	0	7	9	0	0	8	14	4	2	0	345	0.0928	-0.2835	130.07	0.8380	0.5171	0.6391	0.6354	0.3736	0.5574	38741	39781	complement	LILAB_RS00170	WP_013935149.1		hypothetical protein	0	1
2	10	10	0	1	0	9	1	0	15	9	1	1	11	9	3	10	1	0	4	1	0	0	0	11	13	1	0	0	4	1	0	6	4	1	1	6	1	0	1	16	7	1	2	1	1	3	6	1	1	3	4	0	0	11	11	1	1	1	228	0.0614	-0.1430	127.75	0.8950	0.4566	0.4847	0.5517	0.3286	0.6126	39778	40467	complement	LILAB_RS00175	WP_013935150.1		hypothetical protein	0	1
0	13	26	2	4	4	10	3	2	24	6	0	1	8	6	0	5	4	0	4	0	0	5	0	10	16	0	0	4	0	0	0	9	4	0	2	11	0	1	2	16	11	1	2	0	1	4	3	0	0	6	6	0	0	4	16	1	1	2	268	0.0373	-0.2750	128.40	0.9038	0.5769	0.4567	0.5437	0.2258	0.5927	41910	42719	complement	LILAB_RS00190	WP_013935153.1		sigma-70 family RNA polymerase sigma factor	0	1
0	12	16	0	1	0	5	0	0	1	9	1	3	11	2	5	2	0	0	2	0	0	1	0	16	8	1	0	0	1	0	1	5	4	0	0	2	0	5	0	2	5	0	1	2	0	4	1	0	0	1	2	0	0	5	5	1	2	0	151	0.0927	+0.6993	120.37	0.9034	0.4276	0.4580	0.4978	0.3800	0.5993	42727	43185	complement	LILAB_RS00195	WP_013935154.1		membrane protein	0	1
1	11	3	1	1	1	1	0	0	0	5	0	4	13	6	1	2	0	0	6	0	0	0	0	7	17	2	0	1	1	1	0	3	2	1	0	0	0	0	0	4	4	0	4	2	1	6	3	0	0	5	1	0	0	8	8	0	0	0	141	0.0567	+1.0972	116.66	0.8905	0.3942	0.4984	0.5581	0.3191	0.5653	43198	43626	complement	LILAB_RS00200	WP_013935155.1		hypothetical protein	0	1
1	14	8	0	1	1	13	4	0	10	8	0	0	15	5	0	11	1	0	6	1	1	2	0	14	10	1	0	1	8	0	2	7	2	0	0	10	0	1	0	11	4	2	6	0	1	2	5	0	0	11	7	1	0	13	9	1	6	0	238	0.0588	-0.2055	126.32	0.9283	0.3629	0.3723	0.4757	0.3846	0.6946	43721	44440	direct	LILAB_RS00205	WP_013935156.1		MBL fold metallo-hydrolase	0	0
0	5	6	2	0	0	4	4	1	3	3	0	0	2	1	0	1	0	0	1	0	0	1	0	4	2	3	0	0	1	0	0	3	2	0	0	4	0	0	0	4	1	0	2	0	1	2	0	0	0	0	1	0	0	3	5	0	0	2	74	0.0676	-0.0203	125.04	0.8243	0.5000	0.6705	0.5139	0.3043	0.5492	44453	44680	complement	LILAB_RS36695	WP_123784017.1		hypothetical protein	0	1
3	9	24	2	2	1	10	2	4	11	2	2	5	9	7	0	3	2	0	5	1	0	3	0	9	12	4	0	2	2	0	0	5	5	1	2	5	1	5	0	9	9	1	3	0	0	3	7	0	1	4	2	0	0	6	2	2	0	1	218	0.0459	-0.2243	125.06	0.8333	0.5381	0.6500	0.6726	0.2653	0.4479	44608	45267	complement	LILAB_RS00210	WP_013935158.1		hypothetical protein	0	1
1	0	5	0	0	1	0	1	0	1	2	0	1	4	2	1	0	0	0	1	0	0	0	0	1	9	0	0	1	0	0	0	3	2	0	0	1	0	0	0	3	2	2	4	0	0	0	1	0	0	2	1	0	0	0	5	1	0	1	61	0.0492	+0.5508	122.09	0.8475	0.6271	0.6162	0.3935	0.3529	0.5291	45393	45581	direct	LILAB_RS00215	WP_043708895.1		hypothetical protein	0	0
5	14	28	0	1	0	13	6	0	11	14	1	5	13	8	3	6	2	1	5	0	0	8	1	17	17	1	0	1	4	1	2	13	10	3	0	9	0	5	1	10	8	2	4	1	1	3	5	1	0	11	9	0	0	8	11	0	7	2	322	0.0870	-0.1168	125.52	0.8750	0.4904	0.5436	0.6064	0.4130	0.5720	45511	46482	complement	LILAB_RS00220	WP_013935160.1		alpha/beta hydrolase	0	1
1	25	21	1	3	0	27	5	0	17	16	0	2	25	8	4	5	0	0	15	3	0	12	0	14	15	2	0	0	14	1	0	12	13	1	0	15	0	2	0	10	5	0	9	0	1	10	8	0	0	21	21	2	0	19	16	0	9	4	427	0.0867	-0.1319	124.30	0.9348	0.4251	0.3478	0.4801	0.4286	0.7377	46569	47855	complement	LILAB_RS00225	WP_013935161.1		hypothetical protein	0	1
3	45	51	2	4	0	42	5	4	52	32	1	5	45	26	11	11	6	0	11	4	0	11	0	43	42	3	0	3	19	2	5	31	15	3	0	30	0	3	2	35	28	6	12	1	3	21	22	3	1	21	27	0	0	41	31	3	17	5	865	0.0763	-0.2207	125.43	0.9081	0.4664	0.4427	0.5699	0.3755	0.6474	47914	50514	complement	LILAB_RS00230	WP_043708897.1		TonB-dependent receptor	0	1
0	23	14	1	3	0	9	1	7	8	30	1	1	18	4	1	20	3	0	13	4	0	6	0	13	33	0	0	1	5	2	2	6	10	1	1	15	0	0	0	11	5	1	8	1	1	6	4	0	1	6	5	0	0	15	21	0	8	3	372	0.1452	+0.4118	131.31	0.9091	0.4119	0.4395	0.4943	0.4688	0.7190	51004	52125	direct	LILAB_RS00235	WP_013935163.1		sterol desaturase family protein	0	0
4	15	18	1	3	0	10	1	3	12	10	0	1	10	2	1	8	2	0	4	2	3	5	0	9	9	2	0	0	1	0	2	4	4	1	1	5	0	1	2	9	3	1	7	0	0	1	3	0	0	6	7	0	0	5	5	0	3	0	212	0.0708	-0.1934	126.14	0.8689	0.4126	0.5604	0.5863	0.3548	0.5920	52204	52845	direct	LILAB_RS00240	WP_013935164.1		TetR/AcrR family transcriptional regulator	0	0
0	8	4	1	8	1	2	3	0	8	9	0	6	5	1	1	4	2	0	3	0	0	6	0	15	7	0	0	0	3	0	0	9	4	2	1	7	0	1	1	7	5	0	6	1	1	2	1	0	0	4	10	0	0	10	2	0	2	0	178	0.0787	-0.1140	128.51	0.8844	0.3873	0.5166	0.4602	0.4200	0.5918	52842	53381	direct	LILAB_RS00245	WP_013935165.1		hypothetical protein	0	0
1	29	29	1	1	1	12	4	2	29	5	0	2	11	3	4	3	0	0	4	0	0	16	0	9	18	3	0	5	10	2	0	8	7	0	0	15	0	4	1	12	5	1	3	0	0	5	4	0	0	6	6	0	0	10	14	1	7	0	322	0.0528	-0.3339	125.91	0.9265	0.5495	0.3788	0.5005	0.3404	0.6835	53541	54512	complement	LILAB_RS00250	WP_013935166.1		hypothetical protein	0	1
1	8	8	0	1	0	7	1	1	10	4	0	2	6	2	3	1	0	0	7	0	0	14	0	6	3	0	0	0	3	1	0	3	1	0	1	2	1	1	0	5	1	0	2	0	0	2	4	0	2	1	6	0	0	3	6	1	1	0	136	0.0588	-0.4353	125.77	0.8939	0.4848	0.4879	0.4712	0.4390	0.6587	54640	55053	direct	LILAB_RS00255	WP_050989093.1		DUF1801 domain-containing protein	0	0
0	10	23	1	4	0	13	2	1	26	17	0	0	19	1	2	4	1	0	16	3	0	19	0	14	10	1	0	0	4	3	0	8	9	0	0	10	0	0	0	11	6	0	6	0	0	9	11	1	0	7	13	0	0	14	6	1	17	1	339	0.1239	-0.2115	130.20	0.9475	0.4630	0.2968	0.3802	0.5089	0.7945	55274	56296	complement	LILAB_RS00260	WP_013935168.1		deoxyhypusine synthase	0	1
0	8	16	0	2	0	9	0	0	11	5	0	1	3	3	1	1	0	0	3	0	0	6	0	12	10	0	0	1	1	1	1	2	4	1	0	7	1	2	1	14	7	0	2	0	0	4	3	0	0	2	3	0	0	4	12	0	1	1	173	0.0636	-0.2168	131.05	0.9518	0.5361	0.2787	0.4057	0.2927	0.7116	56452	56976	complement	LILAB_RS00265	WP_043708901.1		TetR/AcrR family transcriptional regulator	0	1
1	30	33	2	2	0	22	3	3	46	30	2	4	50	5	4	16	1	0	19	5	1	29	0	14	36	0	0	1	18	2	2	11	22	1	1	18	0	0	0	31	9	1	12	1	1	6	8	2	0	13	19	0	0	18	36	0	19	0	630	0.0921	-0.2300	127.53	0.9393	0.4689	0.3300	0.4377	0.4178	0.7820	57119	59014	direct	LILAB_RS00270	WP_043712221.1		FAD-binding oxidoreductase	0	0
0	43	50	2	11	0	39	2	3	52	38	0	0	47	6	3	32	1	0	16	2	0	27	0	20	64	1	0	1	14	0	0	32	28	0	0	33	0	2	0	56	14	2	17	1	1	16	15	0	0	17	21	0	0	27	69	2	14	1	867	0.0761	-0.1309	128.53	0.9751	0.4739	0.1683	0.3627	0.3296	0.8524	59014	61620	direct	LILAB_RS00275	WP_013935171.1		NAD-dependent epimerase/dehydratase family protein	0	0
1	16	23	0	2	0	16	0	0	14	8	0	2	20	3	3	11	1	0	5	2	0	12	0	17	24	0	0	0	4	1	0	7	13	1	0	8	0	0	0	13	14	0	6	0	0	5	5	0	1	6	14	0	0	4	31	0	5	0	328	0.0579	-0.0003	125.89	0.9623	0.5314	0.2318	0.3713	0.3059	0.7866	61593	62582	direct	LILAB_RS00280	WP_013935172.1		NAD-dependent epimerase/dehydratase family protein	0	0
1	5	2	1	3	1	4	3	1	4	1	0	2	4	2	1	1	0	0	2	0	0	3	0	4	7	2	0	1	4	1	1	4	4	1	0	3	0	0	0	1	1	0	1	1	1	2	1	1	0	3	2	0	0	0	2	2	2	2	100	0.0800	-0.1870	125.21	0.7684	0.5053	0.7808	0.6687	0.4138	0.4682	63756	64061	direct	LILAB_RS00290	WP_013935174.1		hypothetical protein	0	0
2	57	55	1	1	0	25	0	1	21	22	0	0	74	3	9	5	0	0	45	4	0	21	0	31	46	0	0	2	17	0	0	9	19	1	0	9	0	0	0	19	3	0	11	2	0	20	9	0	0	12	15	0	0	35	40	0	17	0	691	0.0593	+0.7910	118.92	0.9698	0.3922	0.1952	0.3605	0.4073	0.8625	64612	66690	direct	LILAB_RS00295	WP_043708903.1		sodium-translocating pyrophosphatase	0	0
1	4	1	1	1	0	4	0	5	3	0	0	0	0	1	0	3	0	0	0	0	0	3	0	6	5	1	0	2	0	0	0	1	0	0	0	8	0	0	1	2	2	1	1	0	0	1	0	0	1	1	1	0	0	2	1	0	1	0	66	0.0152	-0.6439	134.07	0.8308	0.4615	0.6559	0.4818	0.3000	0.4909	66901	67104	direct	LILAB_RS00300	WP_013935176.1		hypothetical protein	0	0
3	23	44	5	0	0	7	0	0	6	18	0	8	33	10	1	3	3	0	12	4	0	2	0	11	48	2	0	5	2	0	1	8	8	1	1	7	0	1	0	16	8	2	15	1	1	5	6	0	0	4	14	0	1	12	24	2	4	1	411	0.0754	+0.8849	119.83	0.9059	0.5216	0.4502	0.5404	0.3462	0.6338	67153	68391	complement	LILAB_RS00305	WP_013935177.1		MFS transporter	0	1
1	13	23	0	3	0	12	0	3	13	7	0	2	8	4	2	6	5	0	8	2	0	4	0	12	26	1	0	4	2	1	2	11	4	1	1	11	1	1	0	17	9	0	8	1	2	4	5	0	0	6	11	0	0	9	17	0	5	1	297	0.0606	+0.0481	128.08	0.9100	0.5052	0.4364	0.5364	0.3205	0.6461	68613	69509	direct	LILAB_RS00310	WP_013935178.1		LysR family transcriptional regulator	0	0
6	33	55	1	1	0	29	5	1	36	22	0	3	18	12	2	7	2	1	8	1	0	20	0	37	32	2	0	3	5	0	1	17	23	1	0	15	0	3	2	30	20	4	9	0	2	9	6	0	0	16	13	0	0	17	29	0	7	0	581	0.0654	-0.1108	126.85	0.9399	0.5035	0.3277	0.4944	0.3356	0.6934	72690	74438	direct	LILAB_RS00320	WP_082207022.1		DUF3418 domain-containing protein	0	0
0	9	15	5	2	0	9	2	0	6	9	0	1	23	3	2	3	0	0	5	0	0	11	0	5	4	0	0	2	18	1	0	11	10	3	1	16	0	0	0	3	2	1	13	3	0	8	10	2	0	11	13	0	0	6	10	1	3	1	276	0.0725	-0.5167	121.36	0.9125	0.4677	0.4279	0.4918	0.4894	0.7059	74543	75376	complement	LILAB_RS00325	WP_043708906.1		hypothetical protein	0	1
3	14	24	1	2	1	11	1	2	13	10	1	1	14	8	7	3	4	0	2	1	1	2	0	16	9	2	0	2	3	1	0	4	9	1	0	9	0	0	2	6	10	3	8	1	1	4	8	0	0	0	6	0	0	14	19	0	2	3	277	0.0722	+0.1765	122.84	0.8625	0.5428	0.5778	0.6034	0.3973	0.5501	75599	76435	complement	LILAB_RS00330	WP_043708908.1		alpha/beta hydrolase	0	1
0	18	15	3	1	1	8	4	1	12	4	0	3	6	4	0	7	1	0	5	0	1	4	1	10	13	1	0	1	1	0	3	4	4	3	1	8	0	0	1	12	9	0	2	0	0	1	3	0	1	2	8	0	0	2	5	2	2	0	202	0.0495	-0.3604	127.23	0.8636	0.5101	0.5746	0.5952	0.3103	0.5907	76471	77082	complement	LILAB_RS00335	WP_082207023.1		FCD domain-containing protein	0	1
0	5	18	4	2	2	7	2	2	10	4	0	0	7	7	1	4	2	0	6	1	0	2	0	7	16	1	0	1	0	0	2	5	6	1	0	7	0	1	0	13	7	2	3	0	0	4	5	2	0	4	7	0	0	2	5	0	1	1	194	0.0567	-0.2948	127.26	0.8783	0.5873	0.5342	0.5766	0.3725	0.6054	76956	77543	complement	LILAB_RS00340	WP_050989095.1		GntR family transcriptional regulator	0	1
0	16	17	1	2	1	14	2	3	17	8	0	4	11	6	1	3	1	0	4	5	0	7	0	16	16	0	0	2	5	1	0	11	9	1	0	6	0	1	1	15	6	2	5	0	0	3	7	0	0	5	14	0	0	11	13	2	6	0	288	0.0556	-0.0639	126.01	0.9110	0.4911	0.4330	0.5313	0.3218	0.6623	77696	78565	direct	LILAB_RS00345	WP_013935181.1		FAA hydrolase family protein	0	0
1	10	8	0	2	1	10	0	3	12	11	0	1	6	4	0	7	0	0	2	2	0	7	0	8	8	2	0	0	3	0	0	2	7	1	1	7	0	1	0	8	3	0	2	0	0	2	3	0	0	4	7	0	0	4	6	0	6	2	179	0.1173	-0.3855	131.63	0.9195	0.4655	0.4038	0.4538	0.4340	0.6823	78602	79144	direct	LILAB_RS00350	WP_013935182.1		VOC family protein	0	0
