Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
8	11	16	7	2	1	4	8	10	8	5	7	9	11	7	4	1	5	4	11	6	4	3	2	5	21	3	2	9	3	5	2	5	12	4	5	14	0	2	2	6	7	6	12	1	2	10	5	3	3	4	3	1	0	11	9	6	2	6	352	0.0625	+0.1264	124.42	0.6348	0.5478	0.9469	0.8621	0.4242	0.6033	12828	13889	direct	GSUB_RS00055	WP_084211591.1		hypothetical protein	0	1
13	51	23	9	1	0	18	21	36	23	17	12	10	19	11	15	5	3	2	26	11	21	12	2	18	40	11	0	4	13	10	4	13	25	3	4	37	2	1	2	33	10	11	13	2	4	14	5	4	6	21	9	2	1	25	24	14	23	8	800	0.0850	-0.2177	128.62	0.6873	0.4633	0.8963	0.7987	0.4270	0.7235	13897	16302	complement	GSUB_RS00060	WP_040198540.1		penicillin-binding protein	0	0
1	2	1	4	2	4	1	4	2	3	2	2	1	3	1	2	3	2	0	3	3	4	5	0	1	2	4	0	1	3	0	1	1	5	1	1	4	0	0	0	2	1	1	3	1	2	0	1	1	0	1	1	2	0	2	1	2	1	2	107	0.0841	-0.3720	129.47	0.5437	0.5922	0.9945	0.7734	0.5312	0.6822	16617	16943	direct	GSUB_RS00065	WP_052464242.1		hypothetical protein	0	1
4	29	15	7	4	1	8	24	17	15	7	5	4	18	9	5	4	4	1	19	8	11	12	0	13	25	5	0	3	6	6	0	10	12	0	0	16	0	2	1	11	13	7	6	0	1	7	4	3	1	18	2	5	2	18	22	11	2	5	481	0.0437	+0.0075	126.15	0.7051	0.5256	0.8749	0.7519	0.3655	0.7452	16960	18408	direct	GSUB_RS00070	WP_040198541.1		pyruvate kinase	0	1
0	20	4	1	5	1	7	6	5	10	4	4	4	11	6	0	2	2	0	12	0	3	3	0	2	13	3	0	2	1	2	0	5	6	1	0	4	0	0	0	13	1	2	2	2	0	5	3	1	1	12	0	1	1	5	7	3	4	8	223	0.0942	-0.0520	126.55	0.7682	0.4364	0.7812	0.6421	0.2841	0.8215	18439	19113	direct	GSUB_RS00075	WP_040198543.1		7-cyano-7-deazaguanine synthase QueC	0	1
1	9	6	1	3	2	6	7	7	16	5	3	0	3	4	3	9	2	1	14	2	4	7	0	6	14	0	0	1	5	3	0	7	2	1	1	9	0	1	1	12	1	4	9	1	0	6	2	1	2	6	2	0	2	5	16	4	2	8	259	0.0811	-0.2394	132.84	0.7550	0.4940	0.8032	0.6981	0.4268	0.7804	19383	20165	direct	GSUB_RS00080	WP_040198544.1		GTP cyclohydrolase I FolE2	0	1
12	7	6	6	2	0	3	12	16	8	7	7	5	8	7	3	2	6	1	6	8	5	3	1	6	27	10	2	8	6	9	2	3	6	4	9	11	0	4	1	10	3	7	7	4	1	8	4	5	2	4	4	2	1	2	9	8	1	3	346	0.0607	-0.0786	128.67	0.5449	0.5808	0.9942	0.8451	0.4211	0.6089	20294	21337	direct	GSUB_RS00085	WP_040198545.1		hypothetical protein	0	1
5	10	6	2	0	0	4	6	7	6	10	9	2	8	8	3	2	1	2	7	5	3	4	0	4	14	1	0	1	3	4	0	5	2	1	1	4	0	1	1	6	5	3	2	1	1	5	1	0	1	7	0	3	2	5	8	4	3	2	219	0.1279	+0.1945	128.89	0.6682	0.4976	0.9167	0.8136	0.3951	0.7031	21530	22192	direct	GSUB_RS00090	WP_084211593.1		protein TolQ	0	1
0	8	4	0	0	0	4	6	8	4	2	1	1	6	2	2	0	0	1	4	3	2	3	0	2	7	1	0	1	0	2	0	1	4	2	0	7	0	0	1	4	5	3	2	1	1	3	0	0	0	3	1	1	0	9	14	2	1	0	145	0.0276	+0.0807	126.93	0.7266	0.5468	0.8463	0.6560	0.3590	0.7508	22195	22635	direct	GSUB_RS00095	WP_040198547.1		protein TolR	0	1
0	4	2	1	0	0	6	4	3	4	3	4	2	1	1	1	0	0	0	2	1	0	2	2	2	6	1	0	0	2	1	0	1	0	1	2	4	0	2	0	6	2	2	2	1	0	2	3	0	0	2	2	0	1	2	2	1	3	1	99	0.1313	-0.6212	135.27	0.7010	0.5052	0.8800	0.7730	0.4412	0.6484	23272	23574	direct	GSUB_RS18390	WP_084211595.1		hypothetical protein	0	1
4	21	9	3	0	0	14	16	14	9	13	9	7	16	15	4	3	4	1	13	11	3	10	2	10	19	1	0	6	11	4	1	7	13	4	1	11	0	0	3	23	9	6	11	4	6	10	1	0	0	12	5	2	1	13	5	2	6	7	428	0.0981	-0.4014	129.05	0.7108	0.4554	0.8676	0.7770	0.3797	0.7206	23581	24870	direct	GSUB_RS00105	WP_040198549.1		Tol-Pal system beta propeller repeat protein TolB	0	1
3	9	5	1	2	0	5	10	14	11	3	5	4	4	2	4	1	0	0	4	2	6	3	0	1	12	3	0	2	2	3	1	0	4	2	0	7	1	0	1	8	6	0	2	2	0	4	2	0	2	3	1	1	1	2	5	2	7	2	191	0.0942	-0.6895	131.56	0.6257	0.5187	0.9539	0.7598	0.4107	0.7188	24994	25572	direct	GSUB_RS00110	WP_040198551.1		peptidoglycan-associated lipoprotein Pal	0	1
7	15	7	6	2	0	6	13	11	18	2	6	2	5	5	9	1	1	2	9	4	9	5	2	9	18	2	2	6	3	6	1	4	4	1	0	20	0	1	2	12	8	8	0	4	2	8	2	4	1	4	1	2	1	6	3	1	4	4	309	0.0583	-0.5324	130.27	0.6246	0.5615	0.9547	0.7878	0.4286	0.6636	25585	26517	direct	GSUB_RS00115	WP_084211597.1		tol-pal system protein YbgF	0	1
2	6	3	2	1	1	3	7	2	6	1	4	3	4	4	2	1	1	1	3	2	2	3	0	2	8	0	0	6	1	2	0	5	2	0	1	5	0	0	1	6	1	1	0	1	0	3	1	1	1	2	3	1	1	2	2	2	1	2	134	0.0597	-0.1485	126.92	0.6641	0.5703	0.9209	0.7574	0.2619	0.6843	26684	27091	direct	GSUB_RS00120	WP_040198552.1		hypothetical protein	0	1
0	9	4	5	3	0	3	2	1	1	9	4	3	5	8	8	3	1	0	13	2	0	2	0	6	24	4	0	2	0	2	0	6	3	0	2	1	0	0	1	6	2	2	8	0	2	5	3	1	1	6	1	3	2	3	18	4	2	1	219	0.0822	+1.1338	123.51	0.7536	0.5217	0.8055	0.6517	0.5270	0.7198	27097	27759	direct	GSUB_RS00125	WP_052464248.1		cytochrome c biogenesis protein CcdA	0	1
8	26	16	5	0	0	21	19	17	23	12	9	12	16	13	12	7	7	1	16	3	5	8	0	12	35	7	0	9	11	7	1	15	15	2	0	22	0	1	2	28	13	6	13	4	0	10	11	4	5	30	10	3	3	5	26	3	11	8	608	0.0888	-0.4359	128.75	0.7398	0.5119	0.8271	0.7669	0.4011	0.7244	28186	30015	direct	GSUB_RS00130	WP_040198553.1		TonB-dependent receptor	0	1
1	11	21	4	4	1	7	8	8	11	2	5	5	9	11	2	2	2	0	7	4	3	3	0	5	29	5	1	2	2	3	1	15	13	1	3	5	2	2	1	11	2	4	2	2	1	2	2	2	0	10	1	2	3	4	18	5	0	4	305	0.0557	+0.1721	124.79	0.7196	0.5878	0.8560	0.7418	0.2619	0.6925	30168	31088	direct	GSUB_RS00135	WP_084211599.1		cobalamin-binding protein	0	1
4	29	24	9	0	0	1	7	0	6	7	9	1	13	15	4	3	3	0	4	6	0	1	1	9	47	1	1	5	1	1	1	3	11	4	1	3	0	1	1	7	6	4	1	1	0	5	7	2	0	6	4	1	1	3	21	2	1	3	330	0.0879	+0.9888	121.63	0.7821	0.6667	0.7564	0.6599	0.3238	0.6919	31085	32080	direct	GSUB_RS00140	WP_040198556.1		iron ABC transporter permease	0	1
8	17	20	7	4	2	10	14	8	19	5	5	4	18	15	7	5	5	0	9	1	4	5	1	9	41	6	0	6	4	5	0	7	11	2	1	15	0	2	1	20	13	4	6	2	1	5	2	2	2	10	2	1	0	5	23	7	2	3	423	0.0473	-0.0499	125.71	0.7506	0.5981	0.8103	0.7520	0.3448	0.7116	32077	33351	direct	GSUB_RS00145	WP_052464250.1		ABC transporter ATP-binding protein	0	1
0	2	3	0	0	0	1	4	4	2	1	0	0	3	0	0	0	0	0	1	0	2	2	0	2	5	0	0	0	2	0	0	0	0	1	0	3	0	0	0	5	0	0	0	0	0	1	2	0	0	4	0	0	0	2	4	1	4	0	63	0.0794	-0.4952	132.41	0.8033	0.4426	0.7153	0.3774	0.4737	0.8567	33358	33552	complement	GSUB_RS00150	WP_052464252.1		hypothetical protein	0	0
2	13	12	1	3	0	6	4	11	11	6	0	1	7	2	2	1	6	0	7	1	1	5	1	3	22	1	0	0	2	1	1	5	6	0	2	14	1	1	4	14	5	1	2	1	2	4	1	0	1	5	1	1	0	5	11	2	6	0	231	0.0563	-0.4108	130.82	0.7895	0.4912	0.7425	0.6380	0.3788	0.7239	33694	34392	complement	GSUB_RS00155	WP_040198558.1		ArsR family transcriptional regulator	0	0
1	19	6	2	4	0	16	3	19	10	5	7	4	20	8	4	2	0	0	16	4	6	11	0	9	15	1	0	0	1	2	0	5	4	1	1	8	0	0	0	13	4	1	4	0	0	1	4	0	0	15	6	3	1	5	18	2	6	1	306	0.0654	-0.0869	125.90	0.7886	0.4195	0.7442	0.6461	0.3364	0.7907	34661	35584	direct	GSUB_RS00160	WP_040198559.1		thioredoxin-disulfide reductase	0	1
2	27	13	2	6	0	9	6	8	14	13	2	5	17	7	2	2	1	0	20	9	3	2	0	14	30	6	0	3	2	4	0	5	6	0	3	7	1	2	1	14	6	1	9	2	0	6	6	0	1	10	4	4	1	9	17	7	1	4	379	0.0686	+0.6398	126.24	0.7893	0.4691	0.7428	0.6752	0.3333	0.7397	35831	36973	direct	GSUB_RS00165	WP_052465033.1		ABC transporter permease	0	1
3	11	6	3	1	0	8	12	10	9	8	5	3	19	1	1	5	0	0	9	6	3	4	0	5	22	2	0	2	2	3	2	3	5	0	0	8	0	0	1	11	5	3	9	2	2	2	3	1	1	10	3	2	4	3	8	0	4	1	265	0.0755	-0.1272	127.90	0.7266	0.4570	0.8464	0.6883	0.3371	0.7396	36977	37777	direct	GSUB_RS00170	WP_040198560.1		polyamine ABC transporter ATP-binding protein	0	1
2	18	15	3	1	0	6	12	7	15	7	7	3	6	10	6	3	1	1	10	1	7	5	0	6	31	3	1	2	6	3	1	3	6	2	4	21	1	3	2	11	3	3	3	1	2	6	5	1	0	12	1	4	0	7	16	0	2	3	330	0.0576	-0.1300	127.30	0.7477	0.5701	0.8150	0.7297	0.4286	0.7151	37774	38769	direct	GSUB_RS00175	WP_040198561.1		MCE family protein	0	1
4	15	10	5	1	0	10	3	6	6	3	3	2	5	1	3	5	1	0	5	5	3	2	1	4	15	3	0	2	3	1	1	5	5	1	2	3	1	0	1	7	3	3	4	0	1	7	6	0	1	8	4	0	1	2	8	4	0	4	216	0.0602	+0.0505	125.47	0.7129	0.4833	0.8649	0.7520	0.3382	0.6980	38766	39419	direct	GSUB_RS17730	WP_084211601.1		hypothetical protein	0	1
2	10	5	1	7	1	8	6	7	4	2	2	3	9	1	1	6	3	1	6	2	8	6	0	2	9	2	0	0	3	4	0	2	1	2	1	3	1	0	1	2	0	1	4	0	1	5	3	0	1	5	2	1	1	1	3	1	5	4	179	0.0838	-0.4888	128.37	0.6628	0.3953	0.9221	0.7839	0.3750	0.7544	39521	40063	complement	GSUB_RS00185	WP_052464257.1		hypothetical protein	0	0
1	7	4	0	0	0	3	0	3	0	1	1	2	6	0	0	0	2	0	2	0	5	2	0	2	2	1	0	0	2	0	0	2	3	1	0	1	2	0	0	2	0	1	3	1	0	0	1	0	0	1	2	0	1	0	1	2	1	1	77	0.0779	-0.4325	125.12	0.6667	0.3611	0.9183	0.4970	0.2963	0.7036	40097	40333	complement	GSUB_RS17735	WP_052464258.1		hypothetical protein	0	0
8	17	12	3	3	1	2	5	4	5	11	16	4	24	9	7	3	4	0	7	6	4	3	2	8	37	8	0	11	5	4	0	5	9	3	1	5	0	1	2	5	4	2	8	1	0	7	2	3	1	6	2	3	0	10	13	5	5	6	367	0.1417	+0.7828	126.46	0.6988	0.5556	0.8827	0.7628	0.3413	0.7075	40786	41892	direct	GSUB_RS00190	WP_052464261.1		YeeE/YedE family protein	0	1
1	2	2	0	4	0	2	4	6	2	0	0	0	3	1	0	1	1	0	4	2	2	4	0	3	5	0	0	0	2	1	1	1	1	0	0	1	1	0	1	5	1	1	3	0	0	1	1	0	1	4	0	0	0	3	4	2	1	2	88	0.0341	-0.3977	131.29	0.7011	0.4023	0.8799	0.6494	0.3333	0.7539	41898	42167	direct	GSUB_RS00195	WP_040198563.1		sulfurtransferase TusA family protein	0	1
4	20	15	9	10	3	19	18	25	34	12	5	3	14	16	7	5	3	2	21	13	17	11	0	11	36	10	0	4	15	9	2	4	8	6	2	20	1	1	2	20	8	8	7	3	1	12	5	2	1	20	4	2	1	14	19	8	4	2	567	0.0441	-0.2862	128.42	0.6971	0.5179	0.8848	0.8119	0.4852	0.7465	42151	43857	direct	GSUB_RS00200	WP_052464264.1		PAS domain-containing sensor histidine kinase	0	1
3	22	11	1	1	1	11	16	15	22	8	4	2	16	13	4	4	8	2	21	7	11	10	1	10	33	3	0	2	6	5	0	4	10	2	1	10	1	5	1	14	14	3	12	1	2	6	8	0	0	11	7	2	1	8	21	5	5	5	446	0.0561	-0.2029	129.15	0.7523	0.5394	0.8076	0.7541	0.3937	0.7157	43850	45193	direct	GSUB_RS00205	WP_040198565.1		sigma-54-dependent Fis family transcriptional regulator	0	1
1	4	3	0	1	0	2	1	4	0	1	0	1	1	2	1	2	0	2	3	1	2	2	0	2	2	1	1	1	1	0	0	2	2	0	0	6	1	2	0	0	2	3	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	65	0.0154	-0.4769	129.25	0.6769	0.4769	0.9077	0.5852	0.5294	0.5452	45239	45439	direct	GSUB_RS00210	WP_040198566.1		hypothetical protein	0	1
0	5	2	1	1	0	5	2	9	5	7	3	3	1	5	1	5	0	0	4	0	3	3	0	5	6	1	1	1	3	1	0	1	3	2	2	2	0	0	0	4	2	0	0	1	0	0	1	2	0	4	1	0	1	2	1	1	5	1	123	0.1382	-0.4398	133.59	0.7059	0.4034	0.8740	0.6858	0.5897	0.7241	45453	45827	complement	GSUB_RS00215	WP_040198567.1		lactoylglutathione lyase	0	0
2	7	12	1	1	0	4	2	7	11	6	6	2	10	5	2	2	4	0	5	3	5	3	0	2	18	3	0	0	4	1	0	3	5	0	2	9	1	3	2	3	5	1	2	1	0	3	4	2	1	9	1	1	0	4	5	1	4	2	208	0.0962	-0.2750	129.14	0.7426	0.5495	0.8228	0.7331	0.3966	0.7014	46051	46680	complement	GSUB_RS00220	WP_052464266.1		methyltransferase domain-containing protein	0	0
1	11	1	1	2	1	0	0	1	0	2	1	0	1	0	1	0	1	1	1	1	0	1	0	3	6	3	0	2	1	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	2	0	0	1	2	1	1	0	0	61	0.0820	+1.4623	122.83	0.7458	0.4237	0.8179	0.5718	0.2400	0.7214	46864	47052	complement	GSUB_RS00225	WP_040198568.1		hypothetical protein	0	0
3	25	6	4	2	0	8	2	13	13	4	2	3	16	3	0	1	0	0	6	3	11	6	0	13	7	4	0	0	8	3	0	12	4	1	2	13	0	1	0	10	8	2	2	2	0	5	0	0	0	11	2	1	1	3	5	1	7	2	267	0.0712	-0.6801	128.04	0.7701	0.3640	0.7778	0.6730	0.3048	0.7612	47174	47980	direct	GSUB_RS00230	WP_040198569.1		hypothetical protein	0	1
1	1	4	1	1	1	1	1	4	1	0	1	0	4	2	1	3	2	1	3	1	7	3	0	0	4	0	1	2	3	1	0	3	0	1	0	5	0	0	2	1	1	1	0	1	0	0	0	0	2	2	0	0	1	2	5	2	3	1	91	0.0879	-0.4692	132.43	0.6136	0.4773	0.9624	0.6882	0.5000	0.6427	48036	48314	direct	GSUB_RS00235	WP_040201837.1		cytotoxic translational repressor of toxin-antitoxin stability system	0	1
2	7	6	1	0	0	3	1	7	4	0	3	1	7	0	0	1	1	0	3	2	4	2	0	0	7	2	0	3	4	2	0	4	1	2	1	2	0	0	1	10	4	0	2	0	0	0	0	0	0	3	0	1	1	1	1	0	1	1	112	0.0446	-0.7062	130.25	0.6972	0.4220	0.8846	0.6434	0.2340	0.7310	48283	48624	direct	GSUB_RS00240	WP_040198571.1		XRE family transcriptional regulator	0	1
1	3	1	1	0	0	2	5	3	5	0	3	1	2	2	0	0	1	0	4	0	2	3	0	1	8	0	1	2	1	1	0	1	1	0	1	6	0	0	1	1	2	1	0	0	1	1	1	0	1	2	0	2	0	1	0	3	2	1	83	0.0723	-0.5145	132.05	0.6341	0.5976	0.9474	0.6648	0.4286	0.6840	48716	48970	direct	GSUB_RS00245	WP_040198573.1		hypothetical protein	0	1
2	13	2	2	1	0	5	1	17	6	5	4	0	7	2	3	4	3	2	2	7	4	6	0	6	13	5	0	8	4	3	4	4	5	2	1	3	2	2	2	6	5	1	3	1	2	2	4	3	1	9	3	2	2	6	3	5	4	1	228	0.0702	-0.1750	130.02	0.6356	0.4667	0.9463	0.8255	0.3382	0.6303	49237	49926	complement	GSUB_RS00250	WP_040198575.1		PTS fructose transporter subunit IIA	0	0
2	11	9	3	1	0	8	3	13	4	3	4	5	3	4	0	4	2	0	12	4	5	1	2	4	16	8	1	4	3	2	1	3	6	2	3	10	1	3	1	6	3	3	5	4	2	5	4	1	1	5	1	2	0	2	4	6	4	2	234	0.0641	-0.0530	128.64	0.6407	0.4978	0.9421	0.8056	0.4615	0.6295	50260	50967	direct	GSUB_RS00255	WP_040198577.1		PTS fructose transporter subunit IIA	0	1
2	5	0	2	0	0	0	1	1	2	3	3	4	1	4	2	1	1	1	2	2	0	0	1	1	4	1	0	1	1	0	0	2	0	1	0	2	0	1	1	1	0	0	2	2	3	2	0	1	0	0	1	0	0	2	0	0	1	3	77	0.1818	+0.3506	126.57	0.5493	0.4789	0.9930	0.6933	0.4138	0.5908	50964	51200	direct	GSUB_RS00260	WP_040198579.1		hypothetical protein	0	1
10	46	26	14	6	3	5	8	10	9	26	13	9	29	22	15	11	3	0	21	7	2	7	1	25	57	16	3	13	6	3	1	10	12	7	2	9	0	1	1	12	12	6	10	7	2	7	8	4	2	13	9	5	0	13	23	8	9	6	654	0.1086	+0.7732	123.69	0.7312	0.5328	0.8397	0.7953	0.4522	0.6862	51202	53169	direct	GSUB_RS00265	WP_040198581.1		hypothetical protein	0	1
4	16	8	4	2	1	3	4	4	5	11	9	6	9	9	3	3	4	0	8	3	1	3	3	7	37	7	0	10	1	2	0	5	8	1	0	4	0	0	2	5	4	1	4	3	1	6	6	0	3	6	6	1	1	9	18	4	2	1	303	0.0990	+1.0571	125.14	0.7465	0.5764	0.8167	0.7575	0.3827	0.6702	53184	54098	direct	GSUB_RS00270	WP_040198583.1		hydrogenase	0	1
0	9	6	4	2	0	2	2	3	7	8	9	3	8	4	1	4	1	1	12	3	0	3	0	5	21	4	0	11	2	3	0	3	4	1	0	2	0	1	0	3	5	2	3	0	0	3	2	2	2	8	5	1	0	6	8	4	1	0	211	0.0900	+0.9967	126.90	0.7745	0.5686	0.7701	0.7168	0.4493	0.7007	54147	54785	direct	GSUB_RS00275	WP_040198585.1		hydrogenase	0	1
5	28	23	3	2	4	6	2	3	10	16	9	7	23	9	10	3	7	1	17	7	4	5	1	14	58	13	1	6	7	0	2	9	9	3	2	9	0	0	1	6	2	4	9	8	4	2	6	2	2	18	2	2	2	19	11	5	2	7	473	0.0867	+0.9746	122.96	0.7323	0.5221	0.8381	0.7321	0.4106	0.7122	54790	56214	direct	GSUB_RS00280	WP_040198586.1		hydrogenase	0	1
5	30	8	5	5	5	14	13	17	23	14	8	7	23	18	5	9	12	0	19	2	3	6	1	12	33	7	1	4	8	2	1	7	15	3	5	8	1	2	3	23	10	8	7	2	2	7	5	0	0	14	4	1	0	17	13	8	7	3	505	0.0752	-0.1715	128.09	0.7374	0.4707	0.8307	0.7861	0.4132	0.7326	56211	57731	direct	GSUB_RS00285	WP_040198588.1		hydrogenase	0	1
4	19	7	2	8	2	10	5	4	8	7	3	2	17	5	0	2	3	0	6	3	3	7	0	11	22	3	0	0	6	0	0	8	9	0	0	6	1	0	1	10	5	4	3	0	0	2	3	0	0	8	1	1	0	5	3	4	4	0	249	0.0562	+0.0028	125.16	0.8178	0.4291	0.6848	0.6345	0.3258	0.7858	57744	58496	direct	GSUB_RS00290	WP_040198589.1		NADH-quinone oxidoreductase subunit NuoB	0	1
5	44	21	13	3	4	28	23	22	31	19	7	12	31	9	5	5	9	0	41	13	24	24	2	17	30	8	2	7	16	12	0	14	20	7	5	18	4	4	4	16	6	6	13	0	0	8	5	2	2	18	5	1	2	26	22	12	12	5	749	0.0574	-0.0857	127.10	0.7086	0.4544	0.8706	0.8035	0.4559	0.7361	58571	60823	direct	GSUB_RS00295	WP_040198590.1		NADP-dependent malic enzyme	0	1
4	49	15	5	3	1	34	20	31	45	16	19	5	31	15	7	9	6	0	37	12	22	26	2	27	63	8	0	7	21	9	1	19	21	6	7	38	2	3	4	34	12	4	14	1	1	13	12	3	1	38	5	4	1	25	19	5	8	7	879	0.0626	-0.3420	129.70	0.7690	0.4644	0.7798	0.7491	0.3662	0.7738	61007	63649	direct	GSUB_RS00300	WP_084211603.1		chemotaxis protein CheB	0	1
3	22	13	6	3	0	18	7	22	30	15	7	0	27	7	2	8	2	0	25	3	10	16	2	19	32	8	0	3	14	1	1	6	7	2	1	27	1	1	4	26	13	5	12	2	0	4	3	1	0	21	2	2	1	20	7	5	7	2	516	0.0640	-0.3866	131.27	0.8031	0.4252	0.7156	0.6766	0.4471	0.7698	63817	65370	direct	GSUB_RS00305	WP_084212175.1		Fis family transcriptional regulator	0	1
0	3	1	1	0	0	0	3	4	3	0	0	1	4	0	4	1	0	0	1	0	5	7	0	1	1	0	0	2	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	3	0	0	0	58	0.0000	-0.9931	124.50	0.6071	0.5179	0.9666	0.6051	0.4286	0.6829	65849	66028	direct	GSUB_RS00310	WP_040201840.1		CsbD family protein	0	1
