Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
2	40	17	3	10	2	40	12	16	32	32	1	3	30	11	5	14	10	1	40	4	3	14	1	20	58	3	0	2	22	4	2	19	18	3	3	12	2	4	1	29	13	5	21	0	1	12	10	1	1	18	6	1	1	14	16	2	27	5	730	0.1151	-0.2222	131.85	0.8598	0.3920	0.5848	0.6231	0.5093	0.8354	29259	31454	complement	PPRO_RS00135	WP_011733982.1		glycoside hydrolase	0	0
4	45	9	3	9	1	46	7	17	36	41	0	8	37	19	6	9	6	4	55	5	9	43	1	20	56	1	0	2	27	1	2	13	19	0	1	25	1	7	1	25	8	3	21	1	2	21	5	0	1	33	6	1	1	23	33	3	17	2	834	0.0851	-0.0785	129.00	0.8853	0.3840	0.5140	0.5478	0.5429	0.8451	31489	33996	complement	PPRO_RS00140	WP_011733983.1		phosphoglucomutase	0	0
1	9	2	0	2	0	6	3	5	8	2	1	1	2	1	1	1	0	0	8	2	2	9	0	3	14	0	0	0	4	0	0	1	1	0	0	5	0	1	1	2	1	0	1	0	0	3	2	0	0	4	0	0	2	3	3	2	3	1	125	0.0640	-0.0600	130.52	0.8211	0.4634	0.6776	0.5782	0.5000	0.8577	34051	34431	complement	PPRO_RS00145	WP_011733984.1		response regulator	0	0
4	22	8	3	8	1	23	9	18	27	13	9	7	13	6	6	12	3	1	37	1	5	11	0	18	41	8	0	5	15	3	1	10	8	2	1	22	0	3	0	19	11	5	15	4	3	16	2	1	1	22	3	1	1	9	13	3	4	2	532	0.0564	-0.1357	129.73	0.8015	0.4258	0.7188	0.6840	0.5183	0.8112	34409	36010	complement	PPRO_RS00150	WP_011733985.1		histidine kinase	0	0
5	27	12	2	5	0	24	10	11	24	21	1	5	26	7	2	11	1	2	25	1	4	14	2	9	25	1	0	3	19	2	2	10	8	2	3	18	0	5	2	15	6	2	11	0	0	10	6	1	1	20	2	0	1	12	12	2	15	5	492	0.0996	-0.3681	129.82	0.8517	0.3686	0.6056	0.6271	0.5029	0.8240	36193	37674	complement	PPRO_RS00155	WP_011733986.1		cysteine--tRNA ligase	0	0
5	37	1	3	6	1	28	5	24	11	12	0	2	32	3	3	8	2	1	25	0	10	27	0	11	29	8	0	1	13	0	0	7	12	2	0	20	1	0	0	14	2	3	13	0	1	8	1	0	0	33	1	0	4	19	7	6	14	3	498	0.0663	-0.2420	127.78	0.8246	0.3152	0.6698	0.5046	0.4464	0.8861	38130	39629	direct	PPRO_RS00160	WP_011733988.1		oxaloacetate decarboxylase	0	1
1	57	3	4	7	0	28	4	19	12	16	4	0	33	2	12	10	0	1	36	3	8	18	0	13	24	1	0	0	20	1	0	13	8	3	0	16	1	1	1	16	1	10	9	0	0	8	0	1	1	21	0	0	3	29	6	1	14	0	515	0.0680	-0.0373	126.00	0.8420	0.2700	0.6295	0.4630	0.4752	0.8930	39685	41235	direct	PPRO_RS00165	WP_011733989.1		acyl-CoA carboxylase subunit beta	0	1
0	11	4	0	1	0	7	0	7	4	2	0	0	7	0	0	1	1	1	7	1	2	7	1	0	4	1	1	1	2	0	0	2	7	1	0	5	0	0	0	2	0	0	4	0	0	1	1	0	1	6	1	0	2	8	6	4	1	0	128	0.0234	+0.2125	123.20	0.8160	0.3840	0.6887	0.5371	0.3611	0.8274	41488	41877	direct	PPRO_RS00170	WP_011733990.1		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	0	1
4	7	3	2	2	0	2	0	0	2	4	1	1	15	2	1	1	0	0	10	0	0	1	1	4	20	1	0	2	4	0	1	1	4	0	0	4	0	1	0	4	3	0	1	0	0	3	0	0	0	8	3	1	0	3	7	1	1	0	144	0.0556	+0.9708	122.13	0.8971	0.4338	0.4783	0.4621	0.4400	0.8018	42037	42474	complement	PPRO_RS00175	WP_011733991.1		EamA-like transporter family protein	0	0
0	24	6	3	5	2	13	7	5	28	11	3	8	21	7	1	8	3	2	18	2	1	4	2	4	25	2	0	4	10	1	3	6	14	2	1	18	0	6	0	16	9	3	12	4	0	17	2	1	0	17	4	0	3	14	13	2	9	3	423	0.0662	-0.2388	127.68	0.8435	0.4377	0.6258	0.6395	0.4286	0.8037	42754	44028	direct	PPRO_RS00180	WP_011733992.1		insulinase family protein	0	1
3	26	9	2	7	4	16	8	4	19	12	1	6	18	10	3	2	3	0	17	5	2	15	0	2	19	1	1	2	5	7	1	3	8	0	0	11	1	0	0	12	3	2	8	1	0	3	0	0	0	11	2	2	1	9	13	7	8	6	351	0.0855	-0.0402	126.19	0.7918	0.4780	0.7380	0.6581	0.3858	0.8367	44305	45363	direct	PPRO_RS00185	WP_011733993.1		nitronate monooxygenase	0	1
3	14	7	9	3	0	12	3	12	16	6	0	5	5	9	4	5	1	1	5	2	2	4	0	8	39	4	0	2	5	0	0	4	8	3	1	10	0	3	0	10	15	4	5	0	1	3	3	0	3	8	0	0	1	6	16	3	1	2	308	0.0455	-0.0273	129.04	0.7838	0.5642	0.7532	0.6599	0.5000	0.7648	45530	46459	direct	PPRO_RS00190	WP_011733994.1		methyltransferase domain-containing protein	0	1
9	6	2	4	3	2	11	7	8	2	4	10	6	3	4	6	4	2	2	6	4	6	4	1	3	4	7	2	5	6	6	2	2	3	4	5	4	5	2	1	2	0	4	0	3	3	1	4	2	3	4	1	3	5	1	5	4	6	8	248	0.1452	-0.2569	132.03	0.4322	0.4915	0.9867	0.8765	0.4938	0.6613	46556	47305	direct	PPRO_RS19170	WP_011733995.1		DUF1698 domain-containing protein	0	1
6	37	6	2	10	0	19	6	8	25	9	4	2	25	9	1	14	3	2	31	0	5	25	0	8	25	0	0	2	15	2	0	4	12	0	1	15	0	1	1	11	2	1	5	0	1	10	2	0	0	26	3	0	2	14	10	2	14	2	464	0.0776	-0.1713	128.26	0.8841	0.3636	0.5175	0.5249	0.4620	0.8768	47363	48760	direct	PPRO_RS00200	WP_011733996.1		adenosylhomocysteinase	0	1
7	38	11	3	3	0	18	8	20	31	12	1	4	26	10	4	2	1	4	27	3	2	20	0	11	27	2	0	4	15	2	1	4	2	1	1	38	0	11	1	17	4	4	17	3	2	17	9	1	2	22	10	1	8	15	22	4	8	5	564	0.0514	-0.2420	126.82	0.8260	0.4432	0.6668	0.6718	0.4353	0.7997	48856	50553	complement	PPRO_RS00205	WP_011733997.1		methyl-accepting chemotaxis protein	0	0
3	16	2	3	2	0	8	1	5	4	2	2	4	6	6	3	1	2	3	7	0	2	4	0	3	22	3	0	1	3	1	1	7	8	2	1	4	0	1	0	4	8	1	3	0	0	2	8	1	0	4	2	0	0	4	8	3	2	4	201	0.0498	+0.1746	123.61	0.7716	0.5279	0.7753	0.6845	0.3651	0.7676	50797	51405	direct	PPRO_RS00210	WP_011733998.1		arylesterase	0	1
3	27	3	2	5	2	19	8	10	17	8	4	0	23	7	3	5	2	1	21	1	7	16	0	4	15	0	0	5	6	0	1	9	7	0	0	17	0	1	1	11	2	4	2	1	0	14	5	1	2	22	0	1	1	12	21	3	8	5	388	0.0670	-0.1912	126.88	0.8320	0.4080	0.6531	0.6081	0.3939	0.8586	51544	52713	direct	PPRO_RS00215	WP_086003629.1		methionine adenosyltransferase	0	1
3	22	9	3	4	0	14	2	4	24	12	1	2	25	6	3	2	2	0	20	5	3	16	0	10	18	2	0	2	10	2	0	8	10	0	1	10	1	0	0	7	6	1	4	0	1	14	7	0	0	12	2	0	0	8	16	4	8	1	361	0.0693	+0.0235	125.20	0.8818	0.4380	0.5240	0.5620	0.4453	0.8478	52814	53902	direct	PPRO_RS00220	WP_011734000.1	leuB	3-isopropylmalate dehydrogenase	0	1
3	27	1	0	6	1	17	8	7	12	6	3	6	20	2	6	2	1	1	16	4	2	10	0	6	30	2	0	1	10	2	0	10	6	1	0	17	0	4	1	13	3	3	7	1	0	7	4	0	0	20	1	1	2	10	12	1	2	3	364	0.0604	-0.0832	127.46	0.8270	0.4106	0.6646	0.5695	0.3492	0.8664	53943	55040	direct	PPRO_RS00225	WP_011734001.1	asd	aspartate-semialdehyde dehydrogenase	0	1
2	25	11	2	7	0	16	7	8	20	11	0	5	13	5	3	4	0	0	14	3	3	3	0	6	22	3	0	2	9	1	0	9	6	1	1	13	0	8	1	9	4	3	10	1	0	10	1	0	0	8	2	1	0	17	14	3	4	1	338	0.0562	-0.0325	125.90	0.8524	0.4217	0.6038	0.6218	0.4352	0.8125	55056	56075	direct	PPRO_RS00230	WP_011734002.1		aspartate-semialdehyde dehydrogenase	0	1
0	2	2	0	1	0	4	3	4	8	0	1	4	1	3	1	0	1	3	3	2	1	4	0	3	5	0	0	1	2	0	0	1	1	0	0	3	1	0	1	0	3	0	2	3	0	1	1	0	1	1	0	0	1	2	4	3	1	2	95	0.0526	-0.1832	129.22	0.6484	0.5604	0.9355	0.6908	0.4375	0.6975	56278	56568	direct	PPRO_RS00235	WP_011734003.1		PqqD family protein	0	1
2	21	9	4	8	1	11	7	8	10	8	15	3	15	11	6	7	7	4	15	6	5	4	1	5	19	6	1	7	4	7	3	13	9	2	3	7	4	6	2	13	10	10	3	1	1	7	4	2	4	4	8	4	4	7	6	7	3	6	411	0.1022	-0.1316	131.18	0.6513	0.5154	0.9329	0.8391	0.3514	0.7090	56573	57811	direct	PPRO_RS00240	WP_011734004.1		hypothetical protein	0	1
7	23	13	6	8	3	19	17	23	20	18	14	8	16	6	11	10	9	3	19	5	11	13	3	9	50	5	1	8	13	6	3	6	17	6	4	19	3	6	3	18	19	9	7	5	2	12	9	3	2	16	8	2	5	11	11	3	15	10	635	0.1071	-0.3663	132.86	0.6858	0.5123	0.8980	0.8364	0.4974	0.7468	57821	59731	direct	PPRO_RS00245	WP_011734005.1		asparagine synthetase B	0	1
6	13	10	4	5	1	6	7	11	11	2	4	3	7	5	5	1	3	0	7	5	1	6	0	5	14	3	1	6	2	2	2	4	12	2	1	11	0	2	1	3	7	1	3	1	0	2	1	0	3	6	5	1	3	6	5	5	3	4	267	0.0861	-0.0273	128.37	0.6800	0.5720	0.9044	0.7860	0.3824	0.7301	59728	60534	direct	PPRO_RS00250	WP_011734006.1		hypothetical protein	0	1
1	5	1	1	0	0	4	1	2	4	4	4	1	3	3	0	3	1	1	3	0	2	1	0	3	6	1	0	1	2	3	1	1	4	2	0	2	0	1	0	1	0	0	3	0	1	3	0	0	4	3	1	0	2	1	2	1	2	3	100	0.1300	-0.0610	128.04	0.6768	0.4343	0.9079	0.7610	0.4118	0.7510	60585	60890	complement	PPRO_RS00255	WP_011734007.1		hypothetical protein	0	0
5	9	11	4	3	3	1	5	0	3	7	3	4	10	5	4	4	2	0	3	0	3	2	0	2	10	6	0	1	11	8	1	3	7	1	5	7	0	1	0	2	1	0	0	3	3	4	6	0	2	12	10	1	7	4	4	1	3	3	229	0.0830	-0.0279	122.04	0.6636	0.5091	0.9213	0.7981	0.4648	0.7196	61037	61729	direct	PPRO_RS00260	WP_083761157.1		hypothetical protein	0	1
1	17	4	2	4	0	8	4	4	11	9	3	2	5	3	1	8	5	0	4	1	3	7	0	2	27	0	1	2	8	1	0	4	6	2	3	11	0	0	0	4	9	3	4	0	0	1	1	0	0	7	2	0	1	4	3	0	6	3	226	0.1018	-0.4673	133.18	0.8190	0.5023	0.6822	0.6438	0.4795	0.8183	62017	62700	direct	PPRO_RS00265	WP_011734009.1		tetratricopeptide repeat protein	0	1
6	13	15	4	6	1	6	9	6	8	5	3	3	15	10	8	3	3	1	9	2	2	0	1	6	21	4	1	8	5	0	2	9	13	3	1	11	1	2	0	8	9	4	4	1	1	4	2	1	2	8	4	2	2	4	11	9	3	4	321	0.0623	+0.1614	124.13	0.7184	0.5566	0.8576	0.7897	0.4316	0.7259	62664	63632	direct	PPRO_RS19175	WP_083761158.1		hypothetical protein	0	1
5	12	4	5	2	4	7	7	9	4	8	9	5	5	6	5	3	4	0	4	6	6	2	1	7	21	1	0	4	5	2	1	3	9	0	1	7	1	1	0	8	6	7	4	2	1	3	3	0	0	6	1	1	0	2	12	1	3	1	252	0.0913	-0.0159	128.91	0.6559	0.5466	0.9287	0.7680	0.4458	0.7424	63848	64609	direct	PPRO_RS00275	WP_041532051.1		hypothetical protein	0	1
7	15	6	5	1	2	9	9	11	12	10	7	2	5	3	4	2	5	2	6	4	4	6	1	5	17	5	0	4	2	4	0	4	8	0	1	5	0	2	2	8	6	2	6	4	3	7	3	1	1	5	5	1	0	3	3	4	5	3	277	0.1119	-0.2361	130.66	0.6479	0.5243	0.9359	0.8391	0.4048	0.7413	64606	65442	direct	PPRO_RS00280	WP_011734012.1		sulfotransferase	0	1
6	7	10	5	0	2	7	7	10	8	3	5	2	5	1	7	3	4	2	9	2	2	5	1	1	15	8	0	0	3	2	2	3	5	1	1	9	0	2	2	7	11	3	2	3	1	6	2	1	2	6	4	2	0	7	3	4	7	7	259	0.1158	-0.3707	133.14	0.6163	0.5633	0.9606	0.7892	0.5000	0.7324	65504	66286	direct	PPRO_RS00285	WP_011734013.1		sulfotransferase family protein	0	1
1	13	7	3	1	1	2	0	2	2	2	2	4	4	2	2	2	1	0	5	2	1	4	0	3	14	3	0	2	2	2	0	3	0	2	1	4	1	1	0	9	4	2	2	1	1	4	0	1	0	7	2	0	1	3	3	2	0	1	153	0.0719	+0.1758	127.58	0.7431	0.4861	0.8221	0.6827	0.3333	0.7615	66309	66773	direct	PPRO_RS00290	WP_049759603.1		hypothetical protein	0	1
0	13	4	1	4	2	3	3	3	3	12	2	2	16	7	3	2	1	2	15	2	1	5	0	15	27	1	0	3	5	1	0	5	5	0	0	2	0	1	1	5	2	2	4	2	0	11	3	1	1	4	4	0	1	7	9	1	5	1	249	0.1084	+0.8791	126.09	0.8553	0.4170	0.5964	0.6265	0.4886	0.7889	66825	67577	direct	PPRO_RS00295	WP_011734015.1		sulfite exporter TauE/SafE family protein	0	1
3	43	20	4	3	0	11	10	12	23	26	1	7	19	24	3	10	5	1	19	4	1	4	1	22	75	3	0	4	9	0	2	9	13	4	3	22	1	7	2	23	22	5	14	1	0	12	2	0	1	15	9	0	0	11	16	3	12	1	605	0.0843	+0.1461	129.19	0.8648	0.4939	0.5715	0.6141	0.4505	0.7643	67574	69394	direct	PPRO_RS00300	WP_011734016.1		ABC transporter ATP-binding protein	0	1
4	21	12	4	3	3	7	19	13	17	9	2	1	7	13	4	8	5	1	13	4	2	8	0	21	45	2	0	4	6	1	2	14	6	3	4	8	3	3	1	10	13	11	3	1	0	11	6	2	0	6	6	2	0	11	6	6	6	4	423	0.0709	-0.1012	130.98	0.7445	0.5405	0.8199	0.7388	0.4706	0.7519	69391	70665	direct	PPRO_RS00305	WP_011734017.1		hypothetical protein	0	1
0	11	4	1	2	0	12	5	10	18	11	4	1	6	6	4	5	2	0	13	2	1	10	0	6	15	5	0	3	6	1	0	7	8	0	3	6	0	4	0	15	11	5	7	2	1	4	3	1	0	10	4	1	0	7	13	0	5	3	300	0.1000	-0.5137	135.26	0.8169	0.4965	0.6868	0.6648	0.4787	0.7889	70793	71698	direct	PPRO_RS00310	WP_011734018.1		sulfate adenylyltransferase subunit CysD	0	1
4	27	17	5	8	5	20	22	8	29	14	5	10	23	18	9	6	8	2	28	4	1	9	0	15	41	8	0	5	11	6	2	9	13	1	1	20	0	6	5	23	21	11	9	3	4	15	6	2	1	17	10	2	2	13	18	11	11	6	637	0.0691	-0.1862	129.02	0.7574	0.5262	0.7994	0.7529	0.4663	0.7623	71698	73614	direct	PPRO_RS00315	WP_011734019.1	cysC	adenylyl-sulfate kinase	0	1
