Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
4	10	8	10	0	1	2	4	2	2	7	2	3	11	6	3	3	1	4	16	2	1	5	0	4	25	3	0	5	3	1	0	3	4	3	0	6	1	3	0	3	3	0	3	0	3	3	4	1	2	12	3	0	5	8	4	4	4	1	238	0.0756	+0.8790	122.84	0.7359	0.4935	0.8328	0.7330	0.5823	0.7575	7905	8624	complement	CFB04_RS00055	WP_088533359.1		LrgB family protein	0	0
1	2	4	1	3	0	1	1	4	2	4	1	2	7	4	0	1	0	0	6	3	2	1	0	8	7	6	0	1	0	1	1	4	3	0	0	2	1	1	0	1	3	1	1	0	1	2	0	1	0	2	4	0	3	8	2	1	1	0	121	0.0579	+0.9347	124.91	0.7328	0.4310	0.8375	0.6571	0.4062	0.7605	8621	8989	complement	CFB04_RS00060	WP_088533360.1		CidA/LrgA family protein	0	0
5	9	5	3	1	0	6	5	4	6	6	2	5	7	7	2	1	4	0	6	2	5	8	2	3	4	9	1	0	4	0	1	6	5	4	1	5	1	4	2	3	3	2	3	0	1	7	2	0	4	3	3	0	1	4	5	4	5	4	212	0.0943	-0.3274	127.50	0.6390	0.4780	0.9435	0.8160	0.4923	0.7240	9005	9646	complement	CFB04_RS00065	WP_088533361.1		M23 family peptidase	0	0
6	7	14	4	1	1	4	4	5	14	8	0	2	5	2	1	3	0	1	6	1	3	7	1	4	8	5	1	1	1	0	1	1	8	2	1	6	0	2	2	3	4	2	3	1	5	2	2	1	2	4	8	2	1	4	3	1	1	3	197	0.0609	-0.2213	125.85	0.6974	0.5487	0.8844	0.7908	0.5556	0.6815	9715	10311	complement	CFB04_RS00070	WP_088533362.1		hypothetical protein	0	0
2	3	5	2	0	0	6	6	9	4	7	5	1	7	1	2	1	7	4	4	3	4	5	1	0	9	5	2	4	3	4	0	2	1	5	3	6	3	1	0	1	1	1	3	1	3	3	1	2	3	6	0	1	5	5	2	1	2	2	188	0.1011	-0.1574	131.31	0.5167	0.4833	0.9992	0.8281	0.4906	0.6556	10380	10949	complement	CFB04_RS00075	WP_088536641.1		hypothetical protein	0	0
10	43	17	3	8	1	26	9	20	26	22	2	13	20	16	2	14	5	5	21	4	11	9	2	21	33	13	0	0	18	4	0	16	22	7	1	13	2	4	1	23	23	4	11	0	1	14	6	0	5	20	16	3	3	12	18	5	16	3	668	0.0793	-0.2822	128.62	0.7852	0.4142	0.7506	0.7274	0.4471	0.7945	11077	13086	complement	CFB04_RS00080	WP_088536642.1		molybdopterin oxidoreductase family protein	0	0
7	3	3	3	2	0	3	6	6	3	1	5	1	5	1	3	1	1	5	2	2	8	7	1	1	3	4	3	8	4	4	1	1	0	2	3	3	1	0	1	0	0	2	4	2	4	2	3	6	3	2	1	3	7	2	6	3	1	2	173	0.0520	+0.0821	124.62	0.4211	0.5029	0.9819	0.8881	0.4500	0.5396	13642	14166	complement	CFB04_RS00085	WP_088533363.1		DUF4410 domain-containing protein	0	0
9	12	8	3	4	1	7	4	12	10	13	4	5	10	9	2	3	0	0	12	2	3	2	3	12	14	4	0	1	3	1	1	7	7	4	2	7	4	4	0	5	14	0	9	1	1	5	2	2	2	10	3	0	2	6	4	1	5	0	290	0.0931	-0.0614	127.86	0.7402	0.4057	0.8264	0.7569	0.5060	0.7426	14422	15297	complement	CFB04_RS00090	WP_088533364.1		TIGR04222 domain-containing membrane protein	0	0
0	2	1	3	0	1	3	1	6	5	2	4	1	1	1	0	1	3	0	1	1	1	1	0	3	0	3	0	1	0	3	0	1	1	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	1	0	1	0	3	2	1	2	0	0	67	0.0896	-0.0493	131.35	0.4545	0.5606	0.9940	0.7214	0.3684	0.6903	15826	16032	direct	CFB04_RS00095	WP_088533365.1		2-oxoisovalerate dehydrogenase	0	1
1	3	0	2	0	0	4	1	3	0	0	1	0	3	1	1	4	2	1	1	3	3	2	1	3	2	5	1	1	2	1	0	0	1	2	1	2	0	0	0	4	0	1	0	1	0	1	1	2	1	3	1	2	0	1	0	2	0	1	79	0.0253	-0.3684	128.46	0.5063	0.4810	0.9999	0.7270	0.3600	0.6788	16029	16271	direct	CFB04_RS00100	WP_088533366.1		type II toxin-antitoxin system HicA family toxin	0	1
13	8	5	6	2	0	12	17	19	16	13	13	7	7	6	7	9	12	8	9	11	20	13	1	3	6	12	5	3	7	10	11	4	5	4	11	5	4	3	4	4	1	2	3	5	7	4	7	1	10	5	4	3	6	10	4	10	10	11	455	0.1187	-0.4743	132.52	0.4292	0.4612	0.9855	0.9192	0.4603	0.6124	16358	17728	complement	CFB04_RS00105	WP_088533367.1		glycosaminoglycan attachment protein	0	0
4	1	0	2	3	0	4	4	12	3	5	4	2	4	0	6	3	6	3	5	1	15	1	1	0	1	3	2	1	1	5	2	2	2	1	3	1	2	0	0	2	0	4	3	0	2	1	0	2	3	2	1	3	1	0	2	4	5	2	156	0.1154	-0.8519	133.95	0.3487	0.3882	0.9329	0.7258	0.5800	0.6197	18353	18826	complement	CFB04_RS00110	WP_088533368.1		hypothetical protein	0	0
1	1	2	2	1	0	8	0	5	3	2	0	4	1	3	1	2	0	1	6	0	3	8	0	1	6	2	0	3	1	0	2	1	2	0	1	2	0	6	4	1	4	0	0	0	0	0	0	0	1	2	3	0	3	3	4	2	3	0	116	0.0690	-0.5086	134.90	0.7117	0.4775	0.8665	0.6413	0.7895	0.6825	18976	19329	complement	CFB04_RS00115	WP_088533369.1		hypothetical protein	0	0
4	3	3	2	1	0	6	4	4	4	1	1	0	1	3	1	0	0	3	3	4	3	1	0	1	5	1	0	0	1	0	0	1	2	0	1	5	1	3	2	0	2	3	4	0	2	1	2	2	1	0	0	0	3	2	1	4	0	1	107	0.0561	-0.2589	129.71	0.5437	0.5243	0.9945	0.7894	0.5000	0.6657	19570	19896	complement	CFB04_RS00120	WP_088533370.1		nucleotidyltransferase domain-containing protein	0	0
3	8	3	1	1	0	6	2	4	5	3	0	1	3	2	0	4	1	2	6	2	2	4	0	2	9	2	1	2	5	1	1	1	1	3	1	6	0	3	2	0	1	0	4	1	0	1	1	0	0	0	1	0	0	1	3	1	2	1	125	0.0720	-0.2224	130.42	0.7333	0.4667	0.8366	0.7120	0.5556	0.7277	19875	20255	complement	CFB04_RS00125	WP_088533371.1		HEPN domain-containing protein	0	0
3	17	18	0	5	0	37	6	17	60	23	1	1	20	14	3	10	1	3	35	1	9	55	0	34	23	5	0	2	17	3	1	12	8	0	1	17	1	0	0	21	5	4	16	1	2	12	5	2	0	26	4	0	6	17	16	3	21	4	647	0.0835	-0.5328	132.38	0.8758	0.4156	0.5413	0.5741	0.5659	0.8608	20377	22323	complement	CFB04_RS00130	WP_088533372.1		molecular chaperone HtpG	0	0
7	16	17	5	3	0	24	5	11	34	19	3	5	15	14	6	6	2	2	26	2	4	13	0	12	16	6	0	1	8	3	2	12	11	2	0	9	0	0	2	14	16	7	4	1	2	13	5	1	1	12	6	2	2	23	25	1	14	2	491	0.0794	-0.1020	128.54	0.8186	0.4536	0.6832	0.6856	0.5649	0.8101	22563	24041	direct	CFB04_RS00135	WP_088533373.1	trpE	anthranilate synthase component I	0	1
2	4	3	0	3	0	2	4	8	8	7	3	2	5	10	1	4	4	3	6	4	0	5	1	8	1	10	0	1	5	1	0	8	2	1	0	6	0	2	1	4	3	1	2	1	1	7	1	1	1	4	2	0	1	5	6	2	2	3	189	0.0899	-0.0196	129.66	0.6923	0.4725	0.8905	0.7214	0.4182	0.7655	24529	25101	direct	CFB04_RS00140	WP_088533374.1		type 1 glutamine amidotransferase	0	1
5	16	8	6	6	1	17	4	11	13	8	0	6	17	9	4	2	3	4	21	2	1	14	1	12	12	7	0	0	7	5	1	4	5	1	1	5	0	4	1	6	12	1	2	1	0	8	4	2	2	16	3	1	6	8	18	1	1	1	349	0.0287	+0.1169	124.24	0.7656	0.4362	0.7856	0.7198	0.4900	0.7905	25135	26187	direct	CFB04_RS00145	WP_088533375.1	trpD	anthranilate phosphoribosyltransferase	0	1
6	13	14	3	1	1	5	14	10	13	7	3	3	9	3	1	3	0	5	10	3	2	7	1	8	18	9	0	1	4	1	0	6	3	1	2	8	1	3	1	5	7	4	3	0	0	2	3	4	0	8	5	0	1	5	3	3	4	0	265	0.0566	-0.0321	127.86	0.6962	0.5192	0.8859	0.7734	0.4595	0.7541	26268	27068	direct	CFB04_RS00150	WP_088533376.1		indole-3-glycerol phosphate synthase TrpC	0	1
6	28	19	11	2	3	4	8	14	10	22	11	8	13	14	4	5	4	11	14	5	3	11	2	21	29	13	1	5	6	1	1	9	12	8	1	7	0	10	3	5	13	2	11	3	1	6	5	2	2	7	4	1	1	11	12	8	16	16	507	0.1440	+0.4554	129.55	0.6825	0.5175	0.9017	0.8313	0.4854	0.7268	27070	28596	direct	CFB04_RS00155	WP_088533377.1		hypothetical protein	0	1
4	7	8	4	4	0	7	5	4	8	6	4	2	6	10	0	2	0	2	7	2	4	7	0	8	6	1	0	1	5	1	0	4	7	0	1	4	2	2	1	2	8	0	2	1	0	1	1	4	2	3	3	0	2	10	7	4	3	2	204	0.0784	+0.0284	126.30	0.7413	0.4975	0.8248	0.7767	0.4717	0.7361	28637	29254	direct	CFB04_RS00160	WP_088533378.1		phosphoribosylanthranilate isomerase	0	1
4	17	15	6	1	2	11	7	12	10	11	1	9	10	17	6	9	8	3	8	6	5	13	0	15	11	7	1	1	9	1	0	7	5	5	2	13	3	3	1	11	6	1	5	2	0	7	2	0	2	13	6	4	1	16	11	3	12	4	395	0.0759	-0.2084	127.03	0.7218	0.4619	0.8530	0.7915	0.5043	0.7662	29310	30500	direct	CFB04_RS00165	WP_088533379.1	trpB	tryptophan synthase subunit beta	0	1
3	11	11	5	3	1	7	3	7	9	5	1	2	5	4	1	2	1	1	4	2	7	16	1	9	6	3	0	1	0	1	2	1	5	0	2	10	1	3	1	1	8	0	1	0	2	2	3	2	3	3	2	2	4	2	6	2	3	1	215	0.0558	-0.3451	128.87	0.7010	0.5343	0.8801	0.7945	0.4390	0.7187	30843	31493	direct	CFB04_RS00170	WP_088533380.1		lytic transglycosylase	0	1
6	10	10	3	0	0	9	7	8	5	12	2	12	5	6	3	3	4	3	7	2	3	8	0	9	5	1	0	2	7	4	0	6	5	1	0	3	1	3	0	7	3	1	4	3	0	6	7	0	1	13	6	1	5	10	7	4	5	3	271	0.0996	-0.1100	125.98	0.7011	0.4176	0.8799	0.7973	0.5000	0.7530	31572	32390	complement	CFB04_RS00175	WP_088533381.1		hypothetical protein	0	0
1	4	2	1	0	1	8	6	1	6	5	3	1	4	3	0	0	0	3	2	1	0	5	0	1	11	4	0	3	5	1	3	5	5	0	0	4	0	5	2	3	5	2	3	0	1	5	3	0	1	3	0	2	3	5	7	5	5	1	166	0.0904	-0.1145	131.63	0.7312	0.5375	0.8397	0.7224	0.4762	0.7343	32657	33160	direct	CFB04_RS00180	WP_088533382.1		hypothetical protein	0	1
7	19	16	5	2	1	26	15	20	46	13	4	13	20	21	14	2	6	7	20	3	15	18	0	29	37	18	0	2	8	2	0	9	9	3	2	23	1	4	6	17	24	6	3	1	0	4	7	2	7	20	8	4	5	10	13	4	12	8	634	0.0678	-0.4672	130.10	0.7118	0.5217	0.8664	0.8138	0.4969	0.7712	33157	35064	direct	CFB04_RS00185	WP_088533383.1		ABC transporter ATP-binding protein	0	1
5	6	11	0	1	1	0	2	0	2	8	1	4	5	6	2	0	1	5	3	0	1	2	0	5	13	6	0	1	1	0	0	2	1	1	0	4	0	2	0	3	2	0	0	1	0	3	1	0	0	6	2	1	0	4	3	6	0	0	144	0.0833	+1.1431	122.38	0.7239	0.5373	0.8501	0.6101	0.4688	0.7636	35052	35489	direct	CFB04_RS00190	WP_088533384.1		EamA-like transporter family protein	0	1
17	23	17	8	4	0	16	9	26	21	11	0	9	12	12	5	6	2	13	19	4	8	23	2	17	21	8	0	0	13	5	0	4	1	0	2	23	3	4	0	5	9	4	10	0	3	11	8	5	6	30	7	3	10	10	11	4	3	2	526	0.0342	-0.1466	125.40	0.6896	0.4244	0.8936	0.7890	0.5339	0.7505	35564	37147	complement	CFB04_RS00195	WP_088533385.1		methyl-accepting chemotaxis protein	0	0
5	3	4	2	1	1	3	4	1	1	4	0	2	2	1	1	1	1	3	4	2	2	7	0	2	4	1	0	0	4	2	0	4	0	3	0	3	0	3	0	3	2	0	0	0	2	2	1	0	0	4	2	4	0	4	4	0	1	1	119	0.0504	-0.0874	127.66	0.6667	0.4865	0.9183	0.6871	0.5278	0.7275	37415	37777	direct	CFB04_RS00200	WP_088533386.1		cytochrome C	0	1
5	10	11	3	0	0	9	5	1	14	7	6	6	4	6	1	1	1	6	6	3	5	10	0	6	9	5	0	2	5	6	1	2	7	3	1	7	0	6	0	1	4	0	3	1	0	6	2	4	1	6	3	1	1	12	7	4	2	0	247	0.0769	+0.0538	126.31	0.7059	0.5504	0.8740	0.7793	0.4576	0.7329	37805	38551	direct	CFB04_RS00205	WP_088533387.1		hypothetical protein	0	1
12	30	32	14	2	1	14	18	24	45	8	1	11	14	17	6	3	0	13	46	7	14	26	1	26	17	8	1	1	20	4	0	1	1	0	0	36	3	2	1	7	16	7	21	2	5	25	16	6	5	19	12	6	8	19	17	9	2	3	713	0.0224	-0.0644	124.80	0.7226	0.4818	0.8518	0.7820	0.6059	0.7504	38748	40892	direct	CFB04_RS00210	WP_088536643.1		methyl-accepting chemotaxis protein	0	1
6	13	9	6	0	0	8	7	7	12	10	4	8	4	10	4	0	2	4	6	3	4	10	1	7	10	4	1	2	1	1	0	5	6	3	1	6	1	6	0	2	3	5	4	2	1	5	2	3	2	4	6	2	2	14	10	6	4	1	273	0.0696	+0.1586	123.97	0.6630	0.5370	0.9220	0.8735	0.5417	0.7114	41070	41894	direct	CFB04_RS00215	WP_088533388.1		tryptophan synthase subunit alpha	0	1
3	11	6	5	6	1	11	4	7	11	8	5	8	5	6	5	3	2	2	12	1	5	16	1	10	10	3	0	1	6	1	0	2	8	0	0	8	2	4	1	4	4	2	6	0	1	8	3	2	1	9	2	1	5	10	5	3	2	1	282	0.0638	-0.0706	127.33	0.7323	0.4461	0.8381	0.7554	0.5714	0.7864	41971	42822	direct	CFB04_RS00220	WP_088533389.1		acetyl-CoA carboxylase carboxyltransferase subunit beta	0	1
2	3	5	1	0	1	2	1	3	1	2	2	1	3	3	1	0	1	1	2	0	3	1	1	6	1	1	2	3	1	1	0	3	0	0	0	1	0	2	2	6	3	1	3	0	0	1	0	1	0	3	0	0	1	1	1	0	0	0	84	0.0476	-0.2155	127.96	0.6786	0.3810	0.9059	0.7422	0.3077	0.6123	42887	43144	complement	CFB04_RS00225	WP_088533390.1		hypothetical protein	0	0
15	19	17	16	5	3	13	4	10	18	12	4	5	14	22	7	5	3	7	13	4	1	5	1	19	14	10	1	2	4	3	1	5	12	2	2	10	0	6	4	10	5	6	6	2	2	9	5	3	2	7	4	2	5	14	5	3	3	6	423	0.0638	+0.1979	122.47	0.6787	0.4868	0.9058	0.8632	0.4922	0.7305	43166	44440	direct	CFB04_RS00230	WP_088533391.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase	0	1
5	24	14	8	2	0	34	18	19	18	30	11	16	16	25	9	3	4	4	22	2	5	11	3	29	21	15	2	0	16	2	2	17	10	0	2	17	3	8	2	15	29	7	15	2	3	20	8	2	2	26	9	7	5	14	15	8	28	4	681	0.1204	-0.3223	129.88	0.7425	0.4251	0.8229	0.7870	0.5687	0.7629	44618	46666	direct	CFB04_RS00235	WP_088536644.1		LPS-assembly protein LptD	0	1
3	14	11	2	4	0	15	7	10	15	12	3	10	16	8	2	7	4	3	13	2	3	9	0	12	13	5	0	1	12	5	1	8	8	0	1	6	3	1	1	10	8	3	5	1	0	8	1	2	1	15	2	2	2	12	9	4	13	4	359	0.1031	-0.3379	129.02	0.7614	0.3920	0.7928	0.7681	0.4790	0.8043	46833	47915	direct	CFB04_RS00240	WP_088533392.1	rfbB	dTDP-glucose 4,6-dehydratase	0	1
5	12	7	2	2	2	14	3	7	15	6	1	9	7	5	4	2	2	1	11	4	2	10	1	9	4	7	0	2	7	3	1	8	2	2	0	7	0	4	1	3	9	2	4	0	1	4	6	0	2	8	2	2	2	6	13	5	7	1	280	0.0750	-0.1896	127.98	0.7313	0.4701	0.8395	0.7490	0.5125	0.7661	47912	48757	direct	CFB04_RS00245	WP_088533393.1	rfbD	dTDP-4-dehydrorhamnose reductase	0	1
1	2	1	2	1	1	4	2	7	8	1	0	1	2	3	4	3	3	2	9	2	0	5	0	4	2	4	0	0	3	2	2	5	2	0	0	4	0	3	0	2	4	0	2	1	0	2	2	0	1	3	2	2	0	2	3	3	4	1	134	0.0597	-0.5052	131.45	0.6822	0.5116	0.9020	0.7356	0.5897	0.7760	48925	49332	direct	CFB04_RS00250	WP_088533394.1		cupin domain-containing protein	0	1
5	9	6	4	1	1	11	6	6	14	3	1	4	7	8	1	4	1	5	7	2	0	8	0	4	13	0	0	2	8	4	0	5	2	2	0	4	2	5	1	3	6	4	2	1	0	1	2	2	0	3	1	2	8	13	12	3	2	2	242	0.0496	-0.0566	127.88	0.7124	0.5107	0.8655	0.7843	0.4844	0.7519	49579	50310	direct	CFB04_RS00255	WP_088533395.1		BON domain-containing protein	0	1
5	9	10	3	1	0	7	4	3	5	7	1	8	7	6	3	2	1	4	10	5	2	5	0	7	11	7	0	0	1	2	1	5	5	1	2	8	1	4	1	5	12	2	3	0	3	6	2	0	4	10	1	2	4	7	5	10	3	0	252	0.0675	+0.1837	126.60	0.6749	0.4733	0.9098	0.7933	0.4688	0.7353	50395	51156	direct	CFB04_RS00260	WP_088533396.1		DUF1499 domain-containing protein	0	1
2	17	12	3	2	0	15	8	9	22	8	2	3	14	9	4	6	1	3	16	3	4	12	2	9	13	7	0	0	7	2	0	6	10	3	0	9	0	4	3	6	9	2	4	0	0	8	1	0	0	7	5	1	1	16	18	5	9	2	357	0.0756	-0.0955	128.60	0.7965	0.4855	0.7289	0.7182	0.5000	0.8056	51306	52382	direct	CFB04_RS00265	WP_088533397.1		mannose-1-phosphate guanylyltransferase	0	1
5	34	10	9	9	2	18	14	16	25	17	5	4	23	29	11	5	3	5	21	4	2	17	0	27	12	15	1	3	12	3	1	16	9	6	0	6	1	12	5	13	17	3	10	2	2	15	6	4	1	10	8	8	2	12	6	6	14	5	578	0.0796	-0.2329	126.40	0.7415	0.4635	0.8244	0.7894	0.4745	0.7708	52492	54231	direct	CFB04_RS00270	WP_088536645.1		aldehyde:ferredoxin oxidoreductase	0	1
5	15	14	4	8	0	16	7	4	21	10	8	3	17	13	3	6	1	2	16	5	4	6	3	11	12	8	0	2	5	1	1	6	10	4	2	9	0	4	1	11	9	5	6	1	2	11	3	0	1	10	6	3	1	14	13	6	7	2	386	0.0777	+0.0329	126.61	0.7698	0.4762	0.7783	0.7717	0.4538	0.7663	54322	55485	direct	CFB04_RS00275	WP_088533398.1		aldolase	0	1
2	7	1	3	0	0	4	1	2	4	2	1	4	4	7	3	0	0	3	9	4	1	1	0	3	2	1	0	1	3	1	1	2	0	1	2	4	3	2	0	0	0	1	5	4	3	4	4	2	1	6	3	1	2	5	5	4	1	2	147	0.0408	+0.3810	119.46	0.6268	0.4437	0.9531	0.8511	0.5227	0.6658	55527	55973	complement	CFB04_RS00280	WP_088533399.1		hypothetical protein	0	0
11	14	15	6	4	1	20	9	9	14	24	3	13	14	11	7	8	3	2	13	2	11	9	1	14	17	14	0	2	19	8	2	7	17	3	2	16	4	6	0	5	6	2	6	1	3	7	6	0	5	10	8	2	4	10	13	5	7	0	466	0.0901	-0.2208	126.57	0.7077	0.4527	0.8717	0.8040	0.6045	0.7580	56152	57555	complement	CFB04_RS00285	WP_088533400.1		hypothetical protein	0	0
10	6	6	4	0	0	1	0	0	0	2	5	6	1	4	4	3	1	1	2	1	3	0	1	4	5	6	0	3	0	1	0	2	2	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	2	4	0	5	5	0	1	114	0.0702	+1.4377	115.99	0.4587	0.5413	0.9951	0.7707	0.4194	0.6365	57876	58223	complement	CFB04_RS00290	WP_088533401.1		hypothetical protein	0	0
4	13	12	5	3	1	10	13	9	24	21	6	19	17	28	11	1	7	7	6	5	9	16	1	7	17	6	0	4	12	6	4	9	16	7	0	7	0	5	2	4	9	4	5	1	3	6	3	4	2	15	10	3	9	8	21	7	7	4	489	0.0961	-0.2125	124.40	0.6653	0.5516	0.9197	0.8502	0.5328	0.7234	58407	59879	direct	CFB04_RS00295	WP_088533402.1		glucose dehydrogenase	0	1
0	4	3	1	4	0	6	1	3	2	2	2	5	2	2	1	3	1	2	3	2	0	9	0	1	8	3	0	1	2	0	0	4	5	1	0	4	0	1	1	3	0	0	0	1	1	0	2	2	0	3	1	0	0	3	4	1	1	0	113	0.0442	-0.0743	125.94	0.7477	0.5225	0.8148	0.5857	0.3929	0.7730	59887	60231	direct	CFB04_RS00300	WP_088536646.1		cytochrome c	0	1
15	14	19	6	6	1	9	11	10	13	16	5	7	12	11	8	11	4	3	12	4	1	5	2	11	17	8	0	2	8	2	4	3	10	3	2	8	2	5	3	13	4	2	6	1	3	4	6	3	2	6	4	2	2	8	10	4	5	2	392	0.0867	+0.0278	126.00	0.6789	0.4737	0.9055	0.8499	0.5217	0.7307	60232	61413	direct	CFB04_RS00305	WP_088533403.1	aroB	3-dehydroquinate synthase	0	1
5	4	0	1	2	1	2	5	3	6	3	0	1	2	2	1	0	0	1	3	3	2	2	0	5	3	5	0	0	2	0	0	1	2	4	0	1	0	2	0	2	6	1	1	0	1	2	0	0	0	3	2	0	0	3	0	0	2	0	99	0.0606	-0.2636	130.10	0.6495	0.4845	0.9345	0.6521	0.5862	0.7687	61418	61720	direct	CFB04_RS00310	WP_088533404.1		hypothetical protein	0	1
7	10	9	0	2	2	11	7	6	13	8	1	2	2	12	3	10	1	5	10	1	1	9	1	12	17	2	0	3	4	3	3	4	7	1	0	6	0	5	1	5	5	5	4	0	1	2	1	2	3	4	3	2	3	5	10	1	4	1	271	0.0738	-0.1148	130.02	0.7519	0.5038	0.8082	0.7367	0.5645	0.7443	61699	62517	direct	CFB04_RS00315	WP_088533405.1		metal-dependent hydrolase	0	1
