"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"A2G06_RS00130",431,0.0835,-0.4907,127.91,0.7855,0.3614,0.3882,0.397072730354333,0.0520729085413508,0.603863623483664,"","Tol-Pal system beta propeller repeat protein TolB",0
"A2G06_RS00135",245,0.0694,-0.4118,125.61,0.7417,0.4167,0.4,0.632076527239203,-0.139624130757077,1.04805573481998,"","TonB C-terminal domain-containing protein",0
"A2G06_RS00140",138,0.029,0.0986,124.33,0.8527,0.4031,0.3171,-0.370133105531148,0.147509576262204,-0.00539204493271184,"","protein TolR",0
"A2G06_RS00145",224,0.1116,0.4138,126.75,0.8394,0.3807,0.6364,-0.863041691200906,0.60940548570651,0.307337775263902,"","protein TolQ",0
"A2G06_RS00155",384,0.0885,-0.007,126.67,0.8,0.4827,0.3409,-0.713969174162287,0.845003330530487,-0.252462452510575,"","coproporphyrinogen III oxidase family protein",0
"A2G06_RS00160",341,0.0645,-0.105,129.98,0.8373,0.4639,0.514,-0.755272072733072,0.587868446089227,0.121812597240412,"","heat-inducible transcription repressor HrcA",0
"A2G06_RS00165",199,0.0452,-0.397,126.77,0.7824,0.5026,0.3333,0.157576857617105,0.194502750900927,0.344702847934872,"","nucleotide exchange factor GrpE",0
"A2G06_RS00170",635,0.0409,-0.3332,125.58,0.8643,0.4071,0.3929,-0.707914364573314,0.86726597893623,0.423185928773731,"","molecular chaperone DnaK",0
"A2G06_RS00175",372,0.0833,-0.5293,126.49,0.8065,0.4387,0.3287,-0.622816031241052,0.510588085005226,-0.396891231111856,"","molecular chaperone DnaJ",0
"A2G06_RS00180",178,0.0787,-0.091,126.63,0.7288,0.4802,0.3519,-0.108663168797306,-0.664861102288896,-1.01484856300237,"","RNA 2',3'-cyclic phosphodiesterase",0
"A2G06_RS00185",350,0.0829,0.0857,124.3,0.7913,0.3913,0.3684,-0.237229596174644,0.499868922322597,0.493071939704273,"","capsular biosynthesis protein",0
"A2G06_RS00190",421,0.0808,-0.4069,130.81,0.7024,0.4951,0.3793,0.302350652022735,-0.427833680390688,0.0246687157624942,"","serine--tRNA ligase",0
"A2G06_RS00205",160,0.0813,-0.055,125.9,0.6624,0.5669,0.439,1.38206017549664,-0.662523108423154,1.34066230803932,"","DUF2155 domain-containing protein",0
"A2G06_RS00215",738,0.0705,-0.2856,130.03,0.8137,0.4356,0.4431,-0.287268048402717,0.6515068462766,1.10642249753109,"","ATP-dependent DNA helicase PcrA",0
"A2G06_RS00220",75,0.04,0.956,117.41,0.6338,0.4085,0.4211,-2.09062851981136,-0.145773688604553,-1.10292715064516,"","hypothetical protein",0
"A2G06_RS00225",73,0.0959,0.9315,117.88,0.6714,0.3429,0.3548,1.15852217047441,-1.2802271120422,0.621918179079974,"","hypothetical protein",0
"A2G06_RS00230",352,0.0966,-0.1776,127.86,0.7581,0.3333,0.3559,-0.00537331783892805,-0.217117622515319,-0.604188106699788,"","low specificity L-threonine aldolase",0
"A2G06_RS00235",291,0.1134,1.0756,125.4,0.8333,0.3913,0.3913,0.0374668510162531,0.265394584166202,0.124132316322061,"","EamA/RhaT family transporter",0
"A2G06_RS00250",247,0.0526,-0.1862,128.69,0.8397,0.4641,0.3582,-0.135851387058616,0.346961404757772,0.393713834093927,"glnQ","amino acid ABC transporter ATP-binding protein",0
"A2G06_RS00255",453,0.117,-0.14,124.24,0.7562,0.3815,0.4359,0.390406828815857,-0.150227395569532,0.607204543977318,"","hypothetical protein",0
"A2G06_RS00260",93,0.043,-0.3559,128.38,0.8276,0.4483,0.3,-0.201214139604912,0.616213782061807,0.278712290082846,"","hypothetical protein",0
"A2G06_RS00265",394,0.0685,-0.034,122.73,0.8616,0.376,0.4103,-0.377629130534685,0.622572739442107,0.431062998553941,"","branched-chain amino acid ABC transporter substrate-binding protein",0
"A2G06_RS00270",1023,0.0577,0.3759,125.7,0.8678,0.4127,0.4336,-0.538513992255734,0.42779413817381,0.141291711059007,"","CusA/CzcA family heavy metal efflux RND transporter",0
"A2G06_RS00275",583,0.0412,-0.1588,121.73,0.8249,0.4203,0.2771,-0.301917397800182,0.748824337345599,1.14675973963266,"","efflux RND transporter periplasmic adaptor subunit",0
"A2G06_RS00280",433,0.0323,-0.1178,124.2,0.7658,0.4637,0.2583,-0.426739888078841,-0.339359834586633,-1.32525965122205,"","TolC family protein",0
"A2G06_RS00285",125,0.048,0.1696,122.21,0.748,0.3821,0.375,0.200142442556133,-0.368963766145801,-0.777493576192076,"","hypothetical protein",0
"A2G06_RS00290",237,0.0717,-0.497,132.92,0.8707,0.4914,0.4545,-0.871744824164816,1.11299225919382,0.741158127505222,"","FadR family transcriptional regulator",0
"A2G06_RS00300",290,0.0793,1.1569,121.95,0.8791,0.37,0.4909,-1.05743666997214,0.608789367195937,-0.313001831857533,"","branched-chain amino acid ABC transporter permease",0
"A2G06_RS00305",306,0.0948,0.8523,124.11,0.8316,0.367,0.5339,-0.363155817568954,0.592358652126333,0.353874199936901,"","branched-chain amino acid ABC transporter permease",0
"A2G06_RS00310",255,0.0588,0.1235,126.33,0.8266,0.4677,0.4545,-0.496592057969137,0.221164929602946,-0.223567130987959,"","ABC transporter ATP-binding protein",0
"A2G06_RS00315",233,0.0386,0.0893,126.33,0.8341,0.426,0.4474,0.0132765356725778,0.208701552175609,0.532799959341855,"","ABC transporter ATP-binding protein",0
"A2G06_RS00320",297,0.1313,0.9912,124.98,0.7993,0.4256,0.4272,-0.737386780157096,0.80551543478186,0.696112514678074,"","EamA/RhaT family transporter",0
"A2G06_RS00325",320,0.1,0.8144,124.23,0.8079,0.4768,0.4239,-0.613476295283056,0.121205499255651,-0.992326902462274,"","EamA/RhaT family transporter",0
"A2G06_RS00335",364,0.0962,-0.2462,128.62,0.7778,0.5356,0.4914,-0.132827786240313,0.0403991153677627,0.602636321610523,"","hypothetical protein",0
"A2G06_RS00340",617,0.1102,-0.3989,130.32,0.8482,0.349,0.4267,-0.194311709401852,0.589923958047161,0.34177380738131,"","phosphoenolpyruvate carboxykinase (GTP)",0
"A2G06_RS00345",456,0.0965,0.1075,124.92,0.7362,0.4633,0.3741,0.340389554537929,-0.361091840717411,0.0512240370246855,"","hypothetical protein",0
"A2G06_RS00350",94,0.0532,-0.3202,129.36,0.734,0.4043,0.5455,0.165473084881765,-0.692810119567818,-1.52901854486442,"","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit C",0
"A2G06_RS00355",113,0.0708,-0.531,130.13,0.8125,0.4911,0.2857,-0.464425740439471,0.931059255735941,0.198169111560112,"","hypothetical protein",0
"A2G06_RS00360",484,0.0764,0.0134,124.44,0.8795,0.3911,0.3536,-0.807483145749815,0.699158818957962,-0.176073840774141,"gatA","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA",0
"A2G06_RS00365",478,0.0669,-0.2075,127.79,0.905,0.4082,0.4663,-1.08464109865292,1.5176802832354,0.286298099688606,"","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB",0
"A2G06_RS00370",345,0.0667,-0.0539,127.07,0.8705,0.4307,0.453,-0.796147136421845,1.61923344724686,0.968075074087889,"","S-methyl-5-thioribose-1-phosphate isomerase",0
"A2G06_RS00375",1060,0.0764,-0.3335,130.76,0.8388,0.4573,0.4265,-0.395309573692069,0.498339603829182,0.362743159172415,"","bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase",0
"A2G06_RS00380",213,0.108,-0.1113,130.38,0.7767,0.4563,0.4462,-0.489545780663212,-0.263015184630837,-1.25894205218005,"","endonuclease III domain-containing protein",0
"A2G06_RS00385",307,0.0586,-0.3352,131.6,0.8033,0.47,0.4937,-0.0236772268371831,-0.126408658540259,-0.50923529893781,"","diguanylate cyclase response regulator",0
"A2G06_RS00395",220,0.05,0.2295,125.6,0.8009,0.412,0.3553,-0.446102974508305,1.10443070043492,0.214790893618081,"","ribulose-phosphate 3-epimerase",0
"A2G06_RS00400",447,0.0626,-0.1427,128.48,0.8115,0.4529,0.2786,-0.137762242996477,-0.27386374605351,-0.729165709919603,"","16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB",0
"A2G06_RS00405",479,0.096,0.0585,128.3,0.7826,0.4783,0.4286,0.0467381115720801,0.192554423105773,0.542492136653807,"","cardiolipin synthase",0
"A2G06_RS00410",255,0.0941,-0.1608,131.15,0.8033,0.4221,0.4368,-0.649227466249572,0.255417354954773,-0.522152108450622,"","AP endonuclease",0
"A2G06_RS00415",234,0.0726,-0.4833,133.24,0.7555,0.4148,0.3846,0.141735879466856,-0.405897228577407,-0.231678652237006,"","GntR family transcriptional regulator",0
"A2G06_RS00420",461,0.0347,-0.0041,126.03,0.7881,0.4724,0.3404,-0.183481161959572,-0.117240353289091,-0.032047362381698,"","L-seryl-tRNA(Sec) selenium transferase",0
"A2G06_RS00425",231,0.0649,0.2039,125.41,0.8044,0.4844,0.3373,-0.200085027174838,0.0954772492798883,-0.836291043235391,"","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase",0
"A2G06_RS00430",156,0.0449,-0.0295,126.18,0.7867,0.4133,0.3585,-0.419620876156075,-0.460247557206097,-1.67164713988941,"","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0
"A2G06_RS00435",553,0.1013,-0.5635,132.93,0.8214,0.4511,0.4355,-0.69641465226242,0.604955546197876,-0.0731186341738045,"","glutamine--tRNA ligase",0
"A2G06_RS00440",480,0.1,-0.3223,129.75,0.7996,0.4763,0.3944,-0.873317685618728,1.07049927854292,0.767332891950238,"","cysteine--tRNA ligase",0
"A2G06_RS00445",61,0.0328,-0.8508,133.9,0.6607,0.4107,0.6429,2.40434308894846,-2.2187800785341,0.283796306519481,"","hydrogenase expression protein HypE",0
"A2G06_RS00450",762,0.0682,-0.3085,130.31,0.8273,0.3869,0.3889,-0.384105235819868,0.573045327151691,0.0030080627779239,"","sigma-54-dependent Fis family transcriptional regulator",0
"A2G06_RS00455",69,0.029,-0.9464,132.11,0.7647,0.4559,0.3889,0.295824893381205,-0.139277263254984,-0.601008068770176,"","hypothetical protein",0
"A2G06_RS00460",492,0.0549,-0.0215,125.67,0.7785,0.5232,0.381,0.100265526897853,0.165503738283317,0.145141310147094,"","transglutaminase",0
"A2G06_RS00465",438,0.0731,-0.1566,126.85,0.809,0.3844,0.3566,-0.318696991632835,0.779256211015635,0.969338705307285,"","insulinase family protein",0
"A2G06_RS00475",140,0.05,-0.355,126.25,0.8162,0.5221,0.3902,-0.478591001806745,-0.118070274093137,-1.65750969268058,"","hypothetical protein",0
"A2G06_RS00480",794,0.0743,-0.2377,129.71,0.826,0.4214,0.4607,-0.285434469235041,-0.0717895600301014,-0.648710509114778,"","histidine kinase",0
"A2G06_RS00485",532,0.0733,-0.0543,127.89,0.8155,0.4117,0.4258,-0.542744475835355,0.3694806690889,-0.0938943827096857,"","diguanylate cyclase",0
"A2G06_RS00500",107,0.0093,-0.1673,117.42,0.7019,0.4519,0.3125,1.34658303132062,0.938464559705995,1.63582294298705,"","hypothetical protein",0
"A2G06_RS00510",584,0.0548,-0.2555,129.02,0.8584,0.4021,0.4134,-0.290171600910058,0.990608518805192,0.900129928593551,"","histidine kinase",0
"A2G06_RS00515",226,0.0487,0.0177,124.56,0.8527,0.3438,0.325,-0.43332335945935,0.150242113348842,-0.033914888280992,"","cyclase",0
"A2G06_RS00520",300,0.0467,0.0453,124.68,0.8163,0.3707,0.3407,-9.33242788217574e-05,0.636733423094836,1.15734442556068,"","Hsp33 family molecular chaperone HslO",0
"A2G06_RS00525",789,0.0735,-0.0911,127.76,0.8804,0.4187,0.3902,-0.49637555523271,0.788979174950925,0.465931248061229,"","U32 family peptidase",0
"A2G06_RS00530",604,0.1076,0.671,127.08,0.9028,0.3837,0.5442,-0.856485899704551,0.549682693262765,-0.312497594858584,"","potassium transporter Kup",0
"A2G06_RS00535",121,0.0165,-0.1744,129.17,0.8034,0.4701,0.3529,0.236336630890969,0.582356824100307,0.153416810904667,"","hypothetical protein",0
"A2G06_RS00540",762,0.1181,-0.4337,134.51,0.8996,0.3311,0.5948,-0.960756780220166,1.03051985397536,0.199004723626255,"","serine protein kinase PrkA",0
"A2G06_RS00545",539,0.1299,-0.5787,137.22,0.8735,0.4125,0.5765,-0.68033919378488,0.910306387102264,0.59664880782043,"","SpoVR family protein",0
"A2G06_RS00550",398,0.0704,-0.6337,131.52,0.8763,0.4046,0.5169,-0.6176462070403,0.812328159878477,0.316906283133794,"","hypothetical protein",0
"A2G06_RS00565",94,0.0426,-0.3649,128.51,0.8817,0.4086,0.4865,-1.26374120741335,2.5974356838057,2.14091867284952,"","molecular chaperone GroES",0
"A2G06_RS00570",186,0.1022,-0.0102,130.34,0.8352,0.3681,0.4032,-0.763127545264986,0.479464095959764,-0.378240013822986,"","hypothetical protein",0
"A2G06_RS00575",89,0.1236,-0.5562,134.83,0.814,0.407,0.4444,-0.637665801315783,0.0743986475298651,-0.781026994210468,"","DUF507 domain-containing protein",0
"A2G06_RS00580",93,0,-0.4065,129.27,0.809,0.4382,0.3462,0.642190302018906,0.456684041570676,1.74599069601325,"","DUF507 domain-containing protein",0
"A2G06_RS00585",101,0.0396,0.1,120.95,0.7526,0.4227,0.3,0.700906002636518,-0.245183589443294,1.49100738341259,"","cytochrome c",0
"A2G06_RS00590",335,0.0448,0.0063,126.22,0.8344,0.4785,0.3367,-0.635853355797208,0.708341440453034,0.0414241065122105,"","3-deoxy-7-phosphoheptulonate synthase",0
"A2G06_RS00595",114,0.0877,-0.3816,129.4,0.7982,0.4128,0.4444,-0.0900454651905195,0.802794697969897,1.36193004267723,"","hypothetical protein",0
"A2G06_RS00600",479,0.0418,0.0313,125.61,0.879,0.4557,0.4028,-1.00368457804949,1.20042561789905,1.27684401456363,"","pyruvate kinase",0
"A2G06_RS00605",373,0.0697,-0.2684,126.54,0.7989,0.449,0.3701,0.0424241633981922,0.23928157015292,-0.228724421984321,"","NADH-dependent flavin oxidoreductase",0
"A2G06_RS00610",300,0.09,0.9847,124.47,0.8432,0.4321,0.4766,-0.0685634325778684,0.645955117823448,0.980021415679078,"","transporter",0
"A2G06_RS00615",430,0.0698,-0.1577,129.15,0.8589,0.4091,0.4173,-0.455665306305046,0.709075337069831,0.0680727111266643,"","putative DNA modification/repair radical SAM protein",0
"A2G06_RS00620",246,0.0935,-0.3602,133.98,0.7625,0.4958,0.3924,-0.413947383240717,0.426356527630285,-0.0129745864157996,"","hypothetical protein",0
"A2G06_RS00625",96,0.0625,0.076,127.65,0.7609,0.5435,0.4583,1.13280598721967,0.610452479055642,2.23156742603372,"","DUF2288 domain-containing protein",0
"A2G06_RS00635",936,0.0609,-0.2838,129.3,0.8962,0.423,0.4674,-0.924301018861907,1.56094121458225,1.17531934485903,"","excinuclease ABC subunit UvrA",0
"A2G06_RS00640",212,0.0802,-0.1335,125.18,0.7647,0.5245,0.3944,-0.553451416465745,0.358386280589445,-0.0950663429334623,"","Cro/Cl family transcriptional regulator",0
"A2G06_RS00645",726,0.0675,-0.4091,131.23,0.8561,0.4372,0.4338,-0.844931431045391,0.647369041402113,0.0592314452030553,"","polyphosphate kinase 1",0
"A2G06_RS00650",316,0.1108,-0.1146,134.83,0.8833,0.3433,0.6733,-0.989647795701757,1.02217937167141,0.191795468845921,"","magnesium and cobalt transport protein CorA",0
"A2G06_RS00655",468,0.0641,-0.0626,126.19,0.8448,0.408,0.362,-0.254766023338704,0.517046706086884,0.553481373406293,"","phosphoesterase",0
"A2G06_RS00665",197,0.0761,0.0081,125.4,0.8901,0.3927,0.4167,-0.595318793471841,1.02589268606399,0.51874017435792,"","cyclophilin",0
"A2G06_RS00670",168,0.1012,-0.3702,134.15,0.8344,0.5153,0.3953,-1.29837158617234,0.85600764161542,-0.664153106617663,"","M48 family peptidase",0
"A2G06_RS00675",308,0.0584,-0.4821,129.87,0.8113,0.4404,0.5,-0.466745529856163,0.69387813452028,-0.328341037051474,"","peptidase",0
"A2G06_RS00680",99,0.0101,-0.5414,125.88,0.7526,0.4639,0.2917,1.44973313102005,-1.68746496791295,-1.11584957577371,"","hypothetical protein",0
"A2G06_RS00690",214,0.0748,-0.2019,129.45,0.8221,0.4375,0.381,-0.787481077520682,-0.00269858257702819,-0.884784030682213,"","HAD family phosphatase",0
"A2G06_RS00695",399,0.1253,0.5602,128.16,0.8586,0.4162,0.3636,-0.295809121574148,0.309768561468372,-0.127941067709825,"","MFS transporter",0
"A2G06_RS00700",174,0.0747,-0.0011,122.85,0.8098,0.4172,0.3214,-0.0344315742425547,0.0400655195107392,-0.521928232162997,"","YbhB/YbcL family Raf kinase inhibitor-like protein",0
"A2G06_RS00705",84,0.0714,-0.1155,128.13,0.6875,0.5625,0.375,0.118487354009904,-0.278401154705555,1.97773955963423,"","hypothetical protein",0
"A2G06_RS00710",459,0.0479,0.0115,125.41,0.7633,0.5199,0.4308,0.0510454789074391,0.0805847011382505,7.45181913669064e-05,"","ATP-dependent RNA helicase DbpA",0
"A2G06_RS16810",48,0.0417,-1.6979,134.92,0.5745,0.5319,0.3636,2.71081951496977,-1.97499578011381,1.83102794280391,"","hypothetical protein",0
"A2G06_RS00715",65,0.1231,-0.3677,126.74,0.4844,0.5156,0.5238,3.01176670138568,-3.39920455193342,0.469175057297487,"","cold shock domain-containing protein",0
"A2G06_RS16815",79,0.0506,-0.2506,122.87,0.5065,0.5455,0.65,3.40648059922726,-2.11953641428778,2.30104942212112,"","hypothetical protein",0
"A2G06_RS00720",378,0.1005,-0.3548,128.8,0.8729,0.3591,0.3924,-0.532782178497607,0.924444515978997,0.630422500624672,"","sorbosone dehydrogenase",0
"A2G06_RS00730",71,0.0845,-0.0662,129.55,0.8143,0.5,0.5833,-0.00418572094106717,0.973883617149633,1.99841043876491,"","dodecin domain-containing protein",0
"A2G06_RS00735",161,0.0807,-0.1516,126.63,0.8129,0.3226,0.3684,-0.252509175646232,-0.449074465246341,-1.6969903527429,"","PaaI family thioesterase",0
"A2G06_RS00740",253,0.0711,0.0202,125.75,0.877,0.4672,0.4429,-1.0246485752889,0.54228037472439,-1.68387581526786,"","NAD(P)-dependent oxidoreductase",0
"A2G06_RS00745",68,0.0882,-0.6941,126.04,0.7612,0.4179,0.4375,0.321390635785918,0.264571842314919,-0.325150868309529,"","hypothetical protein",0
"A2G06_RS00760",65,0.1231,-0.3,126.63,0.6406,0.5312,0.44,1.58065611223422,-0.843095382405851,1.23638848701233,"","cold-shock protein",0
"A2G06_RS00770",329,0.0426,0.0796,124.06,0.8652,0.4859,0.3895,-0.274758775491821,0.342183496325397,0.00732602516282391,"","ABC transporter substrate-binding protein",0
"A2G06_RS00775",302,0.0828,0.9864,124.91,0.8754,0.4464,0.6214,-1.09163255481443,0.683148658529974,-0.426170721165695,"","ABC transporter permease",0
"A2G06_RS00780",264,0.072,-0.3072,132.32,0.8795,0.4337,0.5952,-0.551974156791931,1.46817955849164,1.68488409822316,"","ABC transporter ATP-binding protein",0
"A2G06_RS00785",501,0.0878,-0.1826,127.81,0.8156,0.4939,0.3462,-0.528089421098667,0.641137278591575,0.951272190128649,"","radical SAM protein",0
"A2G06_RS00795",289,0.0554,0.1187,126.2,0.7865,0.5053,0.4894,-0.499817063807208,-0.341111377198124,-0.499040597563494,"","bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase",0
"A2G06_RS00800",70,0.0714,0.0514,126.08,0.7206,0.3235,0.55,0.892552776637938,-1.42675083416728,-1.93545737315079,"","hypothetical protein",0
"A2G06_RS00805",187,0.0802,-0.0914,127.41,0.8352,0.5714,0.451,-1.04123836527872,0.515530998118658,-0.893746005665087,"","nitroreductase",0
"A2G06_RS00810",277,0.0939,0.0715,127.41,0.7782,0.5018,0.4643,-0.345586158602974,0.624653263459352,0.192787620896434,"","SCO family protein",0
"A2G06_RS00815",540,0.1519,0.6919,127.46,0.8623,0.3693,0.495,-0.452636812537441,0.247179483317442,-0.0545958809042282,"","cytochrome c oxidase subunit I",0
"A2G06_RS00820",199,0.1457,0.706,127.74,0.8684,0.4421,0.4531,-1.06715605059443,0.801022680293607,-1.02963419298045,"","cytochrome C oxidase subunit III",0
"A2G06_RS00825",95,0.1263,0.9926,125.39,0.8242,0.3956,0.4074,-0.344344478916694,-0.670796721934868,-1.27409560099839,"","cytochrome-c oxidase",0
"A2G06_RS00830",303,0.1023,0.0297,129.39,0.8606,0.4808,0.4713,-0.527473662589285,0.608530901037081,0.153731999213739,"","cytochrome c oxidase subunit II",0
"A2G06_RS00840",109,0.055,0.1716,125.66,0.8462,0.3462,0.3415,0.409888902587565,-0.441516990482227,-0.0880276004481563,"","cupin domain-containing protein",0
"A2G06_RS16820",45,0.0889,-0.1067,128.9,0.7674,0.4884,0.4118,0.388470107675278,0.344419974920279,2.15488771594427,"","hypothetical protein",0
"A2G06_RS00845",540,0.0981,0.9728,125.61,0.8931,0.4079,0.4737,-0.755460296484447,0.738965212075377,0.0387950842932725,"","L-lactate permease",0
"A2G06_RS00850",304,0.0789,-0.1441,127.49,0.8027,0.4983,0.3232,-0.0420735598683215,0.0836746954534145,-0.110608631021819,"","DNA methyltransferase",0
"A2G06_RS00855",164,0.0671,-0.278,124.52,0.8025,0.3519,0.5435,-0.435942064446066,0.821039985617673,-0.00737978026290634,"","peptidylprolyl isomerase",0
"A2G06_RS00860",549,0.0747,-0.0581,130,0.8771,0.448,0.4157,-0.968155377363954,1.24549857046756,0.436610607637971,"","fatty acid--CoA ligase",0
"A2G06_RS00865",355,0.0507,-0.1158,130.11,0.913,0.4029,0.4696,-0.996319518725545,1.55618628150434,1.00477218067769,"","twitching motility protein PilT",0
"A2G06_RS00875",218,0.0367,-0.3028,129.97,0.8208,0.566,0.3519,-0.388084099698419,0.343250056002373,-0.173030240750526,"","DUF480 domain-containing protein",0
"A2G06_RS00880",269,0.0967,0.8197,123.28,0.9055,0.4606,0.506,-1.38122469072227,0.998675521199529,-0.479565764788035,"","FdhC protein",0
"A2G06_RS00890",137,0.1241,0.0029,128.92,0.8682,0.2946,0.4151,-0.10278919633084,0.201439214764657,-0.493087695056509,"","DUF393 domain-containing protein",0
"A2G06_RS00895",157,0.0828,-0.1803,130.01,0.8896,0.4286,0.4118,-0.972481802347087,1.35635341579511,0.783576741497,"","MaoC family dehydratase",0
"A2G06_RS00900",460,0.0783,0.1687,126.01,0.9093,0.3923,0.3855,-0.654794324324019,1.10857312585202,0.393439400511029,"","B12-binding domain-containing radical SAM protein",0
"A2G06_RS00905",139,0.0935,-0.2554,130.41,0.837,0.4,0.4048,-0.291912544329982,-0.0393888622890743,-0.589712334697747,"","acyl-CoA thioesterase",0
"A2G06_RS00910",279,0.086,-0.0627,127.85,0.8759,0.406,0.3093,-0.832632095659093,1.06715293785142,0.7246253071836,"","ACP S-malonyltransferase",0
"A2G06_RS00915",429,0.1119,-0.1221,128.91,0.8924,0.3545,0.3822,-0.405431864917088,0.656651512462858,0.551237840129494,"","B12-binding domain-containing radical SAM protein",0
"A2G06_RS00930",457,0.1028,-0.3724,132.83,0.908,0.3793,0.5455,-1.06617287725313,1.42519875972186,0.786244589301641,"","radical SAM protein",0
"A2G06_RS00940",275,0.0873,-0.1756,128.22,0.824,0.5056,0.4156,-0.717677777550003,0.843630614588615,0.41319048868376,"","polysaccharide deacetylase",0
"A2G06_RS00945",486,0.1008,-0.1947,130.97,0.8844,0.3961,0.3372,-0.928543718352802,1.29255226104572,0.272137468728495,"","B12-binding domain-containing radical SAM protein",0
"A2G06_RS00950",427,0.0937,-0.1904,130.83,0.8905,0.3893,0.4161,-0.851533036589838,0.966931356962876,0.342325687543149,"","radical SAM protein",0
