Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
1	11	3	3	3	2	4	4	4	5	1	1	2	6	2	0	1	2	1	4	2	4	2	0	2	8	1	0	2	3	2	2	3	4	0	1	3	0	0	1	3	2	1	5	0	1	2	0	0	0	6	0	0	1	4	4	3	4	1	142	0.0493	+0.0021	125.07	0.7080	0.4161	0.8713	0.7412	0.3556	0.7316	23129	23560	complement	PCAR_RS00665	WP_011339668.1		iron-sulfur cluster assembly scaffold protein	0	0
2	12	2	5	1	0	3	1	3	0	5	8	0	15	3	2	4	0	1	5	1	1	0	0	1	10	3	3	4	3	0	0	0	1	2	4	1	1	0	0	3	2	1	1	2	0	0	0	1	1	2	3	0	3	3	1	4	1	2	145	0.1310	+0.8014	124.64	0.6277	0.4307	0.9524	0.6477	0.3692	0.6750	23705	24145	complement	PCAR_RS00670	WP_011339669.1		DoxX family protein	0	0
1	48	31	20	5	5	17	26	36	36	19	18	7	17	19	15	8	9	2	15	11	9	15	1	11	49	7	3	26	9	6	2	13	24	3	4	27	0	2	6	32	26	15	14	6	2	9	10	1	3	26	8	2	6	17	43	13	11	9	850	0.0741	-0.1254	128.72	0.7030	0.5772	0.8776	0.8210	0.4100	0.7189	24332	26887	direct	PCAR_RS00675	WP_011339670.1		helicase	0	1
0	11	11	2	3	2	12	11	7	13	7	11	4	14	5	10	4	4	0	7	6	2	6	0	6	12	2	0	6	5	8	0	2	3	3	0	14	0	0	2	8	7	5	8	2	0	4	2	0	0	12	1	1	3	12	7	1	12	7	314	0.1274	-0.3478	130.38	0.6971	0.5277	0.8848	0.7560	0.4322	0.7692	26990	27937	direct	PCAR_RS00680	WP_011339671.1		ADP-L-glycero-D-mannoheptose-6-epimerase	0	1
0	12	6	2	0	1	2	12	9	2	2	6	2	9	2	8	1	3	1	4	1	2	1	0	1	18	2	0	5	2	3	1	7	5	1	1	10	0	2	3	8	5	0	1	0	0	4	0	1	1	2	1	0	1	1	7	2	1	1	193	0.0725	-0.2751	128.12	0.6541	0.5784	0.9304	0.6543	0.2985	0.7456	28037	28621	direct	PCAR_RS00685	WP_011339672.1		methyltransferase domain-containing protein	0	1
5	9	7	4	0	3	6	12	6	3	7	4	3	8	6	5	2	6	0	2	2	1	2	0	1	16	4	1	9	2	3	2	7	5	0	3	7	0	2	1	12	8	6	7	2	0	2	3	1	0	7	3	1	1	6	7	5	3	4	253	0.0949	-0.2988	130.00	0.6516	0.5738	0.9326	0.7930	0.3718	0.6995	28624	29388	direct	PCAR_RS00690	WP_011339673.1		hypothetical protein	0	1
5	43	28	5	3	3	15	28	36	27	5	11	10	24	11	13	12	8	2	27	8	16	21	1	13	52	6	2	31	10	8	2	9	18	7	9	26	0	0	4	27	17	13	10	8	2	10	9	3	1	21	2	2	7	25	20	14	11	6	790	0.0468	-0.1433	128.24	0.6871	0.5280	0.8965	0.8110	0.4009	0.7313	29479	31854	direct	PCAR_RS00695	WP_081424966.1		endopeptidase La	0	1
5	18	16	6	3	1	6	12	13	7	6	5	5	11	10	13	4	5	2	10	2	3	4	0	4	28	4	4	8	0	2	1	5	6	1	1	10	0	0	1	11	3	6	5	5	0	8	4	1	0	9	2	2	2	7	8	5	2	2	328	0.0488	+0.2018	122.18	0.6636	0.5494	0.9214	0.8110	0.4400	0.7130	31851	32840	direct	PCAR_RS00700	WP_011339675.1		thiamine-phosphate kinase	0	1
1	31	14	11	0	2	4	8	22	24	2	10	6	9	6	5	5	0	1	13	4	7	7	1	7	18	5	1	7	8	5	0	5	0	0	5	20	2	1	1	4	8	5	5	5	0	13	10	3	1	20	7	3	4	15	17	6	2	3	424	0.0425	-0.0094	125.28	0.6895	0.5232	0.8938	0.7853	0.3932	0.7212	33013	34290	direct	PCAR_RS00705	WP_011339676.1		methyl-accepting chemotaxis protein	0	1
1	5	5	2	0	3	1	7	1	3	2	1	2	4	2	5	3	4	0	6	2	0	1	0	2	10	1	2	6	0	1	0	1	7	3	0	5	0	1	0	2	5	2	1	1	1	0	2	2	2	2	2	1	1	3	11	5	0	0	145	0.0345	+0.4938	124.30	0.6479	0.7042	0.9359	0.7093	0.5556	0.6699	34290	34730	direct	PCAR_RS17565	WP_011339677.1		scaffold protein CheW associated with MCPs of class 44H	0	1
4	27	14	8	9	4	17	29	21	15	3	9	7	21	14	10	8	8	3	17	8	5	3	0	12	39	9	5	23	4	3	1	5	14	6	11	29	1	7	6	15	15	9	8	1	1	9	8	4	6	12	9	1	5	14	18	10	0	4	606	0.0314	-0.0649	127.30	0.6616	0.5629	0.9233	0.8452	0.3826	0.6676	34694	36517	direct	PCAR_RS00715	WP_081424967.1		chemotaxis protein CheA	0	1
1	12	4	7	1	2	6	3	7	7	6	6	1	8	4	4	2	3	2	2	0	0	3	0	3	18	6	0	4	5	4	0	7	9	3	3	15	0	0	1	6	4	5	3	2	0	3	3	1	1	6	7	2	1	3	8	4	2	4	242	0.0950	-0.2149	128.99	0.6880	0.6068	0.8954	0.7721	0.4198	0.7476	36529	37260	direct	PCAR_RS00720	WP_011339679.1		outer membrane lipoprotein carrier protein LolA	0	1
0	7	2	1	1	1	8	6	6	3	3	1	0	4	4	2	1	0	2	9	4	9	12	0	6	4	2	0	3	4	3	1	1	0	1	0	12	0	1	0	4	0	1	1	2	0	4	1	1	0	1	1	0	2	3	5	5	2	0	160	0.0375	-0.3231	129.46	0.6815	0.4968	0.9027	0.7480	0.4894	0.7523	37412	37897	direct	PCAR_RS00725	WP_011339680.1		YajQ family cyclic di-GMP-binding protein	0	1
3	17	9	4	5	3	11	22	24	18	7	5	2	10	9	8	3	3	0	22	10	8	5	1	5	28	6	0	7	4	5	0	8	10	0	1	16	0	0	1	18	9	7	8	2	0	8	8	2	0	13	4	3	1	13	18	5	8	8	441	0.0658	-0.1789	129.67	0.6920	0.5379	0.8909	0.7675	0.4255	0.7792	37958	39286	direct	PCAR_RS00730	WP_041531445.1		30S ribosomal protein S12 methylthiotransferase RimO	0	1
5	24	11	5	2	0	8	11	10	8	7	2	3	17	6	7	0	7	1	10	4	3	4	0	4	23	2	2	7	2	0	1	7	6	3	5	6	0	0	1	8	12	8	3	3	1	3	1	4	0	10	3	1	0	5	18	9	5	2	330	0.0667	+0.1006	125.51	0.6875	0.5406	0.8960	0.7500	0.4234	0.7270	39331	40326	direct	PCAR_RS00735	WP_011339682.1		FAD:protein FMN transferase	0	1
2	4	0	1	3	1	3	4	2	2	1	1	2	3	1	6	2	0	1	4	1	0	0	0	5	8	2	0	3	2	0	0	3	4	2	3	4	1	2	1	2	5	3	1	0	1	5	0	0	0	2	4	0	0	2	7	2	1	1	125	0.0480	+0.0216	128.30	0.6917	0.5333	0.8912	0.7226	0.5714	0.6674	40323	40703	direct	PCAR_RS00740	WP_011339683.1		hypothetical protein	0	1
1	14	2	5	1	1	1	0	2	4	4	6	2	8	5	5	4	3	1	5	0	1	0	0	4	28	4	1	8	2	3	1	2	5	0	2	3	0	0	1	5	4	2	2	1	3	1	3	1	3	7	3	2	3	1	6	3	1	0	195	0.0769	+0.7297	124.66	0.7000	0.5632	0.8813	0.7567	0.3871	0.6709	40684	41274	direct	PCAR_RS00745	WP_011339684.1		membrane protein	0	1
5	30	16	3	4	1	6	22	9	9	10	10	6	23	16	14	4	3	3	9	4	6	4	2	5	65	6	3	33	4	6	1	8	9	4	9	24	0	2	8	18	15	9	6	5	1	9	5	2	1	16	4	3	3	13	16	9	6	13	575	0.0783	+0.2177	127.78	0.6946	0.5929	0.8877	0.7949	0.3450	0.6917	41413	43143	direct	PCAR_RS00750	WP_011339685.1		ABC transporter ATP-binding protein	0	1
11	31	19	5	3	2	14	14	17	14	18	12	10	18	17	8	1	9	1	11	7	3	3	1	7	49	13	3	22	6	1	0	4	10	2	3	26	0	0	3	25	19	16	9	3	0	7	4	2	1	15	7	2	5	12	26	6	2	8	587	0.0818	+0.1951	128.88	0.7037	0.5750	0.8767	0.7732	0.3908	0.7101	43152	44918	direct	PCAR_RS00755	WP_011339686.1		ABC transporter ATP-binding protein	0	1
3	10	7	1	6	2	3	8	12	4	4	5	2	8	2	2	1	3	0	7	4	4	4	1	7	15	2	0	7	10	0	1	8	6	1	2	8	0	3	2	9	5	2	5	0	0	3	1	0	0	7	1	0	5	4	5	1	1	3	238	0.0672	-0.0950	130.66	0.7093	0.4493	0.8697	0.7048	0.3733	0.7215	44973	45692	complement	PCAR_RS00760	WP_011339687.1		transcriptional regulator	0	0
2	30	8	3	5	1	7	6	4	5	17	11	10	32	6	8	2	3	1	27	11	2	5	1	10	49	9	1	6	8	7	0	9	10	2	1	6	0	1	2	12	5	2	6	1	0	9	7	0	1	18	5	1	7	20	16	5	8	2	467	0.0921	+0.9595	123.71	0.7704	0.4437	0.7773	0.7268	0.3968	0.7595	45910	47316	complement	PCAR_RS00765	WP_011339688.1		sodium:solute symporter family protein	0	0
4	33	16	2	9	2	18	16	20	10	15	12	5	25	7	9	7	15	1	5	2	7	10	0	6	39	2	1	14	7	4	0	12	6	3	7	19	2	0	2	21	16	5	13	3	0	2	8	3	1	10	2	2	7	6	14	1	14	13	539	0.1224	-0.3983	131.91	0.7068	0.4951	0.8728	0.7676	0.3297	0.7494	47595	49217	direct	PCAR_RS00770	WP_011339689.1		hypothetical protein	0	1
3	24	10	3	4	1	9	9	10	5	6	6	8	8	4	4	1	3	1	17	9	9	2	0	5	31	1	0	4	6	2	3	9	8	0	5	11	0	0	2	14	5	6	8	3	0	7	6	0	2	14	5	0	5	5	13	2	4	2	351	0.0598	+0.1291	126.37	0.7122	0.4506	0.8659	0.7377	0.3833	0.7229	50024	51082	complement	PCAR_RS00780	WP_011339691.1		glycosyltransferase family 2 protein	0	0
5	33	14	7	4	1	21	13	10	7	10	15	8	21	8	8	10	3	4	16	3	10	4	4	9	76	3	1	15	7	1	2	14	12	7	5	10	2	0	3	19	13	2	6	7	0	3	2	0	6	18	8	1	5	9	14	10	4	6	567	0.0970	+0.3601	128.89	0.7180	0.5009	0.8582	0.7517	0.3526	0.6979	51111	52817	complement	PCAR_RS00785	WP_041531190.1		hypothetical protein	0	0
12	71	20	10	6	2	52	27	35	13	17	11	16	84	9	22	13	9	4	33	8	6	6	4	19	92	10	4	10	41	8	2	16	12	3	8	18	1	0	1	31	10	5	43	11	2	25	8	3	8	50	12	2	7	18	20	6	21	15	1065	0.0808	-0.0642	123.65	0.7461	0.3702	0.8174	0.7398	0.3838	0.7419	53028	56228	complement	PCAR_RS00790	WP_011339693.1		autotransporter domain-containing protein	0	0
1	7	2	3	3	1	5	2	0	6	0	1	1	2	3	0	4	4	0	1	3	5	2	0	3	10	2	0	6	1	2	0	0	1	1	1	2	0	2	1	4	2	0	0	0	0	1	1	1	1	3	2	0	0	1	2	2	1	0	111	0.0270	-0.1568	129.73	0.7064	0.5780	0.8733	0.7004	0.2692	0.6796	56482	56820	direct	PCAR_RS00795	WP_011339694.1		ArsR family transcriptional regulator	0	1
8	13	5	4	13	7	15	17	15	15	13	9	4	13	7	6	8	5	0	10	6	12	16	0	10	27	5	1	7	5	6	2	15	8	6	11	14	1	2	6	12	6	5	3	2	0	6	4	1	0	11	2	2	1	8	9	10	7	11	467	0.0921	-0.3668	132.40	0.6353	0.5011	0.9465	0.8470	0.3972	0.7361	56904	58310	direct	PCAR_RS00800	WP_011339695.1		(Fe-S)-binding protein	0	1
0	21	7	4	0	2	4	2	7	8	12	10	9	17	5	5	2	2	2	21	9	5	5	0	8	23	5	0	11	2	7	1	5	7	3	2	4	1	1	1	2	7	1	5	1	0	3	10	0	1	10	3	0	5	17	19	1	6	1	352	0.1051	+0.9330	125.94	0.7380	0.4910	0.8298	0.7311	0.4286	0.7221	58370	59431	direct	PCAR_RS00805	WP_011339696.1		permease	0	1
0	24	7	2	3	1	12	10	14	12	9	6	3	25	4	3	13	5	0	21	6	6	7	0	7	21	2	0	6	15	1	0	12	7	2	3	10	1	1	1	10	3	7	11	2	1	5	7	3	1	17	4	0	2	17	9	3	8	2	406	0.0640	-0.1493	127.18	0.7792	0.3883	0.7616	0.6981	0.4379	0.7866	59568	60791	complement	PCAR_RS00810	WP_011339697.1		cysteine desulfurase NifS	0	0
1	12	5	2	7	2	8	7	23	12	6	5	0	19	0	3	2	2	1	17	1	15	10	1	5	16	1	0	3	4	4	2	1	8	1	2	5	0	1	0	6	3	2	6	1	1	5	3	0	0	9	2	0	2	11	5	2	2	1	280	0.0571	-0.2954	128.40	0.7018	0.3891	0.8791	0.7283	0.4302	0.7845	60788	61633	complement	PCAR_RS00815	WP_011339698.1		Fe-S cluster assembly protein NifU	0	0
11	38	22	6	5	1	12	12	24	9	6	6	7	21	7	9	9	5	3	14	6	7	2	1	9	25	6	2	14	10	4	2	5	4	1	6	30	2	0	3	16	6	6	14	3	1	5	7	2	2	22	8	3	2	10	12	9	6	0	515	0.0427	-0.0668	124.44	0.6960	0.4500	0.8861	0.7983	0.3766	0.6944	61907	63457	complement	PCAR_RS00820	WP_011339699.1		methyl-accepting chemotaxis protein	0	0
4	41	9	6	7	2	35	17	30	20	24	12	9	28	7	6	16	12	6	36	12	18	18	3	21	68	8	3	14	18	9	1	15	17	3	20	26	0	3	10	22	10	8	20	7	1	21	10	0	3	40	9	0	7	23	15	13	13	6	866	0.0704	-0.0873	130.09	0.7197	0.4121	0.8558	0.7935	0.4402	0.7189	63872	66475	complement	PCAR_RS17570	WP_011339700.1		PAS domain-containing sensor histidine kinase	0	0
2	12	4	3	1	2	9	14	13	6	4	4	4	13	0	2	4	3	0	13	7	8	5	2	3	16	6	1	4	3	5	0	6	3	2	5	10	0	2	4	7	3	2	4	0	1	3	2	1	1	8	4	0	2	4	4	5	2	3	270	0.0593	-0.2970	130.27	0.6092	0.4674	0.9653	0.7995	0.3523	0.7086	66608	67423	complement	PCAR_RS00830	WP_011339701.1		trehalose-phosphatase	0	0
2	7	3	2	2	0	3	4	9	10	6	8	2	10	3	3	1	6	1	5	4	0	11	0	3	6	3	1	0	4	3	0	1	3	0	1	5	0	0	2	5	3	3	3	2	0	2	3	0	1	5	1	1	1	3	3	3	2	2	185	0.1297	-0.4784	132.66	0.6384	0.5367	0.9440	0.7476	0.3846	0.7576	67809	68369	direct	PCAR_RS00835	WP_041531192.1		hypothetical protein	0	1
2	7	6	0	1	3	5	9	8	6	6	11	5	2	1	2	3	1	1	17	5	6	5	0	5	9	2	2	10	3	8	0	3	8	3	6	10	1	3	0	5	6	4	3	2	0	1	2	1	0	6	3	0	1	5	3	5	3	1	244	0.0902	-0.0537	133.47	0.6229	0.5466	0.9560	0.7968	0.4750	0.6920	68658	69395	direct	PCAR_RS00840	WP_081424968.1		hypothetical protein	0	1
0	2	0	1	3	2	1	2	5	4	1	4	0	2	1	1	0	1	1	0	1	1	3	0	0	1	3	1	0	0	1	0	1	3	0	0	0	0	0	0	2	1	2	1	1	0	2	2	0	0	2	0	0	0	2	0	1	0	1	65	0.1077	-0.4431	132.30	0.5397	0.5714	0.9955	0.6473	0.2632	0.7636	69413	69613	direct	PCAR_RS00845	WP_011339704.1		hypothetical protein	0	1
4	43	19	8	10	10	22	13	20	22	11	6	4	28	11	20	6	8	1	26	7	8	12	1	12	36	5	0	9	12	7	2	4	22	3	1	20	1	2	0	20	1	9	8	1	0	11	9	1	1	33	5	0	3	23	27	4	4	2	644	0.0450	+0.1250	124.04	0.7573	0.4838	0.7995	0.7227	0.4429	0.7839	69782	71719	direct	PCAR_RS00850	WP_011339705.1		carbon-monoxide dehydrogenase catalytic subunit	0	1
2	18	7	6	2	2	5	14	7	12	7	4	1	9	5	7	2	3	0	8	2	2	7	1	6	26	0	0	3	5	4	0	2	9	0	3	15	0	0	0	9	6	3	4	2	0	3	4	1	1	9	4	1	0	8	17	2	1	4	289	0.0554	-0.0388	126.26	0.7474	0.5965	0.8154	0.7098	0.4157	0.7754	71707	72579	direct	PCAR_RS00855	WP_011339706.1		carbon monoxide dehydrogenase	0	1
1	14	7	4	12	4	3	5	5	10	4	4	3	5	1	1	1	7	1	2	1	6	4	0	1	6	2	0	4	1	1	0	3	9	0	2	6	0	1	1	7	3	4	4	2	1	3	1	0	1	4	1	0	2	3	10	1	4	0	197	0.0609	-0.2137	127.92	0.6943	0.5130	0.8881	0.7533	0.3636	0.7298	72576	73172	direct	PCAR_RS00860	WP_011339707.1		4Fe-4S dicluster domain-containing protein	0	1
5	23	15	10	1	1	4	1	5	1	5	4	4	14	7	9	3	3	0	4	5	1	1	0	5	29	5	2	8	2	2	0	4	5	4	1	6	0	1	2	3	3	4	9	0	0	3	5	3	0	7	5	2	4	11	16	4	1	2	300	0.0533	+0.9730	119.05	0.7077	0.5669	0.8716	0.7731	0.4062	0.7070	74465	75370	direct	PCAR_RS00870	WP_011339709.1		ABC transporter membrane protein	0	1
4	28	34	14	3	0	10	24	11	19	12	18	8	38	17	16	5	4	3	25	10	9	9	2	19	72	6	2	26	3	6	1	13	14	1	12	20	0	2	1	17	9	13	13	5	0	13	7	3	2	15	7	4	6	15	29	5	4	7	719	0.0695	+0.4733	124.71	0.7165	0.5770	0.8601	0.7916	0.3911	0.7064	75572	77734	direct	PCAR_RS00875	WP_011339710.1		Kef-type potassium transporter NAD-binding protein	0	1
1	4	0	0	2	0	3	2	4	2	1	2	0	1	3	0	2	0	1	1	1	1	0	0	1	1	1	0	0	0	1	2	1	3	1	2	2	0	0	1	1	2	3	1	0	0	0	1	0	0	2	1	0	0	4	1	1	2	2	68	0.1029	-0.6912	132.54	0.6176	0.4412	0.9597	0.6872	0.3810	0.6518	77973	78182	complement	PCAR_RS00880	WP_011339712.1		hypothetical protein	0	0
