Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
1	19	3	2	2	0	19	5	9	12	10	3	2	12	5	2	7	2	0	12	1	0	8	0	21	14	4	0	1	5	1	0	7	5	1	0	9	0	0	0	12	19	3	2	0	0	5	3	0	0	15	5	0	0	8	13	1	5	1	307	0.0651	-0.2430	131.33	0.8716	0.4155	0.5530	0.5635	0.4167	0.8384	19311	20237	direct	A2G06_RS00060	WP_039647529.1		daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein	0	1
0	6	3	0	1	0	5	3	10	4	2	0	1	4	3	1	2	0	1	8	3	1	2	0	9	7	1	0	1	5	0	0	3	0	0	0	6	0	2	0	6	7	0	3	1	1	0	0	0	0	6	0	0	0	4	6	0	6	1	141	0.0638	-0.1894	133.40	0.8222	0.3778	0.6752	0.5236	0.4889	0.7836	21749	22177	complement	A2G06_RS00070	WP_014551230.1		MarR family transcriptional regulator	0	0
2	19	7	2	0	0	14	6	8	27	7	3	3	5	4	2	3	0	2	16	1	8	19	0	18	12	2	1	1	9	0	0	4	6	2	1	17	0	1	1	9	12	1	3	0	1	8	2	1	0	7	4	0	2	6	15	2	6	2	320	0.0594	-0.4828	131.72	0.8312	0.4809	0.6549	0.6643	0.5114	0.7705	23312	24277	complement	A2G06_RS00080	WP_039647535.1		peptidylprolyl isomerase	0	0
6	21	5	3	2	0	12	2	15	19	9	0	1	19	5	2	4	1	0	14	1	4	41	0	15	8	3	0	0	5	0	0	7	3	2	0	12	1	1	0	2	3	2	3	2	1	7	1	0	0	9	4	1	2	11	11	1	5	0	312	0.0481	-0.4734	126.48	0.8377	0.4318	0.6399	0.5780	0.4565	0.8247	24355	25296	complement	A2G06_RS00085	WP_039647537.1		peptidylprolyl isomerase	0	0
9	72	25	5	5	1	57	17	32	70	38	6	7	43	29	3	19	2	1	53	4	8	29	1	70	77	6	0	4	13	2	3	26	30	2	2	36	4	13	0	35	53	3	12	0	1	18	14	1	2	48	12	4	4	32	38	6	22	5	1156	0.0657	-0.1594	129.57	0.8757	0.4383	0.5417	0.6416	0.4187	0.7934	25357	28830	complement	A2G06_RS00090	WP_039647538.1		transcription-repair coupling factor	0	0
2	40	14	0	9	0	14	7	8	21	9	3	4	15	13	3	4	3	1	20	3	4	7	0	18	24	5	0	1	10	1	1	20	13	0	0	10	1	2	1	15	24	1	3	3	0	7	7	1	2	18	11	1	2	11	21	4	14	1	477	0.0650	-0.0109	127.41	0.8643	0.4464	0.5728	0.6165	0.3677	0.7782	28906	30342	complement	A2G06_RS00095	WP_039647539.1		PLP-dependent aminotransferase family protein	0	0
5	20	18	5	1	0	3	8	6	8	8	0	10	14	7	3	3	0	0	3	1	6	6	1	8	18	3	0	1	4	5	1	7	5	2	1	6	0	5	1	9	9	2	2	2	0	6	4	2	1	4	1	2	4	5	7	6	2	2	278	0.0504	-0.1248	121.82	0.7106	0.5055	0.8679	0.7942	0.3333	0.6411	30639	31478	direct	A2G06_RS00100	WP_052269455.1		pentapeptide repeat-containing protein	0	1
3	11	4	0	1	0	10	2	5	3	4	0	2	11	4	1	4	2	0	11	3	1	4	0	4	3	3	0	0	4	2	0	4	5	1	0	3	0	1	1	6	3	0	5	0	1	1	3	0	0	9	1	0	1	5	11	2	4	1	178	0.0674	-0.0039	125.57	0.8176	0.3647	0.6852	0.6128	0.3968	0.7936	31544	32083	complement	A2G06_RS00105	WP_039647541.1		gamma carbonic anhydrase family protein	0	0
0	11	4	3	0	0	4	3	5	8	2	1	2	3	5	0	0	1	1	6	0	1	8	0	3	5	1	0	0	2	0	0	2	4	1	0	4	0	0	0	1	3	1	0	1	0	1	2	0	1	0	1	0	1	5	0	1	1	0	110	0.0364	-0.3191	123.62	0.7798	0.5229	0.7605	0.6215	0.4706	0.7283	33262	33597	direct	A2G06_RS00115	WP_039647545.1		protein translocase TatA	0	1
4	22	9	0	0	1	16	4	10	17	8	1	3	8	4	1	1	1	1	4	1	10	18	0	8	16	6	0	2	3	1	0	3	6	1	1	12	0	2	0	10	7	0	5	1	1	1	1	1	1	10	2	3	2	6	3	4	8	0	277	0.0650	-0.6000	129.79	0.7823	0.4613	0.7560	0.7011	0.3521	0.7382	33655	34491	complement	A2G06_RS00120	WP_039647547.1		tol-pal system protein YbgF	0	0
4	17	7	5	3	0	7	0	11	7	5	0	0	6	1	3	1	2	1	6	0	5	7	0	5	8	2	0	0	3	1	0	7	6	1	0	6	2	0	0	5	4	0	3	0	2	5	3	2	3	5	1	0	2	4	5	2	3	1	193	0.0518	-0.2565	124.60	0.7407	0.3915	0.8256	0.6795	0.4127	0.7198	34583	35167	complement	A2G06_RS00125	WP_039647549.1		peptidoglycan-associated lipoprotein	0	0
3	24	6	4	1	0	22	9	7	11	10	5	9	26	5	2	5	3	1	16	4	4	9	0	13	11	3	0	1	11	5	2	11	10	0	1	8	1	4	3	15	15	5	9	1	3	16	6	2	1	24	6	0	5	11	9	3	11	3	431	0.0835	-0.4907	127.91	0.7855	0.3614	0.7499	0.7320	0.3882	0.7346	35296	36594	complement	A2G06_RS00130	WP_039647551.1		Tol-Pal system beta propeller repeat protein TolB	0	0
5	16	7	6	0	0	6	3	8	8	9	1	4	11	5	1	3	1	2	7	1	6	3	0	4	6	3	0	0	2	2	0	8	11	3	0	7	2	3	1	11	7	1	4	1	2	4	5	1	1	10	4	1	4	5	7	1	5	1	245	0.0694	-0.4118	125.61	0.7417	0.4167	0.8242	0.7726	0.4000	0.6845	36594	37334	complement	A2G06_RS00135	WP_066356655.1		TonB C-terminal domain-containing protein	0	0
2	11	2	0	0	0	6	1	4	4	3	0	0	8	2	1	0	0	0	5	1	2	8	0	5	3	1	0	0	3	2	0	5	1	0	0	6	1	0	0	1	4	0	3	0	0	2	1	0	0	7	2	1	1	7	10	2	1	0	138	0.0290	+0.0986	124.33	0.8527	0.4031	0.6030	0.5471	0.3171	0.8302	37331	37750	complement	A2G06_RS00140	WP_010940705.1		protein TolR	0	0
5	12	5	2	0	0	7	1	5	6	17	2	6	7	6	1	2	0	0	16	2	3	7	0	6	14	3	0	1	8	0	0	2	3	0	1	4	0	1	0	3	6	2	3	0	0	8	4	0	1	13	2	0	0	7	10	1	3	0	224	0.1116	+0.4138	126.75	0.8394	0.3807	0.6356	0.5915	0.6364	0.7702	37760	38437	complement	A2G06_RS00145	WP_039647556.1		protein TolQ	0	0
3	27	20	2	6	1	14	5	5	22	14	5	2	16	13	3	5	4	1	9	0	1	4	0	21	18	8	0	1	3	7	1	15	4	1	3	4	0	1	1	13	13	5	0	1	2	7	9	2	0	10	4	2	1	6	13	5	8	4	384	0.0885	-0.0070	126.67	0.8000	0.4827	0.7219	0.7100	0.3409	0.7337	39437	40594	direct	A2G06_RS00155	WP_039647562.1		coproporphyrinogen III oxidase family protein	0	1
2	16	6	1	1	0	11	6	9	20	10	2	2	11	11	1	5	1	0	23	2	0	12	0	16	17	6	0	1	8	3	0	5	4	0	2	9	0	3	0	10	13	5	6	0	1	8	7	1	1	10	5	2	2	12	11	2	7	3	341	0.0645	-0.1050	129.98	0.8373	0.4639	0.6406	0.6620	0.5140	0.7862	40729	41757	direct	A2G06_RS00160	WP_039647564.1		heat-inducible transcription repressor HrcA	0	1
2	17	7	2	1	0	7	4	7	15	4	0	2	11	3	1	4	2	0	5	0	5	7	0	3	9	4	0	2	4	1	0	4	2	0	0	8	0	2	0	2	7	2	3	1	0	2	0	0	1	5	2	1	2	4	10	2	1	3	199	0.0452	-0.3970	126.77	0.7824	0.5026	0.7558	0.6882	0.3333	0.7494	41797	42399	direct	A2G06_RS00165	WP_066356657.1		nucleotide exchange factor GrpE	0	1
5	45	12	3	5	1	39	12	14	40	11	5	6	35	7	5	4	2	2	35	3	2	57	0	25	20	2	0	3	15	5	0	13	11	0	1	20	0	3	0	12	7	1	6	1	1	22	3	1	0	36	4	0	4	22	16	7	7	1	635	0.0409	-0.3332	125.58	0.8643	0.4071	0.5729	0.5871	0.3929	0.8394	42479	44389	direct	A2G06_RS00170	WP_039647567.1		molecular chaperone DnaK	0	1
0	13	6	1	8	2	12	10	7	23	15	7	5	37	10	3	2	4	1	11	6	3	22	0	11	6	1	0	0	9	1	0	12	6	0	0	16	0	4	0	17	2	2	5	4	3	2	5	0	0	12	2	3	0	15	7	5	6	3	372	0.0833	-0.5293	126.49	0.8065	0.4387	0.7087	0.6521	0.3287	0.7815	44505	45626	direct	A2G06_RS00175	WP_039647568.1		molecular chaperone DnaJ	0	1
5	10	7	1	1	1	6	5	4	6	6	4	1	7	5	1	3	1	1	6	1	2	3	0	6	11	3	0	1	2	0	4	3	4	2	0	5	2	1	0	7	5	1	2	0	1	4	2	0	0	6	4	1	0	3	3	4	0	3	178	0.0787	-0.0910	126.63	0.7288	0.4802	0.8432	0.7630	0.3519	0.6535	45718	46257	complement	A2G06_RS00180	WP_066358233.1		RNA 2',3'-cyclic phosphodiesterase	0	0
8	28	16	6	0	0	8	5	5	9	13	7	6	16	7	1	7	4	1	15	0	4	1	1	13	11	2	0	3	5	4	1	10	7	3	0	8	1	2	2	15	10	2	14	0	1	4	6	1	1	12	3	0	0	15	11	2	4	4	350	0.0829	+0.0857	124.30	0.7913	0.3913	0.7390	0.7415	0.3684	0.6919	46270	47325	complement	A2G06_RS00185	WP_039647569.1		capsular biosynthesis protein	0	0
6	13	9	2	2	2	17	6	18	25	11	7	7	12	7	6	4	5	3	9	5	7	14	0	19	16	8	1	4	6	7	0	11	7	2	2	12	1	3	2	10	15	2	6	1	2	7	6	2	2	8	8	1	4	11	10	4	6	7	421	0.0808	-0.4069	130.81	0.7024	0.4951	0.8783	0.8453	0.3793	0.6765	47417	48685	direct	A2G06_RS00190	WP_066356664.1		serine--tRNA ligase	0	1
2	8	2	3	1	0	3	3	4	5	6	2	2	3	6	1	2	2	2	1	3	3	13	0	1	6	2	0	2	4	4	0	2	5	1	0	6	0	1	0	0	1	0	1	0	1	2	2	2	3	4	4	1	4	7	4	7	2	1	160	0.0813	-0.0550	125.90	0.6624	0.5669	0.9225	0.8048	0.4390	0.6422	48943	49428	direct	A2G06_RS00205	WP_039647574.1		DUF2155 domain-containing protein	0	1
11	44	13	10	6	1	33	15	22	41	21	7	9	31	11	6	12	1	0	33	3	3	25	0	33	28	12	0	3	18	3	0	20	12	1	2	18	0	1	2	25	42	7	3	1	1	14	8	0	1	24	2	0	2	20	27	9	13	4	738	0.0705	-0.2856	130.03	0.8137	0.4356	0.6936	0.6669	0.4431	0.7909	50300	52519	direct	A2G06_RS00215	WP_039647576.1		ATP-dependent DNA helicase PcrA	0	1
6	5	5	0	0	1	1	0	1	1	2	0	2	3	2	0	0	0	0	4	0	2	2	0	1	5	2	0	0	2	1	0	1	0	0	1	0	0	0	0	1	1	0	3	1	1	0	1	0	2	1	0	0	3	0	4	3	0	0	75	0.0400	+0.9560	117.41	0.6338	0.4085	0.9477	0.6003	0.4211	0.6005	52768	52998	complement	A2G06_RS00220	WP_039647578.1		hypothetical protein	0	0
3	12	1	1	0	0	1	0	3	0	5	2	4	2	1	1	0	0	0	3	2	1	2	0	3	3	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	5	2	1	0	1	1	1	0	0	73	0.0959	+0.9315	117.88	0.6714	0.3429	0.9135	0.6387	0.3548	0.6755	53064	53288	complement	A2G06_RS00225	WP_039647580.1		hypothetical protein	0	0
10	28	7	1	13	1	16	5	14	9	10	8	5	12	8	3	6	5	2	10	1	2	8	0	14	13	2	0	0	11	2	2	7	1	1	0	9	0	0	3	14	6	1	7	0	1	8	3	0	2	13	6	1	2	9	4	4	5	4	352	0.0966	-0.1776	127.86	0.7581	0.3333	0.7982	0.7008	0.3559	0.7269	53778	54839	complement	A2G06_RS00230	WP_039647581.1		low specificity L-threonine aldolase	0	0
2	22	11	3	6	1	5	1	2	3	17	6	4	14	3	1	4	1	2	8	2	2	3	0	23	17	7	0	2	4	1	0	5	3	0	0	9	0	1	0	6	3	0	5	0	1	3	4	1	1	15	6	1	3	11	14	4	3	0	291	0.1134	+1.0756	125.40	0.8333	0.3913	0.6500	0.6585	0.3913	0.7655	54883	55761	complement	A2G06_RS00235	WP_039647583.1		EamA/RhaT family transporter	0	0
0	14	3	0	1	0	11	3	8	15	7	4	4	12	7	0	4	0	1	9	3	1	13	0	10	12	3	0	0	5	1	0	4	4	1	0	9	0	2	0	4	12	1	5	0	0	4	1	1	1	9	3	0	4	8	10	1	1	1	247	0.0526	-0.1862	128.69	0.8397	0.4641	0.6351	0.6061	0.3582	0.7855	57487	58233	direct	A2G06_RS00250	WP_082021167.1	glnQ	amino acid ABC transporter ATP-binding protein	0	1
7	40	6	4	1	0	26	11	3	8	23	8	2	26	10	14	6	1	0	10	4	5	13	0	14	11	7	0	1	16	13	1	9	3	0	2	9	2	3	0	4	6	3	9	3	0	13	5	2	1	18	3	4	1	20	7	4	15	6	453	0.1170	-0.1400	124.24	0.7562	0.3815	0.8013	0.7496	0.4359	0.7502	58367	59731	direct	A2G06_RS00255	WP_039647586.1		hypothetical protein	0	1
1	8	2	1	2	0	2	1	3	7	2	1	0	4	1	0	0	0	0	1	0	4	14	0	7	2	1	0	0	1	1	0	0	1	0	0	4	0	1	0	0	0	0	1	0	0	3	0	0	0	3	0	0	0	5	0	2	1	0	93	0.0430	-0.3559	128.38	0.8276	0.4483	0.6632	0.5284	0.3000	0.8309	59810	60094	direct	A2G06_RS00260	WP_039647592.1		hypothetical protein	0	1
4	39	7	4	2	0	20	7	6	14	18	2	2	35	3	4	0	0	0	22	2	5	38	0	12	11	4	0	1	10	0	0	5	11	0	0	10	1	1	0	7	0	1	7	0	1	5	5	1	1	19	0	0	1	12	11	5	5	2	394	0.0685	-0.0340	122.73	0.8616	0.3760	0.5800	0.5406	0.4103	0.8505	60136	61323	direct	A2G06_RS00265	WP_039647593.1		branched-chain amino acid ABC transporter substrate-binding protein	0	1
3	73	17	5	1	0	26	13	21	39	31	6	13	44	32	1	11	1	2	61	11	5	18	0	48	59	11	1	2	26	3	0	27	20	1	3	23	0	6	1	28	37	4	13	1	6	25	15	0	0	48	12	1	6	41	59	12	18	0	1023	0.0577	+0.3759	125.70	0.8678	0.4127	0.5634	0.6193	0.4336	0.7958	61397	64471	complement	A2G06_RS00270	WP_066356667.1		CusA/CzcA family heavy metal efflux RND transporter	0	0
12	51	14	6	1	0	22	6	12	28	9	3	17	35	18	3	17	9	5	15	0	4	17	0	18	22	3	0	1	4	1	0	17	13	3	1	17	0	1	1	12	20	0	14	0	1	4	5	2	4	27	11	2	3	19	33	1	6	1	583	0.0412	-0.1588	121.73	0.8249	0.4203	0.6693	0.6927	0.2771	0.7380	64484	66238	complement	A2G06_RS00275	WP_066356670.1		efflux RND transporter periplasmic adaptor subunit	0	0
11	47	21	1	1	0	7	6	19	30	4	2	5	17	8	5	4	5	0	7	2	5	8	0	16	30	12	0	0	6	2	1	6	6	1	3	8	1	2	1	11	21	3	9	2	1	6	1	0	3	16	4	2	3	15	12	2	4	2	433	0.0323	-0.1178	124.20	0.7658	0.4637	0.7852	0.7625	0.2583	0.7220	66235	67539	complement	A2G06_RS00280	WP_039647599.1		TolC family protein	0	0
2	8	4	0	7	1	5	1	2	3	3	1	1	4	3	4	5	1	0	3	0	2	1	0	4	9	5	1	0	2	0	0	7	4	3	1	1	1	1	0	3	0	0	1	0	0	7	0	1	0	2	2	0	2	3	0	0	0	2	125	0.0480	+0.1696	122.21	0.7480	0.3821	0.8145	0.6348	0.3750	0.7167	67655	68035	complement	A2G06_RS00285	WP_039648451.1		hypothetical protein	0	0
1	15	5	0	0	0	7	2	7	23	5	4	2	4	8	0	5	1	1	10	0	2	8	0	10	14	1	0	1	7	1	0	4	1	1	1	12	1	3	0	8	11	0	3	0	0	3	1	0	1	8	4	1	2	4	11	1	7	0	237	0.0717	-0.4970	132.92	0.8707	0.4914	0.5555	0.6060	0.4545	0.7722	68104	68820	complement	A2G06_RS00290	WP_039647600.1		FadR family transcriptional regulator	0	0
4	24	9	2	1	0	1	3	1	5	13	3	1	18	13	1	1	1	2	25	2	2	10	0	26	15	1	0	1	7	0	0	4	1	0	0	7	0	1	0	4	1	0	3	0	1	6	9	0	2	8	1	0	2	10	10	4	6	1	290	0.0793	+1.1569	121.95	0.8791	0.3700	0.5319	0.5588	0.4909	0.7901	72414	73289	direct	A2G06_RS00300	WP_039647602.1		branched-chain amino acid ABC transporter permease	0	1
4	22	6	2	2	0	7	1	2	6	15	5	7	13	10	2	1	2	1	26	3	2	6	0	20	17	4	0	2	11	0	1	3	7	1	0	5	1	0	1	6	5	1	6	2	0	6	5	1	1	10	2	0	0	15	8	3	5	3	306	0.0948	+0.8523	124.11	0.8316	0.3670	0.6539	0.6388	0.5339	0.7553	73297	74220	direct	A2G06_RS00305	WP_039647604.1		branched-chain amino acid ABC transporter permease	0	1
2	17	7	1	1	0	5	4	6	12	6	1	3	10	6	5	4	1	1	16	4	3	11	0	6	20	4	0	1	8	0	0	6	4	1	0	8	0	0	0	7	7	1	5	0	0	4	3	1	1	7	3	0	0	12	7	1	2	3	255	0.0588	+0.1235	126.33	0.8266	0.4677	0.6654	0.6350	0.4545	0.7834	74239	75009	direct	A2G06_RS00310	WP_039647606.1		ABC transporter ATP-binding protein	0	1
1	18	3	2	2	0	4	0	9	14	4	1	1	9	9	3	5	0	1	15	1	0	12	0	11	9	5	0	1	8	1	0	6	3	0	0	7	2	0	0	4	8	0	0	2	0	8	0	0	0	9	0	1	1	8	7	4	2	2	233	0.0386	+0.0893	126.33	0.8341	0.4260	0.6483	0.5349	0.4474	0.8109	75053	75757	direct	A2G06_RS00315	WP_039647608.1		ABC transporter ATP-binding protein	0	1
9	19	8	3	2	0	2	1	1	4	16	9	4	13	6	1	3	2	0	15	0	2	2	0	17	19	8	0	0	2	0	0	8	5	1	1	3	0	1	0	6	8	1	7	2	0	7	8	0	1	11	7	1	2	13	14	5	5	4	297	0.1313	+0.9912	124.98	0.7993	0.4256	0.7233	0.7028	0.4272	0.7442	75767	76663	direct	A2G06_RS00320	WP_039647609.1		EamA/RhaT family transporter	0	1
6	18	15	1	3	0	3	0	5	4	16	2	5	17	15	3	4	2	3	12	3	4	1	0	14	33	5	0	5	3	1	0	4	6	1	1	10	0	1	0	6	8	1	2	1	2	6	7	1	2	6	7	0	3	11	5	4	2	2	320	0.1000	+0.8144	124.23	0.8079	0.4768	0.7057	0.6826	0.4239	0.6916	76798	77763	complement	A2G06_RS00325	WP_039647611.1		EamA/RhaT family transporter	0	0
5	16	9	6	3	2	11	10	4	8	9	2	2	10	9	2	6	2	0	14	6	4	22	0	10	14	2	0	2	7	3	0	12	20	6	1	12	0	4	1	4	8	1	3	2	1	8	3	2	0	8	5	3	1	11	13	4	12	6	364	0.0962	-0.2462	128.62	0.7778	0.5356	0.7642	0.7435	0.4914	0.7380	78496	79593	direct	A2G06_RS00335	WP_066356672.1		hypothetical protein	0	1
3	34	4	2	13	0	27	7	16	26	20	6	5	37	7	5	9	3	1	25	3	6	27	0	18	21	5	0	1	29	2	0	33	15	2	2	16	1	3	0	15	8	2	8	4	1	16	4	1	1	20	3	1	2	17	16	3	14	3	617	0.1102	-0.3989	130.32	0.8482	0.3490	0.6144	0.5909	0.4267	0.8360	79760	81616	complement	A2G06_RS00340	WP_066356673.1		phosphoenolpyruvate carboxykinase (GTP)	0	0
7	29	12	3	2	1	13	7	5	9	15	3	5	15	12	8	5	3	3	7	6	2	5	1	15	21	6	0	5	5	4	1	16	12	5	4	9	0	6	1	10	6	3	11	4	2	13	11	7	4	13	10	1	3	18	7	7	9	9	456	0.0965	+0.1075	124.92	0.7362	0.4633	0.8324	0.8150	0.3741	0.6740	81960	83333	direct	A2G06_RS00345	WP_066356675.1		hypothetical protein	0	1
1	7	2	0	0	0	5	2	5	7	4	0	0	3	0	1	0	2	0	4	1	1	2	0	4	2	2	0	0	4	1	0	3	1	1	0	1	1	1	2	0	1	3	0	0	0	3	0	0	1	2	2	0	0	5	5	1	1	0	94	0.0532	-0.3202	129.36	0.7340	0.4043	0.8356	0.6363	0.5455	0.7541	83510	83797	direct	A2G06_RS00350	WP_039647617.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit C	0	1
0	7	2	0	6	1	3	1	4	11	3	1	1	6	0	0	0	1	0	2	2	1	6	0	1	5	2	0	0	2	4	0	6	4	0	0	3	0	0	0	4	3	1	0	1	1	0	1	0	0	2	1	0	0	4	5	0	4	0	113	0.0708	-0.5310	130.13	0.8125	0.4911	0.6962	0.5466	0.2857	0.8145	83775	84119	direct	A2G06_RS00355	WP_066356678.1		hypothetical protein	0	1
4	52	14	1	6	0	20	7	7	19	13	2	2	23	15	4	6	1	0	21	4	4	12	0	19	21	4	0	1	8	0	0	14	9	1	1	9	0	1	0	16	14	2	6	0	0	15	8	0	2	27	5	1	0	8	20	4	14	6	484	0.0764	+0.0134	124.44	0.8795	0.3911	0.5308	0.5979	0.3536	0.8182	84165	85622	direct	A2G06_RS00360	WP_039647621.1	gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	0	1
2	32	8	0	11	0	21	3	9	35	16	1	3	27	9	2	6	1	0	29	0	3	25	0	10	21	5	1	0	17	1	0	9	13	1	3	13	0	2	0	13	9	3	6	0	0	12	4	0	1	17	6	0	0	18	22	1	8	4	478	0.0669	-0.2075	127.79	0.9050	0.4082	0.4530	0.5129	0.4663	0.8563	85640	87079	direct	A2G06_RS00365	WP_039647623.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	0	1
4	27	12	2	6	0	14	3	3	26	9	1	4	12	11	2	5	2	2	22	3	1	9	0	11	8	3	0	1	9	2	1	9	5	0	0	7	2	2	0	9	13	1	3	1	0	4	2	1	0	14	6	2	1	9	16	1	8	1	345	0.0667	-0.0539	127.07	0.8705	0.4307	0.5561	0.6033	0.4530	0.7762	87096	88136	direct	A2G06_RS00370	WP_039647625.1		S-methyl-5-thioribose-1-phosphate isomerase	0	1
