"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"PPRO_RS00185",351,0.0855,-0.0402,126.19,0.7918,0.478,0.3858,-1.00316352474105,1.07531394804406,1.02444000794731,"","nitronate monooxygenase",0
"PPRO_RS00190",308,0.0455,-0.0273,129.04,0.7838,0.5642,0.5,0.432009707462653,0.358244922899618,-0.492883859278438,"","methyltransferase domain-containing protein",0
"PPRO_RS19170",248,0.1452,-0.2569,132.03,0.4322,0.4915,0.4938,0.402105901449909,-0.846041837270509,-0.461304659703758,"","DUF1698 domain-containing protein",0
"PPRO_RS00200",464,0.0776,-0.1713,128.26,0.8841,0.3636,0.462,-1.84419489455276,-0.204059875544893,0.381300386504281,"","adenosylhomocysteinase",0
"PPRO_RS00205",564,0.0514,-0.242,126.82,0.826,0.4432,0.4353,-0.350829904795577,0.0677530588700052,0.0616290183411171,"","methyl-accepting chemotaxis protein",0
"PPRO_RS00210",201,0.0498,0.1746,123.61,0.7716,0.5279,0.3651,-0.33895788112958,1.06923124543411,0.821166398807245,"","arylesterase",0
"PPRO_RS00215",388,0.067,-0.1912,126.88,0.832,0.408,0.3939,-1.11807964570318,-0.600028945831107,-0.0777093604466353,"","methionine adenosyltransferase",0
"PPRO_RS00220",361,0.0693,0.0235,125.2,0.8818,0.438,0.4453,-1.82682986266455,0.0127210417983844,0.88839944592761,"leuB","3-isopropylmalate dehydrogenase",0
"PPRO_RS00225",364,0.0604,-0.0832,127.46,0.827,0.4106,0.3492,-0.797366754940828,0.502717812658965,0.86943185758973,"asd","aspartate-semialdehyde dehydrogenase",0
"PPRO_RS00230",338,0.0562,-0.0325,125.9,0.8524,0.4217,0.4352,-0.135667983843499,0.433369959288795,0.301146169680349,"","aspartate-semialdehyde dehydrogenase",0
"PPRO_RS00235",95,0.0526,-0.1832,129.22,0.6484,0.5604,0.4375,1.89063264772502,1.41090964950613,0.516864403324655,"","PqqD family protein",0
"PPRO_RS00240",411,0.1022,-0.1316,131.18,0.6513,0.5154,0.3514,-0.198739475203746,-0.355906647907593,0.676680405848871,"","hypothetical protein",0
"PPRO_RS00245",635,0.1071,-0.3663,132.86,0.6858,0.5123,0.4974,-0.0662383915280341,-0.235224239425333,0.288228274188628,"","asparagine synthetase B",0
"PPRO_RS00250",267,0.0861,-0.0273,128.37,0.68,0.572,0.3824,0.366256631803038,-0.429385465475845,0.0454374418882392,"","hypothetical protein",0
"PPRO_RS00255",100,0.13,-0.061,128.04,0.6768,0.4343,0.4118,-0.865784481265102,-0.672543118180095,-0.263478732805074,"","hypothetical protein",0
"PPRO_RS00260",229,0.083,-0.0279,122.04,0.6636,0.5091,0.4648,-0.355226528155361,0.331289362003204,0.82432261316553,"","hypothetical protein",0
"PPRO_RS00265",226,0.1018,-0.4673,133.18,0.819,0.5023,0.4795,-1.6069990421887,-0.0793843947135062,0.490588126780237,"","tetratricopeptide repeat protein",0
"PPRO_RS19175",321,0.0623,0.1614,124.13,0.7184,0.5566,0.4316,0.803821148205821,-0.256324019985332,-0.0311262823828622,"","hypothetical protein",0
"PPRO_RS00275",252,0.0913,-0.0159,128.91,0.6559,0.5466,0.4458,0.564754288627911,0.234139470849554,0.250018335503894,"","hypothetical protein",0
"PPRO_RS00280",277,0.1119,-0.2361,130.66,0.6479,0.5243,0.4048,0.454841375514889,0.117635307861541,0.179178533548982,"","sulfotransferase",0
"PPRO_RS00285",259,0.1158,-0.3707,133.14,0.6163,0.5633,0.5,1.68486213353331,0.411429568884856,0.515942684757912,"","sulfotransferase family protein",0
"PPRO_RS00290",153,0.0719,0.1758,127.58,0.7431,0.4861,0.3333,0.0927597950712924,1.1439849570074,1.26841373258087,"","hypothetical protein",0
"PPRO_RS00295",249,0.1084,0.8791,126.09,0.8553,0.417,0.4886,-0.699740879250788,-0.361912714282167,0.189930777926211,"","sulfite exporter TauE/SafE family protein",0
"PPRO_RS00300",605,0.0843,0.1461,129.19,0.8648,0.4939,0.4505,-0.109269900445567,0.276414087363762,-0.0191108776263588,"","ABC transporter ATP-binding protein",0
"PPRO_RS00305",423,0.0709,-0.1012,130.98,0.7445,0.5405,0.4706,0.254195637288953,-0.528679508381991,-0.434615373519606,"","hypothetical protein",0
"PPRO_RS00310",300,0.1,-0.5137,135.26,0.8169,0.4965,0.4787,-0.71973519560762,1.041720601835,1.30162056260003,"","sulfate adenylyltransferase subunit CysD",0
"PPRO_RS00315",637,0.0691,-0.1862,129.02,0.7574,0.5262,0.4663,0.0181011581159964,0.497107720765027,0.4322324085529,"cysC","adenylyl-sulfate kinase",0
"PPRO_RS00320",821,0.0755,-0.1682,128.55,0.822,0.4886,0.4398,0.274619379173469,0.533013590290669,0.055303871290982,"","U32 family peptidase",0
"PPRO_RS19180",747,0.0683,0.0067,127.61,0.6352,0.491,0.4703,1.43273795289937,-0.467749608600585,-0.58293472705763,"","PAS domain S-box protein",0
"PPRO_RS00330",290,0.1034,-0.2086,131.06,0.7374,0.4568,0.4722,-0.218560777528086,-0.498174165661678,-0.452787316668162,"","amino acid ABC transporter substrate-binding protein",0
"PPRO_RS00335",168,0.0952,-0.2857,129.99,0.7875,0.5312,0.3818,-0.623756987729346,-0.190766919883532,0.179480444375491,"","nuclease",0
"PPRO_RS00340",224,0.058,0.0129,128.26,0.8073,0.4771,0.5072,0.287141955252328,0.0212921705912476,0.0518430401810816,"","helix-turn-helix domain-containing protein",0
"PPRO_RS00345",666,0.0946,0.8201,124.06,0.8323,0.4684,0.4118,-0.345802515983841,0.21721953616897,0.188745547329087,"","hydrogenase",0
"PPRO_RS00350",381,0.1102,0.6955,125.28,0.8033,0.4294,0.4701,0.0215291565507183,-0.290448146838742,-0.536847529479942,"","Na+/H+ antiporter NhaA 1",0
"PPRO_RS00355",203,0.0739,0.067,124.48,0.7846,0.3949,0.4615,-0.568784650962123,0.892060023171136,1.15306401488476,"","nucleoside deaminase",0
"PPRO_RS00360",90,0.0333,-0.1044,125.88,0.6395,0.5233,0.5789,-0.210062318888465,0.420553896954985,-0.284382073987963,"","hypothetical protein",0
"PPRO_RS00365",177,0.1356,-0.196,132.55,0.883,0.3801,0.4627,-0.409115373328234,1.82528035519723,0.978833797460431,"","metal-binding protein",0
"PPRO_RS00370",82,0.0854,-0.7293,132.67,0.6076,0.519,0.4545,-0.984629956279992,0.0511832944916227,0.285424138364596,"","hypothetical protein",0
"PPRO_RS00375",529,0.0832,-0.0949,127.19,0.8594,0.3965,0.4476,-1.44381946501346,0.286237034344981,0.557715322529085,"","L-glutamate gamma-semialdehyde dehydrogenase",0
"PPRO_RS19185",146,0.0685,0.1774,126.94,0.8014,0.5177,0.5,1.2316463829917,1.42006018434429,0.630165025308705,"","CheW protein",0
"PPRO_RS00385",425,0.0424,-0.0819,126,0.8478,0.4275,0.4552,-0.972517120214944,0.239032732005618,0.472386360926633,"","HAMP domain-containing protein",0
"PPRO_RS00390",284,0.0669,-0.1585,131.25,0.8459,0.4086,0.4778,-0.226305418572882,1.12071998406228,0.972020522751595,"","protein-glutamate O-methyltransferase CheR",0
"PPRO_RS00395",249,0.0482,-0.0859,130.36,0.8189,0.5309,0.3857,0.344997805446512,-0.145393942036807,-0.0229876386800333,"","hypothetical protein",0
"PPRO_RS00405",703,0.0825,-0.2166,126.93,0.8341,0.4728,0.4206,-0.584909481550394,0.53851610688434,0.49459814248359,"","penicillin-binding protein 1A",0
"PPRO_RS00410",149,0.0604,-0.0436,127.35,0.8357,0.4857,0.3958,-1.47905206231734,-0.0997527123427974,0.585367959937481,"","PaaI family thioesterase",0
"PPRO_RS00415",263,0.0532,-0.1981,126.58,0.8295,0.4612,0.4321,-1.37466526430257,0.114534203516035,0.30900613163858,"","uracil-DNA glycosylase",0
"PPRO_RS00420",299,0.0903,-0.0732,130.54,0.8662,0.4683,0.4045,-0.470624177151582,1.11296310149802,0.589872272571126,"","hypothetical protein",0
"PPRO_RS00425",1352,0.1043,-0.6289,127.38,0.7134,0.3326,0.5137,-0.0685766884601652,-0.547737597761709,-0.603002560412903,"","hypothetical protein",0
"PPRO_RS00430",300,0.1167,-0.2473,133.52,0.8438,0.3958,0.6042,0.432541162321125,0.932214020217443,0.596464078428602,"","sensor domain-containing diguanylate cyclase",0
"PPRO_RS00435",211,0.0995,0.1014,129.86,0.8374,0.399,0.5132,-1.18430422768612,0.904440524897155,0.668543529556103,"","chemotaxis protein CheC",0
"PPRO_RS00440",122,0.041,0.1025,125.43,0.7521,0.4359,0.5405,0.896238750880268,0.145268727657639,0.0514260915350596,"","response regulator",0
"PPRO_RS00445",402,0.0473,0.0811,124.97,0.8766,0.4267,0.4571,-1.82958904380765,0.653410311362457,1.51802730924802,"","bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC",0
"PPRO_RS00450",206,0.0631,-0.0772,125.22,0.803,0.3695,0.4133,-1.79939764932972,0.418786915228907,1.28056641727055,"","MBL fold metallo-hydrolase",0
"PPRO_RS00455",51,0.1176,-0.3353,124.27,0.5714,0.5306,0.2941,0.377388547452288,-2.33836258361679,-2.21531998582927,"","rubredoxin",0
"PPRO_RS19190",853,0.0739,-9e-04,128.96,0.8339,0.5055,0.4363,-0.607880377742551,1.25838204044881,1.16579224577641,"","PAS domain S-box protein",0
"PPRO_RS00465",155,0.071,-0.0213,129.25,0.8255,0.5235,0.4898,-0.694839962593829,-0.928306465528689,0.0126989945411677,"","response regulator",0
"PPRO_RS00470",608,0.0576,-0.0298,126.79,0.8812,0.4482,0.4815,-1.67231666915645,0.235715770612837,0.906454090150945,"glmS","glutamine--fructose-6-phosphate transaminase (isomerizing)",0
"PPRO_RS00475",254,0.0906,-0.0244,128.2,0.8484,0.4139,0.6292,-0.351275571502169,1.40390986712521,0.842017124483062,"","enoyl-CoA hydratase/isomerase family protein",0
"PPRO_RS00480",348,0.069,-0.2928,131.08,0.6912,0.5412,0.4271,-0.28035696327038,-0.46902431221964,0.147050801378132,"","Fic family protein",0
"PPRO_RS00485",81,0.1235,-0.2951,134.94,0.6203,0.519,0.4118,-0.432790451863037,0.221553532740586,0.191751281223223,"","hypothetical protein",0
"PPRO_RS00490",128,0.0859,-0.5797,132.28,0.5317,0.3968,0.55,-0.771677559602353,-0.116861100411284,-0.712358655828202,"","hypothetical protein",0
"PPRO_RS00495",237,0.1097,-0.1346,129.86,0.4978,0.5022,0.4938,0.295133739922931,-0.557069356245531,-0.897621079738198,"","metallophosphoesterase",0
"PPRO_RS00500",234,0.0897,-0.0594,130.25,0.5536,0.5982,0.5231,0.390804233591455,0.833125815360139,0.341668847541657,"","hypothetical protein",0
"PPRO_RS00505",108,0.0648,-0.7046,134.09,0.6075,0.4953,0.5185,0.239384496297447,-1.67585174355492,-1.14160013531849,"","hypothetical protein",0
"PPRO_RS00510",204,0.0882,-0.1289,129.49,0.5505,0.4444,0.5455,-0.156643359033225,-1.25030954449548,-1.06271664850147,"","hypothetical protein",0
"PPRO_RS00515",371,0.0889,-0.3022,131.32,0.6212,0.4903,0.4737,-0.377258726792111,0.198953050184268,-0.521424725298826,"","helix-turn-helix domain-containing protein",0
"PPRO_RS00520",321,0.081,-0.253,129.35,0.5385,0.4647,0.6238,-0.0377568018636289,0.265736470995285,-0.0736608510796638,"","hypothetical protein",0
"PPRO_RS00525",451,0.0687,-0.4729,129.18,0.6485,0.4966,0.4,-0.0461187507996482,-1.34691623197041,-0.714216026553909,"","transposase",0
"PPRO_RS00530",868,0.0841,-0.3891,130.25,0.3965,0.4784,0.3941,2.23645326630089,-2.11208839590209,-2.39793755265296,"","hypothetical protein",0
"PPRO_RS00535",411,0.129,-0.608,135.04,0.7078,0.4332,0.4255,0.396502950581728,-0.313814415676598,-0.00672628437705993,"","IS21 family transposase",0
"PPRO_RS00540",257,0.1012,-0.1763,130.95,0.7302,0.3889,0.6154,1.18573784033826,-0.171167992238806,-1.0465690934313,"","ATPase AAA",0
"PPRO_RS00545",333,0.0661,-0.2688,127.99,0.8364,0.466,0.4752,-1.16708516481265,0.191744879596475,0.541356311913953,"","aldo/keto reductase",0
"PPRO_RS00550",319,0.0596,-0.2345,129.45,0.8149,0.5714,0.519,0.822427488846724,0.327078559278186,-0.315894539655504,"","AraC family transcriptional regulator",0
"PPRO_RS00555",131,0.0458,0.1229,119.99,0.7857,0.4444,0.5135,0.613800967882162,1.74516843680112,0.760036450014483,"","DUF937 domain-containing protein",0
"PPRO_RS00560",84,0.0476,-0.206,124.9,0.6386,0.4699,0.5263,2.2792225330065,-0.675766406753804,-1.52951960905725,"","DUF3553 domain-containing protein",0
"PPRO_RS19935",109,0.0917,-0.0073,126.53,0.6735,0.5102,0.5,-0.586599258309844,0.528369773341502,1.10414131707798,"","hypothetical protein",0
"PPRO_RS00565",291,0.0687,-0.3244,133.71,0.8022,0.4532,0.5128,0.286114224818048,1.08145941051365,0.712753951255631,"","RNA polymerase sigma factor RpoH",0
"PPRO_RS19195",303,0.0627,-0.2376,129.65,0.7031,0.4164,0.3951,1.67035872792179,0.835194783854568,-0.397058572426525,"","diguanylate cyclase response regulator",0
"PPRO_RS19200",665,0.0571,-0.1386,128.64,0.7464,0.4501,0.4759,0.254150654885276,0.0552657654826486,-0.14136760139671,"","PAS domain-containing sensor histidine kinase",0
"PPRO_RS19940",52,0.0385,-0.7462,128.65,0.75,0.3654,0.4,-0.984266812238713,3.10723721660767,3.48139454815102,"","hypothetical protein",0
"PPRO_RS00580",156,0.1346,-0.1205,128.24,0.6429,0.513,0.3889,0.756027566869917,0.28877272471821,0.976706058132315,"","glutathione peroxidase",0
"PPRO_RS00585",315,0.0889,-0.2721,131.73,0.7162,0.5083,0.4725,0.290468671178545,-0.781045673705902,-0.315610688232345,"","DUF1722 domain-containing protein",0
"PPRO_RS19945",89,0.0562,-0.5596,132.82,0.7416,0.427,0.4667,-0.576375215567345,-0.125373590159056,0.0903130214237821,"","ATPase-like protein",0
"PPRO_RS00590",136,0.1103,-0.0772,131.09,0.6364,0.4773,0.5581,-0.033075756447172,0.713866188439972,-0.645754507936724,"","DUF393 domain-containing protein",0
"PPRO_RS00595",122,0.0738,-0.1033,125.68,0.6466,0.4483,0.5366,1.10106435819098,-1.40326771409783,-1.7727173436092,"","pyridoxamine 5'-phosphate oxidase family protein",0
"PPRO_RS00600",157,0.1274,-0.1223,127.94,0.6104,0.5195,0.3725,0.890195388366517,0.724724698875914,1.10775318264132,"","glutathione peroxidase",0
"PPRO_RS00605",188,0.1064,-0.3027,130.18,0.6067,0.4944,0.5075,-0.31727152832715,0.243432255542231,0.412225754295697,"","heme-binding protein",0
"PPRO_RS00610",176,0.108,0.8443,124.78,0.7439,0.5366,0.4259,-0.124904996476262,0.78320018965674,1.38875335023085,"","DUF2878 domain-containing protein",0
"PPRO_RS00615",178,0.118,-0.3983,133.23,0.6805,0.503,0.5556,0.353623043409498,0.661587769315177,0.869575717830144,"","membrane protein",0
"PPRO_RS00620",429,0.0886,-0.3147,131.49,0.7026,0.4844,0.4436,-1.72697286865647,-0.263200236065322,0.910454314234073,"","class I SAM-dependent methyltransferase",0
"PPRO_RS00625",258,0.1395,-0.3702,135.27,0.7409,0.4494,0.4304,1.02234637031061,0.840517928000051,0.584832325274683,"","DUF1365 domain-containing protein",0
"PPRO_RS00630",413,0.1114,-0.0717,129.13,0.77,0.47,0.4737,0.528265997900508,0.662074166640724,0.342888084328241,"","FAD-dependent oxidoreductase",0
"PPRO_RS00635",137,0.1606,0.9847,131.06,0.816,0.56,0.6216,-1.00221130668838,-0.397027472328446,-0.352105361865711,"","DUF2177 domain-containing protein",0
"PPRO_RS00640",257,0.1323,0.3938,131.26,0.7741,0.4895,0.5244,0.333426380172777,1.6649930883062,0.705682572136554,"","DUF1295 domain-containing protein",0
"PPRO_RS00645",75,0.04,0.1187,122.37,0.6486,0.4189,0.3333,0.308827865661021,-0.285518671958425,0.801529787876685,"","hypothetical protein",0
"PPRO_RS00650",146,0.0822,0.1808,127.21,0.7183,0.4437,0.4884,0.841571105835451,0.715550517697661,0.551008888108253,"","pyridoxamine 5'-phosphate oxidase family protein",0
"PPRO_RS00655",202,0.0693,0.0129,128.02,0.6965,0.4776,0.4286,0.16343053782702,1.09813027389656,0.625230592292965,"","hypothetical protein",0
"PPRO_RS19950",224,0.0804,-0.1973,130.63,0.5899,0.5253,0.4576,0.200948728868756,-1.67307950328692,-1.12838326528667,"uvdE","UV DNA damage repair endonuclease UvsE",0
"PPRO_RS00665",184,0.0598,-0.662,133.34,0.8077,0.3736,0.3971,-0.761473179935762,0.182465389200515,0.775485098083968,"","ATP-binding protein",0
"PPRO_RS00670",164,0.1037,-0.461,134.29,0.5064,0.4231,0.4375,1.80963089481199,-1.48563566261124,-1.51011263128494,"","transcriptional regulator",0
"PPRO_RS00675",145,0.0621,-0.6503,130.33,0.461,0.4468,0.4884,1.14693493798154,-0.231922646950348,0.387050486994275,"","IS256 family transposase",0
"PPRO_RS00680",388,0.1237,-0.2363,134.78,0.7109,0.4775,0.4957,-0.796876610593922,0.362744216221621,0.596761900356949,"","IS4 family transposase",0
"PPRO_RS00690",539,0.0445,-0.0957,126.08,0.3493,0.5086,0.4685,1.79716623694548,-0.752577750936722,-1.11754161442834,"","methyl-accepting chemotaxis protein",0
"PPRO_RS00695",111,0.0541,-0.5829,133.1,0.6455,0.5818,0.4839,0.24414340477424,-1.58114669726884,-1.28655800506232,"","transcriptional regulator",0
"PPRO_RS00700",201,0.0547,-0.1537,129.3,0.6,0.4703,0.4815,0.935949843597715,-0.689747402113873,-1.1975261923648,"","TetR/AcrR family transcriptional regulator",0
"PPRO_RS00705",382,0.0471,-0.0058,125.15,0.6356,0.5505,0.505,1.64585685773529,-0.0045837176947691,-0.337495759412939,"","efflux RND transporter periplasmic adaptor subunit",0
"PPRO_RS00710",400,0.075,0.4132,125.4,0.7311,0.4282,0.4295,0.440387703314229,0.815698762234718,0.852835320189573,"","ABC transporter permease",0
"PPRO_RS00715",234,0.047,-0.0261,126.04,0.7048,0.4714,0.4459,0.971739354650692,-1.14012088868973,-0.897881746953363,"","ABC transporter ATP-binding protein",0
"PPRO_RS19215",152,0.0724,0.2125,126.76,0.619,0.4626,0.4211,2.09586117380137,-0.119886841823967,-0.0254827130035426,"","nuclear transport factor 2 family protein",0
"PPRO_RS00725",74,0.027,0.3459,122.2,0.6575,0.4932,0.2778,0.363317523669645,-2.91049306121445,-2.24783259448688,"","thioredoxin family protein",0
"PPRO_RS00730",126,0.0556,0.0294,124.59,0.561,0.5854,0.5122,0.888579799347397,-2.42375980538475,-2.73657002990798,"","thioredoxin",0
"PPRO_RS00735",227,0.1366,0.9872,122.69,0.6226,0.4151,0.5,1.25778296548448,0.296274958505147,-0.339036606317961,"","thiol:disulfide interchange protein",0
"PPRO_RS00740",175,0.0514,-0.532,131.93,0.5497,0.4737,0.5,0.707887323024569,-2.42875835844376,-2.21668013830559,"","ATP-binding protein",0
"PPRO_RS00745",184,0.1033,-0.419,133.08,0.5257,0.4857,0.4364,1.27053922623367,-1.41234891090495,-1.05608652222427,"","transcriptional regulator",0
"PPRO_RS19955",92,0.1087,-0.4272,134.06,0.6047,0.5,0.3462,-1.78276537377408,-2.00233870200827,-1.01005682547614,"","WYL domain-containing protein",0
"PPRO_RS00750",154,0.0519,-0.4286,132.23,0.5882,0.4314,0.6154,1.31882073184642,-0.612039228677508,-1.26909874328793,"","hypothetical protein",0
"PPRO_RS00755",395,0.1139,-0.3585,132.51,0.6596,0.533,0.5618,1.21915248000637,0.498891863026355,-0.418172835824716,"","hypothetical protein",0
"PPRO_RS00760",532,0.0827,-0.288,129.79,0.795,0.4526,0.563,0.177267254484511,1.05330790629959,0.178331683122243,"","Hsp70 family protein",0
"PPRO_RS00765",326,0.0798,-0.4061,131.15,0.7461,0.4514,0.5412,0.132360135250119,1.57744472433922,1.30136102424471,"","hypothetical protein",0
"PPRO_RS00770",60,0.0333,-0.7133,136.35,0.5763,0.4576,0.6,1.44714017650114,-0.685745264604648,-1.28328016039875,"","hypothetical protein",0
"PPRO_RS00775",372,0.0376,-0.5185,129,0.6484,0.4863,0.5055,0.496299840124913,-1.00198272361817,-0.760195107001135,"","hypothetical protein",0
"PPRO_RS00780",244,0.0738,-0.6742,130.22,0.7382,0.5107,0.5818,-0.431882811143265,0.62172821320711,0.282343651384787,"","hypothetical protein",0
"PPRO_RS00785",429,0.0816,0.0179,126.18,0.6531,0.4282,0.4252,-0.196699668619442,0.238601899787607,-0.113559577065958,"","MBL fold metallo-hydrolase",0
"PPRO_RS00790",366,0.0574,-0.8082,133.32,0.5515,0.4624,0.5422,0.866592327264284,-1.80391347915421,-2.14996118693357,"","hypothetical protein",0
"PPRO_RS00795",878,0.1048,-0.236,132.62,0.4543,0.4733,0.4237,1.80096440712178,-0.85691069906212,-1.14397091884524,"","hypothetical protein",0
"PPRO_RS00800",377,0.1008,-0.0928,130.11,0.5961,0.5627,0.5604,-0.476738439217682,0.484207175992971,0.390294734767774,"","hypothetical protein",0
"PPRO_RS00805",389,0.1028,-0.4144,132.98,0.6472,0.5252,0.5,-0.698003653491537,0.999065120766601,1.31122698958401,"","DNA-directed RNA polymerase sigma-70 factor",0
"PPRO_RS00810",156,0.1026,-0.7385,132.84,0.6733,0.4933,0.4565,-0.0945180284785516,-1.31292115817327,-1.15156746512006,"","hypothetical protein",0
"PPRO_RS00815",94,0.0638,-0.6394,131.53,0.7742,0.3441,0.5,-1.42556791869896,0.406829407949852,0.977532284675501,"","DUF4258 domain-containing protein",0
