Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
3	20	11	3	2	1	12	12	21	16	11	8	0	15	10	4	1	4	2	27	7	6	20	0	11	27	3	0	1	9	6	2	5	8	2	1	5	3	4	0	4	8	3	5	1	1	9	2	0	0	15	5	1	1	9	14	4	5	3	404	0.0792	-0.0205	128.98	0.7405	0.4911	0.8261	0.7570	0.4848	0.7942	39646	40863	direct	GEOB_RS00160	WP_012645138.1		bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase	0	1
1	14	1	5	1	0	6	9	7	12	7	4	3	4	2	4	0	2	2	11	4	5	6	1	5	14	3	0	0	3	2	3	4	3	2	1	6	0	2	1	9	1	4	3	0	0	6	4	0	0	7	1	4	2	9	10	5	4	5	240	0.0917	+0.0346	130.19	0.6624	0.4915	0.9225	0.7814	0.4651	0.7910	41018	41743	direct	GEOB_RS00165	WP_012645139.1	cobI	precorrin-2 C(20)-methyltransferase	0	1
8	17	8	5	0	0	4	6	10	13	3	3	4	13	5	3	0	2	1	10	3	3	6	1	4	14	2	0	3	1	2	1	1	6	0	0	10	2	3	2	1	5	2	2	3	1	3	1	0	1	11	9	1	1	9	19	2	3	4	262	0.0534	+0.1947	123.45	0.7160	0.5447	0.8609	0.7741	0.3803	0.7116	41757	42548	direct	GEOB_RS00170	WP_012645140.1	cobM	precorrin-4 C(11)-methyltransferase	0	1
3	7	3	7	0	0	4	7	15	9	3	8	4	8	1	2	2	1	6	9	9	7	12	2	5	7	5	3	9	6	13	1	1	3	2	6	8	1	2	5	2	7	2	2	3	1	6	3	3	4	9	2	3	2	3	4	2	2	7	283	0.0919	-0.4314	132.96	0.5092	0.5275	0.9998	0.8892	0.3750	0.6721	42891	43745	direct	GEOB_RS00175	WP_012645141.1		KilA-N domain-containing protein	0	1
3	18	14	10	4	2	6	8	10	10	6	9	7	8	7	8	2	3	7	8	8	6	11	1	6	26	8	1	2	11	3	0	5	8	2	2	5	3	3	2	6	7	1	5	3	3	8	2	1	2	14	1	0	1	7	8	5	2	1	351	0.0598	+0.1886	125.07	0.6471	0.5176	0.9367	0.8334	0.4528	0.7262	43831	44889	direct	GEOB_RS00180	WP_012645142.1		cobalt-precorrin 5A hydrolase	0	1
4	12	2	5	2	0	3	5	10	7	6	3	1	5	3	3	0	0	1	5	0	4	7	0	1	10	5	1	1	2	3	0	0	4	2	1	4	1	2	0	1	4	1	4	1	2	1	1	0	1	6	3	0	1	4	2	3	6	4	174	0.1207	-0.2098	129.19	0.6353	0.5000	0.9465	0.7972	0.5172	0.7779	44909	45436	direct	GEOB_RS00185	WP_012645143.1		hypothetical protein	0	1
20	36	18	8	10	1	24	23	26	22	16	11	9	33	19	13	9	7	6	38	16	12	25	4	15	40	9	3	2	13	10	3	13	13	2	2	20	2	11	0	14	13	8	11	2	3	14	14	3	4	20	2	3	3	26	25	7	13	4	779	0.0578	+0.0516	125.86	0.7025	0.4661	0.8782	0.8208	0.4476	0.7557	45443	47785	direct	GEOB_RS00190	WP_012645144.1		cobyric acid synthase	0	1
10	19	8	4	2	3	7	8	3	3	2	8	5	14	7	6	4	5	2	8	9	3	3	2	7	23	6	0	8	4	4	0	6	5	4	1	1	1	3	4	7	4	2	0	2	3	5	4	1	0	8	3	1	3	10	11	9	5	5	314	0.0764	+0.6169	124.12	0.6262	0.5246	0.9535	0.8511	0.3271	0.7144	47815	48762	direct	GEOB_RS00195	WP_041267209.1	cobD	cobalamin biosynthesis protein CobD	0	1
7	22	7	5	3	2	8	12	9	14	12	6	4	14	8	3	0	4	3	6	6	0	11	3	7	22	10	3	8	5	7	2	4	6	4	2	3	1	9	1	8	5	4	4	0	3	10	4	3	4	7	6	1	3	9	7	3	6	4	362	0.0829	+0.0936	127.07	0.6638	0.5198	0.9211	0.8452	0.3879	0.7063	48771	49862	direct	GEOB_RS00200	WP_012645146.1		threonine-phosphate decarboxylase	0	1
5	7	0	4	6	1	4	6	13	6	7	4	6	13	1	1	3	7	3	11	2	6	5	1	7	13	1	0	3	11	5	0	6	4	1	2	11	5	5	1	3	3	2	8	3	5	4	3	2	2	7	1	0	2	6	7	3	4	4	274	0.0839	-0.3763	130.33	0.6353	0.4060	0.9465	0.7961	0.4824	0.7670	49854	50681	complement	GEOB_RS00205	WP_012645147.1		pilus biosynthesis protein PilZ	0	0
1	2	1	1	3	3	3	1	8	5	4	1	2	4	0	3	4	3	1	6	1	3	8	0	5	9	1	1	1	3	5	2	1	2	0	2	3	0	2	0	4	0	0	4	0	0	5	1	0	1	3	0	0	2	7	1	0	1	4	140	0.0786	-0.3186	131.85	0.6667	0.4058	0.9183	0.7475	0.4500	0.7989	51022	51447	direct	GEOB_RS00210	WP_012645148.1		transcriptional repressor	0	1
5	15	7	8	2	1	8	11	8	10	10	7	4	6	8	4	7	3	1	9	4	6	12	1	9	14	9	0	2	7	6	1	7	5	0	4	5	1	7	2	4	6	2	5	0	1	4	1	0	1	7	5	1	2	3	7	3	6	5	308	0.0974	-0.2649	130.25	0.6622	0.5117	0.9227	0.8594	0.4600	0.7411	51444	52373	direct	GEOB_RS00215	WP_012645149.1		periplasmic solute-binding protein	0	1
6	8	7	0	3	0	6	8	5	8	5	10	1	10	6	6	4	3	3	9	0	4	7	0	6	14	4	0	4	4	4	1	3	2	4	2	7	1	4	1	4	6	2	1	1	0	4	5	0	2	9	2	2	1	5	7	5	3	4	249	0.0964	-0.0996	129.08	0.6708	0.5432	0.9141	0.8095	0.4342	0.7390	52364	53116	direct	GEOB_RS00220	WP_012645150.1		metal ABC transporter ATP-binding protein	0	1
4	20	4	3	2	1	3	4	3	1	14	8	3	8	6	5	0	1	6	19	1	3	3	1	13	18	10	0	8	2	4	0	2	1	0	1	3	1	1	0	4	1	3	6	3	2	9	2	2	0	8	1	4	4	11	10	2	3	1	272	0.0956	+1.3610	123.89	0.6958	0.4221	0.8863	0.7870	0.5052	0.7396	53214	54035	direct	GEOB_RS00225	WP_012645151.1		metal ABC transporter permease	0	1
3	2	2	0	1	1	6	4	5	4	2	4	2	3	2	1	0	4	2	8	2	1	4	0	3	12	3	0	0	5	6	0	2	4	0	2	2	1	1	2	4	2	0	4	2	1	2	0	0	0	7	0	0	2	2	6	2	2	2	146	0.0685	-0.1055	130.68	0.6389	0.4861	0.9436	0.7401	0.4186	0.7688	54300	54743	direct	GEOB_RS00230	WP_012645152.1		response regulator	0	1
3	20	9	2	4	2	15	20	14	20	12	6	8	7	13	8	2	6	6	12	7	8	9	0	12	27	10	2	5	11	7	0	4	7	5	5	14	2	5	3	6	8	5	4	2	1	2	2	2	2	4	2	3	2	7	20	4	8	4	438	0.0685	-0.0968	129.90	0.6452	0.5571	0.9382	0.8487	0.5081	0.7336	54782	56101	direct	GEOB_RS00235	WP_012645153.1		diguanylate cyclase	0	1
13	30	11	6	2	3	13	19	31	32	12	10	12	24	16	7	4	10	10	19	11	12	19	4	7	34	7	1	9	9	9	0	5	7	3	7	18	9	10	4	15	11	2	11	4	1	18	3	5	5	8	7	5	7	20	14	7	8	7	652	0.0675	-0.2595	129.01	0.6316	0.4880	0.9495	0.8769	0.3729	0.7219	56098	58059	direct	GEOB_RS00240	WP_012645154.1		HAMP domain-containing protein	0	1
7	15	6	1	1	0	3	7	11	4	3	6	3	14	7	1	0	2	4	8	4	10	15	0	4	9	4	2	5	3	2	0	2	10	2	2	7	3	5	0	3	2	0	4	3	3	3	7	2	7	5	2	0	4	5	9	5	3	3	272	0.0625	-0.0493	125.12	0.6260	0.4962	0.9537	0.8105	0.3000	0.7026	58056	58877	direct	GEOB_RS00245	WP_012645155.1		ABC transporter substrate-binding protein	0	1
4	12	6	7	3	1	13	11	14	22	9	6	9	10	8	7	5	2	9	13	9	13	8	0	7	26	11	2	10	8	10	4	6	5	2	0	14	9	7	2	6	6	2	9	3	3	6	4	1	4	10	7	0	5	10	9	6	4	6	435	0.0621	-0.1464	129.37	0.6188	0.5082	0.9589	0.8703	0.4444	0.7211	58902	60212	direct	GEOB_RS00250	WP_012645156.1		two-component sensor histidine kinase	0	1
7	19	6	3	2	1	19	17	19	14	12	9	6	17	8	7	3	4	5	18	5	11	14	0	6	34	6	2	5	4	7	4	7	1	2	5	14	2	4	2	6	8	5	6	2	2	4	3	1	0	8	5	3	7	8	11	8	6	5	445	0.0764	-0.0924	129.51	0.6340	0.4942	0.9475	0.8555	0.4318	0.7598	60230	61570	direct	GEOB_RS00255	WP_012645157.1		diguanylate cyclase	0	1
1	13	7	2	4	0	4	4	8	3	3	1	1	5	6	3	3	1	3	5	2	6	4	2	3	7	2	0	2	4	2	0	3	1	0	0	3	3	2	0	3	7	0	2	0	1	2	1	0	1	1	2	0	2	2	2	3	1	1	160	0.0500	-0.1744	127.07	0.6818	0.4416	0.9024	0.7654	0.3750	0.7091	61664	62149	direct	GEOB_RS00260	WP_012645158.1	tadA	tRNA adenosine(34) deaminase TadA	0	1
36	69	16	26	40	18	19	31	15	8	21	15	24	85	23	47	39	26	7	27	17	15	19	3	10	22	14	6	8	59	52	16	12	15	16	9	24	6	5	4	9	5	6	50	22	18	47	24	16	43	121	28	30	15	29	14	33	22	26	1523	0.0670	-0.2587	120.45	0.5870	0.4089	0.9780	0.8992	0.4401	0.7213	62600	67174	direct	GEOB_RS00270	WP_083767099.1		CxxxxCH/CxxCH domain-containing protein	0	1
4	12	4	2	1	1	11	10	11	8	15	5	9	10	12	5	3	4	7	16	5	11	10	3	16	22	9	1	4	6	1	2	4	6	6	2	6	1	3	5	8	7	8	4	2	3	8	4	3	6	15	2	2	6	10	8	5	4	6	396	0.0985	+0.0538	130.25	0.6224	0.4427	0.9563	0.8710	0.5487	0.7086	67467	68660	direct	GEOB_RS00275	WP_012645160.1		cytochrome c biogenesis protein	0	1
10	10	10	5	4	0	9	8	7	14	14	9	6	15	11	6	0	0	1	18	9	12	14	2	2	8	6	1	4	5	4	3	6	5	3	6	6	1	6	3	4	4	2	1	1	4	3	2	2	3	9	3	1	5	8	10	6	7	5	355	0.1127	+0.0110	127.86	0.6181	0.4781	0.9594	0.8883	0.4918	0.7052	68699	69769	direct	GEOB_RS00280	WP_012645161.1		WG repeat-containing protein	0	1
6	11	2	6	1	1	1	5	4	3	15	10	5	7	5	5	2	3	4	19	8	3	7	0	7	14	4	1	5	4	1	0	5	5	1	1	3	0	2	2	2	1	3	3	2	3	5	3	3	3	4	1	2	1	8	5	5	6	5	276	0.1848	+0.7931	131.76	0.6166	0.4743	0.9604	0.8077	0.5463	0.7505	69882	70715	direct	GEOB_RS00285	WP_012645162.1		cytochrome c biogenesis protein	0	1
10	16	9	4	2	1	10	12	7	16	14	13	7	12	9	3	2	4	2	12	10	13	7	2	13	31	6	2	8	5	10	3	6	5	4	4	18	0	8	1	9	7	5	5	2	2	10	4	4	6	15	2	4	5	14	11	6	10	7	464	0.1056	+0.0853	130.24	0.6459	0.5122	0.9377	0.8563	0.4071	0.7259	70724	72121	direct	GEOB_RS00290	WP_012645163.1		ResB-like protein required for cytochrome c biosynthesis	0	1
6	13	6	5	3	1	17	10	9	21	12	6	4	22	9	4	4	6	3	14	8	7	16	1	6	22	10	1	4	8	2	6	10	11	0	4	14	1	3	3	10	15	2	5	1	2	6	5	0	1	14	4	3	3	9	10	8	6	9	446	0.0964	-0.3343	131.27	0.7035	0.5059	0.8769	0.8063	0.3893	0.7586	72118	73461	direct	GEOB_RS00295	WP_012645164.1		B12-binding domain-containing radical SAM protein	0	1
9	24	15	9	3	0	11	9	13	17	11	15	11	10	19	10	4	6	8	19	13	8	9	0	12	22	25	1	6	6	11	2	10	10	4	2	7	1	8	4	3	7	7	7	4	6	7	2	4	2	15	9	3	8	12	17	5	9	5	538	0.0855	+0.3563	126.33	0.6027	0.5388	0.9693	0.8701	0.4518	0.7080	73545	75164	direct	GEOB_RS00300	WP_012645165.1		spermine synthase	0	1
8	10	1	2	0	0	2	1	2	3	5	4	1	2	2	1	2	1	0	6	3	2	3	0	6	3	1	0	1	2	2	1	1	1	1	3	5	0	3	0	2	3	0	3	3	0	1	0	0	0	5	0	0	0	9	7	2	1	3	142	0.1268	+0.5035	130.60	0.6846	0.4308	0.8993	0.6942	0.4000	0.7569	75223	75654	direct	GEOB_RS00305	WP_154650526.1		hypothetical protein	0	1
10	26	8	5	1	0	4	5	17	12	12	5	2	12	12	7	0	1	6	17	10	12	12	1	9	26	7	1	5	5	3	2	4	7	2	3	9	4	4	1	5	4	1	9	2	2	11	5	1	3	12	3	2	7	8	12	7	9	0	408	0.0833	+0.3716	126.18	0.6709	0.4515	0.9140	0.8254	0.4715	0.7357	75661	76890	direct	GEOB_RS00310	WP_012645167.1		FtsX-like permease family protein	0	1
6	22	10	9	3	1	4	6	8	12	7	8	10	18	9	8	1	3	1	7	4	8	7	1	5	30	8	0	9	2	7	1	2	5	1	2	9	2	7	0	6	6	4	7	7	1	9	5	1	0	7	6	1	5	5	14	21	1	5	386	0.0648	+0.4140	123.11	0.6283	0.5963	0.9519	0.8254	0.3514	0.7243	76892	78055	direct	GEOB_RS00315	WP_012645168.1		ABC transporter permease	0	1
1	8	1	2	1	1	6	4	11	7	2	3	2	8	9	2	4	4	0	7	5	5	4	0	6	19	3	0	7	5	4	1	2	2	1	2	8	3	4	0	1	6	0	2	5	2	4	1	1	3	8	2	3	2	2	6	5	1	2	227	0.0441	-0.1542	128.34	0.6500	0.5500	0.9341	0.8073	0.3774	0.7260	78067	78753	direct	GEOB_RS00320	WP_041267215.1		ABC transporter ATP-binding protein	0	1
