Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
4	21	8	5	5	1	17	9	14	35	15	5	11	10	14	1	9	3	1	19	2	3	10	1	23	22	7	0	2	10	4	0	7	5	2	3	13	1	2	1	12	29	3	9	2	0	7	3	2	2	16	5	1	1	12	19	6	10	2	482	0.0768	-0.2838	131.49	0.7918	0.4764	0.7379	0.7276	0.5078	0.7888	17225	18676	direct	GMET_RS00055	WP_004513776.1		PAS domain-containing sensor histidine kinase	0	1
0	34	3	2	8	1	24	10	8	44	20	4	6	17	18	2	7	2	1	29	5	5	20	0	31	25	6	0	1	17	2	0	14	4	3	1	9	1	3	0	13	29	0	10	0	1	19	6	0	0	24	4	0	0	18	11	0	13	1	560	0.0750	-0.2504	130.53	0.8862	0.4011	0.5113	0.5498	0.4886	0.8513	18680	20365	direct	GMET_RS00060	WP_004513777.1		hybrid sensor histidine kinase/response regulator	0	1
3	19	3	0	2	1	20	3	3	18	7	6	1	13	9	2	7	0	0	13	0	2	5	0	21	13	7	0	0	7	0	0	9	1	0	0	7	0	0	0	13	20	0	2	0	0	9	2	0	0	14	8	1	0	6	16	0	4	1	307	0.0619	-0.1638	129.62	0.8993	0.4128	0.4711	0.4846	0.3511	0.8484	20371	21297	direct	GMET_RS00065	WP_004513778.1		daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein	0	1
0	24	8	0	2	0	7	0	0	8	19	2	3	8	9	2	2	0	0	18	0	0	8	0	18	7	0	0	0	1	0	0	8	2	0	0	3	0	0	0	5	6	1	4	0	0	9	2	1	0	13	3	0	0	14	13	1	6	1	250	0.1240	+0.8536	125.39	0.9538	0.3235	0.2701	0.3845	0.4947	0.8609	21297	22052	direct	GMET_RS00070	WP_004513779.1		ABC transporter permease	0	1
0	18	7	2	14	3	12	4	7	27	19	1	1	16	9	0	6	1	2	16	2	5	23	0	11	11	2	0	0	10	3	0	9	3	0	1	8	0	2	0	11	7	1	2	0	0	10	3	2	0	19	1	0	1	7	7	2	9	1	355	0.0986	-0.3670	131.44	0.8787	0.3905	0.5331	0.5556	0.4831	0.8662	22139	23209	direct	GMET_RS00075	WP_004513780.1		radical SAM/SPASM domain-containing protein	0	1
0	22	4	1	5	0	14	5	2	19	7	4	1	14	11	1	6	0	0	16	1	2	16	0	18	12	3	0	1	10	3	0	17	9	0	1	8	0	0	0	5	11	2	0	0	1	4	0	0	0	13	4	2	0	15	17	2	10	0	339	0.0767	-0.0168	129.00	0.9028	0.4263	0.4600	0.4933	0.4159	0.8603	23372	24394	direct	GMET_RS00080	WP_004513781.1		uroporphyrinogen decarboxylase	0	1
0	2	2	1	0	0	2	2	0	8	0	0	0	0	1	0	4	0	0	3	0	0	2	0	1	7	0	0	0	1	2	0	2	3	0	0	4	0	0	1	3	2	0	0	0	0	2	0	0	0	4	0	0	0	2	2	1	2	0	66	0.0303	-0.8424	133.67	0.8939	0.5606	0.4879	0.3312	0.4375	0.8444	24472	24675	direct	GMET_RS00085	WP_004513782.1		SlyX family protein	0	1
3	38	11	1	1	1	17	4	6	24	14	4	4	23	13	1	11	2	0	29	7	1	18	0	24	16	3	1	2	8	0	0	13	8	0	3	15	1	1	2	12	20	1	10	0	2	11	3	0	0	21	6	0	1	10	18	0	18	1	480	0.0813	-0.0665	128.36	0.8944	0.3879	0.4865	0.5534	0.4235	0.8244	24717	26162	complement	GMET_RS18115	WP_011365617.1		HDIG domain-containing protein	0	0
0	24	5	1	3	0	15	1	3	25	10	6	1	5	9	1	7	3	2	18	1	3	11	0	16	19	2	0	0	4	0	0	15	2	0	1	7	0	0	0	5	16	0	1	0	1	14	3	1	0	11	5	0	0	6	10	3	10	2	316	0.0949	-0.0718	130.89	0.8961	0.4318	0.4812	0.5083	0.4314	0.8434	26344	27297	direct	GMET_RS00095	WP_004513785.1		ferrochelatase	0	1
0	4	3	0	4	0	2	1	3	6	1	0	2	1	1	0	0	0	0	2	0	2	1	0	3	2	0	0	0	1	1	0	3	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	3	2	0	0	0	0	1	2	0	60	0.0833	-0.5233	130.32	0.8036	0.3571	0.7147	0.4728	0.3750	0.7821	27303	27488	direct	GMET_RS00100	WP_011365618.1		hypothetical protein	0	1
0	26	5	0	0	0	17	3	4	14	8	0	3	5	7	0	2	1	1	18	1	0	9	0	22	9	3	0	0	4	0	0	10	6	1	0	10	0	1	0	6	12	1	1	1	0	6	2	0	1	10	2	0	0	10	8	1	8	1	271	0.0738	+0.0406	129.44	0.9154	0.3769	0.4182	0.4543	0.4494	0.8659	27495	28313	direct	GMET_RS00105	WP_004513787.1		ATPase	0	1
5	34	13	0	7	1	27	6	12	46	23	6	0	23	22	1	23	3	1	24	0	5	21	1	37	28	6	0	3	7	3	1	29	14	4	1	15	0	1	2	26	40	2	3	1	0	11	7	1	0	14	6	1	2	9	26	1	23	4	653	0.0995	-0.4753	133.49	0.8892	0.4462	0.5022	0.5865	0.4019	0.8262	28317	30281	direct	GMET_RS00110	WP_004513788.1		hypothetical protein	0	1
4	22	6	2	2	1	20	3	6	22	17	4	2	9	12	2	4	3	2	21	5	3	11	1	20	14	2	0	2	11	4	1	10	2	0	2	8	1	5	1	14	18	2	7	1	1	9	10	0	0	15	5	1	1	11	13	6	15	2	407	0.0958	-0.1752	131.39	0.8417	0.4171	0.6302	0.6847	0.5000	0.7986	30345	31571	direct	GMET_RS00115	WP_004513789.1		DUF3365 domain-containing protein	0	1
5	20	9	2	2	1	11	3	13	14	7	2	7	11	11	4	7	3	0	18	2	4	17	0	17	15	4	0	0	6	1	0	12	8	2	1	7	0	3	0	7	9	1	3	1	0	7	0	0	1	15	3	0	0	14	17	2	4	0	343	0.0379	+0.0184	125.22	0.8228	0.4234	0.6739	0.6614	0.4444	0.8051	31850	32884	complement	GMET_RS00120	WP_004513790.1		3-deoxy-7-phosphoheptulonate synthase	0	0
0	7	3	0	0	0	2	2	3	9	0	0	0	2	6	0	1	0	1	6	1	2	9	0	7	6	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	7	0	0	0	0	2	0	0	0	2	0	0	0	4	1	1	0	0	93	0.0000	-0.3065	129.51	0.8889	0.5333	0.5033	0.4913	0.3684	0.8344	33046	33330	direct	GMET_RS00125	WP_004513791.1		DUF507 domain-containing protein	0	1
0	7	3	0	1	0	4	3	2	6	4	0	0	1	1	0	0	2	1	3	1	2	6	0	2	3	1	0	0	0	0	0	0	1	1	0	5	0	0	0	2	6	0	2	0	0	5	1	0	0	1	0	0	0	2	3	0	4	0	89	0.1124	-0.6944	135.25	0.8488	0.5000	0.6127	0.4826	0.5217	0.8343	33361	33633	direct	GMET_RS00130	WP_004513792.1		DUF507 domain-containing protein	0	1
0	13	4	0	4	1	8	4	1	9	8	4	0	7	4	0	0	2	0	10	0	1	3	1	5	2	5	0	1	2	1	1	10	2	0	0	4	1	1	0	9	6	1	4	2	0	10	2	2	0	5	3	0	2	7	10	2	3	2	194	0.0979	+0.0474	128.51	0.8254	0.4074	0.6681	0.6137	0.3429	0.8017	33627	34214	direct	GMET_RS00135	WP_004513793.1		hypothetical protein	0	1
0	4	0	0	0	0	9	0	4	6	3	0	1	9	1	0	0	0	0	10	1	1	10	0	4	2	0	0	1	0	1	0	3	1	0	1	2	2	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	3	5	1	1	0	94	0.0426	-0.3128	128.50	0.8710	0.3441	0.5548	0.4201	0.4118	0.8509	34354	34641	direct	GMET_RS00140	WP_004513794.1		molecular chaperone GroES	0	1
5	50	2	7	1	0	29	5	15	33	9	2	2	44	4	5	4	0	1	38	8	3	43	0	19	15	5	0	0	16	2	0	5	11	0	0	17	0	0	0	15	2	4	6	0	0	14	2	1	0	29	1	2	1	19	11	12	4	2	545	0.0312	-0.1204	124.19	0.8438	0.3733	0.6251	0.5184	0.3934	0.9023	34748	36388	direct	GMET_RS00145	WP_004513795.1		molecular chaperone GroEL	0	1
0	33	6	4	9	0	34	10	4	55	25	1	2	29	16	3	6	1	4	36	5	2	43	1	25	26	5	0	2	32	1	0	13	3	1	1	22	0	0	1	21	25	2	11	1	1	14	4	0	0	37	5	2	0	17	27	3	30	3	685	0.0891	-0.4226	131.76	0.9127	0.4157	0.4276	0.4737	0.5565	0.8665	36669	38729	direct	GMET_RS00150	WP_004513796.1		serine protein kinase PrkA	0	1
0	15	6	2	1	0	22	9	15	29	11	3	4	13	19	2	6	4	3	23	5	5	18	0	17	12	4	0	4	14	2	0	9	6	3	0	10	0	2	2	10	22	2	5	0	1	13	4	3	1	22	6	1	0	7	13	3	16	1	441	0.0771	-0.6390	131.35	0.8256	0.4535	0.6677	0.6767	0.5573	0.8061	38780	40108	direct	GMET_RS00155	WP_081431808.1		hypothetical protein	0	1
2	15	10	2	5	0	29	3	17	34	25	6	4	7	20	1	12	7	1	22	2	2	26	0	28	18	5	0	2	19	5	1	11	7	2	1	13	0	2	0	16	25	2	7	0	0	9	5	0	2	20	3	1	0	14	21	1	26	2	541	0.1275	-0.5274	135.86	0.8673	0.4327	0.5648	0.5907	0.6074	0.8338	40193	41821	direct	GMET_RS00160	WP_011365619.1		SpoVR family protein	0	1
3	29	12	1	7	1	47	4	6	57	53	4	4	13	19	1	20	5	3	41	5	6	38	1	46	25	5	1	2	37	5	1	23	6	0	0	18	0	6	0	23	19	8	18	2	1	11	5	1	1	30	1	2	1	17	13	4	23	8	763	0.1245	-0.4186	134.97	0.8869	0.3728	0.5091	0.5425	0.5985	0.8515	41835	44129	direct	GMET_RS00165	WP_004513799.1		serine protein kinase PrkA	0	1
6	21	8	2	2	0	11	3	3	11	19	8	9	17	11	4	6	3	2	19	2	2	6	0	24	20	5	0	2	6	1	1	14	6	1	2	5	2	5	1	5	11	4	3	0	1	7	6	1	1	11	6	2	4	14	4	5	6	4	374	0.1096	+0.3684	126.85	0.7836	0.4000	0.7536	0.7523	0.4586	0.7731	44149	45276	complement	GMET_RS00170	WP_004513800.1		metallophosphoesterase	0	0
3	18	4	2	3	0	12	8	10	12	7	2	1	9	8	1	9	3	0	19	9	6	5	1	13	12	4	0	3	5	4	1	5	5	0	1	7	1	5	0	2	5	1	4	0	0	6	2	1	1	7	4	1	2	13	6	3	8	4	297	0.0842	+0.0953	129.90	0.7569	0.4201	0.8001	0.7535	0.4479	0.7837	45698	46594	direct	GMET_RS00175	WP_004513802.1		HDOD domain-containing protein	0	1
6	13	6	0	0	2	5	3	1	2	8	4	1	14	7	0	2	3	1	14	4	1	2	2	9	12	8	0	0	3	1	3	4	2	0	1	2	0	3	2	3	1	1	3	0	0	2	4	0	2	5	3	0	1	7	8	2	2	1	201	0.0896	+0.9284	123.52	0.7449	0.4133	0.8193	0.7239	0.3889	0.7167	46634	47242	complement	GMET_RS00180	WP_004513803.1		DUF4126 domain-containing protein	0	0
2	5	3	1	1	0	2	1	7	6	5	2	0	5	6	1	2	2	0	9	0	7	6	0	2	2	2	0	1	2	1	0	1	5	1	1	1	0	1	1	0	1	0	5	1	0	0	1	0	1	3	0	1	1	5	8	4	4	0	135	0.0815	+0.1126	127.16	0.7132	0.4496	0.8646	0.7010	0.6216	0.7412	47308	47718	complement	GMET_RS00185	WP_004513804.1		hypothetical protein	0	0
0	38	10	0	2	0	14	2	1	25	32	3	8	17	24	4	8	1	1	55	6	4	17	1	41	25	5	0	0	11	1	1	14	8	0	0	14	0	1	0	9	14	1	6	1	2	22	5	0	1	33	6	3	1	34	18	3	19	2	604	0.1093	+0.6636	127.83	0.9094	0.3467	0.4384	0.4901	0.5755	0.8469	47802	49619	complement	GMET_RS00190	WP_004513805.1		potassium transporter Kup	0	0
2	33	11	0	3	0	12	1	5	18	35	2	7	21	24	1	10	2	1	62	8	5	23	1	36	30	5	0	0	17	1	0	14	8	1	2	13	1	1	1	4	11	0	8	3	2	15	8	0	0	25	11	2	0	28	18	5	15	3	605	0.1091	+0.6950	127.87	0.8939	0.3652	0.4880	0.5373	0.6037	0.8286	49639	51459	complement	GMET_RS00195	WP_004513806.1		potassium transporter Kup	0	0
5	56	23	6	7	1	31	6	9	45	35	7	3	21	37	4	14	3	0	33	0	7	28	0	46	18	14	0	1	12	0	0	20	19	2	1	19	0	1	4	27	38	4	9	0	2	22	7	2	0	31	7	1	3	27	33	3	13	3	789	0.0773	-0.0944	127.92	0.8831	0.4312	0.5203	0.5864	0.4486	0.8270	51627	53999	direct	GMET_RS00200	WP_004513807.1		U32 family peptidase	0	1
3	22	5	3	5	2	16	1	3	22	6	1	2	14	16	1	3	1	1	11	1	0	7	0	25	11	4	0	0	6	1	0	8	4	1	0	6	0	1	0	4	13	3	4	1	1	1	7	0	0	11	5	2	0	9	12	1	7	1	300	0.0533	+0.0360	124.53	0.8847	0.4508	0.5156	0.5630	0.4222	0.8255	54005	54910	direct	GMET_RS00205	WP_004513808.1		redox-regulated molecular chaperone Hsp33	0	1
1	12	3	1	3	0	13	2	4	13	2	2	6	11	7	1	8	0	0	13	2	0	3	0	13	6	8	0	0	1	1	1	10	7	0	0	1	0	1	0	5	10	3	3	0	0	4	0	1	2	14	2	0	0	6	8	3	3	0	225	0.0400	-0.0547	125.65	0.8273	0.3864	0.6639	0.5790	0.3582	0.8328	54982	55662	direct	GMET_RS00210	WP_004513809.1		cyclase	0	1
1	43	12	0	5	1	25	9	13	37	22	6	8	13	23	9	9	0	3	20	6	2	20	1	34	24	8	0	2	6	3	0	14	6	3	0	18	1	5	3	16	30	1	17	3	3	13	3	1	1	12	5	1	1	13	18	5	6	2	579	0.0639	-0.1807	128.04	0.8322	0.4611	0.6528	0.6638	0.3941	0.7957	55674	57416	direct	GMET_RS00215	WP_004513810.1		histidine kinase	0	1
2	6	6	3	4	0	5	1	4	12	4	1	1	6	7	3	4	1	0	5	0	2	14	0	4	7	1	0	0	4	4	1	4	2	0	0	4	0	2	0	3	5	1	3	0	1	2	0	0	2	6	1	1	0	8	3	2	3	0	171	0.0702	-0.6029	128.46	0.8121	0.4909	0.6970	0.6418	0.4894	0.7992	57520	58038	direct	GMET_RS00220	WP_004513811.1		hypothetical protein	0	1
12	16	5	5	3	3	6	9	7	6	3	3	4	8	2	4	3	2	2	11	8	14	8	3	6	11	10	1	4	6	6	3	2	3	5	3	9	2	3	3	6	4	2	4	3	2	5	1	1	4	10	4	5	1	11	8	7	2	2	317	0.0442	+0.0470	126.79	0.5556	0.4673	0.9911	0.8892	0.4270	0.6576	58122	59078	complement	GMET_RS00225	WP_004513407.1		IS110 family transposase ISGme8	0	0
12	16	5	5	3	3	6	9	7	6	3	3	4	8	2	4	3	2	2	11	8	14	8	3	6	11	10	1	4	6	6	3	2	3	5	3	9	2	3	3	6	4	2	4	3	2	5	1	1	4	10	4	5	1	11	8	7	2	2	317	0.0442	+0.0470	126.79	0.5556	0.4673	0.9911	0.8892	0.4270	0.6576	59548	60504	direct	GMET_RS00230	WP_004513407.1		IS110 family transposase ISGme8	0	1
4	22	9	3	6	0	13	1	3	16	6	1	2	10	13	2	6	1	2	12	0	1	9	0	16	6	2	0	2	3	1	1	9	5	0	0	8	0	2	0	8	13	7	3	0	0	4	2	0	1	15	2	1	1	10	10	2	8	0	294	0.0612	-0.1619	127.25	0.8732	0.4155	0.5485	0.5721	0.4457	0.8215	60538	61425	complement	GMET_RS00235	WP_004514171.1		RluA family pseudouridine synthase	0	0
2	6	3	2	1	0	10	2	4	12	3	1	6	7	4	1	2	2	1	6	3	0	4	0	10	4	3	0	3	1	0	1	3	7	0	0	5	0	0	0	5	7	1	0	0	1	3	2	0	0	7	6	2	2	6	5	1	2	0	172	0.0407	-0.1674	126.16	0.7929	0.4734	0.7359	0.6827	0.3902	0.7723	61422	61943	complement	GMET_RS00240	WP_004514172.1		NUDIX hydrolase	0	0
1	4	4	0	4	1	3	2	2	9	3	0	1	5	3	1	3	1	0	5	2	2	6	0	1	5	0	0	0	4	0	1	7	5	0	0	5	0	4	1	7	4	1	1	0	1	4	2	1	0	8	1	1	0	9	6	3	1	1	150	0.0400	-0.5187	129.40	0.8425	0.4658	0.6284	0.6277	0.3659	0.7922	62682	63137	complement	GMET_RS00250	WP_011365620.1		hypothetical protein	0	0
0	25	7	2	7	0	19	5	5	22	7	1	2	8	11	2	8	0	1	16	1	2	7	0	15	16	1	0	0	6	2	1	13	5	0	0	14	0	3	0	10	16	0	7	0	0	6	1	0	0	18	2	0	0	12	18	1	9	0	352	0.0653	-0.2043	129.78	0.9222	0.4102	0.3945	0.4749	0.4118	0.8465	63328	64389	direct	GMET_RS00255	WP_004514175.1		hypothetical protein	0	1
6	31	10	6	4	0	13	11	8	33	11	4	2	14	11	5	11	0	0	14	3	0	6	0	19	16	7	0	3	9	2	2	8	8	1	0	10	0	4	0	8	22	0	8	0	1	8	5	1	1	15	5	2	0	15	20	5	7	4	431	0.0673	-0.0633	127.25	0.8305	0.4869	0.6564	0.6601	0.4173	0.8143	64386	65684	direct	GMET_RS00260	WP_004514176.1		insulinase family protein	0	1
6	25	13	4	1	0	19	7	12	20	15	2	12	9	18	5	6	1	2	16	4	11	14	0	24	13	8	0	0	7	3	0	17	9	3	2	11	0	6	0	8	17	3	7	0	3	7	4	3	2	21	8	1	0	16	33	7	3	4	483	0.0600	-0.0466	125.81	0.7775	0.4682	0.7646	0.7380	0.4375	0.7634	65819	67273	complement	GMET_RS00265	WP_004514177.1		transglutaminase	0	0
0	4	1	0	0	1	5	1	5	4	1	1	1	0	1	0	1	0	1	0	1	0	4	0	6	3	1	0	1	0	1	0	1	1	1	0	2	0	0	0	3	1	3	1	0	0	1	0	2	0	3	3	1	0	0	0	0	0	0	67	0.0299	-0.8821	132.22	0.7015	0.5075	0.8795	0.5890	0.3125	0.7818	67283	67489	complement	GMET_RS00270	WP_004514178.1		hypothetical protein	0	0
10	39	12	3	17	3	25	10	13	44	14	14	6	23	26	6	12	2	4	34	12	8	36	0	39	20	8	0	3	23	5	0	23	8	3	2	16	1	4	2	21	33	5	10	1	1	10	6	3	2	26	10	2	1	22	24	12	18	5	755	0.0702	-0.2072	129.29	0.8059	0.4528	0.7099	0.7204	0.4274	0.8063	67895	70165	direct	GMET_RS00275	WP_004514179.1		sigma-54-dependent Fis family transcriptional regulator	0	1
1	3	0	1	0	0	2	1	1	6	1	0	0	1	0	0	2	0	2	2	1	0	3	0	1	0	0	0	1	1	1	0	1	1	0	2	5	3	0	0	1	2	1	1	1	0	2	0	0	0	1	1	0	0	2	0	1	1	0	62	0.0323	-0.9935	136.39	0.7193	0.4561	0.8564	0.5585	0.4667	0.7738	70400	70591	direct	GMET_RS00280	WP_004514180.1		hypothetical protein	0	1
7	26	13	4	3	1	20	11	11	33	21	5	11	12	12	3	13	1	0	25	3	9	19	3	14	15	3	0	1	17	3	1	13	3	1	1	7	0	3	0	16	14	3	4	1	0	13	3	1	1	12	6	1	0	10	13	4	15	2	484	0.1012	-0.4333	130.80	0.8051	0.4047	0.7115	0.6930	0.5266	0.7971	70681	72138	complement	GMET_RS00285	WP_004514181.1		cysteine--tRNA ligase	0	0
5	20	11	1	8	1	29	8	12	38	19	3	2	16	15	2	17	0	2	23	2	2	25	1	19	22	2	0	1	15	1	2	21	9	5	0	13	1	0	1	23	21	1	10	0	3	15	1	0	2	20	5	1	1	13	15	4	18	3	552	0.0978	-0.5937	132.90	0.8717	0.3962	0.5528	0.5810	0.4855	0.8293	72158	73819	complement	GMET_RS00290	WP_004514182.1		glutamine--tRNA ligase/YqeY domain fusion protein	0	0
0	14	3	3	1	0	9	3	2	6	3	1	5	6	7	0	4	2	0	10	1	1	6	0	11	4	2	0	2	2	1	0	5	1	0	1	3	1	1	1	5	3	0	1	0	0	0	1	0	0	4	0	1	0	6	4	2	2	2	156	0.0513	+0.0635	125.32	0.8105	0.3856	0.7005	0.6517	0.3636	0.7947	73856	74329	complement	GMET_RS00295	WP_004514183.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0	0
7	15	5	0	1	0	11	2	4	14	7	2	4	11	4	1	3	0	0	13	3	0	8	0	7	11	2	0	0	4	0	3	3	4	1	0	7	0	0	1	7	10	1	1	0	1	2	2	0	0	5	7	1	3	5	12	5	3	1	231	0.0606	+0.0944	126.88	0.8125	0.4598	0.6962	0.6113	0.4167	0.7887	74326	75024	complement	GMET_RS00300	WP_004514184.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0	0
3	26	14	6	2	0	16	5	17	16	10	5	10	16	12	2	3	6	1	20	5	4	9	0	33	21	8	0	0	7	2	1	11	9	0	0	9	1	4	2	14	17	4	8	3	0	11	6	2	0	20	7	1	1	19	13	6	4	1	461	0.0456	+0.0950	125.88	0.7881	0.4260	0.7451	0.7220	0.3985	0.7862	75140	76528	complement	GMET_RS00305	WP_004514185.1		L-selenocysteinyl-tRNA(Sec) synthase	0	0
2	13	6	2	1	0	12	4	11	10	7	3	2	4	3	2	5	2	2	13	1	5	15	1	17	7	2	0	0	5	2	0	5	4	1	0	4	0	2	2	11	7	1	3	0	0	3	3	0	1	5	2	0	1	3	3	3	5	1	233	0.0687	-0.5013	132.79	0.7773	0.3930	0.7651	0.7312	0.4737	0.7919	76634	77338	complement	GMET_RS00310	WP_004514186.1		GntR family transcriptional regulator	0	0
0	20	3	3	4	0	8	5	5	24	9	5	1	16	13	1	9	5	8	22	9	7	17	1	16	13	3	0	1	6	2	0	6	6	0	2	6	0	1	2	4	10	0	3	1	1	5	4	1	1	9	7	1	2	13	10	4	7	0	350	0.0629	+0.1477	128.28	0.7953	0.4532	0.7312	0.7147	0.4364	0.7726	77504	78559	direct	GMET_RS00315	WP_004514187.1		potassium transporter TrkA	0	1
5	15	9	0	3	1	13	4	2	19	10	6	1	6	8	1	10	3	1	14	2	3	3	1	9	10	4	0	0	4	3	1	7	3	0	1	4	0	0	0	7	6	3	2	0	0	4	3	2	0	10	1	0	0	7	8	0	3	3	255	0.1098	-0.0800	130.90	0.8082	0.4327	0.7053	0.6517	0.4167	0.8104	78552	79322	direct	GMET_RS00320	WP_004514188.1		sugar phosphate isomerase/epimerase	0	1
