Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
3	19	4	2	7	0	14	6	13	11	8	4	3	15	2	2	5	1	5	22	5	7	16	0	7	11	6	0	8	3	7	0	5	5	1	1	13	2	3	0	7	4	2	8	1	1	3	4	3	3	8	5	1	2	12	6	4	3	3	335	0.0537	-0.0149	128.35	0.7301	0.4294	0.8414	0.7628	0.3981	0.6708	44352	45362	complement	GSbR_00490	########.[1]		methionine import ATP-binding protein MetN	0	1
0	21	2	4	6	0	11	5	6	13	5	1	4	14	8	5	3	3	2	16	2	7	6	0	4	15	0	0	1	6	2	0	7	2	0	2	5	0	1	0	12	3	0	0	0	0	7	4	1	0	6	2	3	2	6	15	3	3	0	266	0.0376	+0.0259	124.31	0.7969	0.4141	0.7281	0.6457	0.3980	0.6599	45410	46213	complement	GSbR_00500	########.[1]	dapB	4-hydroxy-tetrahydrodipicolinate reductase	0	1
2	21	5	1	3	2	10	4	6	16	7	1	2	14	5	3	3	2	0	21	4	2	16	1	2	19	2	0	1	11	1	1	6	6	1	0	9	0	0	0	7	2	1	1	0	1	7	2	1	0	16	2	0	0	9	12	1	5	2	289	0.0519	+0.0415	125.87	0.8530	0.4337	0.6022	0.5721	0.4717	0.7335	46338	47210	complement	GSbR_00510	########.[1]	dapA	4-hydroxy-tetrahydrodipicolinate synthase	0	1
3	9	5	1	2	0	2	1	2	4	4	2	1	9	2	1	3	1	1	4	0	0	3	0	2	11	1	0	2	10	0	0	4	2	0	0	8	0	1	0	1	7	1	2	0	0	3	0	1	1	4	2	0	1	3	3	0	2	1	137	0.0803	-0.1715	126.77	0.8571	0.4511	0.5917	0.5526	0.4694	0.6650	47248	47664	complement	GSbR_00520	########.[1]		hypothetical protein	0	1
0	14	4	0	3	0	9	6	9	27	22	5	0	12	5	5	7	4	1	20	4	1	17	0	3	23	3	0	5	7	3	2	6	9	1	0	9	1	1	0	16	4	2	2	1	0	5	4	1	1	13	1	1	0	10	10	2	9	2	341	0.1144	-0.1994	133.66	0.8343	0.4789	0.6477	0.6194	0.5156	0.7098	47944	48972	complement	GSbR_00530	########.[1]		Rossman fold protein, TIGR00730 family	0	1
11	52	12	5	0	0	19	13	17	20	13	2	2	19	5	1	1	2	1	23	3	17	45	0	11	30	6	0	1	10	2	1	7	10	2	0	30	1	6	0	9	3	1	14	1	1	4	3	2	1	19	3	3	4	14	11	5	12	5	527	0.0683	-0.3581	127.62	0.7883	0.4505	0.7446	0.6910	0.4036	0.6989	49215	50801	direct	GSbR_00540	########.[1]		peptidylprolyl isomerase	0	0
4	16	4	2	5	0	17	4	11	12	14	1	5	8	5	2	2	0	1	19	4	4	15	1	4	16	2	0	2	2	1	0	6	11	2	2	8	0	3	0	8	4	2	3	0	2	4	7	0	0	13	3	2	1	2	10	0	6	3	295	0.0949	-0.2214	129.81	0.8035	0.4386	0.7149	0.6627	0.5104	0.6651	50878	51768	direct	GSbR_00550	########.[1]	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	0	0
1	1	3	1	4	1	4	0	3	2	1	0	2	5	0	0	0	0	2	2	1	1	4	0	0	2	0	0	0	2	0	0	0	0	0	0	4	1	1	0	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	1	0	58	0.0517	-0.6155	127.48	0.7679	0.3929	0.7817	0.5064	0.4667	0.7258	51909	52088	direct	GSbR_00560	########.[1]		SAP domain-containing protein	0	0
2	2	1	0	1	0	5	1	8	9	4	2	1	4	2	0	3	4	0	7	1	2	7	0	3	11	1	0	2	4	2	0	1	0	0	0	8	2	0	0	2	2	0	6	0	0	0	3	1	0	4	1	1	0	3	1	3	1	2	134	0.0821	-0.5537	134.50	0.7462	0.5000	0.8173	0.6481	0.5000	0.6823	52114	52521	complement	GSbR_00570	########.[1]		hemerythrin	0	1
8	37	13	6	5	3	24	24	28	44	25	5	4	39	12	6	8	6	2	44	7	7	27	1	10	54	4	0	8	14	12	2	13	15	5	1	34	0	7	2	26	23	11	18	2	1	13	12	1	2	30	7	1	2	18	25	6	18	10	817	0.0783	-0.3777	130.72	0.7866	0.4924	0.7479	0.7176	0.4640	0.6762	52526	54982	complement	GSbR_00580	########.[1]		ATP-dependent protease	0	1
5	17	8	2	2	2	12	8	10	15	9	5	2	5	5	1	7	2	1	5	2	2	2	0	8	22	7	1	1	3	4	0	7	5	2	3	10	2	2	1	11	9	3	3	0	0	3	6	0	1	3	4	1	1	7	9	2	1	3	280	0.0786	-0.2700	131.51	0.7336	0.5182	0.8363	0.8015	0.3250	0.6311	55138	55983	complement	GSbR_00590	########.[1]		HD family phosphohydrolase	0	1
3	39	12	1	7	0	22	14	28	34	22	7	10	24	15	5	9	3	0	32	5	9	14	0	16	50	2	1	8	10	7	3	17	12	3	1	25	2	3	1	37	14	3	12	1	1	11	8	1	2	30	9	2	3	17	30	2	8	3	683	0.0630	-0.2186	128.98	0.8164	0.4373	0.6879	0.6967	0.3767	0.6694	56071	58125	direct	GSbR_00600	########.[1]	ligA	DNA ligase	0	0
5	14	6	0	4	0	0	4	1	3	4	4	0	6	4	3	3	3	0	6	1	1	0	0	5	22	3	0	2	2	1	0	5	5	0	0	1	0	1	2	6	2	0	3	0	0	6	3	1	2	3	0	0	4	5	7	1	4	1	178	0.1011	+0.8360	125.90	0.7811	0.4615	0.7582	0.6150	0.3333	0.6550	58122	58661	direct	GSbR_00610	########.[1]		hypothetical protein	0	0
2	13	6	1	10	1	7	6	12	4	3	2	2	11	6	0	2	2	2	9	1	2	9	0	1	15	1	0	1	7	4	0	4	8	3	2	7	0	3	0	6	4	3	7	2	0	5	2	0	1	9	3	0	2	9	7	1	5	2	243	0.0617	-0.3107	127.00	0.7722	0.4388	0.7742	0.7005	0.4189	0.6694	58740	59474	direct	GSbR_00620	########.[1]		hypothetical protein	0	0
2	4	1	1	1	0	4	4	6	11	2	1	0	4	1	1	2	1	1	8	1	3	9	0	4	5	4	0	2	2	4	0	1	4	1	0	8	1	2	0	6	2	0	3	1	0	1	2	0	0	3	2	2	0	4	6	0	3	1	147	0.0612	-0.6592	134.26	0.7535	0.5423	0.8056	0.6934	0.4500	0.6712	59549	59995	direct	GSbR_00630	########.[1]	hspA-1	molecular chaperone	0	0
1	6	3	3	0	0	0	3	4	8	2	1	2	1	3	2	0	2	0	4	2	4	4	0	3	4	0	0	1	0	0	0	2	7	3	2	5	0	1	0	2	0	1	2	0	0	1	0	2	0	0	0	0	0	2	4	0	0	0	99	0.0303	-0.4121	124.88	0.6701	0.6082	0.9148	0.7185	0.5172	0.5730	60164	60466	complement	GSbR_00640	########.[1]		hypothetical protein	0	1
4	23	8	2	7	0	13	6	11	7	7	2	3	20	5	3	6	2	4	16	3	4	6	0	6	23	3	0	4	8	1	0	7	7	3	1	10	0	1	1	9	14	3	9	0	1	4	1	0	0	11	2	1	5	8	5	3	1	1	326	0.0460	-0.0202	126.19	0.7873	0.4000	0.7466	0.6867	0.3945	0.6478	60689	61672	direct	GSbR_00650	########.[1]	nifR3	tRNA-dihydrouridine synthase	0	0
