Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
1	3	0	0	0	0	4	0	0	2	3	1	0	5	0	2	2	0	0	1	2	1	0	0	2	4	0	0	0	3	0	0	1	1	1	1	0	0	1	1	5	3	1	3	0	0	1	0	0	0	2	0	0	1	3	1	1	0	1	67	0.1045	-0.4224	133.00	0.7812	0.3281	0.7579	0.4352	0.3793	0.6608	12926	13132	complement	DSOUD_RS00060	WP_053549076.1		hypothetical protein	0	0
3	27	5	1	1	3	7	3	12	18	4	3	7	11	8	3	6	1	0	17	4	7	13	0	18	15	1	0	2	4	3	0	6	9	3	0	9	0	2	1	6	7	4	8	1	0	7	3	0	3	11	3	0	0	17	13	2	4	3	338	0.0414	+0.0420	125.55	0.7933	0.4316	0.7351	0.6929	0.3883	0.6973	13776	14795	direct	DSOUD_RS00070	WP_053549077.1	aroF	3-deoxy-7-phosphoheptulonate synthase	0	1
0	6	0	0	3	1	1	0	4	2	1	1	1	4	3	1	0	1	0	2	1	0	3	0	2	5	1	0	0	1	1	0	2	4	1	1	3	0	1	0	3	0	0	0	1	0	2	2	0	0	3	1	0	0	7	1	1	0	0	81	0.0247	+0.1704	122.63	0.7949	0.4487	0.7321	0.5522	0.2500	0.7311	14860	15108	direct	DSOUD_RS00075	WP_053549078.1		hypothetical protein	0	1
0	37	10	3	6	0	16	7	15	30	10	4	5	21	14	4	9	4	0	40	6	7	20	1	30	13	6	0	2	20	3	0	14	8	1	2	4	1	4	1	13	6	5	8	1	0	15	4	1	0	23	5	0	0	34	7	4	6	2	528	0.0455	+0.0636	126.31	0.8379	0.3477	0.6393	0.6338	0.4709	0.7629	15246	16835	direct	DSOUD_RS00080	WP_053549079.1		phosphoglycerate dehydrogenase	0	1
1	0	1	2	0	0	3	0	3	0	0	5	0	1	0	0	1	1	2	4	1	5	2	0	0	3	2	1	2	1	0	0	1	1	3	1	0	0	0	1	1	2	0	0	0	0	0	0	1	2	0	0	1	0	2	0	1	0	1	62	0.1290	+0.0565	137.14	0.4237	0.4915	0.9831	0.5086	0.5000	0.3772	17260	17451	complement	DSOUD_RS00085	WP_053549080.1		hypothetical protein	0	0
0	43	7	2	3	0	25	6	8	25	24	3	6	38	10	6	5	2	0	25	7	5	23	0	26	17	1	0	2	26	2	0	17	9	2	1	18	0	5	0	21	7	2	13	1	1	11	5	1	0	22	5	2	0	31	8	5	10	7	573	0.0838	-0.1806	126.88	0.8730	0.3448	0.5493	0.5702	0.4128	0.7953	17450	19174	direct	DSOUD_RS00090	WP_053549081.1		acetyl-CoA carboxylase	0	1
5	62	16	6	9	2	37	19	28	58	32	4	5	24	29	7	12	5	1	50	9	15	56	1	63	34	3	0	1	25	11	0	26	13	1	1	27	0	4	1	28	18	4	10	1	0	24	7	2	0	37	3	1	0	46	12	8	21	9	965	0.0777	-0.2423	129.99	0.8403	0.3966	0.6336	0.6354	0.4577	0.7886	19232	22132	direct	DSOUD_RS00095	WP_053549082.1		biotin carboxylase	0	1
0	2	0	1	2	3	1	3	7	1	1	1	2	1	0	1	1	0	0	4	0	2	2	0	2	1	1	0	0	2	2	0	1	0	0	0	4	1	1	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	9	0	1	1	0	70	0.0714	-0.2086	130.84	0.6324	0.3676	0.9488	0.5030	0.5556	0.7098	22261	22476	complement	DSOUD_RS00100	WP_053549083.1		hypothetical protein	0	0
0	27	3	3	1	1	10	4	7	14	5	4	7	10	8	0	7	4	1	14	2	1	1	0	23	14	1	0	2	4	1	0	10	2	0	1	4	1	3	1	12	7	1	4	0	0	8	3	1	1	8	1	0	0	9	7	1	5	3	275	0.0691	+0.0625	127.18	0.8309	0.3493	0.6557	0.6605	0.3168	0.7271	23057	23887	complement	DSOUD_RS00105	WP_053549084.1		1,4-dihydroxy-6-naphthoate synthase	0	0
3	28	4	3	5	1	5	5	11	4	2	3	3	19	7	1	1	3	0	7	0	0	3	0	16	14	2	0	0	7	1	0	7	5	0	0	3	0	2	0	10	5	2	4	0	0	7	2	1	0	8	1	1	1	11	3	4	4	1	247	0.0445	+0.1980	121.39	0.8083	0.3375	0.7049	0.6068	0.2737	0.7493	23884	24630	complement	DSOUD_RS00110	WP_053549085.1	mqnB	futalosine hydrolase	0	0
0	14	2	1	4	0	23	10	15	17	17	9	2	11	8	2	9	1	0	10	3	3	4	0	27	15	4	0	1	9	3	0	15	10	2	1	13	0	0	0	15	5	4	4	0	0	8	6	1	0	10	1	0	0	8	3	3	10	6	359	0.1281	-0.4591	133.83	0.7994	0.3840	0.7231	0.6682	0.4198	0.7937	24692	25774	complement	DSOUD_RS00115	WP_053549086.1		hypothetical protein	0	0
0	12	1	0	0	0	3	2	6	19	7	3	1	3	7	1	3	1	0	10	1	4	11	0	10	6	1	1	1	7	0	0	2	1	1	0	3	0	0	0	10	5	0	2	0	0	8	0	0	0	7	2	0	1	12	3	0	4	2	185	0.0865	-0.3778	132.29	0.8641	0.3859	0.5733	0.5665	0.4762	0.7916	26097	26657	direct	DSOUD_RS00120	WP_053549087.1		XRE family transcriptional regulator	0	1
2	77	15	3	4	0	40	8	18	29	19	3	6	32	15	1	6	3	0	46	3	11	32	0	45	10	3	0	0	20	4	0	15	11	0	2	23	0	1	0	28	6	4	1	3	0	23	11	1	1	27	5	2	2	36	7	3	16	4	713	0.0659	-0.1358	126.39	0.8734	0.3057	0.5481	0.5460	0.3964	0.8113	26862	29006	direct	DSOUD_RS00125	WP_053549088.1		methylmalonyl-CoA mutase	0	1
2	30	7	2	3	0	11	5	13	8	7	2	4	12	12	1	2	4	1	16	6	2	13	0	30	10	2	0	3	7	0	1	10	2	3	0	12	1	2	0	15	3	1	7	1	1	8	4	2	2	14	2	0	1	16	5	2	4	0	345	0.0493	+0.1316	125.38	0.8234	0.3413	0.6727	0.6119	0.3534	0.7218	29108	30148	direct	DSOUD_RS00130	WP_082350974.1		methylmalonyl Co-A mutase-associated GTPase MeaB	0	1
0	5	2	3	0	1	3	3	5	4	1	5	1	4	1	1	1	1	0	4	1	6	3	0	3	6	1	0	3	0	4	0	2	1	0	0	5	5	1	0	2	1	1	0	1	1	2	3	3	2	2	0	1	1	1	2	2	3	4	121	0.1157	-0.5074	133.10	0.5508	0.5424	0.9925	0.7220	0.3250	0.5212	30225	30593	direct	DSOUD_RS00135	WP_053552232.1		four helix bundle protein	0	1
1	10	1	2	1	0	6	1	3	10	2	3	0	6	3	2	5	1	0	8	1	3	3	0	8	1	3	0	0	3	0	0	4	2	0	1	4	0	1	0	6	3	0	3	0	0	1	1	0	0	5	2	1	0	5	4	1	1	1	134	0.0522	-0.2993	127.97	0.8195	0.3835	0.6811	0.6147	0.3673	0.7271	30776	31183	direct	DSOUD_RS00140	WP_053549089.1	mce	methylmalonyl-CoA epimerase	0	1
0	9	4	1	3	0	10	1	5	6	2	3	2	4	2	0	0	0	1	9	2	3	6	0	10	5	4	0	4	1	1	0	2	3	1	0	6	0	1	2	3	3	2	5	0	0	2	0	0	0	8	4	0	0	6	5	2	4	0	162	0.0617	+0.1716	129.56	0.8089	0.4204	0.7037	0.6240	0.4545	0.6618	31423	31914	direct	DSOUD_RS00145	WP_053549090.1		TlpA family protein disulfide reductase	0	1
1	34	12	10	0	0	20	15	8	8	20	3	4	31	4	13	3	1	0	15	3	4	14	0	19	12	3	0	3	20	11	0	5	4	3	1	13	1	0	0	8	3	2	10	0	0	5	3	1	1	24	4	2	1	20	8	6	14	9	453	0.1192	-0.1082	125.18	0.7654	0.3872	0.7860	0.7106	0.4826	0.7329	32497	33861	direct	DSOUD_RS00150	WP_053549091.1		hypothetical protein	0	1
4	22	18	8	1	0	23	14	9	15	10	15	14	27	13	12	3	2	2	9	6	7	12	2	32	23	10	1	6	8	4	1	9	22	3	3	22	0	3	3	10	9	9	4	5	1	8	5	5	2	19	11	4	3	24	15	10	9	7	571	0.0823	+0.0231	125.16	0.7025	0.5161	0.8782	0.8357	0.4048	0.5777	33986	35704	direct	DSOUD_RS00155	WP_053549092.1		VCBS repeat-containing protein	0	1
5	22	7	4	5	0	13	7	12	14	9	7	4	13	10	3	2	1	0	14	3	9	16	0	18	8	8	0	0	7	5	0	11	6	0	1	4	1	5	1	6	8	1	4	3	1	10	4	0	1	10	5	0	0	13	4	3	9	2	351	0.0969	-0.2573	128.26	0.7581	0.4071	0.7982	0.7387	0.4052	0.6720	35863	36921	direct	DSOUD_RS00160	WP_053549093.1		rhodanese-like domain-containing protein	0	1
3	28	12	5	1	0	21	19	6	11	12	12	4	28	14	13	2	3	0	21	6	7	17	0	18	15	4	0	5	17	7	1	6	9	1	2	14	0	1	0	4	5	2	4	1	0	9	2	2	1	25	3	3	0	13	4	4	11	13	466	0.1202	-0.1940	125.96	0.7361	0.4590	0.8325	0.7610	0.4409	0.6968	37187	38590	direct	DSOUD_RS00165	WP_053549094.1		hypothetical protein	0	1
7	23	19	5	0	1	13	12	13	11	11	7	15	15	17	12	2	0	1	11	5	7	8	0	17	26	9	1	14	4	3	2	14	11	5	5	11	0	6	4	8	11	0	5	4	2	9	4	1	4	7	7	3	2	14	9	7	1	6	469	0.0746	+0.1190	123.87	0.6829	0.5188	0.9012	0.8448	0.3769	0.5256	38745	40157	direct	DSOUD_RS00170	WP_053549095.1		hypothetical protein	0	1
0	5	2	1	3	1	2	3	1	5	3	1	1	3	3	2	1	2	0	0	1	1	2	0	1	5	1	2	2	0	2	1	4	0	1	2	2	0	1	2	3	1	0	0	1	0	1	1	0	0	0	0	1	2	3	0	0	2	2	94	0.1489	-0.3457	133.91	0.6395	0.5000	0.9431	0.6825	0.3000	0.5274	40267	40554	complement	DSOUD_RS00175	WP_053549096.1		hypothetical protein	0	0
5	107	20	8	16	1	41	4	17	49	32	11	12	34	24	7	23	4	1	46	2	10	23	0	62	49	4	0	3	15	3	2	32	26	3	4	21	0	1	1	59	12	3	15	0	2	26	10	3	0	32	6	1	1	22	24	6	25	1	1001	0.0869	-0.0206	127.35	0.8805	0.3388	0.5278	0.5814	0.3582	0.7755	40951	43959	complement	DSOUD_RS00180	WP_053549097.1		DNA polymerase III subunit alpha	0	0
2	47	8	3	8	1	15	7	11	16	9	2	2	16	14	1	7	1	0	13	2	0	2	1	36	17	2	0	2	4	0	0	18	11	1	2	8	1	3	0	27	14	4	5	0	0	10	4	0	0	6	0	1	0	13	5	2	3	1	391	0.0384	-0.0563	125.49	0.8789	0.3402	0.5326	0.6081	0.2517	0.7644	43965	45143	complement	DSOUD_RS00185	WP_053549098.1		DNA polymerase IV	0	0
0	14	4	0	1	0	7	3	5	10	3	1	3	11	5	0	2	1	1	8	2	0	6	0	12	6	0	0	1	5	1	1	6	5	1	0	6	1	0	0	11	6	2	3	0	0	4	3	0	0	6	3	0	0	13	6	2	3	0	199	0.0402	-0.1829	126.66	0.8763	0.3814	0.5399	0.5762	0.3235	0.7544	45151	45753	complement	DSOUD_RS00190	WP_053549099.1		transcriptional repressor LexA	0	0
0	16	0	2	2	0	9	1	4	6	9	1	2	6	3	0	2	1	1	8	0	3	10	0	15	5	0	0	1	3	0	0	5	3	1	0	8	1	0	0	6	2	1	6	0	0	9	3	2	0	5	2	0	0	9	1	3	0	0	179	0.0615	-0.0682	126.16	0.8701	0.3164	0.5573	0.5149	0.4138	0.7913	45855	46397	complement	DSOUD_RS00195	WP_053549100.1		GAF domain-containing protein	0	0
0	29	7	2	13	0	4	1	4	2	12	8	5	12	10	1	4	2	0	11	3	1	6	1	35	16	2	0	1	0	0	0	9	11	3	1	11	0	3	0	15	2	2	3	0	0	12	3	0	0	4	1	0	0	13	5	2	10	1	318	0.1289	+0.6516	128.19	0.8713	0.3465	0.5539	0.5522	0.3475	0.7647	46447	47406	complement	DSOUD_RS00200	WP_096335462.1		4Fe-4S binding protein	0	0
2	52	8	4	5	0	18	10	14	45	21	13	6	22	17	5	11	7	0	14	1	3	10	1	51	27	13	0	3	10	2	0	24	8	1	1	11	0	3	0	20	15	6	16	1	1	7	3	1	1	14	5	0	0	14	7	4	19	7	600	0.1117	-0.1130	130.05	0.8219	0.4058	0.6759	0.6705	0.3620	0.7523	47586	49391	direct	DSOUD_RS00205	WP_053549102.1		oligoendopeptidase F	0	1
2	27	11	3	0	0	21	9	18	17	13	7	5	15	11	1	6	1	0	11	4	11	15	0	29	18	9	0	2	12	3	1	13	10	2	2	14	0	6	0	16	11	3	16	0	0	7	3	0	2	23	4	1	0	29	7	3	8	4	477	0.0755	-0.2910	129.22	0.8047	0.3841	0.7124	0.7012	0.3732	0.7102	49587	51023	complement	DSOUD_RS00210	WP_053549103.1		DUF4139 domain-containing protein	0	0
6	6	3	5	3	4	11	7	22	4	5	26	2	9	4	7	2	1	7	6	17	20	6	4	5	3	9	7	4	11	13	0	1	2	2	9	3	1	2	4	3	2	2	6	4	2	4	2	12	13	9	2	6	9	8	7	8	3	1	380	0.1026	+0.0676	130.19	0.3716	0.4590	0.9519	0.8401	0.3504	0.3490	51139	52284	complement	DSOUD_RS00215	WP_053549104.1		hypothetical protein	0	0
4	39	18	0	5	8	35	23	24	24	22	26	17	31	18	8	19	19	1	33	14	37	31	2	37	22	8	5	8	37	18	1	24	19	5	9	18	3	7	2	9	10	7	17	3	8	18	7	3	7	26	8	4	4	21	9	5	24	21	917	0.1178	-0.5289	131.04	0.6682	0.4159	0.9168	0.8520	0.4277	0.6069	52287	55043	complement	DSOUD_RS00220	WP_053549105.1		hypothetical protein	0	0
4	53	13	5	5	1	24	12	31	21	19	9	18	32	28	5	16	6	3	28	3	7	10	1	32	37	16	2	9	15	5	0	27	10	1	10	24	4	3	6	35	13	2	21	5	2	21	9	6	6	34	14	2	1	22	16	2	6	3	788	0.0533	-0.2289	125.37	0.7703	0.3742	0.7774	0.7681	0.3266	0.6315	55040	57409	complement	DSOUD_RS00225	WP_053549106.1		type VI secretion system tip protein VgrG	0	0
2	51	11	2	5	0	26	11	23	45	21	8	7	36	20	1	15	5	0	32	1	9	15	0	61	17	2	0	4	19	1	0	20	12	1	0	21	1	3	3	34	26	5	13	1	0	10	7	0	0	29	4	0	0	38	12	2	17	5	731	0.0752	-0.3116	130.02	0.8739	0.3389	0.5465	0.5823	0.3858	0.7891	57678	59876	complement	DSOUD_RS00230	WP_053549107.1		ATP-dependent DNA helicase PcrA	0	0
0	43	9	5	2	0	17	4	13	15	33	7	7	37	15	3	5	1	0	44	4	3	14	0	41	22	2	0	1	13	1	0	11	10	1	0	13	0	3	0	15	8	0	11	2	0	15	6	0	0	29	2	2	1	31	13	2	10	0	568	0.0951	+0.5680	125.01	0.8938	0.3022	0.4884	0.5254	0.4802	0.8020	59869	61578	complement	DSOUD_RS00235	WP_096335463.1		chloride channel protein	0	0
0	53	8	3	4	0	25	6	16	37	13	2	1	34	20	2	14	4	0	46	4	4	22	0	44	17	4	0	1	9	1	0	10	14	1	1	16	2	2	0	22	15	0	9	0	0	11	5	0	0	30	3	1	1	30	13	0	10	6	608	0.0559	-0.0283	126.96	0.9010	0.3473	0.4658	0.5317	0.3889	0.8189	61671	63500	complement	DSOUD_RS00240	WP_053549109.1	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	0	0
2	38	7	5	7	1	19	6	11	18	7	2	7	33	9	2	11	1	0	23	2	5	14	0	26	20	3	0	1	12	0	1	10	5	1	2	8	1	1	1	16	9	2	6	1	0	8	2	1	1	27	7	0	1	28	8	5	9	1	462	0.0433	+0.0370	123.94	0.8568	0.3128	0.5925	0.6109	0.3742	0.7615	63581	64972	complement	DSOUD_RS00245	WP_053549110.1	glmU	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase	0	0
1	12	8	1	2	0	4	5	7	11	4	2	1	5	4	0	4	0	2	4	2	0	11	0	3	6	1	1	2	2	0	1	2	8	1	0	8	0	0	1	15	8	1	2	1	0	1	2	0	0	5	3	0	0	5	4	1	4	3	185	0.0757	-0.7935	133.07	0.8232	0.5138	0.6730	0.6224	0.2931	0.6558	65130	65690	direct	DSOUD_RS00250	WP_053549111.1		hypothetical protein	0	1
1	21	5	1	6	0	11	6	10	17	14	8	6	11	10	2	8	2	2	23	3	2	7	0	19	11	3	1	2	13	4	0	9	7	1	0	12	0	2	0	15	10	2	9	0	0	15	5	1	0	4	5	2	1	15	5	0	12	2	377	0.1061	-0.1284	130.79	0.8347	0.3719	0.6468	0.6475	0.4823	0.7347	65841	66977	direct	DSOUD_RS00255	WP_053549112.1		hypothetical protein	0	1
3	47	15	4	9	2	17	14	19	34	15	11	9	19	20	4	6	6	0	13	8	4	9	0	45	41	9	0	1	1	5	0	25	14	4	0	16	0	2	3	23	14	5	9	1	1	13	8	2	2	16	4	1	2	30	7	4	12	3	620	0.0774	+0.0611	127.06	0.7938	0.4386	0.7342	0.7098	0.2915	0.7134	67000	68865	direct	DSOUD_RS00260	WP_053549113.1		B12-binding domain-containing radical SAM protein	0	1
1	23	8	1	3	2	18	6	27	20	12	7	6	14	9	4	9	2	0	16	5	6	11	0	33	17	7	0	4	11	1	0	14	8	2	3	16	0	2	2	15	11	2	7	2	0	11	6	1	0	15	4	0	0	18	12	3	7	2	458	0.0655	-0.2041	129.73	0.7937	0.3924	0.7343	0.7011	0.4044	0.7196	68858	70237	complement	DSOUD_RS00265	WP_082350975.1		hypothetical protein	0	0
0	5	1	1	2	0	4	3	4	3	1	0	0	2	1	0	1	1	0	6	2	2	4	0	8	2	0	0	0	2	0	0	2	2	0	0	1	0	1	0	6	4	1	3	0	0	1	0	0	0	2	0	0	0	4	3	1	1	1	90	0.0333	-0.2922	133.16	0.8182	0.3636	0.6840	0.5779	0.4000	0.7667	70323	70598	complement	DSOUD_RS00270	WP_053549115.1		thioredoxin family protein	0	0
0	30	4	3	7	2	10	4	5	20	8	3	7	15	15	3	4	4	0	15	2	4	5	0	22	13	8	0	0	2	1	0	8	9	2	0	7	0	2	2	11	12	3	1	1	0	8	2	0	0	12	3	0	1	20	6	5	2	4	343	0.0554	+0.1706	125.07	0.8101	0.4243	0.7013	0.6532	0.3393	0.7285	70786	71820	direct	DSOUD_RS00275	WP_053549116.1		hypothetical protein	0	1
0	33	8	3	7	2	12	7	5	11	9	3	4	18	5	5	5	2	0	13	6	3	4	0	21	10	4	0	0	3	0	0	16	4	2	0	7	0	0	0	6	14	3	3	0	2	9	1	0	0	14	5	0	0	20	12	4	4	1	341	0.0587	+0.3724	123.75	0.8303	0.3727	0.6570	0.6117	0.3360	0.7447	71841	72869	direct	DSOUD_RS00280	WP_053552233.1		sorbitol dehydrogenase	0	1
2	15	0	2	4	0	12	1	6	8	6	3	1	11	4	3	6	1	0	9	2	0	4	0	6	6	2	0	0	4	2	0	10	4	0	0	2	0	1	0	9	2	1	2	1	0	3	1	0	0	6	3	0	0	1	5	0	2	2	179	0.0894	-0.3888	127.31	0.8343	0.3429	0.6478	0.5660	0.3333	0.7780	72866	73408	direct	DSOUD_RS00285	WP_053549117.1		cupin domain-containing protein	0	1
0	24	4	0	1	1	15	2	8	10	7	4	0	10	4	1	2	0	0	18	1	9	10	0	19	13	0	0	4	10	3	0	8	4	1	0	8	0	2	2	6	6	1	8	0	0	6	3	0	0	15	1	2	0	6	9	1	4	0	282	0.0603	-0.0851	128.44	0.8681	0.3480	0.5625	0.5538	0.4286	0.7592	73570	74421	complement	DSOUD_RS00290	WP_053549118.1		hypothetical protein	0	0
2	49	24	1	2	0	44	6	32	67	15	4	5	37	22	1	19	4	1	56	3	6	43	1	55	40	3	1	2	13	1	0	14	17	0	1	27	0	4	1	46	27	4	17	1	0	16	2	0	0	28	13	0	0	36	22	2	13	2	869	0.0414	-0.3723	130.14	0.9038	0.4014	0.4570	0.5594	0.3977	0.7831	74500	77112	complement	DSOUD_RS00295	WP_053549119.1	clpB	ATP-dependent chaperone ClpB	0	0
0	10	2	0	0	0	8	1	4	6	2	0	2	4	1	0	2	0	0	6	1	1	3	0	8	4	0	0	0	0	0	0	3	2	0	0	1	0	1	3	4	1	1	1	0	0	1	0	0	1	9	0	0	0	5	0	0	2	0	101	0.0495	-0.3426	128.70	0.8600	0.2400	0.5842	0.4609	0.3333	0.7588	77171	77479	complement	DSOUD_RS00300	WP_053549120.1		Hsp20/alpha crystallin family protein	0	0
0	12	6	1	1	0	3	1	4	11	4	0	4	5	0	0	0	1	0	4	2	2	3	0	6	9	3	0	0	3	0	0	7	4	0	0	3	0	1	1	8	5	2	2	0	0	1	2	1	0	9	0	0	0	5	2	0	1	0	143	0.0420	-0.2993	128.27	0.8417	0.4101	0.6302	0.5234	0.3061	0.7345	77528	77962	complement	DSOUD_RS00305	WP_053549121.1		Hsp20/alpha crystallin family protein	0	0
0	17	0	0	1	0	11	2	4	3	3	1	0	8	3	0	2	1	0	13	0	1	1	0	5	8	0	0	1	5	1	0	10	1	1	0	5	0	1	0	12	3	0	0	0	0	1	1	0	0	6	1	1	0	7	1	0	2	0	147	0.0476	-0.2639	128.16	0.9167	0.2500	0.4138	0.3858	0.3288	0.8665	78234	78680	complement	DSOUD_RS00310	WP_053549122.1		YaiI/YqxD family protein	0	0
0	6	0	0	1	0	0	0	1	1	2	3	1	5	1	0	2	0	0	7	0	2	1	0	10	6	1	0	1	0	1	0	2	2	0	1	1	0	1	0	4	0	0	1	1	0	2	1	1	0	6	2	0	1	8	0	0	3	1	92	0.1196	+0.8728	128.88	0.8444	0.2778	0.6236	0.4695	0.3529	0.7352	78706	78987	complement	DSOUD_RS00315	WP_053549123.1		hypothetical protein	0	0
3	37	8	4	2	1	13	4	17	13	5	8	3	28	9	2	5	3	0	15	4	2	5	1	25	21	4	0	3	8	1	2	29	15	6	1	7	2	4	3	24	12	1	14	1	4	15	11	3	2	18	3	0	0	25	9	2	4	3	483	0.0538	-0.1404	124.46	0.8165	0.3523	0.6878	0.6993	0.2514	0.6783	78984	80438	complement	DSOUD_RS00320	WP_053549124.1		sigma-54-dependent Fis family transcriptional regulator	0	0
