Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
2	22	35	3	1	0	11	3	3	9	4	1	1	9	1	1	1	0	0	9	0	2	18	0	10	8	1	0	1	5	0	0	8	14	4	1	14	0	0	0	8	0	0	8	0	1	5	5	1	0	8	13	0	1	11	13	0	2	0	285	0.0281	+0.0077	119.71	0.9101	0.5216	0.4362	0.5548	0.3684	0.6856	17337	18197	direct	SCE_RS00060	WP_012232646.1		response regulator	0	1
1	50	70	8	8	0	30	8	0	34	48	1	5	52	23	3	18	1	0	24	0	1	17	0	84	42	1	0	4	13	2	1	20	28	6	1	22	0	5	2	41	13	3	15	0	1	10	27	0	1	9	24	1	0	50	28	0	21	5	933	0.1104	+0.3380	126.82	0.9410	0.4263	0.3233	0.4781	0.4242	0.7272	18294	21098	direct	SCE_RS00065	WP_012232647.1		glycosyltransferase family 39 protein	0	1
5	36	39	2	5	0	21	9	3	30	12	0	2	37	15	3	7	2	0	19	0	0	9	0	42	15	0	0	3	2	0	2	8	14	5	1	5	1	2	2	38	14	1	13	0	0	6	8	1	1	14	10	1	1	32	22	1	4	0	533	0.0356	+0.1141	122.63	0.9181	0.4019	0.4089	0.5597	0.2874	0.6597	21433	23037	complement	SCE_RS00070	WP_012232648.1	cobA	uroporphyrinogen-III C-methyltransferase	0	0
2	3	9	1	1	0	6	2	2	6	1	1	2	4	2	0	1	0	0	1	1	1	0	0	3	5	1	0	0	1	1	0	4	7	0	0	4	1	2	1	8	0	0	3	0	0	2	6	1	0	2	7	0	0	8	3	0	0	1	120	0.0500	-0.4525	124.97	0.8462	0.5128	0.6194	0.5709	0.1481	0.5334	23241	23606	direct	SCE_RS00075	WP_012232649.1		DUF4339 domain-containing protein	0	1
1	18	33	1	4	0	22	3	2	17	8	1	2	14	11	0	4	1	0	11	0	0	10	0	23	11	0	0	0	4	0	0	8	11	1	0	4	1	1	0	15	9	2	4	0	0	3	5	0	1	5	10	0	0	9	15	1	10	0	326	0.0613	-0.0279	124.94	0.9462	0.4652	0.3023	0.4667	0.3978	0.7271	23835	24818	direct	SCE_RS00080	WP_044963547.1		porphobilinogen synthase	0	1
1	13	18	2	6	0	8	3	1	11	5	0	3	21	10	0	2	1	0	4	0	0	2	0	4	5	0	0	1	4	0	0	3	7	0	0	6	0	3	0	3	5	0	5	0	0	2	4	0	1	3	2	0	0	6	3	0	5	0	190	0.0789	-0.2537	118.85	0.9344	0.4536	0.3492	0.4916	0.3333	0.6650	24822	25397	direct	SCE_RS00085	WP_012232651.1		hypothetical protein	0	1
0	40	56	2	3	0	33	7	0	34	30	0	1	43	7	0	9	0	0	20	0	1	12	0	43	30	0	0	4	17	0	0	6	12	2	0	15	0	3	0	39	20	0	10	0	1	3	15	0	0	7	22	0	0	35	24	0	14	0	639	0.0751	+0.1246	126.40	0.9774	0.4274	0.1557	0.3735	0.3991	0.8059	25409	27331	complement	SCE_RS00090	WP_080599233.1		ABC transporter ATP-binding protein	0	0
1	32	49	0	1	1	20	8	2	27	27	0	2	31	9	2	7	0	0	24	0	0	15	0	52	23	1	0	1	8	0	0	8	13	1	1	20	0	6	2	26	13	1	14	0	1	10	17	1	0	17	15	0	0	40	19	0	9	1	597	0.0670	+0.3079	125.47	0.9567	0.4204	0.2570	0.4451	0.4235	0.7594	27361	29157	complement	SCE_RS00095	WP_012232653.1		ABC transporter ATP-binding protein	0	0
0	33	41	5	3	0	22	10	4	36	10	0	5	26	1	0	11	2	0	14	0	2	14	0	31	11	0	0	0	6	0	1	10	20	0	1	13	1	1	7	34	11	2	8	0	1	5	18	0	0	5	8	0	0	16	11	0	3	0	472	0.0424	-0.5674	126.72	0.9114	0.4406	0.4316	0.5028	0.2797	0.6982	29184	30605	complement	SCE_RS00100	WP_012232654.1		hypothetical protein	0	0
2	10	15	3	7	1	6	2	3	8	7	0	1	11	4	3	2	2	0	1	1	0	7	1	1	2	0	0	0	3	1	0	4	12	5	0	7	0	0	3	21	5	1	5	0	0	2	7	0	0	1	4	2	0	4	3	0	7	0	199	0.0754	-0.9965	127.04	0.8426	0.4822	0.6280	0.5829	0.3846	0.5757	30983	31585	direct	SCE_RS00105	WP_012232655.1		pseudouridylate synthase	0	1
4	20	33	2	1	0	29	9	1	36	22	1	0	37	14	4	12	0	0	24	0	1	8	0	44	19	0	0	2	12	0	2	18	28	1	1	10	0	3	2	41	24	0	12	0	0	7	27	0	4	12	19	0	0	28	27	1	8	1	628	0.0573	-0.1919	126.81	0.9444	0.4403	0.3099	0.4840	0.3822	0.7133	31725	33614	complement	SCE_RS47910	WP_012232656.1		serine/threonine protein kinase	0	0
2	22	18	1	1	0	19	3	4	13	8	2	2	10	9	2	7	2	0	9	1	0	5	1	17	13	1	0	0	4	2	0	5	10	1	0	6	1	2	3	12	8	4	4	0	0	5	1	0	0	7	6	0	2	8	11	1	3	0	283	0.0530	-0.1654	126.19	0.8741	0.4388	0.5461	0.6250	0.3721	0.5608	33798	34652	complement	SCE_RS00115	WP_012232657.1		HAD hydrolase family protein	0	0
1	19	36	1	6	0	21	7	2	16	15	0	1	17	18	0	7	2	0	19	0	0	8	0	30	11	0	0	0	3	0	0	9	7	2	0	10	0	3	0	24	15	0	6	0	0	4	4	0	0	9	10	0	0	13	16	0	8	0	385	0.0649	-0.0182	125.92	0.9579	0.4368	0.2519	0.4437	0.4103	0.7381	34663	35823	complement	SCE_RS00120	WP_012232658.1		class I SAM-dependent rRNA methyltransferase	0	0
0	13	21	4	1	1	9	5	2	16	12	1	2	21	10	1	4	0	0	8	1	0	1	0	8	5	1	0	0	7	0	1	10	21	9	0	4	0	1	0	16	6	1	8	0	0	1	6	0	0	7	5	0	0	11	9	1	6	1	290	0.0828	-0.2779	123.37	0.8885	0.4712	0.5045	0.5593	0.4324	0.6458	36132	37007	direct	SCE_RS00125	WP_044963551.1		outer membrane beta-barrel protein	0	1
1	39	54	9	2	1	10	5	1	22	14	1	1	32	19	4	7	1	0	18	0	0	5	0	44	29	1	0	3	9	0	1	17	28	4	1	13	0	4	3	24	20	4	13	0	1	4	9	0	1	14	17	2	0	26	16	2	8	0	580	0.0586	+0.2217	122.57	0.9220	0.4840	0.3951	0.5615	0.3825	0.6534	37138	38883	direct	SCE_RS00130	WP_012232660.1	lnt	apolipoprotein N-acyltransferase	0	1
0	4	6	1	0	0	3	1	1	6	1	0	0	5	1	4	1	0	0	5	0	0	15	0	7	2	1	0	0	1	1	0	3	6	0	0	3	0	0	0	2	1	0	2	0	0	1	1	0	0	3	3	0	0	3	4	1	0	0	101	0.0099	-0.3614	122.83	0.8990	0.5758	0.4722	0.4364	0.4444	0.6973	38870	39178	complement	SCE_RS00135	WP_012232661.1		hypothetical protein	0	0
1	10	11	0	0	0	10	3	3	10	2	0	1	6	7	2	5	0	0	5	0	0	10	0	12	6	0	0	2	5	0	0	3	6	0	1	4	0	2	2	13	7	1	6	0	1	3	5	0	0	4	8	1	2	6	7	0	2	0	200	0.0250	-0.6230	127.40	0.9077	0.4718	0.4441	0.5557	0.3469	0.6159	39247	39852	complement	SCE_RS00140	WP_012232662.1	ybeY	rRNA maturation RNase YbeY	0	0
0	14	13	3	2	0	8	4	2	9	8	0	0	5	9	1	5	0	1	13	1	0	15	0	13	4	0	0	1	4	0	0	3	6	0	0	7	0	2	0	3	4	0	1	0	1	1	7	0	0	6	6	0	1	13	13	0	2	0	215	0.0465	+0.3019	123.88	0.9336	0.4976	0.3522	0.4607	0.5439	0.7084	39860	40510	complement	SCE_RS00145	WP_012232663.1	fsa	fructose-6-phosphate aldolase	0	0
3	25	52	2	11	1	55	8	2	107	28	0	0	55	12	2	22	4	0	53	1	3	60	0	54	38	1	0	1	38	0	0	13	22	1	1	34	0	2	3	51	20	3	12	0	0	7	16	1	0	15	33	2	0	41	25	0	31	2	1010	0.0683	-0.5470	131.78	0.9589	0.4625	0.2474	0.3719	0.5180	0.8050	40647	43682	complement	SCE_RS00150	WP_012232664.1		preprotein translocase subunit SecA	0	0
0	8	10	2	2	1	9	2	4	9	4	1	2	11	4	2	2	2	0	6	0	1	1	0	15	8	0	0	0	3	0	0	7	8	3	1	4	0	3	2	11	11	1	7	0	0	5	2	0	0	2	8	0	0	12	3	1	4	0	205	0.0439	-0.3776	126.73	0.8775	0.4216	0.5366	0.6104	0.3968	0.5751	44620	45240	direct	SCE_RS00160	WP_012232665.1		response regulator	0	1
1	12	23	2	3	0	4	3	1	17	5	0	2	14	10	3	8	0	0	8	0	0	6	0	21	16	0	0	0	0	0	0	2	7	2	0	8	0	3	1	14	10	1	2	0	1	4	5	1	0	4	6	0	0	8	10	2	0	0	252	0.0238	+0.0393	123.39	0.9200	0.5400	0.4022	0.5186	0.3333	0.6609	45194	45955	complement	SCE_RS00165	WP_044967560.1		Crp/Fnr family transcriptional regulator	0	0
0	15	20	0	2	0	36	5	4	45	17	0	0	16	8	0	8	0	0	34	0	0	36	0	26	25	1	0	0	15	2	0	7	12	1	0	29	0	5	1	14	19	1	8	0	2	2	11	0	0	11	7	0	0	18	17	0	9	0	505	0.0574	-0.5368	132.72	0.9652	0.4990	0.2178	0.3570	0.5878	0.7865	46299	47819	direct	SCE_RS00170	WP_012232667.1	rpoN	RNA polymerase factor sigma-54	0	1
4	9	32	0	1	0	14	6	1	18	14	0	4	19	8	0	11	0	0	11	0	1	8	0	24	12	1	0	0	2	1	0	8	12	3	0	8	0	3	1	12	8	1	8	0	0	5	7	0	0	3	7	0	0	8	15	0	7	0	329	0.0881	-0.0891	126.45	0.9274	0.4732	0.3754	0.4624	0.4368	0.6980	47882	48874	direct	SCE_RS00175	WP_012232668.1		hypothetical protein	0	1
1	13	31	1	1	0	16	4	1	24	7	0	0	20	12	0	6	0	0	17	0	0	4	0	30	13	0	0	1	1	0	1	3	13	0	0	4	0	5	1	21	14	1	7	0	0	1	7	0	0	4	5	0	0	12	17	0	1	0	331	0.0423	+0.0486	126.36	0.9688	0.4875	0.2006	0.4247	0.3294	0.7433	48915	49913	direct	SCE_RS00180	WP_012232669.1		hypothetical protein	0	1
0	13	27	1	4	1	19	2	0	27	11	0	1	23	3	0	14	0	0	26	0	0	7	0	26	13	0	0	1	15	0	0	10	17	0	0	16	0	0	0	38	4	0	7	0	0	4	11	0	1	9	12	0	0	18	9	0	15	1	419	0.0764	-0.3227	130.50	0.9828	0.3744	0.1257	0.2978	0.4444	0.8567	49972	51234	complement	SCE_RS00185	WP_012232670.1		6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase	0	0
1	31	15	0	6	1	16	4	0	12	8	0	1	21	4	2	5	0	0	11	0	1	1	0	18	4	0	0	0	1	0	0	6	7	1	0	4	0	0	0	18	8	3	8	0	0	2	4	0	0	11	1	0	2	25	2	0	1	1	269	0.0446	+0.1413	121.68	0.9363	0.2772	0.3418	0.4193	0.2596	0.7250	51244	52056	complement	SCE_RS00190	WP_012232671.1		peptidoglycan editing factor PgeF	0	0
0	9	43	1	2	0	8	4	1	23	12	1	2	17	9	4	8	0	0	19	0	1	30	0	26	15	1	0	0	11	0	1	11	24	0	2	17	0	2	1	7	9	0	3	0	0	4	10	0	0	4	10	0	0	10	16	0	9	0	400	0.0550	-0.1317	125.43	0.9509	0.5659	0.2825	0.4017	0.5545	0.7533	52143	53348	direct	SCE_RS00195	WP_012232672.1		serine/threonine protein kinase	0	1
5	51	90	1	1	0	28	15	5	66	20	0	3	47	33	1	13	0	0	34	0	3	30	0	47	27	0	0	1	16	0	6	14	65	1	4	33	1	2	3	38	27	4	17	1	1	1	27	0	0	19	34	0	0	36	40	1	23	0	946	0.0486	-0.2866	123.54	0.9412	0.5337	0.3228	0.4794	0.4000	0.7172	53469	56312	direct	SCE_RS00200	WP_080599234.1		PBP1A family penicillin-binding protein	0	1
1	16	37	2	0	0	6	1	2	8	4	0	2	27	7	2	2	0	1	8	0	0	9	0	10	8	1	0	0	3	0	0	0	1	1	0	10	0	3	2	3	7	1	2	0	1	1	6	0	1	4	6	0	0	14	7	0	2	0	233	0.0258	+0.2803	115.28	0.9214	0.5109	0.3972	0.5018	0.3333	0.6906	56617	57321	complement	SCE_RS00205	WP_012232674.1		hypothetical protein	0	0
0	26	29	1	5	0	8	4	0	23	5	1	2	34	7	0	1	0	0	8	1	1	6	0	26	14	0	0	1	2	0	1	6	13	4	0	6	1	3	2	11	10	0	8	0	0	7	4	0	0	4	12	0	0	18	6	0	7	1	334	0.0509	+0.1000	120.40	0.9422	0.4438	0.3185	0.4788	0.2523	0.6914	57451	58458	complement	SCE_RS00210	WP_012232675.1		tetratricopeptide repeat protein	0	0
4	31	43	2	1	0	19	7	0	24	9	2	1	14	12	0	10	1	0	16	0	1	9	1	17	19	2	0	0	4	0	0	14	26	8	1	14	0	2	2	19	17	1	7	1	0	3	13	0	0	9	10	0	1	20	16	1	6	0	453	0.0486	-0.1331	124.49	0.9182	0.5227	0.4086	0.5378	0.3651	0.6601	58445	59809	complement	SCE_RS00215	WP_012232676.1		serine/threonine protein kinase	0	0
1	17	28	2	5	0	17	4	1	14	12	1	4	17	5	1	7	0	1	7	0	0	0	1	20	18	0	0	0	10	1	0	8	17	3	0	3	1	0	2	18	16	2	3	0	0	3	10	0	1	3	9	0	0	11	8	0	8	0	329	0.0851	-0.1945	127.21	0.9187	0.4437	0.4066	0.5111	0.4206	0.6776	59978	60970	complement	SCE_RS00220	WP_012232677.1		hypothetical protein	0	0
4	18	22	2	1	0	16	4	2	12	10	3	2	28	8	0	18	0	0	14	0	0	2	0	21	9	0	0	0	2	1	0	9	13	0	2	6	0	1	1	16	5	0	4	0	1	5	6	1	0	6	8	0	1	14	11	2	5	3	324	0.0741	+0.0210	123.45	0.9091	0.3730	0.4395	0.5475	0.2973	0.6642	61113	62090	complement	SCE_RS00225	WP_012232678.1	speB	agmatinase	0	0
0	11	23	1	3	0	8	8	0	7	9	0	1	17	3	0	5	2	0	11	0	1	2	0	24	10	0	0	1	1	1	1	9	10	0	0	1	0	1	2	19	9	0	9	0	0	3	4	0	0	12	2	0	0	10	10	0	3	0	258	0.0581	+0.1159	125.48	0.9331	0.3740	0.3544	0.4659	0.3049	0.6903	62099	62878	complement	SCE_RS00230	WP_012232679.1		1-acyl-sn-glycerol-3-phosphate acyltransferase	0	0
0	10	14	0	4	1	6	5	2	13	11	0	2	9	5	0	4	0	0	7	0	0	5	0	11	5	2	0	0	1	0	0	3	2	0	0	2	0	1	0	11	4	2	3	0	0	2	5	0	0	4	6	1	0	6	4	0	3	4	185	0.1081	-0.1173	128.96	0.8944	0.4500	0.4864	0.4996	0.3934	0.6637	62891	63451	complement	SCE_RS00235	WP_012232680.1		GNAT family N-acetyltransferase	0	0
3	27	32	2	4	1	10	2	0	13	13	0	3	19	3	0	6	0	0	13	2	0	4	0	20	5	1	0	1	7	2	1	5	11	0	0	5	1	5	1	13	11	0	3	0	0	7	2	1	0	9	8	0	0	20	12	2	7	1	325	0.0738	+0.3114	123.62	0.9277	0.3962	0.3745	0.5115	0.3784	0.6565	63615	64595	complement	SCE_RS00240	WP_012232681.1		SDR family oxidoreductase	0	0
1	38	68	2	4	0	32	4	1	46	18	0	1	56	14	1	12	0	0	38	0	1	39	0	48	26	0	0	1	13	0	0	13	33	1	1	15	0	7	0	25	22	1	12	0	0	6	12	1	1	11	20	0	0	33	30	0	11	3	741	0.0499	-0.0054	124.10	0.9737	0.4792	0.1756	0.4003	0.3864	0.7884	64837	67065	complement	SCE_RS00245	WP_012232682.1		fatty acid oxidation complex subunit alpha FadJ	0	0
1	37	30	1	2	0	20	4	0	20	8	0	0	29	9	0	9	1	0	9	0	0	22	0	35	13	0	0	1	8	1	0	4	17	2	0	11	0	2	0	18	8	0	6	0	1	7	14	0	0	12	13	0	0	24	13	1	6	1	435	0.0437	-0.0313	122.98	0.9690	0.4381	0.1991	0.4123	0.2742	0.7937	67062	68372	complement	SCE_RS00250	WP_012232683.1		acetyl-CoA C-acyltransferase FadI	0	0
0	1	4	0	2	1	3	1	0	1	5	0	0	5	3	0	1	0	0	4	1	0	2	0	2	1	0	0	1	1	0	0	0	0	0	0	4	0	0	0	1	2	0	4	0	0	0	0	0	0	1	5	0	0	2	1	0	3	0	63	0.1270	+0.1381	126.38	0.9516	0.4355	0.2795	0.3272	0.6190	0.7207	68853	69047	direct	SCE_RS00255	WP_044963558.1		hypothetical protein	0	1
0	44	50	2	5	1	29	8	0	47	21	0	2	36	11	0	19	0	0	17	0	0	4	0	65	22	0	0	0	12	0	0	18	17	2	0	18	0	1	1	36	28	1	9	0	0	6	12	0	0	16	11	0	0	35	15	0	6	0	647	0.0526	-0.0338	126.67	0.9729	0.3987	0.1797	0.3787	0.3128	0.7951	69241	71187	complement	SCE_RS00260	WP_012232685.1		CBS domain-containing protein	0	0
4	22	15	3	0	0	14	3	1	13	13	1	1	20	5	1	5	0	0	1	0	1	6	0	33	14	1	0	0	3	0	0	7	5	2	0	7	1	2	2	9	7	1	10	0	0	8	7	0	0	10	7	0	0	12	5	0	4	2	296	0.0811	+0.0743	124.38	0.9167	0.3715	0.4138	0.5385	0.3146	0.6556	71337	72230	complement	SCE_RS00265	WP_012232686.1		hypothetical protein	0	0
1	18	13	1	1	0	28	2	2	22	8	0	0	19	2	1	2	1	0	5	0	0	10	0	12	9	1	0	2	4	0	0	9	8	1	0	6	0	1	1	13	3	3	4	0	0	2	2	0	0	5	2	0	0	12	7	1	4	0	256	0.0625	-0.5281	127.27	0.9395	0.3952	0.3294	0.4334	0.3140	0.7282	72275	73048	complement	SCE_RS00270	WP_044963560.1		hypothetical protein	0	0
2	29	39	3	8	1	23	2	6	20	31	0	1	49	17	0	11	0	1	16	0	0	12	0	55	19	0	0	2	8	0	0	9	24	2	1	10	1	0	1	24	13	1	9	0	0	2	7	0	0	5	11	0	0	23	22	0	20	3	564	0.1135	+0.2865	126.13	0.9540	0.3831	0.2693	0.4336	0.4154	0.7629	73189	74886	complement	SCE_RS00275	WP_012232688.1		hypothetical protein	0	0
3	22	33	0	5	0	31	7	2	25	14	0	6	23	11	4	3	1	0	12	1	1	4	0	30	9	0	0	1	6	1	0	6	12	0	2	14	0	2	0	15	7	0	10	2	1	2	10	2	1	5	8	0	1	12	10	0	5	2	397	0.0756	-0.1826	123.78	0.9036	0.4323	0.4573	0.5453	0.3694	0.6639	75096	76292	direct	SCE_RS00280	WP_012232689.1		hypothetical protein	0	1
2	49	92	4	36	1	81	22	4	62	23	0	9	93	31	7	12	5	1	44	1	0	12	0	43	26	3	0	4	32	3	4	16	40	2	0	27	1	6	0	28	15	1	20	0	0	12	17	1	3	25	40	1	0	47	51	2	19	5	1105	0.0480	-0.0501	120.50	0.9244	0.4433	0.3864	0.5320	0.4037	0.6977	76330	79650	direct	SCE_RS00285	WP_012232690.1		amidohydrolase family protein	0	1
2	20	22	2	4	0	8	1	2	10	4	0	2	10	5	3	0	0	0	5	0	0	16	0	9	3	2	0	0	4	0	0	2	5	0	2	9	1	1	1	4	7	0	6	0	0	2	3	0	0	5	7	0	0	4	12	1	2	0	210	0.0286	-0.1690	119.80	0.9087	0.5240	0.4409	0.5295	0.3571	0.6462	79812	80447	complement	SCE_RS00290	WP_012232691.1		hypothetical protein	0	0
3	29	40	6	9	2	34	13	7	16	24	1	17	60	19	5	3	1	0	14	1	1	16	0	20	13	2	0	0	16	4	0	8	8	2	2	10	2	7	0	4	2	2	19	0	0	3	6	1	3	13	14	0	0	27	19	1	4	2	549	0.0710	+0.0113	117.43	0.8542	0.3981	0.5992	0.6466	0.4011	0.5685	80931	82583	complement	SCE_RS00295	WP_080599235.1		hypothetical protein	0	0
3	22	35	1	3	0	16	2	1	13	7	1	0	17	11	3	1	0	1	14	0	1	8	0	24	7	0	0	0	2	0	2	7	13	4	1	9	0	4	2	11	6	4	5	0	0	2	6	1	0	11	8	0	0	18	11	0	4	1	329	0.0517	+0.1465	121.53	0.9133	0.4582	0.4253	0.5506	0.3980	0.6570	82601	83593	complement	SCE_RS00300	WP_012232693.1		tetratricopeptide repeat protein	0	0
1	30	53	3	4	0	24	6	1	20	12	0	1	27	14	1	5	0	1	16	0	1	8	0	30	10	0	0	1	6	2	1	18	33	8	0	11	1	4	0	19	10	2	10	1	1	15	16	2	0	5	19	0	0	21	14	0	4	2	506	0.0435	-0.0806	120.27	0.9291	0.4858	0.3691	0.5333	0.3467	0.6940	83602	85125	complement	SCE_RS00305	WP_012232694.1		serine/threonine protein kinase	0	0
0	38	36	2	6	0	21	6	0	38	12	0	2	15	9	1	7	0	1	19	0	0	5	0	35	18	1	0	1	8	0	0	14	18	1	1	8	0	2	1	24	17	0	5	0	0	6	7	1	0	7	12	0	1	18	17	1	5	0	458	0.0415	+0.0646	125.40	0.9575	0.4497	0.2537	0.4467	0.3453	0.7403	85404	86783	complement	SCE_RS00310	WP_012232695.1		cyclic nucleotide-binding domain-containing protein	0	0
0	27	18	0	1	0	10	1	2	13	9	0	0	10	4	1	8	0	0	10	0	0	12	0	12	6	0	0	0	3	0	0	8	5	1	1	4	0	0	0	6	4	0	3	0	0	3	5	1	0	5	5	0	0	9	2	1	4	1	223	0.0852	-0.0637	124.65	0.9581	0.3907	0.2508	0.4027	0.3500	0.7657	86883	87557	complement	SCE_RS00315	WP_044963565.1		dienelactone hydrolase family protein	0	0
0	13	29	0	1	0	9	4	0	16	2	0	0	5	0	1	3	1	0	4	0	0	4	0	22	15	1	0	1	5	0	1	9	15	1	0	7	0	0	0	21	15	1	2	0	0	3	4	0	0	2	3	0	0	13	9	0	0	0	245	0.0122	-0.1955	127.83	0.9587	0.5248	0.2483	0.4362	0.2258	0.7444	87775	88515	direct	SCE_RS47915	WP_049876124.1		hypothetical protein	0	1
