Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
3	36	15	3	8	1	26	20	16	44	19	9	7	27	14	10	7	7	1	37	8	8	29	1	41	32	6	0	2	18	5	0	20	7	2	2	13	0	1	1	24	24	3	12	1	1	21	9	0	1	21	7	4	2	18	21	2	19	0	726	0.0758	-0.2023	129.78	0.8218	0.4296	0.6760	0.6712	0.4625	0.7974	17114	19297	direct	GSU0010	NP_951072.1	fgrL	flagellar biogenesis master response receiver sensor histidine kinase, PAS and GAF domain-containing	0	1
1	17	3	1	2	0	16	9	8	11	7	6	0	11	6	4	7	3	0	10	1	2	8	0	20	13	7	0	0	6	0	0	6	6	0	1	8	0	0	1	8	17	8	2	0	2	6	2	0	0	15	6	1	0	7	15	1	6	0	307	0.0651	-0.3114	131.52	0.8114	0.4579	0.6984	0.6170	0.4615	0.8158	19305	20231	direct	GSU0011	NP_951073.1		ABC transporter ATP-binding protein	0	1
0	33	14	2	6	0	17	6	12	21	11	4	9	24	12	5	3	1	0	22	7	8	11	1	21	26	2	0	2	12	2	1	11	8	2	1	11	1	0	0	13	19	2	9	0	1	8	7	2	2	20	2	2	2	6	14	2	7	4	468	0.0662	-0.1032	126.17	0.8204	0.4213	0.6792	0.6723	0.3913	0.7728	20295	21704	complement	GSU0012	NP_951074.1	hemY	protoporphyrinogen oxidase	0	0
0	6	2	1	1	0	7	1	11	3	2	0	1	4	3	1	1	1	1	9	3	1	2	1	10	5	1	0	1	5	0	0	1	1	1	1	5	1	1	1	6	5	1	3	1	1	0	0	0	0	5	0	1	0	1	6	2	5	2	141	0.0638	-0.1872	133.49	0.7407	0.3704	0.8256	0.6287	0.5319	0.7375	21746	22174	complement	GSU0013	NP_951075.1		MarR family winged helix-turn-helix transcriptional regulator	0	0
2	10	9	3	1	0	13	8	10	11	15	2	9	15	12	4	5	1	1	9	3	6	17	0	5	9	4	0	0	2	2	1	6	3	0	1	10	0	0	0	7	12	2	3	0	0	7	2	0	3	10	2	0	1	7	6	7	7	3	293	0.0922	-0.5123	127.39	0.7465	0.4583	0.8167	0.7511	0.4667	0.7381	22321	23205	direct	GSU0014	NP_951076.1		DnaJ-like molecular chaperone	0	1
3	18	6	3	0	0	15	5	11	24	8	1	1	6	5	2	1	1	2	13	1	6	22	0	17	10	4	1	3	8	1	0	3	6	2	2	18	0	1	1	10	10	2	3	0	2	10	1	1	1	6	2	1	2	7	14	3	5	3	320	0.0563	-0.5306	131.56	0.8025	0.4841	0.7168	0.7201	0.5000	0.7689	23310	24275	complement	GSU0015	NP_951077.1		peptidylprolyl cis-trans isomerase, PpiC-type, SurA family	0	0
5	18	5	6	1	1	11	4	13	19	9	1	1	18	5	3	4	1	0	13	2	5	39	0	15	7	2	0	1	3	3	0	5	3	4	0	15	1	1	0	3	2	1	4	0	0	8	1	0	1	8	4	1	2	12	11	1	4	1	312	0.0513	-0.4731	126.63	0.8084	0.4675	0.7047	0.6598	0.4574	0.8065	24353	25294	complement	GSU0016	NP_951078.1		peptidylprolyl cis-trans isomerase lipoprotein, PpiC-type	0	0
9	65	23	9	4	2	56	17	40	62	36	9	12	42	24	5	18	3	3	48	7	11	30	1	58	75	13	2	8	12	4	3	27	30	1	6	33	3	10	3	32	54	3	8	2	5	19	13	1	3	44	11	5	6	32	40	5	22	5	1156	0.0666	-0.1619	129.64	0.8254	0.4444	0.6681	0.7227	0.4159	0.7635	25355	28828	complement	GSU0017	NP_951079.1	mfd	transcription-repair coupling factor	0	0
8	33	13	1	8	1	13	8	10	19	9	3	5	13	14	2	4	3	0	21	5	6	5	0	19	23	4	0	2	9	2	2	15	15	2	4	7	1	3	2	14	21	2	6	1	1	6	7	1	4	19	8	0	2	14	21	2	14	1	477	0.0650	+0.0117	127.46	0.8188	0.4279	0.6827	0.7014	0.4110	0.7477	28903	30339	complement	GSU0018	NP_951080.1		GntR family transcriptional regulator	0	0
8	17	14	6	2	0	8	2	6	9	6	1	10	13	8	3	1	2	0	4	1	5	7	0	9	20	4	0	1	4	8	1	5	4	5	1	8	1	4	1	9	3	6	0	3	2	6	6	1	0	5	4	3	4	3	8	9	3	2	291	0.0447	-0.0945	121.93	0.6678	0.5315	0.9171	0.8136	0.3978	0.6673	30585	31463	direct	GSU0019	NP_951081.1		pentapeptide repeat-containing protein	0	1
7	8	3	0	1	0	10	4	5	2	4	0	4	12	1	1	3	3	0	11	3	1	6	0	5	3	2	0	0	3	2	0	5	5	0	1	2	0	0	1	6	3	0	4	1	1	2	1	0	0	10	0	0	1	6	9	3	4	1	178	0.0674	-0.0180	125.57	0.7588	0.3235	0.7970	0.6199	0.3833	0.7869	31532	32071	complement	GSU0020	NP_951082.1	yrdA	hypothetical protein	0	0
2	20	9	3	10	0	23	1	6	11	11	0	2	3	1	2	7	2	2	12	2	3	12	0	12	12	3	0	2	6	5	0	11	9	1	0	7	1	2	0	5	8	1	3	0	2	5	6	1	0	9	4	0	2	11	11	5	3	1	303	0.0528	+0.0135	128.23	0.8390	0.4144	0.6366	0.6161	0.4535	0.8122	32105	33019	complement	GSU0021	NP_951083.1	nadA	quinolinate synthetase	0	0
1	11	2	3	0	0	4	2	5	9	2	1	1	3	5	0	0	1	1	6	0	3	7	0	3	4	1	0	1	1	0	0	3	3	1	1	3	0	0	0	1	3	1	2	0	1	1	2	0	1	0	0	0	1	4	1	2	1	0	110	0.0364	-0.3055	124.28	0.7523	0.4771	0.8076	0.7254	0.4412	0.7136	33251	33586	direct	GSU0022	NP_951084.1	tatB	twin arginine translocase protein A	0	1
4	20	9	2	0	1	14	6	11	16	8	2	4	8	5	0	1	1	1	4	2	9	19	2	11	13	2	0	2	4	1	0	5	5	0	0	13	0	2	2	8	6	1	4	1	0	1	2	2	1	6	5	2	2	6	5	3	7	1	277	0.0686	-0.6018	129.69	0.7684	0.4743	0.7808	0.7540	0.3562	0.7082	33644	34480	complement	GSU0023	NP_951085.1		lipoprotein	0	0
4	17	5	6	3	0	6	3	11	6	5	0	1	7	0	2	1	1	1	5	1	6	7	0	5	7	2	0	1	4	1	0	6	5	2	0	6	1	0	0	4	5	0	1	0	0	5	3	3	2	4	3	3	3	4	3	3	3	2	193	0.0570	-0.2793	125.05	0.6931	0.4233	0.8895	0.7454	0.4154	0.7188	34572	35156	complement	GSU0024	NP_951086.1		peptidoglycan-binding outer membrane lipoprotein Pal, OmpA family	0	0
1	22	6	3	0	1	22	10	8	9	8	8	6	23	10	3	5	4	2	14	4	6	7	0	12	10	5	0	2	11	6	3	10	8	1	1	8	4	4	5	12	9	8	9	1	2	19	8	0	1	21	10	3	6	12	5	3	10	4	431	0.0858	-0.5378	128.27	0.7373	0.3855	0.8307	0.7876	0.3946	0.7053	35286	36584	complement	GSU0025	NP_951087.1		biopolymer transport TolB-like protein	0	0
7	17	4	9	0	0	7	2	11	5	6	2	5	8	5	2	2	2	2	7	0	6	2	2	6	3	3	0	2	3	2	1	7	12	3	3	5	2	3	2	9	6	2	4	2	1	2	3	2	2	7	4	3	4	5	7	0	4	2	245	0.0612	-0.3833	125.26	0.6485	0.4059	0.9354	0.8426	0.4337	0.6050	36584	37324	complement	GSU0026	NP_951088.2		periplasmic energy transduction protein	0	0
2	9	2	2	0	0	6	1	3	5	3	0	1	7	1	2	0	0	0	4	2	5	5	1	3	2	2	0	1	5	0	0	4	1	1	0	6	1	0	0	1	3	1	3	0	0	2	1	0	0	8	2	0	3	6	9	2	1	0	138	0.0290	+0.0986	124.33	0.7752	0.3953	0.7688	0.6223	0.4524	0.7530	37321	37740	complement	GSU0027	NP_951089.1		biopolymer transport membrane TolR-like protein	0	0
4	13	5	2	0	0	8	1	3	7	16	3	6	7	6	1	2	0	0	16	2	5	5	1	5	12	4	0	2	9	0	0	2	3	0	2	3	0	1	0	3	7	1	2	0	0	8	4	0	2	13	1	0	3	7	6	2	3	0	224	0.1116	+0.4018	126.81	0.8073	0.3578	0.7070	0.6344	0.6154	0.7304	37750	38427	complement	GSU0028	NP_951090.1		biopolymer transport membrane proton channel TolQ-like protein	0	0
4	12	7	0	7	0	11	3	11	11	10	0	6	12	0	3	4	0	1	8	1	2	7	2	12	10	2	0	3	4	2	2	5	3	3	0	7	0	3	1	6	12	1	2	1	0	7	0	0	1	6	0	1	1	11	9	2	6	2	258	0.0891	-0.1182	130.47	0.7895	0.3765	0.7425	0.6383	0.4667	0.7374	38521	39300	complement	GSU0029	NP_951091.1		nitrilase/amidohydrolase superfamily protein, class 5	0	0
4	21	19	3	5	0	16	4	8	22	14	6	5	19	6	1	6	3	1	9	0	0	4	0	21	19	8	0	1	4	8	1	10	5	2	3	5	1	1	1	15	13	6	1	0	4	7	7	2	0	9	6	2	1	9	8	5	6	5	384	0.0885	-0.1167	128.56	0.7742	0.4597	0.7706	0.7252	0.3488	0.7574	39427	40584	direct	GSU0030	NP_951092.1	hemN	oxygen-independent coproporphyrinogen III oxidase	0	1
2	14	7	0	1	0	12	4	10	20	7	2	4	11	8	1	3	3	3	20	3	0	12	0	18	15	7	0	2	7	5	0	5	4	0	1	10	1	3	1	9	15	2	6	0	0	10	5	1	1	10	8	2	1	13	11	3	7	4	341	0.0587	-0.1202	130.11	0.8174	0.4701	0.6858	0.7025	0.4536	0.7767	40720	41748	direct	GSU0031	NP_951093.1	hrcA	heat-inducible transcription repressor HrcA	0	1
1	17	7	2	1	0	6	4	8	16	3	2	1	8	4	0	4	0	0	5	0	6	6	0	5	9	3	0	1	2	3	1	4	1	0	3	6	0	3	1	4	4	1	3	2	0	4	0	0	1	6	1	1	2	6	7	4	2	2	199	0.0503	-0.3779	127.80	0.7513	0.4611	0.8092	0.7438	0.2727	0.7249	41788	42390	direct	GSU0032	NP_951094.1	grpE	heat shock protein GrpE	0	1
7	45	11	6	6	0	39	9	16	41	14	2	4	29	10	9	4	2	2	34	3	5	54	0	20	24	2	0	4	17	3	1	10	10	1	4	17	1	3	0	10	8	2	8	0	2	17	3	4	3	31	3	2	3	18	17	11	7	1	635	0.0409	-0.3293	125.60	0.8304	0.4233	0.6569	0.6535	0.4663	0.8089	42472	44382	direct	GSU0033	NP_951095.1	dnaK	molecular chaperone DnaK	0	1
3	12	5	2	8	2	13	10	8	21	15	7	6	32	12	5	2	4	2	11	6	5	22	0	8	5	5	0	0	6	4	0	9	6	3	0	16	0	3	0	16	3	2	5	4	2	3	5	0	1	10	2	2	1	12	7	5	6	3	372	0.0833	-0.5352	126.33	0.7493	0.4659	0.8124	0.7530	0.3597	0.7552	44495	45616	direct	GSU0034	NP_951096.1	dnaJ	chaperone protein DnaJ	0	1
3	7	8	2	2	1	5	2	5	7	5	5	2	4	4	3	4	0	2	3	3	1	2	2	7	10	3	0	1	0	2	2	7	6	1	0	5	1	1	2	8	3	2	2	2	1	4	1	0	0	7	3	1	2	3	2	3	0	3	178	0.0787	-0.0360	127.39	0.6836	0.4859	0.9004	0.7954	0.2909	0.6297	45706	46245	complement	GSU0035	NP_951097.1		2'-5' RNA ligase	0	0
11	24	9	9	0	0	9	6	6	8	12	7	4	16	7	2	6	5	0	17	3	2	2	2	14	10	3	0	2	5	4	1	8	7	4	1	7	0	2	3	12	8	6	14	0	2	4	4	2	2	12	4	1	3	13	10	1	6	3	350	0.0829	+0.1023	124.93	0.7304	0.3942	0.8408	0.8061	0.4420	0.6840	46258	47313	complement	GSU0036	NP_951098.1		poly-gamma-glutamate capsule biosynthesis protein	0	0
4	13	8	4	2	2	16	7	17	27	11	7	6	10	8	7	5	4	2	10	5	5	16	0	19	16	8	0	5	5	8	0	11	7	2	1	12	1	2	1	8	17	4	6	1	2	7	6	1	3	8	8	1	6	12	11	3	7	6	421	0.0808	-0.3846	130.94	0.7129	0.5182	0.8650	0.8294	0.4237	0.7075	47405	48673	direct	GSU0037	NP_951099.1	serS	seryl-tRNA ligase	0	1
5	8	2	3	1	0	2	4	3	6	6	2	5	3	3	1	2	2	3	2	2	4	12	0	1	5	2	0	3	4	5	0	2	4	2	0	5	0	1	0	0	1	0	1	0	1	3	2	1	1	5	4	1	4	4	3	8	3	0	161	0.0807	-0.0553	125.51	0.6242	0.5350	0.9550	0.7987	0.4884	0.6375	48932	49420	direct	GSU0038	NP_951100.1		lipoprotein	0	1
2	12	2	3	2	1	9	2	5	11	5	1	1	11	3	0	4	1	0	11	1	2	4	0	14	6	3	0	0	7	1	1	7	8	4	0	5	0	0	1	12	4	1	5	1	0	6	3	0	1	6	2	0	0	4	8	0	6	1	222	0.0901	-0.3257	130.45	0.8429	0.3619	0.6274	0.5922	0.4458	0.8242	50369	51040	direct	GSU0040	NP_951102.1		hypothetical protein	0	1
0	17	4	0	0	0	9	1	4	11	5	1	2	7	6	3	2	0	1	15	1	0	6	0	8	8	2	0	0	6	0	0	8	4	0	1	8	0	0	1	6	12	0	3	0	0	3	1	0	2	5	1	0	0	8	9	0	4	1	200	0.0550	-0.1045	127.56	0.8980	0.4031	0.4754	0.5074	0.4459	0.8269	51142	51747	direct	GSU0041	NP_951103.1	lexA-1	LexA family transcriptional repressor	0	1
2	4	2	0	0	0	3	1	1	5	2	3	0	1	3	0	1	0	0	2	0	0	2	0	2	2	0	0	0	3	0	0	1	2	0	1	3	1	0	0	2	5	0	2	0	0	2	0	0	0	7	0	0	1	5	4	0	2	0	81	0.1358	-0.4025	133.50	0.8701	0.4156	0.5571	0.4712	0.4500	0.7870	51754	52002	direct	GSU0042	NP_951104.1		hypothetical protein	0	1
1	23	5	1	5	1	17	2	12	18	15	2	2	21	9	1	5	2	0	28	1	6	15	0	25	10	3	0	2	12	1	0	8	8	0	0	16	1	5	2	10	14	2	7	1	0	11	0	2	2	26	2	1	1	13	15	2	5	3	412	0.0655	-0.1828	129.22	0.8706	0.3582	0.5557	0.5721	0.4812	0.8229	51999	53240	direct	GSU0043	NP_951105.1		DNA polymerase IV	0	1
0	2	3	2	0	0	1	2	5	4	2	2	0	0	4	0	0	0	1	3	3	6	3	0	1	2	0	3	3	4	4	0	1	0	3	0	1	1	1	1	0	1	2	1	2	0	1	2	2	3	0	0	1	1	3	0	0	3	2	96	0.1146	-0.5312	133.65	0.5000	0.5326	1.0000	0.7529	0.5758	0.4528	53352	53645	complement	GSU3472	YP_006589444.1		hypothetical protein	0	0
38	68	32	31	10	6	93	60	40	45	43	14	24	92	50	27	14	10	20	51	32	27	40	5	34	63	17	9	16	93	35	14	25	47	13	9	65	5	20	4	23	34	5	63	28	17	36	35	12	38	93	55	33	22	44	59	22	67	43	2116	0.0917	-0.3916	125.86	0.6812	0.4585	0.9031	0.8847	0.4985	0.6351	53924	60277	complement	GSU0044	NP_951106.1		hypothetical protein	0	0
7	4	6	5	1	1	6	16	11	8	5	6	3	6	6	9	1	8	3	3	8	11	16	3	2	9	1	6	3	11	9	2	2	5	2	7	3	2	2	2	1	1	0	8	2	5	2	1	4	5	7	0	5	3	6	5	4	7	11	301	0.0997	-0.6332	129.06	0.4597	0.5235	0.9953	0.9063	0.4719	0.4849	60302	61210	complement	GSU0045	NP_951107.1		hypothetical protein	0	0
6	6	8	4	6	1	6	6	13	14	16	4	5	11	5	1	4	3	0	11	4	4	19	2	7	9	9	0	3	8	0	3	7	14	0	3	6	4	4	3	10	13	2	4	1	1	3	4	0	0	10	6	2	1	12	4	6	10	2	340	0.1059	-0.4509	133.41	0.7273	0.4667	0.8454	0.7640	0.5417	0.6869	61245	62270	direct	GSU0046	NP_951108.1		transposase of ISGsu6, IS21 family	0	1
6	13	5	2	2	0	10	7	8	7	7	4	2	8	3	5	5	1	0	13	3	3	9	0	13	16	3	0	0	2	3	0	2	4	1	3	14	2	1	4	7	5	1	6	1	1	4	4	0	4	3	3	4	4	6	3	0	8	1	263	0.0798	-0.2144	130.10	0.7148	0.4297	0.8624	0.7516	0.4875	0.6963	62267	63061	direct	GSU0047	NP_951109.1		transposase/IS protein	0	1
1	7	2	5	4	0	10	3	5	9	7	5	3	7	4	2	4	1	0	9	2	5	8	0	9	10	6	0	5	7	2	1	7	10	1	2	5	1	2	4	7	10	1	6	2	2	8	2	1	3	12	1	2	1	12	3	2	3	8	277	0.1119	-0.3339	133.15	0.7280	0.4368	0.8444	0.7438	0.4375	0.6965	63071	63907	direct	GSU0048	NP_951110.1		integrase	0	1
7	14	5	2	5	1	9	11	11	16	10	6	6	3	1	6	3	7	3	8	5	5	5	3	12	6	12	0	1	6	4	1	9	1	2	4	4	3	2	3	10	6	8	2	2	1	10	4	1	2	6	3	2	1	10	2	0	3	9	319	0.1160	-0.4423	134.53	0.5789	0.4408	0.9819	0.8240	0.4286	0.6433	64129	65091	direct	GSU0049	NP_951111.1		hypothetical protein	0	1
2	6	5	3	1	0	4	2	2	7	4	1	5	3	3	1	1	1	1	3	6	2	2	0	3	4	3	2	2	3	0	0	4	4	2	3	1	2	6	0	2	1	1	1	0	1	0	0	1	1	0	1	1	1	1	5	2	0	3	131	0.0763	+0.0229	128.16	0.6111	0.5397	0.9641	0.7642	0.4048	0.5568	65165	65563	direct	GSU0050	NP_951112.1		HIRAN domain-containing protein	0	1
23	29	23	18	5	6	45	29	39	24	14	18	11	25	14	10	6	16	8	14	8	18	21	6	22	27	19	5	20	10	8	8	17	17	13	9	18	3	6	9	21	29	10	9	6	11	14	5	9	6	17	9	13	10	24	21	16	6	13	920	0.0728	-0.3433	129.30	0.5753	0.5011	0.9836	0.9190	0.4060	0.5650	65569	68334	direct	GSU0051	NP_951113.1	cas3-1	CRISPR-associated helicase Cas3	0	1
8	7	2	6	2	4	8	12	10	6	13	10	7	3	5	4	0	2	1	4	5	7	11	2	4	9	15	1	5	4	4	6	5	3	4	3	7	1	2	2	8	7	1	3	3	4	3	3	6	4	5	1	1	3	4	1	5	1	4	295	0.1220	-0.2268	131.60	0.4840	0.5267	0.9993	0.8693	0.4458	0.5309	68331	69221	direct	GSU0052	NP_951114.1	csx14	CRISPR-associated protein	0	1
12	16	9	5	2	1	15	11	11	9	3	10	4	14	8	4	3	3	4	5	7	13	10	1	9	7	12	1	6	10	8	2	7	6	4	6	6	1	3	4	10	0	5	2	2	1	3	3	3	3	9	2	3	5	9	10	7	4	5	362	0.0663	-0.2627	126.56	0.5587	0.4721	0.9900	0.9199	0.3419	0.5751	69224	70315	direct	GSU0053	NP_951115.1	csb1	CRISPR-associated protein Csb1	0	1
15	17	20	7	2	2	17	16	11	13	7	8	8	20	8	11	9	9	5	17	10	7	11	4	11	10	11	1	11	10	5	7	8	18	6	5	11	3	5	7	8	14	8	6	4	6	5	9	4	3	7	4	3	4	7	17	7	9	5	538	0.0799	-0.2545	128.20	0.6062	0.5205	0.9672	0.9010	0.4808	0.5771	70329	71948	direct	GSU0054	NP_951116.1	csb2	CRISPR-associated protein Csb2	0	1
2	4	1	0	0	0	3	2	4	3	3	6	1	2	1	0	1	2	0	3	1	0	2	1	5	2	1	0	2	2	3	0	3	2	0	1	1	0	3	0	7	2	1	0	0	0	2	2	0	0	1	1	0	1	2	1	5	1	1	97	0.1340	-0.2443	136.68	0.6596	0.4787	0.9252	0.7321	0.2703	0.6612	71999	72295	complement	GSU0055	NP_951117.1		toxin, RelE family	0	0
1	3	0	0	0	0	6	3	4	3	0	0	1	1	0	1	0	1	2	5	1	1	2	1	1	4	0	0	1	2	0	0	3	0	0	1	2	2	2	0	2	2	1	3	0	1	1	1	0	0	1	0	0	0	2	0	3	1	0	74	0.0405	-0.7122	133.94	0.6667	0.3750	0.9183	0.6792	0.5000	0.6480	72288	72515	complement	GSU0056	NP_951118.2		antitoxin	0	0
7	27	8	6	6	4	10	17	12	28	14	8	8	20	15	6	8	6	1	18	4	2	9	0	19	26	8	0	3	9	4	0	13	16	6	0	13	1	3	2	25	22	6	6	4	1	9	10	1	3	15	10	1	2	10	19	7	14	5	558	0.0842	-0.2726	129.78	0.7542	0.5121	0.8046	0.7605	0.4270	0.7446	72629	74308	direct	GSU0057	NP_951119.1	cas1-1/cas4	CRISPR-associated exonuclease Cas4 and endodeoxyribonuclease Cas1	0	1
1	1	3	0	2	0	3	2	2	3	2	2	1	2	0	1	3	1	2	5	4	3	2	1	2	2	3	0	1	4	0	1	0	2	0	2	2	0	1	1	4	3	0	3	0	0	0	1	0	1	1	0	0	0	2	5	1	1	1	94	0.0851	-0.0521	135.28	0.6667	0.4444	0.9183	0.7148	0.4815	0.6176	74313	74600	direct	GSU0058	NP_951120.1	cas2-1	CRISPR-associated endoribonuclease Cas2	0	1
1	2	0	0	0	0	1	2	2	0	1	0	1	2	0	0	1	0	0	1	0	1	0	0	1	4	2	1	0	2	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	2	0	0	0	38	0.0263	+0.2105	124.74	0.7297	0.3514	0.8419	0.4271	0.3636	0.6739	78088	78207	direct	GSU0060	NP_951122.1		hypothetical protein	0	1
5	6	1	2	0	0	6	0	13	7	3	1	3	3	3	2	6	0	0	7	3	5	3	0	7	3	3	0	0	3	0	0	2	1	0	2	0	2	2	0	8	2	0	3	0	1	3	0	1	1	6	1	1	3	3	1	2	6	1	151	0.0795	-0.5265	132.14	0.6531	0.2721	0.9313	0.6662	0.4894	0.6920	78380	78838	direct	GSU0061	NP_951123.1		hypothetical protein	0	1
1	5	4	3	1	0	4	3	2	3	4	0	1	3	2	3	1	0	1	6	2	1	0	0	2	1	2	1	1	5	2	2	1	2	0	0	2	0	3	0	0	2	2	1	0	1	0	4	0	1	5	3	2	0	3	0	3	1	0	109	0.0917	-0.0807	126.97	0.6765	0.4804	0.9082	0.6876	0.6486	0.6317	78939	79271	direct	GSU0062	NP_951124.1		TraD protein	0	1
2	2	4	1	0	2	0	1	0	9	1	0	0	2	2	2	0	0	1	1	0	0	0	1	2	1	1	0	2	0	0	0	0	1	1	0	0	3	1	1	1	6	1	0	0	1	0	2	1	1	1	1	1	3	0	3	1	0	0	72	0.0694	-0.2472	131.60	0.6269	0.6567	0.9530	0.6041	0.5833	0.5217	79476	79697	direct	GSU0063	NP_951125.1		hypothetical protein	0	1
