"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"RW64_RS00160",351,0.0855,-0.2083,131.09,0.7735,0.4206,0.463,-0.304577086484189,0.508222819360136,-0.265112307826512,"","GGDEF domain-containing protein",0
"RW64_RS00165",742,0.0714,-0.2206,127.62,0.8073,0.3966,0.4515,-0.704207691546688,0.817882926548227,0.0614070340698696,"","ribonucleotide-diphosphate reductase subunit alpha",0
"RW64_RS00170",196,0.0918,-0.1592,129.59,0.7853,0.4346,0.4853,-0.4286792256203,0.685298911636707,-0.236420577073397,"","DUF4410 domain-containing protein",0
"RW64_RS00175",595,0.1092,-0.3647,133.03,0.7843,0.44,0.4316,-0.489311642218192,-0.132483940432554,0.124020719309924,"","oligoendopeptidase F",0
"RW64_RS00180",237,0.1224,0.0013,126.91,0.8114,0.4123,0.4828,-0.587856501510549,0.341564397351821,-0.225961968974347,"","hypothetical protein",0
"RW64_RS00185",474,0.0823,-0.1105,128,0.7871,0.3659,0.462,-0.52883064623626,1.26040630285919,-0.0421627709445718,"","adenosylhomocysteinase",0
"RW64_RS00190",151,0.0993,-0.2232,128.21,0.7329,0.4658,0.5106,0.0527510385331823,-0.568260415457241,0.33832751820438,"","hypothetical protein",0
"RW64_RS00195",360,0.0639,0.0314,124.23,0.7244,0.4773,0.3793,0.0263493212069528,-0.592143453554013,-0.363761159706702,"","nitronate monooxygenase",0
"RW64_RS00200",328,0.0976,-0.1064,132.9,0.7611,0.3981,0.53,-0.272284528183136,0.815552208776138,-0.483925655036431,"","sensor histidine kinase",0
"RW64_RS00205",237,0.1055,-0.3494,132.87,0.7316,0.4892,0.5211,-0.137558776475736,-0.758194084513383,-0.173892465255895,"","DNA-binding response regulator",0
"RW64_RS00210",388,0.067,-0.1742,127.67,0.7754,0.4118,0.4809,-0.466417439955845,1.39983437540681,-1.20682082733547,"","S-adenosylmethionine synthase",0
"RW64_RS00215",587,0.0562,-0.0893,128.66,0.7128,0.4694,0.427,0.221040883636892,0.286037307437482,-0.632369196055745,"","phosphoenolpyruvate--protein phosphotransferase",0
"RW64_RS00220",87,0.0345,-0.0552,126.38,0.7349,0.4578,0.48,-0.00249070083224208,-0.232791700812273,-0.47601419803015,"","HPr family phosphocarrier protein",0
"RW64_RS00225",129,0.031,0.276,122.76,0.626,0.4634,0.1667,0.972370343673281,-0.806454415693641,1.13831723499382,"","PTS sugar transporter",0
"RW64_RS00230",284,0.081,-0.0908,130.3,0.6833,0.5053,0.375,0.52702414265197,-1.00362674843938,0.206742450849639,"","RNase adaptor protein RapZ",0
"RW64_RS00235",318,0.0472,0.1057,128.31,0.7019,0.5096,0.4082,0.0132610530909888,-0.151067789943812,-1.59462630027139,"","HPr kinase/phosphorylase",0
"RW64_RS00240",180,0.0556,-0.4856,133.03,0.7086,0.5029,0.4717,0.0758983708592724,0.527915733723519,-1.23275283887126,"","ribosomal subunit interface protein",0
"RW64_RS00245",480,0.0688,-0.5021,131.92,0.7056,0.461,0.4422,0.174597202115189,0.797661702783334,-0.597606071597626,"","RNA polymerase sigma-54 factor",0
"RW64_RS00250",245,0.0612,-0.0241,126.48,0.722,0.4481,0.439,0.180007962792049,0.570643386685546,-1.06078006908039,"","LPS export ABC transporter ATP-binding protein",0
"RW64_RS00255",166,0.0542,-0.3639,125.21,0.7561,0.5244,0.5,-0.0727079052438278,-0.221112152366004,-2.01187653173891,"","lipopolysaccharide transport periplasmic protein LptA",0
"RW64_RS00260",190,0.0684,-0.1921,129.45,0.6952,0.5187,0.3462,0.501929575592352,-1.58107913443667,-0.672999080042881,"","LPS export ABC transporter periplasmic protein LptC",0
"RW64_RS00265",378,0.0741,-0.1135,128.72,0.6538,0.5385,0.3984,0.557851915576736,-1.05439897733797,-1.33963023967207,"","two-component system response regulator",0
"RW64_RS00270",170,0.0765,0.12,126.94,0.7108,0.506,0.4194,0.158607989923783,-0.352543521112877,-1.09616992858248,"","haloacid dehalogenase",0
"RW64_RS00275",320,0.0281,0.305,122.13,0.6785,0.4469,0.3152,0.5056575795105,0.0955598954168603,-0.663398235981854,"","KpsF/GutQ family sugar-phosphate isomerase",0
"RW64_RS00280",271,0.048,0.0661,126.28,0.7719,0.4144,0.3723,-0.188033154330555,1.26102858598149,0.0571692079418447,"","2-dehydro-3-deoxyphosphooctonate aldolase",0
"RW64_RS00285",535,0.0766,-0.2006,128.82,0.7748,0.458,0.5,-0.442917324702961,-0.108875435667491,-0.469386654793635,"pyrG","CTP synthetase",0
"RW64_RS00290",249,0.0683,-0.1807,129.73,0.7314,0.5207,0.4416,0.0769248903286753,-0.587331888487053,-1.46757877132705,"","3-deoxy-manno-octulosonate cytidylyltransferase",0
"RW64_RS00295",273,0.0586,0.2835,124.08,0.6832,0.4504,0.3026,0.576004085429829,-0.0408397050293043,-0.108251955327629,"","MTA/SAH nucleosidase",0
"RW64_RS00300",289,0.1661,0.5208,131.31,0.7164,0.4945,0.4211,0.0612201348598355,-1.7074833138082,-0.22611529588332,"","carotenoid biosynthesis protein",0
"RW64_RS00305",348,0.046,-0.1678,124.87,0.7243,0.5249,0.5248,0.0820404557359631,-0.559030297087063,-1.18146625890664,"","MCE family protein",0
"RW64_RS00310",256,0.0938,0.7887,125.75,0.7178,0.5477,0.4458,0.296649879129128,-1.20568128444751,-1.21457571484831,"","ABC transporter permease",0
"RW64_RS00315",506,0.1581,-0.5089,135.21,0.6874,0.5321,0.4522,0.51488128752267,-0.887588606144973,-1.11775574561517,"","hypothetical protein",0
"RW64_RS00320",174,0.1034,-0.0184,126.1,0.6824,0.4647,0.4242,0.245309134705042,-0.103747539868243,-1.47608070025913,"","3-isopropylmalate dehydratase small subunit",0
"RW64_RS00325",426,0.0704,0.0488,126.05,0.7309,0.479,0.3986,-0.0371668842371023,-0.475588086950113,-0.966757679755948,"","3-isopropylmalate dehydratase large subunit",0
"RW64_RS00330",341,0.1085,-0.3032,132.81,0.6909,0.3424,0.5113,0.254130955823656,1.64535740346291,0.126167244432578,"","TIGR00730 family Rossman fold protein",0
"RW64_RS00335",65,0.1231,-0.3,126.32,0.7344,0.5,0.5556,-0.145951006415988,0.948098157383114,-2.07466956612433,"","cold-shock protein",0
"RW64_RS00340",511,0.0548,-0.174,126.89,0.6325,0.5241,0.4479,0.739708476044743,0.193385833109286,-1.77451878298564,"","2-isopropylmalate synthase",0
"RW64_RS00345",258,0.1473,0.5969,129.73,0.6352,0.4836,0.5326,0.87839973986526,0.348348605916932,-2.15251768904615,"","CDP-diacylglycerol--serine O-phosphatidyltransferase",0
"RW64_RS00350",217,0.0968,0.3728,126.57,0.6822,0.4766,0.5063,0.469531750436577,-0.127145303519907,-0.942868154990225,"","phosphatidylserine decarboxylase family protein",0
"RW64_RS00355",337,0.0742,-0.2101,126.27,0.7723,0.4554,0.4925,-0.48131142711111,1.43427371624158,-1.43418385054168,"","ketol-acid reductoisomerase",0
"RW64_RS00360",162,0.0432,0.0531,127.58,0.7296,0.4591,0.4615,-0.175368917564272,0.107496863617792,-1.41042600147496,"","acetolactate synthase small subunit",0
"RW64_RS00365",565,0.0779,-0.0028,127.68,0.7514,0.4416,0.4632,-0.24007610286294,0.495199464746197,-0.639006243612039,"","acetolactate synthase, large subunit, biosynthetic type",0
"RW64_RS00370",552,0.0489,0.0462,124.11,0.7124,0.4895,0.4241,0.196701893532537,0.28624084485322,-1.79837277879696,"","dihydroxy-acid dehydratase",0
"RW64_RS00375",229,0.0611,0.2672,123.96,0.6844,0.5111,0.5072,0.53913873363217,-0.157840995730413,-1.39417155160739,"","tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB",0
"RW64_RS00380",354,0.0763,0.5887,124.17,0.7164,0.4474,0.6077,0.113748363563761,0.939929467893387,-1.04157898518263,"","RIP metalloprotease RseP",0
"RW64_RS00385",385,0.0545,0.1413,126.2,0.7092,0.4946,0.4836,0.236283068052832,0.0831414993901051,-1.4067395640267,"","1-deoxy-D-xylulose-5-phosphate reductoisomerase",0
"RW64_RS00390",275,0.1273,0.9396,125.69,0.6468,0.5093,0.5,0.835339355851992,0.106528188738259,-2.46765670434209,"","phosphatidate cytidylyltransferase",0
"RW64_RS00395",245,0.0939,-0.1878,130.42,0.688,0.5171,0.5176,0.499034792076334,-0.824689258239831,-1.12746979814678,"","isoprenyl transferase",0
"RW64_RS00400",184,0.0326,-0.638,131.97,0.6872,0.486,0.6346,0.240750404039848,1.21045628157599,-1.79532119595012,"","ribosome-recycling factor",0
"RW64_RS00405",238,0.0588,0.0786,124.47,0.6856,0.4629,0.4419,0.366683740505699,0.36539905954871,-1.17995360349178,"","UMP kinase",0
"RW64_RS00410",215,0.0651,-0.2935,127.5,0.673,0.4882,0.561,0.312093271325442,1.61960700905464,-2.08955809236249,"tsf","elongation factor Ts",1
"RW64_RS00415",250,0.068,-0.256,128.22,0.728,0.4603,0.4343,-0.136409071934593,1.93275366224024,-1.8215936688641,"","30S ribosomal protein S2",1
"RW64_RS00420",387,0.1034,0.4382,128.32,0.7197,0.4097,0.4266,0.084764523106149,0.594494378691932,-0.152674960766242,"","LPS export ABC transporter permease LptF",0
"RW64_RS00425",357,0.1064,0.4193,128.98,0.8024,0.4395,0.5122,-0.357041737397595,-0.595357257227691,0.184447333157669,"","LPS export ABC transporter permease LptG",0
"RW64_RS00430",315,0.0603,0.067,123.67,0.6827,0.4135,0.4536,0.652875617384022,0.72570771486417,0.697838010968752,"","transcription factor",0
"RW64_RS00435",272,0.0735,-0.3603,131.91,0.7041,0.4719,0.4835,0.0750801716845802,0.282889993946942,-1.43347203768798,"","transporter",0
"RW64_RS00440",196,0.1276,0.3505,131.22,0.7158,0.4481,0.4355,0.267269539774474,-0.414353960172343,-0.225963751566761,"","isoprenylcysteine carboxylmethyltransferase family protein",0
"RW64_RS00445",707,0.0736,-0.1328,129.69,0.7176,0.4882,0.4027,0.117474809237691,-0.0408432260559155,-0.914488819823252,"","two-component system response regulator",0
"RW64_RS00450",809,0.0494,-0.0781,128.31,0.6943,0.5207,0.4098,0.438566582195863,-1.0499568609126,-0.857837628500124,"","hybrid sensor histidine kinase/response regulator",0
"RW64_RS00455",224,0.058,0.6112,124.12,0.6468,0.4679,0.4247,0.669461389568395,1.45837464956901,-2.3982513931205,"","magnesium transporter MgtC",0
"RW64_RS00460",290,0.0552,-0.1555,124.85,0.7208,0.4912,0.3243,0.117893758947249,-0.45106600199021,-0.483958565442044,"","GTP-binding protein",0
"RW64_RS00465",306,0.0359,-0.282,128.72,0.702,0.5232,0.3478,0.392699897099731,-0.255524357953874,-0.653792371831258,"","hypothetical protein",0
"RW64_RS00470",393,0.0382,-0.3934,120.82,0.6718,0.4846,0.4252,0.581184092421125,0.736560244184114,-0.95816024747348,"","SPOR domain-containing protein",0
"RW64_RS00475",696,0.0776,-0.3585,129.1,0.7753,0.4732,0.4753,-0.474826135155562,0.479368301811186,-1.03928617101545,"","elongation factor G",1
"RW64_RS00480",254,0.0748,0.1024,127.55,0.7711,0.5181,0.5309,-0.076771755611114,-1.74673224687558,-0.790111893192526,"","type III pantothenate kinase",0
"RW64_RS00485",337,0.0504,-0.0092,125,0.7082,0.5167,0.4554,0.337504633814448,-0.610972955716148,-0.273846687254386,"","biotin--[acetyl-CoA-carboxylase] ligase",0
"RW64_RS00490",275,0.0218,0.1749,124.31,0.7057,0.4868,0.4,-0.0127543931908306,-0.043704103499953,-1.63680797049704,"","nicotinate-nucleotide diphosphorylase (carboxylating)",0
"RW64_RS00495",435,0.0851,-0.0906,128.66,0.715,0.4019,0.3961,0.249065119933193,0.491829635055364,0.84065855269851,"","sensor domain-containing diguanylate cyclase",0
"RW64_RS00500",174,0.0287,-0.1207,130.62,0.6802,0.3837,0.3585,0.395835882027971,1.58105304235313,0.830571349492634,"","hypothetical protein",0
"RW64_RS00505",786,0.0636,-0.1986,130.81,0.7399,0.4187,0.5347,-0.183886978008524,0.769148994723869,-0.435667134133638,"","histidine kinase",0
"RW64_RS00510",454,0.0639,-0.2238,129.7,0.723,0.5338,0.447,0.264616047079532,-0.994810136285278,0.158380584758827,"","PEP-CTERM-box response regulator transcription factor",0
"RW64_RS00515",677,0.0945,0.3504,127.44,0.72,0.5108,0.4667,0.234374050682187,-0.592439594253928,-0.620622871488548,"","PEP-CTERM system histidine kinase PrsK",0
"RW64_RS00520",427,0.0632,0.0511,127.02,0.7578,0.53,0.5455,-0.175279539737862,-1.10399798893196,-0.970850035210067,"","nucleotide sugar dehydrogenase",0
"RW64_RS00525",189,0.1058,0.081,125.19,0.6685,0.4837,0.3966,0.739978481152092,-0.349281615271487,-0.345227534967306,"","PEP-CTERM sorting domain-containing protein",0
"RW64_RS00530",238,0.1261,0.3903,124.93,0.5238,0.5368,0.4714,2.02646400929575,0.346586534304217,-0.554438498218448,"","PEP-CTERM sorting domain-containing protein",0
"RW64_RS00540",388,0.1186,-0.2704,134.56,0.6755,0.4947,0.4643,0.741829456452819,-0.0720407075880899,1.0073731355089,"","IS4 family transposase",0
"RW64_RS00550",322,0.1149,-0.2217,127.93,0.4742,0.529,0.463,2.43436611815854,-0.321152736321138,-0.0505247194121687,"","hypothetical protein",0
"RW64_RS21075",395,0.0937,-0.0263,132.22,0.2207,0.5745,0.2456,5.12434404985437,-0.718032427467568,3.54795089915219,"","hypothetical protein",0
"RW64_RS00560",411,0.129,-0.5355,134.63,0.7374,0.447,0.3857,-0.088230940829704,0.886847108954555,-0.616978032408566,"","IS21 family transposase",0
"RW64_RS00565",258,0.1008,-0.1229,130.25,0.7905,0.4229,0.5119,-0.517082811052888,0.989648791042699,-0.212202035300389,"","ATPase AAA",0
"RW64_RS21080",625,0.1296,-0.248,133.4,0.2679,0.5258,0.3943,4.73317728074181,-0.850742463452162,4.96162662463388,"","asparagine synthase (glutamine-hydrolyzing)",0
"RW64_RS00575",378,0.0952,0.1873,131.74,0.25,0.522,0.4245,4.72835770620985,-0.292616768936322,3.16563300782402,"","hypothetical protein",0
"RW64_RS21085",403,0.139,0.5112,131.27,0.2416,0.491,0.4265,5.69399950305639,-0.133282145323931,7.87946042426905,"","hypothetical protein",0
"RW64_RS00580",452,0.0863,-0.3097,132.69,0.644,0.4848,0.4786,1.0232708769005,-0.587302445179703,0.679692662451493,"","adenylyltransferase",0
"RW64_RS20860",387,0.062,0.0693,127.37,0.6517,0.5277,0.4464,0.724263719349729,-0.515243967874626,-0.85438280677928,"","hypothetical protein",0
"RW64_RS00590",192,0.1146,0.051,125.39,0.7725,0.381,0.5176,-0.365316570373284,0.723679796549963,-0.0805118509542403,"","serine acetyltransferase",0
"RW64_RS00595",294,0.1259,-0.3252,133.05,0.7552,0.4091,0.5268,-0.190408259707832,0.18693033663859,0.565347825054419,"","glycosyl transferase",0
"RW64_RS00600",336,0.1101,-0.1729,132.9,0.4784,0.4691,0.4388,2.45770996464448,0.0135891020484882,1.06172822091723,"","hypothetical protein",0
"RW64_RS00605",536,0.1045,0.7478,128.38,0.4735,0.5246,0.4371,2.68753202949033,0.000477957018077767,-0.192122268724088,"","hypothetical protein",0
"RW64_RS00610",380,0.0684,0.1571,128.01,0.474,0.5014,0.4037,2.79776254306076,0.203996061222926,2.42853706945536,"","glycosyltransferase family 1 protein",0
"RW64_RS00615",294,0.1088,-0.2827,133.25,0.514,0.5385,0.4286,1.93722109108904,-0.729199238343393,-1.18063259829464,"","glycosyltransferase family 2 protein",0
"RW64_RS00620",344,0.1076,-0.4366,132.62,0.4743,0.5559,0.4124,2.49536820172489,0.10122943779819,-0.732484683456109,"","hypothetical protein",0
"RW64_RS00625",216,0.1296,-0.2843,133.7,0.3269,0.625,0.4286,3.89156314609518,-1.30361089206167,0.478800785222531,"","PIG-L family deacetylase",0
"RW64_RS00630",256,0.1484,-0.243,134.37,0.4057,0.5451,0.4605,3.11165044137328,-0.504735268876106,1.82905492812044,"","glucose-1-phosphate cytidylyltransferase",0
"RW64_RS00635",440,0.0864,-0.1005,129.24,0.4835,0.5495,0.4667,2.08624321755722,0.153482186148716,-1.07429174291749,"","NAD(P)-dependent oxidoreductase",0
"RW64_RS00640",186,0.1022,-0.3495,132.05,0.5549,0.5879,0.4,1.68801023098505,-1.80692793981567,-1.29909968706607,"","dTDP-4-dehydrorhamnose 3,5-epimerase",0
"RW64_RS00645",348,0.0833,-0.1037,128.55,0.5463,0.5045,0.359,1.87492815578691,0.126299716497537,-0.889505970420647,"","NAD-dependent epimerase/dehydratase",0
"RW64_RS00650",379,0.1135,0.1361,130.06,0.8167,0.4556,0.3623,-0.612571337918938,0.0177953525495268,0.138801843378222,"","glycosyltransferase family 2 protein",0
"RW64_RS00655",223,0.0987,-0.1991,128.53,0.7018,0.4908,0.4487,0.430635481956981,-0.135157792183382,-1.05276832245196,"","EpsI family protein",0
"RW64_RS00660",289,0.1107,1.081,124.05,0.7616,0.5267,0.4175,-0.0935796182100167,-1.55397439618175,-0.43596008095876,"","exosortase A",0
"RW64_RS00665",300,0.1233,-0.47,132.41,0.7247,0.439,0.4112,0.0276458167823608,0.409009235170878,-0.190791586936201,"","polysaccharide deacetylase",0
"RW64_RS00670",408,0.1397,-0.4159,131.28,0.7469,0.3871,0.4713,-0.274336139070797,1.17132715327794,-0.472783710828086,"","TIGR03016 family PEP-CTERM system-associated outer membrane protein",0
"RW64_RS00675",387,0.0698,-0.2261,130.86,0.7546,0.4327,0.5349,-0.301269424106992,0.617392304795677,-0.459990380204532,"","ATPase",0
"RW64_RS00680",308,0.0584,-0.2136,126.18,0.7261,0.5314,0.4314,0.163166465279931,-0.465122243294831,-1.31994964529821,"","polysaccharide biosynthesis protein",0
"RW64_RS00685",489,0.0552,-0.1685,130.63,0.7411,0.4196,0.52,-0.173539052871578,1.01095903062704,-0.668100412243995,"","chain-length determining protein",0
"RW64_RS00690",281,0.0712,0.0014,126.17,0.7664,0.3978,0.4362,-0.234159968137849,0.9420588045827,0.89416922155668,"","sugar ABC transporter substrate-binding protein",0
"RW64_RS00695",451,0.1197,0.3239,130.09,0.7785,0.468,0.5066,-0.220990483212724,0.10677834777186,-0.919262468220589,"","glycosyl transferase",0
"RW64_RS00700",895,0.0682,-0.3166,127.38,0.685,0.488,0.4034,0.410670431370159,0.269002555604874,-0.784653766755674,"","PEP-CTERM system TPR-repeat protein PrsT",0
"RW64_RS00705",121,0.0826,0.1529,128.5,0.6134,0.4706,0.5,0.691020550785535,-0.0919633094181061,-1.38060091075519,"","hypothetical protein",0
"RW64_RS00710",443,0.0564,-0.1456,128.83,0.6552,0.5172,0.4859,0.682139226059709,0.563969935342879,-1.74333975163996,"","sigma-54-dependent Fis family transcriptional regulator",0
"RW64_RS00715",334,0.0808,0.0213,127.41,0.6584,0.4814,0.4231,0.59624993129199,-0.0195049329793095,-1.29464424188319,"","two-component sensor histidine kinase",0
"RW64_RS00720",241,0.1286,0.7112,129.11,0.75,0.4342,0.4691,-0.00881310156340606,-0.349964363667968,-0.50425001498593,"","CPBP family intramembrane metalloprotease",0
"RW64_RS00725",237,0.0549,-0.1831,129.59,0.6184,0.5789,0.5,1.02734926884601,-1.73127459482112,-1.34352658730796,"","Crp/Fnr family transcriptional regulator",0
"RW64_RS00730",202,0.104,0.202,124.25,0.6735,0.3265,0.5652,0.72294710156454,2.11261919901199,0.543088181217284,"","PEP-CTERM sorting domain-containing protein",0
"RW64_RS00735",214,0.0701,-0.6654,130.68,0.5962,0.5144,0.4386,1.17084026253477,0.682378662742701,-1.0122972047736,"","DUF4124 domain-containing protein",0
"RW64_RS00740",342,0.0702,-0.3243,127.08,0.7864,0.3994,0.4579,-0.520961018392958,1.03962525092684,-0.134194312422494,"","cytochrome c",0
"RW64_RS00745",432,0.0787,0.0396,128.8,0.718,0.5095,0.3444,0.0942869603906898,-0.200753113444186,-1.32621138635134,"","DUF512 domain-containing protein",0
"RW64_RS00750",369,0.103,1.0117,126.11,0.7865,0.427,0.4275,-0.308929465073382,0.429771051072641,-0.140021347609676,"","AI-2E family transporter",0
"RW64_RS00755",73,0.0959,-0.3438,133.61,0.8143,0.4429,0.6957,-0.623258214312575,0.550845560871023,-0.493165563723592,"","RNA chaperone Hfq",0
"RW64_RS00760",310,0.0742,-0.3065,128.17,0.7086,0.5331,0.4111,0.378028267179106,-1.5693913595445,-0.072389081903073,"","tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA",0
"RW64_RS00765",605,0.0579,-0.145,127.85,0.8037,0.4648,0.4021,-0.556372653374189,-0.101002483606303,-0.146792446764855,"","DNA mismatch repair protein MutL",0
"RW64_RS00770",366,0.0738,-0.1038,127.86,0.8417,0.4139,0.4662,-0.928149288868336,0.463813497908511,0.132205932311593,"","NAD(P)/FAD-dependent oxidoreductase",0
"RW64_RS00775",153,0.1373,-0.134,135.76,0.6923,0.4755,0.4444,0.429145213174178,-0.5595276647275,-0.619646379289247,"","hypothetical protein",0
"RW64_RS00780",611,0.0802,-0.0727,127.71,0.7533,0.4417,0.3629,-0.209392012250633,0.417034786290595,-0.887234932429799,"","3-octaprenyl-4-hydroxybenzoate carboxy-lyase",0
"RW64_RS00785",388,0.1186,-0.2704,134.56,0.6755,0.4947,0.4643,0.741829456452819,-0.0720407075880899,1.0073731355089,"","IS4 family transposase",0
"RW64_RS00790",384,0.0911,-0.2083,126.22,0.8087,0.3634,0.4103,-0.695515875978801,2.23220049172341,-0.5159585057271,"","branched-chain amino acid ABC transporter substrate-binding protein",0
"RW64_RS00795",287,0.115,1.0613,124.71,0.8407,0.3519,0.6422,-0.800586523446865,0.281767488704303,0.369769634997089,"","branched-chain amino acid ABC transporter permease",0
"RW64_RS00800",356,0.1067,0.9278,125.09,0.8198,0.3517,0.557,-0.721588234286587,0.682570148935554,0.591430934688045,"","branched-chain amino acid ABC transporter permease",0
"RW64_RS00805",238,0.042,0.0189,126.75,0.8407,0.3628,0.4933,-0.893231582507759,1.18889868890526,0.210081081852824,"","ABC transporter ATP-binding protein",0
