Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
2	10	7	1	0	0	4	0	0	7	7	0	3	12	3	2	2	2	0	10	0	0	9	0	8	19	0	0	0	2	0	3	5	6	0	6	1	0	0	1	7	6	3	3	0	1	4	3	0	0	4	5	0	0	4	12	0	1	0	188	0.0479	+0.1707	124.67	0.8703	0.4649	0.5567	0.4792	0.4333	0.5782	12409	12978	complement	MXAN_RS00065	WP_011550161.1		DoxX family protein	0	0
1	8	15	1	6	0	14	3	5	13	9	0	1	17	7	4	3	2	0	8	0	1	12	0	9	14	0	0	3	7	1	2	7	15	3	1	8	0	1	1	14	10	2	9	1	0	8	4	1	1	12	19	0	1	12	22	0	2	0	330	0.0485	-0.3058	125.70	0.9000	0.5031	0.4690	0.5808	0.4337	0.6476	13054	14049	direct	MXAN_RS00070	WP_011550162.1		hypothetical protein	0	1
2	17	17	0	1	1	10	3	6	9	8	0	1	15	7	1	6	3	0	2	1	0	3	0	9	16	0	0	5	2	0	2	11	7	1	0	5	0	1	2	9	11	2	3	1	1	8	0	0	0	5	5	0	1	7	19	3	4	1	258	0.0504	+0.0415	124.09	0.8740	0.4803	0.5463	0.6312	0.2703	0.5587	14066	14845	complement	MXAN_RS00075	WP_011550163.1		methyltransferase	0	0
9	28	10	2	6	0	17	6	9	21	16	1	4	21	10	3	10	0	0	9	4	0	7	0	24	16	2	0	4	7	0	0	11	10	4	4	13	2	2	6	17	14	4	13	0	4	5	6	0	2	13	7	1	3	14	7	0	9	2	435	0.0828	-0.3366	128.70	0.8282	0.3723	0.6619	0.6536	0.3913	0.5086	15080	16390	direct	MXAN_RS00080	WP_011550164.1	yjjJ	type II toxin-antitoxin system HipA family toxin YjjJ	0	1
1	24	56	3	4	3	24	11	1	16	27	2	8	34	22	7	8	0	0	10	0	0	12	0	9	19	2	0	1	21	6	1	11	23	1	0	23	0	0	1	6	12	4	20	4	3	16	10	0	3	11	45	0	1	15	40	0	16	4	630	0.0984	-0.0984	122.05	0.8902	0.5424	0.4994	0.5533	0.5057	0.6521	16412	18307	complement	MXAN_RS00085	WP_011550165.1		PHB depolymerase family esterase	0	0
0	11	18	0	4	0	22	3	3	19	12	0	1	23	1	0	5	1	0	7	3	0	10	0	13	22	0	0	4	8	0	2	3	12	3	0	8	0	0	0	23	8	0	3	0	0	6	1	0	0	10	7	0	0	7	25	0	4	0	321	0.0530	-0.1483	128.31	0.9487	0.4647	0.2918	0.3944	0.3505	0.7822	18526	19494	complement	MXAN_RS00090	WP_011550166.1	gshB	glutathione synthase	0	0
0	19	40	3	2	0	26	6	5	32	19	0	3	37	9	4	10	1	0	16	2	0	30	0	7	38	0	0	4	13	3	2	18	20	0	1	12	0	0	1	26	13	2	7	2	0	11	10	0	1	13	13	2	0	14	30	0	8	3	563	0.0604	-0.3018	126.30	0.9238	0.5186	0.3887	0.4904	0.3757	0.7332	19574	21268	complement	MXAN_RS00095	WP_020478634.1		serine/threonine protein kinase	0	0
2	3	4	2	0	0	5	1	3	8	0	0	1	2	2	0	1	0	0	0	1	0	0	0	4	15	1	0	2	0	1	1	0	0	1	0	5	0	1	0	8	3	1	2	0	0	1	2	0	0	2	1	0	0	2	3	0	2	0	97	0.0309	-0.2309	131.80	0.8387	0.5806	0.6374	0.5598	0.2857	0.5353	21644	21940	complement	MXAN_RS00100	WP_020478635.1		hypothetical protein	0	0
1	7	4	0	2	0	2	0	1	8	3	0	0	3	1	0	0	0	0	1	0	0	0	2	4	11	1	0	0	0	0	1	2	3	1	0	7	0	0	0	5	3	0	1	1	2	3	3	1	0	4	1	0	0	3	4	0	1	0	97	0.0412	+0.1227	125.41	0.8866	0.5052	0.5101	0.5073	0.2609	0.5799	21970	22266	complement	MXAN_RS00105	WP_020478636.1		hypothetical protein	0	0
2	35	58	2	22	9	39	8	7	31	23	0	7	34	28	1	12	3	0	3	1	1	7	0	14	50	2	0	12	10	2	0	23	40	1	3	19	0	3	0	19	29	2	7	2	0	6	14	0	3	17	30	1	0	5	48	1	10	1	732	0.0601	-0.0828	123.87	0.9165	0.5728	0.4142	0.5601	0.3114	0.6309	22471	24672	direct	MXAN_RS00110	WP_011550168.1		tenascin-X	0	1
2	10	17	1	2	0	8	5	1	12	10	1	4	11	6	1	3	3	0	2	1	0	7	0	9	17	1	0	5	2	0	1	9	8	4	0	6	1	0	2	13	8	1	1	0	2	3	2	2	2	4	7	0	0	4	14	0	1	0	242	0.0744	-0.1872	126.92	0.8517	0.5466	0.6056	0.6157	0.3284	0.5452	24666	25397	complement	MXAN_RS00115	WP_011550169.1		DUF429 domain-containing protein	0	0
3	35	41	4	0	1	23	3	8	27	8	0	5	25	3	1	6	4	1	3	3	1	11	0	14	40	2	0	4	3	1	3	15	13	5	5	21	0	1	4	22	15	2	9	0	1	11	5	0	1	6	18	0	0	4	23	1	2	0	486	0.0370	-0.2928	125.23	0.8737	0.5332	0.5473	0.6037	0.2171	0.6212	25822	27285	complement	MXAN_RS00120	WP_020478637.1		hypothetical protein	0	0
4	19	5	1	0	1	14	6	4	11	8	0	3	20	3	3	3	3	0	6	0	1	9	0	6	6	1	0	0	1	0	0	5	3	0	2	6	0	0	3	13	2	1	15	1	1	11	4	1	0	1	6	0	1	15	19	0	2	0	254	0.0472	-0.2106	121.89	0.8520	0.3680	0.6048	0.6072	0.2785	0.5862	27440	28207	complement	MXAN_RS00125	WP_011550171.1		DUF2807 domain-containing protein	0	0
9	53	47	14	4	0	37	16	7	45	19	0	3	40	19	7	14	4	0	15	5	1	27	0	20	46	2	0	3	13	1	4	47	47	14	6	30	0	3	2	46	28	7	15	1	5	25	17	8	4	31	36	1	2	21	45	1	9	0	953	0.0315	-0.4639	123.99	0.8661	0.5119	0.5681	0.6475	0.3379	0.6116	28264	31128	complement	MXAN_RS00130	WP_020478638.1		protein kinase	0	0
2	18	62	0	1	0	34	5	8	37	22	0	3	26	17	5	12	1	0	9	4	0	11	0	9	42	2	0	10	5	2	0	10	25	3	0	14	0	1	3	25	31	5	3	2	3	8	14	3	0	10	21	1	1	11	57	2	12	0	630	0.0651	-0.1075	126.68	0.9101	0.6160	0.4360	0.5126	0.4178	0.6507	31391	33286	direct	MXAN_RS00135	WP_011550173.1		VacB/RNase II family 3'-5' exoribonuclease	0	1
2	7	5	1	2	4	11	6	3	8	4	0	3	11	5	4	3	3	0	11	1	0	8	0	6	3	2	0	2	4	1	3	8	4	3	1	7	1	5	5	4	4	3	4	1	2	1	4	0	1	0	3	1	1	7	4	3	7	5	227	0.1057	-0.5899	131.77	0.7170	0.4717	0.8595	0.7322	0.5000	0.3844	33255	33941	direct	MXAN_RS00140	WP_011550174.1		hypothetical protein	0	1
2	8	7	3	1	3	6	4	5	4	2	1	2	2	0	1	0	2	1	2	1	0	5	0	7	4	1	0	4	2	0	2	3	4	3	1	2	1	0	1	5	5	2	1	0	0	3	1	0	0	3	1	0	0	4	7	0	3	0	138	0.0580	-0.1420	129.13	0.7273	0.4924	0.8454	0.6960	0.4737	0.4329	33951	34370	direct	MXAN_RS00145	WP_011550175.1		hypothetical protein	0	1
1	14	17	1	2	1	15	7	2	8	6	0	0	21	4	4	2	0	2	11	2	0	19	0	7	14	1	0	3	6	2	1	4	9	3	0	8	0	3	0	10	6	0	5	0	1	9	6	0	1	5	13	2	0	4	18	1	8	0	296	0.0642	-0.2453	124.56	0.8893	0.5260	0.5021	0.5551	0.4239	0.6681	34381	35274	complement	MXAN_RS00150	WP_011550176.1		hypothetical protein	0	0
0	9	11	2	6	2	5	5	4	8	3	0	4	3	2	1	5	2	0	1	0	0	1	0	6	12	2	0	2	2	0	0	1	3	2	2	4	0	1	1	8	5	3	1	1	1	3	5	0	2	3	5	0	0	1	7	0	2	2	163	0.0429	-0.3276	127.59	0.7764	0.5466	0.7667	0.7154	0.4103	0.4750	35219	35713	complement	MXAN_RS00155	WP_020478639.1		YkgJ family cysteine cluster protein	0	0
0	24	54	2	6	1	30	3	8	52	24	1	4	36	8	6	16	2	0	10	0	0	15	0	12	56	0	0	4	7	1	0	15	31	1	1	21	0	1	1	41	18	8	11	0	1	9	8	0	0	10	23	0	0	10	51	1	16	1	692	0.0838	-0.2857	129.55	0.9365	0.5582	0.3413	0.4500	0.3834	0.7771	35989	38070	direct	MXAN_RS00160	WP_011550178.1		hypothetical protein	0	1
1	15	10	1	4	0	24	2	4	25	14	0	2	21	7	2	5	0	0	14	0	1	20	0	7	17	0	0	0	6	1	0	4	11	0	1	11	0	0	0	22	5	2	6	0	1	10	3	0	1	6	4	0	0	8	11	0	6	0	319	0.0690	-0.6956	128.69	0.9397	0.4190	0.3287	0.4301	0.4167	0.7711	38087	39049	complement	MXAN_RS00165	WP_011550179.1		NYN domain-containing protein	0	0
1	11	9	2	3	1	8	1	7	11	1	0	2	7	6	2	3	0	0	2	0	4	19	0	1	9	0	0	1	2	1	0	3	1	1	1	1	0	2	1	4	7	2	4	0	1	6	2	2	0	3	12	0	0	6	5	0	1	0	188	0.0319	-0.8766	126.61	0.8380	0.5419	0.6391	0.6417	0.3333	0.5315	39368	39937	direct	MXAN_RS00170	WP_011550180.1		hypothetical protein	0	1
1	7	15	1	1	1	8	3	4	8	3	0	0	7	5	2	2	0	0	5	0	3	7	0	11	10	2	0	3	4	0	0	0	4	0	3	9	1	2	2	9	11	3	3	4	1	7	0	0	0	1	1	2	0	3	4	0	5	0	195	0.0667	-0.6903	131.87	0.8245	0.5160	0.6702	0.6327	0.5000	0.4694	39934	40524	direct	MXAN_RS00175	WP_011550181.1		tetratricopeptide repeat protein	0	1
0	8	6	3	0	0	5	1	1	10	2	0	0	13	2	0	1	1	0	3	1	1	6	0	3	10	0	0	0	8	3	0	5	5	1	0	9	1	1	1	7	2	1	2	2	0	4	0	0	0	3	3	0	1	3	14	0	2	0	162	0.0309	-0.4247	125.79	0.8839	0.5226	0.5181	0.4987	0.3509	0.6700	40722	41213	direct	MXAN_RS00180	WP_011550182.1		hypothetical protein	0	1
4	24	10	0	3	0	12	2	3	20	9	0	2	8	6	1	6	3	0	8	2	2	5	0	7	18	0	0	3	1	1	0	8	9	0	1	4	0	1	0	14	6	2	4	0	0	2	3	0	0	1	6	0	2	7	14	1	4	0	255	0.0667	-0.0447	127.66	0.8956	0.4699	0.4828	0.5629	0.3049	0.6156	41220	41990	complement	MXAN_RS00185	WP_011550183.1		HAD family hydrolase	0	0
2	22	19	1	1	0	13	0	0	16	12	1	1	26	5	4	5	0	0	10	1	0	12	0	9	31	0	0	2	10	1	0	9	12	1	1	15	0	0	2	17	1	1	5	0	1	4	2	0	1	8	12	0	0	6	24	0	2	0	335	0.0597	+0.0678	123.58	0.9451	0.4909	0.3068	0.4168	0.3475	0.7826	42049	43059	complement	MXAN_RS00190	WP_011550184.1		ABC transporter substrate-binding protein	0	0
0	15	10	0	1	0	6	0	0	5	9	0	1	16	7	3	2	1	0	10	3	1	3	1	8	35	0	0	3	2	0	0	8	4	0	0	8	0	0	2	8	7	1	5	0	1	4	0	1	0	6	7	0	0	12	20	0	1	0	252	0.0675	+0.8897	125.10	0.9367	0.4979	0.3404	0.4393	0.3421	0.6908	43139	43900	complement	MXAN_RS00195	WP_011550185.1		ABC transporter permease	0	0
0	15	16	0	2	0	11	1	4	11	7	0	1	18	4	2	8	4	0	7	1	1	4	1	12	22	0	0	4	4	1	1	12	10	0	1	11	1	0	1	16	12	2	0	2	0	6	5	0	2	6	4	0	0	7	22	1	2	1	298	0.0436	-0.0685	127.67	0.9021	0.4895	0.4623	0.5494	0.2727	0.6396	43910	44809	complement	MXAN_RS00200	WP_026113906.1		ABC transporter ATP-binding protein	0	0
0	10	4	0	1	0	7	0	0	4	9	0	1	11	4	0	0	0	0	2	1	0	5	0	4	16	0	0	1	0	0	0	3	1	0	0	1	0	0	0	3	2	0	2	0	0	1	1	0	0	1	2	0	0	5	6	1	1	0	116	0.1207	+0.8052	124.25	0.9727	0.4455	0.1805	0.3425	0.3000	0.7796	45008	45361	direct	MXAN_RS00205	WP_020478641.1		hypothetical protein	0	1
1	15	9	1	4	0	3	2	4	7	10	0	1	13	2	1	2	2	0	1	1	0	4	0	6	13	0	0	2	5	1	1	10	2	0	0	6	1	1	2	15	5	0	6	0	0	5	0	1	0	6	7	0	0	3	15	0	3	0	205	0.0780	-0.1580	127.34	0.9045	0.4121	0.4545	0.4951	0.2763	0.6715	45388	46008	complement	MXAN_RS00210	WP_011550188.1		hypothetical protein	0	0
1	17	17	0	6	3	16	2	2	27	11	0	1	24	8	3	6	2	0	16	0	0	16	0	7	18	0	0	2	4	0	1	14	13	0	1	6	0	3	0	15	11	1	2	0	1	5	6	0	0	7	7	1	0	12	32	0	5	2	360	0.0583	-0.1036	125.98	0.9407	0.5085	0.3247	0.4795	0.3571	0.7120	46167	47252	direct	MXAN_RS00215	WP_011550189.1		glucose 1-dehydrogenase	0	1
1	21	35	0	8	2	32	4	4	38	30	3	5	39	8	1	14	3	0	17	1	0	16	0	15	39	0	0	5	13	1	1	8	19	1	1	17	0	2	0	24	23	1	8	2	1	15	11	0	2	9	19	1	0	11	34	0	17	3	620	0.1129	-0.2235	130.53	0.9350	0.4940	0.3468	0.4765	0.4444	0.7189	47274	49139	direct	MXAN_RS00220	WP_011550190.1		glycoside hydrolase family 15 protein	0	1
6	47	48	3	4	0	48	5	14	71	24	3	13	32	6	7	17	3	1	10	3	2	19	0	38	64	5	0	8	10	0	10	27	14	8	4	17	0	5	3	38	33	10	15	1	1	16	12	2	2	28	17	1	0	24	47	2	7	1	890	0.0618	-0.2799	128.92	0.8715	0.4848	0.5533	0.6210	0.3435	0.6043	49156	51831	complement	MXAN_RS00225	WP_011550191.1		hypothetical protein	0	0
4	38	25	3	0	0	14	5	7	38	8	0	4	20	7	2	7	3	1	2	0	0	5	0	30	32	4	0	7	0	0	2	18	11	4	1	15	1	5	2	16	12	7	8	1	1	8	6	0	1	9	11	1	0	4	14	1	0	0	445	0.0539	-0.2618	127.03	0.8706	0.5153	0.5558	0.6479	0.2203	0.5835	51872	53212	complement	MXAN_RS00230	WP_011550192.1		TIGR02270 family protein	0	0
1	5	6	0	3	1	9	1	1	5	6	0	1	11	2	2	2	0	0	2	1	0	16	0	5	2	0	0	1	6	0	0	7	5	0	0	1	0	0	0	0	1	0	6	0	0	4	3	0	0	9	6	0	0	11	5	2	2	0	153	0.0523	-0.2039	120.71	0.9338	0.3974	0.3517	0.4513	0.4286	0.7453	53209	53673	complement	MXAN_RS00235	WP_011550193.1		DUF4150 domain-containing protein	0	0
3	14	42	2	1	0	18	1	6	16	12	0	10	10	18	1	5	0	0	2	1	0	7	2	8	23	0	0	10	2	0	2	9	10	4	2	12	1	1	2	10	10	4	3	0	0	9	10	0	2	3	12	0	1	8	24	0	4	0	375	0.0640	+0.0376	123.16	0.8768	0.5826	0.5386	0.5714	0.4133	0.5453	53785	54915	direct	MXAN_RS00240	WP_011550194.1		hypothetical protein	0	1
2	10	4	1	1	0	9	5	4	7	9	2	1	9	0	5	1	1	0	10	1	4	9	0	7	7	2	0	1	6	1	1	2	3	2	3	6	0	1	0	7	3	0	3	0	1	4	1	0	0	3	0	1	1	10	5	2	6	2	193	0.1140	-0.1596	130.63	0.7742	0.3871	0.7706	0.6975	0.5342	0.4834	54872	55456	complement	MXAN_RS00245	WP_020478642.1		hypothetical protein	0	0
4	10	7	1	1	0	14	5	11	3	10	2	6	4	1	7	2	2	0	10	1	1	9	0	12	3	2	0	1	5	2	4	2	6	2	3	2	2	4	1	2	2	4	3	2	1	3	6	1	1	3	3	0	0	6	4	2	5	3	222	0.1081	-0.3811	129.30	0.6714	0.4085	0.9135	0.7383	0.6286	0.3766	55489	56160	complement	MXAN_RS00250	WP_011550196.1		hypothetical protein	0	0
1	8	1	0	3	0	6	3	6	11	4	0	1	4	1	0	0	1	1	4	0	0	3	1	2	5	1	0	1	0	2	2	2	2	0	1	3	0	0	0	3	3	3	1	0	1	0	0	2	0	1	2	0	2	10	2	0	2	0	117	0.0598	-0.2103	130.89	0.7500	0.4107	0.8113	0.5784	0.4062	0.4498	56126	56482	complement	MXAN_RS00255	WP_011550197.1		hypothetical protein	0	0
1	7	4	5	1	0	11	4	10	8	6	4	2	8	2	3	2	1	0	9	2	4	9	0	9	5	4	0	1	2	7	2	2	2	2	3	1	0	0	0	4	2	3	4	0	1	1	4	0	0	3	1	1	1	8	1	1	4	3	193	0.1036	-0.3389	130.49	0.6541	0.4324	0.9304	0.7631	0.4789	0.3601	56489	57073	complement	MXAN_RS00260	WP_011550198.1		hypothetical protein	0	0
6	12	13	2	0	0	22	2	3	10	6	1	1	9	3	1	11	1	0	10	0	5	23	0	10	13	2	0	2	8	2	1	5	10	1	3	11	0	2	2	4	6	2	7	2	0	4	2	3	1	3	4	0	0	4	9	3	14	3	293	0.0956	-0.7109	131.52	0.8345	0.4683	0.6473	0.6500	0.5500	0.5249	57099	57983	complement	MXAN_RS00265	WP_011550199.1		hypothetical protein	0	0
2	33	12	1	3	0	11	3	3	11	9	1	2	8	1	2	5	1	0	6	1	0	2	0	19	12	1	0	3	3	0	2	5	9	2	0	7	0	2	1	11	9	2	6	0	0	9	2	0	1	4	10	0	0	5	7	0	4	0	260	0.0692	+0.0119	125.92	0.9012	0.3992	0.4652	0.5654	0.3295	0.6434	58046	58831	direct	MXAN_RS00270	WP_011550200.1		hypothetical protein	0	1
0	12	18	0	1	0	15	3	4	22	19	1	3	19	12	2	4	3	0	3	0	1	10	0	10	29	0	0	5	5	0	1	17	15	3	1	9	1	2	1	15	8	2	5	0	0	4	2	2	0	9	13	0	1	7	13	0	3	1	346	0.0867	-0.3517	127.73	0.9107	0.5208	0.4341	0.5686	0.3627	0.6376	58837	59880	complement	MXAN_RS00275	WP_011550201.1		DUF2169 domain-containing protein	0	0
0	15	7	2	2	0	11	2	0	10	8	1	2	8	3	0	14	0	0	3	1	0	6	0	6	10	0	0	1	1	1	2	5	7	2	0	1	0	0	1	14	7	0	2	1	2	3	1	1	2	4	7	0	0	5	14	0	4	0	206	0.0874	-0.3699	130.11	0.8995	0.4271	0.4706	0.4802	0.3077	0.6532	59886	60509	direct	MXAN_RS00280	WP_011550202.1		hypothetical protein	0	1
0	9	5	1	1	2	2	1	0	1	9	0	1	9	2	0	2	0	0	5	0	0	0	0	3	4	0	0	0	11	0	1	5	6	0	1	8	0	0	0	3	3	1	3	0	1	10	3	0	0	5	8	0	1	2	5	0	3	0	145	0.1310	-0.2379	126.09	0.9270	0.3650	0.3770	0.4266	0.5357	0.7292	60556	60996	complement	MXAN_RS00285	WP_011550203.1		hypothetical protein	0	0
2	18	20	2	2	0	22	1	0	28	9	4	1	21	7	4	13	2	1	15	3	2	7	0	14	23	3	0	2	4	0	0	10	12	2	1	9	1	2	1	33	8	2	6	2	1	6	3	1	1	12	8	0	0	11	23	0	10	2	413	0.0872	-0.2777	130.81	0.9018	0.4534	0.4634	0.5340	0.3453	0.6699	61027	62271	direct	MXAN_RS00290	WP_011550204.1		DUF2183 domain-containing protein	0	1
1	41	27	0	5	0	41	3	6	48	27	2	3	43	3	3	16	0	0	25	7	2	27	1	19	55	0	0	4	15	2	0	18	25	1	0	22	1	1	1	51	10	4	8	0	0	13	9	2	1	17	14	0	0	19	37	2	11	1	719	0.0668	-0.2378	129.57	0.9380	0.4452	0.3352	0.4441	0.3426	0.7848	62304	64466	complement	MXAN_RS00295	WP_011550205.1	ppk1	polyphosphate kinase 1	0	0
0	8	11	0	3	0	9	0	1	10	8	0	2	8	5	2	1	1	1	3	0	0	8	0	4	6	0	0	1	4	0	0	8	4	1	1	6	0	1	1	3	6	0	2	0	1	2	1	0	0	4	10	0	0	3	10	0	4	2	173	0.0983	-0.3595	127.17	0.9217	0.5120	0.3962	0.4562	0.4314	0.6739	64622	65146	direct	MXAN_RS00300	WP_011550206.1		hypothetical protein	0	1
2	5	12	0	1	2	10	2	3	11	4	0	1	4	5	5	0	2	0	1	0	1	5	0	7	4	2	0	3	0	0	0	3	3	0	2	2	0	2	1	5	5	4	3	3	1	4	2	4	0	5	9	0	1	11	9	2	4	2	183	0.0710	-0.2410	126.51	0.7765	0.5587	0.7664	0.7061	0.4865	0.4319	65246	65800	direct	MXAN_RS00305	WP_011550207.1		hypothetical protein	0	1
3	16	51	0	63	17	46	10	1	25	11	0	11	91	26	7	11	3	0	6	1	0	12	0	16	25	1	0	3	15	5	1	21	21	1	2	15	0	0	1	8	13	2	14	1	0	15	10	0	4	20	30	0	1	10	38	2	7	0	728	0.0343	-0.0508	116.46	0.8962	0.4474	0.4809	0.5811	0.2565	0.6475	65872	68061	complement	MXAN_RS00310	WP_011550208.1		hypothetical protein	0	0
1	28	54	2	3	0	34	5	6	57	21	3	5	36	17	1	16	2	0	17	5	1	16	1	25	62	2	0	14	8	2	5	9	18	1	4	30	2	3	2	33	36	4	10	3	1	13	10	2	0	10	20	2	0	11	50	1	7	1	757	0.0568	-0.1801	128.90	0.9126	0.5779	0.4278	0.5571	0.3427	0.6260	68306	70582	direct	MXAN_RS00315	WP_011550209.1		PAS domain S-box protein	0	1
0	8	10	2	7	1	15	3	2	16	10	0	5	17	4	2	14	5	0	9	1	2	4	0	7	30	0	0	2	3	2	1	6	11	3	0	13	1	3	2	9	14	0	2	0	0	1	2	0	0	8	9	0	0	3	11	0	5	2	297	0.0774	-0.4556	131.69	0.8815	0.5226	0.5249	0.5519	0.4304	0.6074	70592	71488	complement	MXAN_RS00320	WP_011550210.1		MBL fold metallo-hydrolase	0	0
1	11	3	0	0	0	6	1	1	17	5	0	1	10	0	0	9	2	0	2	1	0	3	0	9	9	0	0	1	4	0	1	6	4	2	1	5	0	0	1	9	4	3	2	0	0	3	0	0	0	3	6	1	0	7	8	0	0	0	166	0.0482	-0.5614	130.71	0.9012	0.4321	0.4651	0.4842	0.3019	0.6844	71629	72132	complement	MXAN_RS00325	WP_020477949.1		cupin domain-containing protein	0	0
