"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"CFB04_RS00060",121,0.0579,0.9347,124.91,0.7328,0.431,0.4062,-0.836173973177901,-0.841501916798574,0.755759408563119,"","CidA/LrgA family protein",0
"CFB04_RS00065",212,0.0943,-0.3274,127.5,0.639,0.478,0.4923,0.0387117211205552,-0.165754609841462,-0.151752194273994,"","M23 family peptidase",0
"CFB04_RS00070",197,0.0609,-0.2213,125.85,0.6974,0.5487,0.5556,-0.197652158707617,1.37976456504438,0.553701438558141,"","hypothetical protein",0
"CFB04_RS00075",188,0.1011,-0.1574,131.31,0.5167,0.4833,0.4906,1.80065702241708,-0.848170402344587,0.66160068263645,"","hypothetical protein",0
"CFB04_RS00080",668,0.0793,-0.2822,128.62,0.7852,0.4142,0.4471,-1.48334461546957,-0.456528707236201,0.853965494288791,"","molybdopterin oxidoreductase family protein",0
"CFB04_RS00085",173,0.052,0.0821,124.62,0.4211,0.5029,0.45,3.26999381676387,-0.462519761154895,0.408463404428405,"","DUF4410 domain-containing protein",0
"CFB04_RS00090",290,0.0931,-0.0614,127.86,0.7402,0.4057,0.506,-0.828957874929649,-1.09500400500711,1.46300366506645,"","TIGR04222 domain-containing membrane protein",0
"CFB04_RS00095",67,0.0896,-0.0493,131.35,0.4545,0.5606,0.3684,1.77805598841033,0.430403448652256,-1.19270228801351,"","2-oxoisovalerate dehydrogenase",0
"CFB04_RS00100",79,0.0253,-0.3684,128.46,0.5063,0.481,0.36,1.603810525683,-1.54941419997091,-3.26836970222855,"","type II toxin-antitoxin system HicA family toxin",0
"CFB04_RS00105",455,0.1187,-0.4743,132.52,0.4292,0.4612,0.4603,2.45651873077767,-1.05819854713751,0.818855293394999,"","glycosaminoglycan attachment protein",0
"CFB04_RS00110",156,0.1154,-0.8519,133.95,0.3487,0.3882,0.58,2.94129659600903,-2.88316570543137,0.819596050301614,"","hypothetical protein",0
"CFB04_RS00115",116,0.069,-0.5086,134.9,0.7117,0.4775,0.7895,-0.152865637952189,0.0903025065238897,2.80477738309054,"","hypothetical protein",0
"CFB04_RS00120",107,0.0561,-0.2589,129.71,0.5437,0.5243,0.5,1.02000265567412,0.183527108314372,1.01631633998259,"","nucleotidyltransferase domain-containing protein",0
"CFB04_RS00125",125,0.072,-0.2224,130.42,0.7333,0.4667,0.5556,-0.306983143227759,-0.147657548429879,1.60926912114559,"","HEPN domain-containing protein",0
"CFB04_RS00130",647,0.0835,-0.5328,132.38,0.8758,0.4156,0.5659,-2.27281288221912,-0.345748078393875,-1.2355611117515,"","molecular chaperone HtpG",0
"CFB04_RS00135",491,0.0794,-0.102,128.54,0.8186,0.4536,0.5649,-1.75267813168855,0.557691398474628,-0.398061508692326,"trpE","anthranilate synthase component I",0
"CFB04_RS00140",189,0.0899,-0.0196,129.66,0.6923,0.4725,0.4182,-0.681516144468404,0.530329944623868,-0.758433881057194,"","type 1 glutamine amidotransferase",0
"CFB04_RS00145",349,0.0287,0.1169,124.24,0.7656,0.4362,0.49,-1.36217119030935,-0.212874367433758,-0.021459892022701,"trpD","anthranilate phosphoribosyltransferase",0
"CFB04_RS00150",265,0.0566,-0.0321,127.86,0.6962,0.5192,0.4595,-0.556682085539098,0.670429288156699,0.155829777851328,"","indole-3-glycerol phosphate synthase TrpC",0
"CFB04_RS00155",507,0.144,0.4554,129.55,0.6825,0.5175,0.4854,-0.208301430260698,0.897004664068563,0.509172530278737,"","hypothetical protein",0
"CFB04_RS00160",204,0.0784,0.0284,126.3,0.7413,0.4975,0.4717,-0.711252928782903,0.915035355265118,0.91828807376907,"","phosphoribosylanthranilate isomerase",0
"CFB04_RS00165",395,0.0759,-0.2084,127.03,0.7218,0.4619,0.5043,-0.778892780560882,0.030634302797262,-0.140793028228055,"trpB","tryptophan synthase subunit beta",0
"CFB04_RS00170",215,0.0558,-0.3451,128.87,0.701,0.5343,0.439,-0.339172568695382,0.681970468682888,0.846998398755253,"","lytic transglycosylase",0
"CFB04_RS00175",271,0.0996,-0.11,125.98,0.7011,0.4176,0.5,-0.750491672830136,-0.394220444200354,0.742648502093565,"","hypothetical protein",0
"CFB04_RS00180",166,0.0904,-0.1145,131.63,0.7312,0.5375,0.4762,-0.36251414607135,1.17005374710548,0.126808271334918,"","hypothetical protein",0
"CFB04_RS00185",634,0.0678,-0.4672,130.1,0.7118,0.5217,0.4969,-0.81239733960758,0.726337355689255,-0.0751320279149214,"","ABC transporter ATP-binding protein",0
"CFB04_RS00190",144,0.0833,1.1431,122.38,0.7239,0.5373,0.4688,-0.79020515838457,1.67414338081919,0.770025329388167,"","EamA-like transporter family protein",0
"CFB04_RS00195",526,0.0342,-0.1466,125.4,0.6896,0.4244,0.5339,-0.705311690987286,-0.715021056670212,0.734525543367083,"","methyl-accepting chemotaxis protein",0
"CFB04_RS00200",119,0.0504,-0.0874,127.66,0.6667,0.4865,0.5278,-0.287412590372327,0.43216985421606,0.072891126278811,"","cytochrome C",0
"CFB04_RS00205",247,0.0769,0.0538,126.31,0.7059,0.5504,0.4576,-0.333098957152248,1.73335236341977,0.321856599225778,"","hypothetical protein",0
"CFB04_RS00210",713,0.0224,-0.0644,124.8,0.7226,0.4818,0.6059,-0.896985316237942,0.599902473431893,-0.174448568160128,"","methyl-accepting chemotaxis protein",0
"CFB04_RS00215",273,0.0696,0.1586,123.97,0.663,0.537,0.5417,-0.0250848335476637,1.07880977793362,-0.05953001508529,"","tryptophan synthase subunit alpha",0
"CFB04_RS00220",282,0.0638,-0.0706,127.33,0.7323,0.4461,0.5714,-0.936926631257304,-0.375089445094218,-0.411124583904058,"","acetyl-CoA carboxylase carboxyltransferase subunit beta",0
"CFB04_RS00225",84,0.0476,-0.2155,127.96,0.6786,0.381,0.3077,0.549053772618175,-1.56961159200493,0.383188543598698,"","hypothetical protein",0
"CFB04_RS00230",423,0.0638,0.1979,122.47,0.6787,0.4868,0.4922,-0.320738288651507,0.373976717510146,-0.914051926413123,"","bifunctional folylpolyglutamate synthase/dihydrofolate synthase",0
"CFB04_RS00235",681,0.1204,-0.3223,129.88,0.7425,0.4251,0.5687,-1.05836773680946,-0.300625625807599,0.0711737519586561,"","LPS-assembly protein LptD",0
"CFB04_RS00240",359,0.1031,-0.3379,129.02,0.7614,0.392,0.479,-1.26178665078894,-0.886377068591842,-0.114229716381566,"rfbB","dTDP-glucose 4,6-dehydratase",0
"CFB04_RS00245",280,0.075,-0.1896,127.98,0.7313,0.4701,0.5125,-0.929965624333972,0.295947850545694,-0.226727025337756,"rfbD","dTDP-4-dehydrorhamnose reductase",0
"CFB04_RS00250",134,0.0597,-0.5052,131.45,0.6822,0.5116,0.5897,-0.557518167355833,0.524547537393745,-1.37574883335332,"","cupin domain-containing protein",0
"CFB04_RS00255",242,0.0496,-0.0566,127.88,0.7124,0.5107,0.4844,-0.543511063192196,0.842462212765215,0.546666228174869,"","BON domain-containing protein",0
"CFB04_RS00260",252,0.0675,0.1837,126.6,0.6749,0.4733,0.4688,-0.429796825837414,-0.0309195409239363,0.188204948871189,"","DUF1499 domain-containing protein",0
"CFB04_RS00265",357,0.0756,-0.0955,128.6,0.7965,0.4855,0.5,-1.49605235772798,0.637256571888338,-0.335736655641458,"","mannose-1-phosphate guanylyltransferase",0
"CFB04_RS00270",578,0.0796,-0.2329,126.4,0.7415,0.4635,0.4745,-0.89839719720416,0.157383482447569,-1.41772201209869,"","aldehyde:ferredoxin oxidoreductase",0
"CFB04_RS00275",386,0.0777,0.0329,126.61,0.7698,0.4762,0.4538,-1.02933116361013,0.514715100924479,-0.746213135578034,"","aldolase",0
"CFB04_RS00280",147,0.0408,0.381,119.46,0.6268,0.4437,0.5227,0.481640128967189,-0.212677632048146,-0.112383373777491,"","hypothetical protein",0
"CFB04_RS00285",466,0.0901,-0.2208,126.57,0.7077,0.4527,0.6045,-0.626407993828098,-0.184711918969739,0.89639747232336,"","hypothetical protein",0
"CFB04_RS00290",114,0.0702,1.4377,115.99,0.4587,0.5413,0.4194,1.80801955882011,0.806386003451833,0.611972241963088,"","hypothetical protein",0
"CFB04_RS00295",489,0.0961,-0.2125,124.4,0.6653,0.5516,0.5328,-0.117612266896281,1.83365907688962,0.641756704107306,"","glucose dehydrogenase",0
"CFB04_RS00300",113,0.0442,-0.0743,125.94,0.7477,0.5225,0.3929,-0.889184895943742,1.00557540679612,0.496038702434368,"","cytochrome c",0
"CFB04_RS00305",392,0.0867,0.0278,126,0.6789,0.4737,0.5217,-0.27336163541968,0.181913494011226,0.280813717345476,"aroB","3-dehydroquinate synthase",0
"CFB04_RS00310",99,0.0606,-0.2636,130.1,0.6495,0.4845,0.5862,-0.411195082328354,-0.097462522696952,-1.05283645345111,"","hypothetical protein",0
"CFB04_RS00315",271,0.0738,-0.1148,130.02,0.7519,0.5038,0.5645,-0.864189162384371,1.21942354312993,0.89136233015632,"","metal-dependent hydrolase",0
"CFB04_RS00320",355,0.0986,-0.2042,130.93,0.6618,0.5116,0.5104,-0.0838870505125212,0.743865331918101,-0.0557223357111992,"","xylose isomerase",0
"CFB04_RS00325",455,0.1077,-0.2125,131.52,0.7735,0.4577,0.5227,-1.29511694977305,0.287665748698122,-0.371269932670507,"","alkaline phosphatase family protein",0
"CFB04_RS00330",243,0.0905,0.9206,122.69,0.6509,0.5345,0.4571,0.20991839672693,1.41011608097216,1.47261673040325,"","prenyltransferase",0
"CFB04_RS00335",99,0.0606,-0.3616,131.8,0.6421,0.4947,0.5161,-0.0772912357776439,-0.479474257606827,-1.68782257358183,"higA","addiction module antidote protein, HigA family",0
"CFB04_RS00340",92,0.0978,-0.5283,133.4,0.5506,0.5281,0.56,1.14089677336007,0.117365990008461,1.50196338801284,"","plasmid maintenance system killer",0
"CFB04_RS00345",486,0.0967,-0.2451,131.2,0.757,0.3806,0.4968,-1.25281515808259,-1.34211034946615,-0.321559391439898,"","radical SAM protein",0
"CFB04_RS00350",127,0.0945,0.0488,129.33,0.5656,0.4836,0.4571,1.15717810020639,-0.810092440515961,0.200776238618848,"","hypothetical protein",0
"CFB04_RS00355",295,0.0881,-0.3203,130.44,0.7895,0.4281,0.6111,-1.55844595125199,-0.226691786136445,-0.50891328337569,"","phosphoribosylaminoimidazolesuccinocarboxamide synthase",0
"CFB04_RS00360",525,0.0743,-0.3463,127.76,0.7151,0.4729,0.5203,-0.765936007644809,-0.214362703196356,-0.239069532022971,"","peptidylprolyl isomerase",0
"CFB04_RS00365",346,0.0376,0.1538,125.74,0.7552,0.4597,0.5648,-1.31560974032765,0.00936269570608415,-0.907117973520708,"","rod shape-determining protein",0
"CFB04_RS00370",363,0.0661,-0.1639,128.97,0.6638,0.51,0.451,-0.337235647875119,0.655326092031068,-1.24110583957581,"","glycosyl transferase",0
"CFB04_RS00375",188,0.0266,0.2234,123.13,0.7637,0.489,0.5227,-1.25017006031074,1.34368596899243,1.19560246827463,"","SIS domain-containing protein",0
"CFB04_RS00380",189,0.0688,-0.1243,127.09,0.7849,0.5215,0.4082,-1.31794550975594,1.72691723936463,0.217242130902256,"","D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase",0
"CFB04_RS00385",296,0.0912,-0.0291,127.77,0.7387,0.4913,0.4854,-1.03688468711316,0.246320275174838,-1.07257360490184,"rfbA","glucose-1-phosphate thymidylyltransferase",0
"CFB04_RS00390",161,0.0994,-0.1391,128.7,0.7692,0.4423,0.625,-1.25677220409065,0.178131717464487,-0.372243782619569,"","dTDP-4-dehydrorhamnose 3,5-epimerase",0
"CFB04_RS00395",273,0.0549,0.1894,124.79,0.6274,0.5057,0.5775,0.0776808988427125,0.61414784845047,0.479513132052771,"","rod shape-determining protein MreC",0
"CFB04_RS00400",161,0.1242,1.205,127.49,0.6987,0.4808,0.4889,-0.363327643293492,-0.0373223633308141,-0.420221676182751,"mreD","rod shape-determining protein MreD",0
"CFB04_RS00405",611,0.0786,-0.3609,128.39,0.7353,0.5142,0.5635,-0.902491903619577,0.679883857907811,0.0063013529359425,"mrdA","penicillin-binding protein 2",0
"CFB04_RS00410",365,0.1288,0.8205,129.5,0.764,0.4808,0.5644,-1.08355230447228,1.02855217458338,0.454684976849192,"","rod shape-determining protein RodA",0
"CFB04_RS00415",50,0.04,0.298,124,0.5833,0.3542,0.3333,0.177655486265029,-1.91922541152717,2.38271623431402,"","hypothetical protein",0
"CFB04_RS00420",336,0.1042,-0.2074,130.47,0.713,0.4562,0.5728,-0.808870369027047,0.439011063686398,-0.177633159124165,"amrS","AmmeMemoRadiSam system radical SAM enzyme",0
"CFB04_RS00425",454,0.0661,-0.1738,128.32,0.6803,0.5193,0.4655,-0.356356732948205,0.75788030740644,0.157889210571021,"","PAS domain S-box protein",0
"CFB04_RS00430",216,0.0972,-0.0162,130.17,0.7488,0.4638,0.5224,-1.15412291384731,0.131029680402014,-0.595073089397615,"","1-acyl-sn-glycerol-3-phosphate acyltransferase",0
"CFB04_RS00435",148,0.0676,-0.3851,128.51,0.7266,0.4964,0.5128,-0.793553166020911,0.734884148401201,0.802350790664891,"","ribonuclease HI",0
"CFB04_RS00440",98,0.0816,-0.8837,134.81,0.7128,0.5532,0.5667,-0.688097342624475,0.51239748877829,-2.13288568148822,"","HNH endonuclease",0
"CFB04_RS00445",206,0.0971,-0.1306,131.89,0.7231,0.4615,0.5323,-0.925747382222122,-0.00245756232689195,-2.01240089912898,"","HAD family hydrolase",0
"CFB04_RS00450",247,0.0688,-0.1206,122.79,0.4564,0.5021,0.5303,2.29204475835433,0.345230408430844,-0.462667620510799,"","hypothetical protein",0
"CFB04_RS00455",74,0.0946,-0.623,133.41,0.7324,0.3803,0.4286,-0.816635134716726,-1.22338942548407,2.6830310461084,"","hypothetical protein",0
"CFB04_RS00460",561,0.0214,-0.0922,123.57,0.6594,0.4529,0.4815,-0.16234228295716,-0.175346468797073,0.867776028721092,"","hypothetical protein",0
"CFB04_RS00465",205,0.122,0.8117,124.65,0.8477,0.3604,0.5789,-1.93244190793215,-0.562154781445317,0.455449390677037,"","LysE family translocator",0
"CFB04_RS00470",245,0.0612,-0.1506,129,0.8326,0.4895,0.65,-1.80083244949735,0.942247249020708,-0.163423077930647,"","ABC transporter ATP-binding protein",0
"CFB04_RS00475",266,0.1579,1.0914,128.16,0.792,0.452,0.573,-1.43700667241301,0.542885858518537,0.498605458010534,"","ABC transporter permease",0
"CFB04_RS00480",242,0.1074,-0.0372,129.46,0.7308,0.5214,0.5692,-0.83817435710715,1.43683421847916,0.362803323128792,"","MBL fold metallo-hydrolase",0
"CFB04_RS00485",137,0.0803,0.7168,129.94,0.8154,0.4077,0.6486,-1.81099738559213,-0.674847394392604,0.746759815213089,"","DUF2721 domain-containing protein",0
"CFB04_RS00490",229,0.0524,-0.121,126.68,0.7568,0.6081,0.5472,-1.053478704772,2.95867174308125,0.270979999912862,"","YggS family pyridoxal phosphate-dependent enzyme",0
"CFB04_RS00495",273,0.0952,-0.1432,129.55,0.7224,0.5209,0.5679,-0.92264912927977,0.217415814565148,-1.12521748570173,"","polysaccharide deacetylase family protein",0
"CFB04_RS00500",268,0.0299,0.2168,121.05,0.6858,0.4636,0.3651,-0.579909393240656,-0.114649818287664,2.04047891265565,"proC","pyrroline-5-carboxylate reductase",0
"CFB04_RS00505",180,0.0889,-0.4183,131.52,0.8161,0.5402,0.6579,-1.45669481916291,1.93866639559963,-0.187692674362034,"","cupin domain-containing protein",0
"CFB04_RS00510",397,0.0907,-0.1965,129.73,0.8644,0.4441,0.6,-2.11974063929855,0.234488904356479,-1.67647954312948,"","saccharopine dehydrogenase",0
"CFB04_RS00515",316,0.0918,0.1174,131.85,0.8684,0.4572,0.75,-2.0857329292543,0.407690820719934,-0.219759814756662,"corA","magnesium and cobalt transport protein CorA",0
"CFB04_RS00520",383,0.0966,-0.2319,130.52,0.794,0.4932,0.5437,-1.34680639646323,0.734151752798755,-0.290863135136126,"nspC","carboxynorspermidine decarboxylase",0
"CFB04_RS00525",635,0.0929,-0.1918,130.87,0.873,0.418,0.6512,-2.30983465057279,0.0813444358969896,-1.0352584399746,"speA","arginine decarboxylase",0
"CFB04_RS00530",607,0.0774,-0.3483,131.19,0.7094,0.5043,0.4898,-0.545132180349247,0.798904840955953,1.26831892367082,"","PAS domain S-box protein",0
"CFB04_RS00535",825,0.0848,-0.1181,129.72,0.7284,0.4518,0.5463,-1.02236410806324,-0.0386932766947217,0.70332929159432,"","AMP-binding protein",0
"CFB04_RS00540",343,0.0525,-0.2029,126.84,0.6806,0.4418,0.4742,-0.610402637235794,-0.340125728818967,0.665545602483345,"","low-specificity L-threonine aldolase",0
"CFB04_RS00545",527,0.0797,-0.2101,127.46,0.7318,0.3984,0.4726,-1.00096657389099,-1.22087404123602,-0.167164846957214,"pgi","glucose-6-phosphate isomerase",0
"CFB04_RS00550",318,0.0912,-0.0928,128.65,0.7452,0.4226,0.5579,-0.948416716211627,-0.268074718980986,1.02080597617865,"","DUF3641 domain-containing protein",0
"CFB04_RS00555",224,0.1071,0.7924,125.04,0.7285,0.3846,0.5,-0.913705835957749,-1.09293360538211,-0.599881900278487,"","TVP38/TMEM64 family protein",0
"CFB04_RS00560",323,0.096,-0.1836,129.04,0.7252,0.4984,0.6042,-0.817681975002229,0.743677772975499,-0.507786837850426,"","GDP-L-fucose synthase",0
"CFB04_RS00565",147,0.1156,0.4007,125.91,0.6525,0.4468,0.5098,-0.143204333278061,-0.580588553857356,-0.597408468629409,"","hypothetical protein",0
"CFB04_RS00570",217,0.0645,-0.171,128.47,0.6762,0.5952,0.4286,-0.134626458186898,2.08016734468122,1.10896900757067,"","protein-L-isoaspartate(D-aspartate) O-methyltransferase",0
"CFB04_RS00575",58,0.0345,-0.9759,129.95,0.7679,0.4286,0.5,-1.509992204438,-1.10032405899494,-1.20136769059363,"","SAP domain-containing protein",0
"CFB04_RS00580",74,0.0811,-0.3865,127.44,0.5634,0.3521,0.4375,0.473173564665402,-2.31871237151385,2.47998140197282,"","hypothetical protein",0
"CFB04_RS00585",321,0.0623,0.0773,127.61,0.6772,0.4589,0.4783,-0.602888944725219,-0.302664019134121,-0.881884532203944,"","octaprenyl diphosphate synthase",0
"CFB04_RS00590",77,0.0519,-0.3805,134.08,0.68,0.4667,0.5,-0.380332160097341,0.119500418112507,-0.284470861929356,"","hypothetical protein",0
"CFB04_RS00595",366,0.071,0.0306,130.05,0.7139,0.4917,0.52,-0.68408552985619,0.388613986789014,0.256351596100512,"","sensor histidine kinase",0
"CFB04_RS00600",453,0.0596,-0.334,130.87,0.7244,0.5171,0.5124,-0.713453995570625,1.03751325859474,-0.00816742196546088,"","sigma-54-dependent Fis family transcriptional regulator",0
"CFB04_RS00605",167,0.0719,-0.0982,127.48,0.7308,0.5321,0.4667,-0.570473095634342,1.25592671771,1.48083089217053,"","TlpA family protein disulfide reductase",0
"CFB04_RS00610",240,0.1333,0.93,127.43,0.794,0.3734,0.6395,-1.52341189423492,-0.535750801618229,-0.517339741518526,"","cytochrome c biogenesis protein CcdA",0
"CFB04_RS00615",134,0.0896,-0.0455,131.58,0.6953,0.5312,0.4737,-0.31829138131815,0.699257074663557,-0.994272710414391,"","glyoxalase",0
"CFB04_RS00620",426,0.0681,-0.2362,129.04,0.6978,0.4717,0.5648,-0.466754409084134,0.243993894557726,-0.154342674374948,"","PAS domain S-box protein",0
"CFB04_RS00625",496,0.0887,-0.1179,128.96,0.7411,0.4656,0.5282,-0.945276614022022,0.33808285653341,0.762033183991993,"","cytochrome C",0
"CFB04_RS00630",761,0.0815,-0.4644,132.15,0.7435,0.4486,0.505,-1.04577864794339,-0.369851799775859,0.924337847083609,"","PAS domain S-box protein",0
"CFB04_RS00635",395,0.0709,-0.5253,131.49,0.7313,0.4522,0.5,-0.933023711050478,-0.40485768437133,1.15294718787239,"","hypothetical protein",0
"CFB04_RS00640",351,0.0399,0.1709,125.18,0.7523,0.5015,0.4,-1.09403127725195,0.603228200455237,0.935407905443052,"","chemotaxis-specific protein-glutamate methyltransferase CheB",0
"CFB04_RS00645",731,0.0328,-0.0813,127.09,0.7444,0.4607,0.5284,-1.10375403209984,0.0828295681995361,1.10448704574447,"","hybrid sensor histidine kinase/response regulator",0
"CFB04_RS00650",583,0.0377,-0.2062,127.42,0.7699,0.4619,0.553,-1.14054776390506,0.255485625749888,1.01967018031176,"","methyl-accepting chemotaxis protein",0
"CFB04_RS00655",204,0.049,-0.1637,128.56,0.7157,0.4619,0.5965,-0.780939527889312,-0.160311383266078,0.76706476195187,"","chemotaxis protein CheW",0
"CFB04_RS00660",494,0.085,-0.3411,132.22,0.758,0.4671,0.5315,-0.96861906773285,0.0893384059229995,1.12297742520335,"","chemotaxis protein CheR",0
"CFB04_RS00665",161,0.0062,0.2702,124.14,0.6562,0.3875,0.3889,-0.381802732967502,-1.58200318114048,0.745974896644264,"","chemotaxis protein CheW",0
"CFB04_RS00670",846,0.0898,-0.3098,130.72,0.779,0.4235,0.4836,-1.37388829112439,-0.390140775211016,0.638955215201501,"","PAS domain S-box protein",0
"CFB04_RS00675",148,0.0541,-0.2689,130.71,0.766,0.5035,0.5484,-1.29746873153936,1.05496364464822,1.98909249979144,"","response regulator",0
"CFB04_RS00680",627,0.0973,-0.5271,132.68,0.7401,0.4408,0.5254,-1.05502721577856,-0.367811680344219,0.817034171701253,"","PAS domain S-box protein",0
"CFB04_RS00685",1000,0.075,-0.2048,129.1,0.7234,0.4221,0.5812,-0.877537621945205,-0.490912689895127,0.901164221499156,"","PAS domain S-box protein",0
"CFB04_RS00690",725,0.0883,-0.1455,129.73,0.7418,0.3766,0.4602,-1.18601356839235,-1.32207723804263,0.688578704210472,"","PAS domain S-box protein",0
"CFB04_RS00695",122,0.0246,0.2861,125.71,0.7179,0.547,0.5556,-0.875596373368225,2.43909077835072,0.824399471503414,"","response regulator",0
"CFB04_RS00700",224,0.0402,-0.5647,127.06,0.6279,0.4465,0.4898,0.21290592311957,-1.05471430083073,1.10892210690689,"","DUF2959 domain-containing protein",0
"CFB04_RS00705",142,0.0845,-0.5725,134.68,0.8,0.4214,0.575,-1.63620574178781,-0.657388082235124,-0.908984582897037,"","transcriptional repressor",0
"CFB04_RS00710",662,0.0937,0.463,128.58,0.7539,0.459,0.481,-1.22741301516017,0.0982907901014821,-0.624595708949394,"feoB","ferrous iron transport protein B",0
"CFB04_RS00715",66,0.0606,-0.6045,127.31,0.6615,0.3846,0.4375,-0.633554974428391,-1.30932496432413,0.768524733215506,"","hypothetical protein",0
"CFB04_RS00720",213,0.0657,-0.3366,129.95,0.7451,0.451,0.463,-1.06587924439757,-0.117088347445196,0.583402747674408,"","transcriptional regulator",0
"CFB04_RS00725",111,0.027,-0.227,129.56,0.6168,0.5327,0.5909,0.148748661349676,1.15716025655987,-0.380411331455094,"","DUF2325 domain-containing protein",0
"CFB04_RS00730",76,0,0.3158,123.96,0.7746,0.5915,0.4,-0.689808017606947,1.81281049248598,-0.1896376099368,"","ferrous iron transport protein A",0
"CFB04_RS00735",74,0.0135,0.0054,124.47,0.6944,0.625,0.2143,-0.123132772200588,2.53830112344617,2.94951687633345,"","ferrous iron transport protein A",0
"CFB04_RS00740",742,0.0997,0.307,127.65,0.7837,0.4814,0.5619,-1.34126222636589,0.390368874939246,-0.830327676160656,"feoB","ferrous iron transport protein B",0
"CFB04_RS00745",47,0.0638,0.3404,120.35,0.6957,0.3043,0.4167,-0.47559853040815,-2.54948679144575,-0.394551091580285,"","FeoB-associated Cys-rich membrane protein",0
"CFB04_RS00750",403,0.1191,-0.1864,126.21,0.7326,0.5013,0.5333,-0.770192515696189,0.885219676841108,-0.403060922103441,"","carbohydrate porin",0
"CFB04_RS00755",1027,0.0574,0.324,126.27,0.7749,0.4482,0.5567,-1.39599471696116,0.215110440301276,0.867300341110268,"","AcrB/AcrD/AcrF family protein",0
"CFB04_RS00760",566,0.0618,-0.2917,125.44,0.6859,0.4982,0.4113,-0.549031517474399,0.486502249263992,1.10263987192403,"","efflux RND transporter periplasmic adaptor subunit",0
"CFB04_RS00765",437,0.0458,-0.3586,127.25,0.6628,0.4465,0.4867,-0.201973635727618,-0.900744059091874,0.756319931492297,"","TolC family protein",0
"CFB04_RS00770",118,0.1186,-0.3169,129.15,0.7094,0.3419,0.475,-0.551489328936043,-2.04244956838315,-0.546371331129114,"","hypothetical protein",0
"CFB04_RS00775",501,0.0958,-0.5301,130.43,0.7307,0.4217,0.5113,-0.800897071392317,-0.974194136380556,0.111258637449647,"","hypothetical protein",0
"CFB04_RS00780",115,0.087,-0.1617,127.86,0.6814,0.531,0.6,0.385232323213044,0.894086093790565,-0.178969280214544,"","hypothetical protein",0
"CFB04_RS00785",68,0.1176,-0.2603,129.61,0.5522,0.5522,0.3571,1.32673075493549,0.78748287383009,-0.18236584989899,"","hypothetical protein",0
"CFB04_RS00790",103,0.0583,-0.5408,124.96,0.6634,0.5347,0.5806,-0.00490999872280229,0.22193964511781,-3.96026193034224,"","hypothetical protein",0
"CFB04_RS00795",458,0.0415,-0.1349,123.18,0.7248,0.5078,0.4649,-0.744581792373468,0.565896794527379,-0.675460894907417,"","efflux RND transporter periplasmic adaptor subunit",0
"CFB04_RS00800",1026,0.0575,0.2912,126.91,0.7864,0.4798,0.4595,-1.3549540664632,0.506681384201785,0.107035190273289,"","AcrB/AcrD/AcrF family protein",0
"CFB04_RS00810",166,0.0482,-0.062,126.58,0.6646,0.4534,0.5385,0.38146251041358,0.0305065890949134,2.07108316227865,"","response regulator",0
"CFB04_RS00815",101,0.0396,-0.102,127.06,0.71,0.51,0.5,-0.771248727995221,0.91896421139912,1.20928552565153,"","hypothetical protein",0
